state,instance_id,parent_group,quantity,expected_solid_count,representation_role,integration_lineage,source_status,step_path,step_sha256,step_current_sha256,T_S_local_mm_json,native_path,native_file_exists,native_current_sha256,native_geometry_status,native_increment_geometry_cold_verified,native_geometry_hash_chain_verified,native_geometry_receipt,candidate_material,candidate_material_id,material_status,candidate_density_kg_m3,native_material_cold_verified,native_material_decision_cold_recorded,native_material_receipt,native_material_receipt_sha256,candidate_uniform_geometry_mass_kg,mass_basis,source_geometry_candidate_mass_kg,source_geometry_mass_basis,procurement_material_note,as_built_mass_kg,as_built_material_certified,whole_assembly_fit_verified
released,R07_HOLD_1_-1_OUTER_washer_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_-1_OUTER_washer_nut_dbc00bb0_service_solid.step,85a07d87695c7d0ab3d551ca3f58c5bfca5ea8b8d3571e6bd6371865e1a14be6,85a07d87695c7d0ab3d551ca3f58c5bfca5ea8b8d3571e6bd6371865e1a14be6,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_00692dacda33d3a1f285.SLDPRT,True,60840904cb5dd6ad0a791eb9291bd492ce806832fe41e349b241de0e69967b89,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_INNER_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_nut_9f8dfc87_service_solid.step,8a154c20daf34a713483755ff3152b6f1b9044d169d1ce6415dc11cdd086d23b,8a154c20daf34a713483755ff3152b6f1b9044d169d1ce6415dc11cdd086d23b,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_aa44513a99d45b850cf6.SLDPRT,True,1db9c73dd55f065a7071218927bcf30052266a322e46a520668714b104e5aaf5,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0007550851390448509,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_INNER_screw,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_screw_a71b34d0_service_solid.step,2e64cb249cb218a218c8fb1a637e7a28d22b5ccbabe773c08047f314e9ca2bdb,2e64cb249cb218a218c8fb1a637e7a28d22b5ccbabe773c08047f314e9ca2bdb,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_520de9084c09b3163e04.SLDPRT,True,a1f75f665534bc4cc2a0ccc4c460888606f64677ae1be78b6e6f014011981209,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.004082098314878437,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_INNER_washer_head,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_washer_head_f524fe05_service_solid.step,27415498f2a3e919e9c2f4f706a2fd2bc276c564fa53d68bab027e19c9660aed,27415498f2a3e919e9c2f4f706a2fd2bc276c564fa53d68bab027e19c9660aed,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_16b9c701058ee60d169c.SLDPRT,True,0b9c0f09217fe9dbcf08357d80b02b43326a3f07b6b6bcacb07f4565604fe9cc,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_INNER_washer_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_INNER_washer_nut_6c12faf6_service_solid.step,4e3c87cdba728bc0862a5a8c8613d10dab1b2dc569c65eed20c3cf5177ef2c7b,4e3c87cdba728bc0862a5a8c8613d10dab1b2dc569c65eed20c3cf5177ef2c7b,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_2e369754df4357567659.SLDPRT,True,6955164e2207513d769e97f42c0d4c9f9cfc2bc9de4b68bb06980a054fbaaaa9,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_OUTER_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_nut_22dd0589_service_solid.step,7e3028b376e2dd6354a2b26202b3f33a87dae8e8ce20ad76f72c44884446b0b8,7e3028b376e2dd6354a2b26202b3f33a87dae8e8ce20ad76f72c44884446b0b8,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_4b6601e1c4980c5481fa.SLDPRT,True,db9fffb16d1511904cb9d3fe119a8d3c2b4f505227c104b12799b4700bd46df2,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0007550851390448509,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_OUTER_screw,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_screw_686c4221_service_solid.step,1ffcf758f34f523f9156cccf508555172582d13471e41e87bca73341e3c8dc56,1ffcf758f34f523f9156cccf508555172582d13471e41e87bca73341e3c8dc56,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_c7736a8938a4f5e6bc1f.SLDPRT,True,c7ef549c2212f10f07b082e6b6757cf4414aaf872744125ac0fdfef85d9d967d,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0035857266756112506,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_OUTER_sleeve,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_sleeve_8297969d_service_solid.step,38d476325f732de45bbf5be54cb253c9ada24ea3a5bf887bf79cda1fd57bc410,38d476325f732de45bbf5be54cb253c9ada24ea3a5bf887bf79cda1fd57bc410,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_7797320aa8a0c831e796.SLDPRT,True,6f3d59b65ba4e3d2885f61b980437c3fd36d777b514f4686ec73180bc3335d4c,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_6061_T6_CANDIDATE_D2700,REFMAT-AL6061-T6-T651,NEW_GROUND_DESIGN_ASSUMPTION,2700,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0003732212072464672,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Ground 6061-T6/T651 candidate for a separately modelled machined mast/collar/crush sleeve. Bearing, slender-wall strength and clamp preload remain unverified.",,False,False
released,R07_HOLD_1_1_OUTER_washer_head,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_washer_head_71458f35_service_solid.step,57c1e20cb2ea5d9a7df29e967ba005261dc0a771585eba3435439766d9ebc989,57c1e20cb2ea5d9a7df29e967ba005261dc0a771585eba3435439766d9ebc989,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_ae560ceadead56ddc5b6.SLDPRT,True,284dfd60f92f4dc196da44a8837c3a31d566696aa1ea66c0255baf1f503e2987,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_HOLD_1_1_OUTER_washer_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_HOLD_1_1_OUTER_washer_nut_5e1e10c1_service_solid.step,2c1e3b2bee9d938b0665e79b7d8e7081ac2d31632a105247be63b8c93cebee10,2c1e3b2bee9d938b0665e79b7d8e7081ac2d31632a105247be63b8c93cebee10,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_07fe4699caa1f53fed94.SLDPRT,True,43f889623975087881a21e6a15e416c43b0881c02ce04489495f4a4b6d45cf29,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_RAIL_-1_-1_-164_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_nut_a43f1473_service_solid.step,21b4dafdfd956ab6c209d12c2dbe85eff745184b5f6483a80bfbdb787081f308,21b4dafdfd956ab6c209d12c2dbe85eff745184b5f6483a80bfbdb787081f308,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_111aa04092e881e56030.SLDPRT,True,716f24f75fd56413862f2d35d494fa54d3e197a562f20a402da70cd915d2131e,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0007550851390448485,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_RAIL_-1_-1_-164_screw,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_screw_5feeaaea_service_solid.step,5ffbdbc6ea3b41062a9d61f5668869ed5900cf078088a67f17c00b5667c7cf0a,5ffbdbc6ea3b41062a9d61f5668869ed5900cf078088a67f17c00b5667c7cf0a,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_de968218f8a3771da225.SLDPRT,True,df704719262221f75fd6e501fa7384d8f10fcb4693be707c14846b1c72886ee5,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0032879036920509417,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_RAIL_-1_-1_-164_washer_head,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_washer_head_a5d47355_service_solid.step,251541997936b6fb37e508a29dff8b75dec8d7f3dbfde87eb54a6a02b96900c8,251541997936b6fb37e508a29dff8b75dec8d7f3dbfde87eb54a6a02b96900c8,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_c86333b289d2b0b08d08.SLDPRT,True,6ff04f2ec3dc8b1c947c2268b47e026e5ecf0514eb5289b429896af247b885eb,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_RAIL_-1_-1_-164_washer_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_-164_washer_nut_ae51ddde_service_solid.step,b25075f5e46a9c288cf46ccff89e270835ecc0ca633e6806ae4aa448cb185296,b25075f5e46a9c288cf46ccff89e270835ecc0ca633e6806ae4aa448cb185296,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_d9f3db0dcad293949ed0.SLDPRT,True,8a2a1e81c8a163a6f8e5f9ea6f99aecd7b211b6a7942a8d4c9250198bb21d217,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.00013572662011212167,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
released,R07_RAIL_-1_-1_15_nut,DPG_42411a3e0f82,1,1,SIMPLIFIED_PROXY,WP09_RETAINED,HASH_AND_TRANSFORM_VERIFIED,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\sources\R07_RAIL_-1_-1_15_nut_d184c13e_service_solid.step,eb491bba7bf0024dc5106940a646ba20c342fe50b16f253ebee4a0253261ab6e,eb491bba7bf0024dc5106940a646ba20c342fe50b16f253ebee4a0253261ab6e,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\native\P_cadb9b0f831933ddf795.SLDPRT,True,f208a8c699d5971381454c1310db10e049c0594a6cacefbeafaa2af76fc8bc5a,SOURCE_COPY_AND_CURRENT_MATERIAL_COLD_READ; LEGACY_PREWRITE_HASH_NOT_RECORDED,False,False,,GROUND_304_14301_CANDIDATE_D7900,REFMAT-SS304-14301,NEW_GROUND_DESIGN_ASSUMPTION,7900,True,True,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\SERVICE_STAR_DIGITAL_PROTOTYPE_R1_20260919\results\MATERIAL_NATIVE_1_510_r3.json,ea347635b9e0f169dba60e5d1cfadc242779d3b089bbc2d57d7a06c631d81d7a,0.0007550851390448502,NATIVE_UNIFORM_CANDIDATE_COLD_READ_NOT_AS_BUILT,,UNKNOWN,"Select 304/1.4301 at 7900 kg/m3 for ground digital hardware geometry. This is not an A2-70/80 strength designation or procurement approval; threading, preload, locking and bearing remain unverified.",,False,False
