sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,gripper_state,jaw_travel_m,authority_class,released_for_mission_gate
112,1.120000000000,-0.160779825729688,-1.15527536003835,-1.36297861598735,-1.09514542432871,-0.0535856068252774,1.65130513430558e-05,-0.365968619579754,-0.243747784265568,0.0819606173544366,0.28424415726158,-0.121991616708344,-4.28594984606836e-06,-0.436965913065429,-0.291034442328922,0.0978608385571781,0.3393870432223,-0.145657784108652,-5.11741687030563e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
113,1.130000000000,-0.164461338961875,-1.15772737544371,-1.36215412153301,-1.09228602991579,-0.0548127987950245,1.64699362227242e-05,-0.37033187217646,-0.246653861715212,0.0829377909626821,0.287633051803123,-0.123446059001758,-4.33704898625334e-06,-0.435673114506064,-0.290173393682979,0.0975713094490208,0.338382939544128,-0.145226843918982,-5.10227658370709e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
114,1.140000000000,-0.168186418933479,-1.16020840780745,-1.36131987007582,-1.08939279765321,-0.0560545132584821,1.64263108814334e-05,-0.374681853055971,-0.249551099741237,0.0839119922993271,0.291011638334997,-0.124896077314124,-4.38799269804576e-06,-0.434311671775404,-0.289266625639905,0.0972664071138816,0.337325520626406,-0.144773021949329,-5.08633238808562e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
115,1.150000000000,-0.171954929505332,-1.16271836645616,-1.3604758921049,-1.08646583327889,-0.0573107048351555,1.63821769135432e-05,-0.379017878841045,-0.252439043190716,0.0848830683184064,0.29437938608495,-0.12634144384915,-4.43877297824417e-06,-0.432882197767839,-0.288314546408605,0.0969462688127159,0.33621526249806,-0.1442965225013,-5.06959146120036e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
116,1.160000000000,-0.175766727735143,-1.16525715618532,-1.35962221963291,-1.08350524781468,-0.0585813258768027,1.63375359930865e-05,-0.383339272283386,-0.255317240992811,0.0858508673465645,0.297735769041019,-0.12778193285356,-4.48938189542475e-06,-0.431385305377752,-0.287317564197981,0.0966110318064787,0.335052641188015,-0.143797549876503,-5.05206098081043e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
117,1.170000000000,-0.179621663938779,-1.16782467730011,-1.35875888618242,-1.08051115751875,-0.0598663264878635,1.62923898730516e-05,-0.387645362263639,-0.258185246158774,0.0868152390830555,0.301080265951534,-0.129217320617096,-4.53981158994123e-06,-0.429821607499531,-0.286276087216936,0.0962608333561254,0.333838132725194,-0.143276308376544,-5.03374812467496e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
118,1.180000000000,-0.183519581751559,-1.17042082565623,-1.35788592677213,-1.07748368383797,-0.0611656545458905,1.62467403846641e-05,-0.391935483791397,-0.261042615781945,0.0877760345997431,0.30441236032511,-0.130647385472513,-4.59005427392496e-06,-0.428191717027563,-0.285190523674373,0.0958958107226109,0.332572213138521,-0.142733002303031,-5.0146600705531e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
119,1.190000000000,-0.187460318189546,-1.17304549270074,-1.35700337790317,-1.07442295336034,-0.0624792557219789,1.62005894366698e-05,-0.396208978005193,-0.263888911037753,0.0887331063411004,0.307731540430654,-0.132071907795583,-4.64010223128487e-06,-0.426496246856234,-0.284061281779196,0.0955161011668907,0.331255358456923,-0.14216783595757,-4.99480399620398e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
120,1.200000000000,-0.191443703710827,-1.17569856551284,-1.35611127754533,-1.07132909776735,-0.0638070735011966,1.61539390146162e-05,-0.400465192172505,-0.266723697183717,0.0896863081242101,0.311037299297362,-0.133490670005096,-4.68994781770748e-06,-0.42473580987993,-0.282888769740306,0.0951218419499198,0.329888044709323,-0.141581013641769,-4.97418707938672e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
121,1.210000000000,-0.195469562276815,-1.17837992684472,-1.3552096651234,-1.06820225378642,-0.0651490492030147,1.61067911801352e-05,-0.404703479689756,-0.269546543559443,0.0906354951387645,0.314329134714717,-0.134903456562856,-4.73958346065691e-06,-0.422911018993038,-0.281673395766606,0.0947131703326534,0.328470747924646,-0.140972739657234,-4.95281649786046e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
122,1.220000000000,-0.199537711413526,-1.18108945516241,-1.35429858150339,-1.06504256314325,-0.066505122001737,1.60591480702251e-05,-0.408923200082312,-0.272357023586629,0.0915805239470654,0.317606549232494,-0.136310053973684,-4.78900165937486e-06,-0.421022487089945,-0.280415568067001,0.0942902235760469,0.327003944131817,-0.140343218305572,-4.93069942938435e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
123,1.230000000000,-0.203647962272879,-1.18382702468652,-1.35337806897884,-1.06185017251426,-0.067875228946931,1.60110118965331e-05,-0.413123719004482,-0.27515471476906,0.0925212524840241,0.320869050160756,-0.137710250785416,-4.83819498488062e-06,-0.419070827065038,-0.279115694850393,0.0938531389410553,0.325488109359759,-0.139692653888391,-4.9078430517175e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
124,1.240000000000,-0.207800119693978,-1.18659250543314,-1.35244817125708,-1.05862523347896,-0.0692593049838575,1.59623849446369e-05,-0.417304408239521,-0.27793919869261,0.0934575400571617,0.324116149569855,-0.139103837588905,-4.8871560799711e-06,-0.417056651812702,-0.277774184325684,0.0934020536886338,0.323923719637397,-0.139021250707297,-4.88425454261905e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
125,1.250000000000,-0.211993982264405,-1.18938576325462,-1.35150893344547,-1.05536790247236,-0.0706572829739009,1.59132695733277e-05,-0.421464645699626,-0.280710061025243,0.0943892473466085,0.327347364290433,-0.140490607018021,-4.93587765922076e-06,-0.414980574227324,-0.276391444701778,0.0929371050797377,0.322311250993657,-0.138329213063897,-4.85994107984814e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
126,1.260000000000,-0.21622934238151,-1.19220665988039,-1.35056040203773,-1.05207834073734,-0.0720690937149993,1.58636682138921e-05,-0.425603815425939,-0.283466891517011,0.0953162364051047,0.33056221591342,-0.141870353749648,-4.98435250898169e-06,-0.412843207203292,-0.274967884187577,0.092458430375322,0.320651179457462,-0.137616745259799,-4.83490984116389e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
127,1.270000000000,-0.220505986313697,-1.19505505295781,-1.3496026249002,-1.0487567142771,-0.0734946659620748,1.58135833693939e-05,-0.429721307588545,-0.286209284000057,0.0962383706579998,0.333760230790037,-0.143242874503687,-5.03257348738353e-06,-0.410645163634991,-0.273503910991985,0.0919661668363422,0.318943981057738,-0.136884051596609,-4.80916800432545e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
128,1.280000000000,-0.224823694261717,-1.19793079609296,-1.34863565125808,-1.04540319380752,-0.0749339264474638,1.57630176139572e-05,-0.433816518486472,-0.288936836388609,0.0971555149032528,0.336940940031793,-0.144607968043055,-5.08053352433354e-06,-0.408387056416807,-0.271999933323904,0.0914604517237532,0.317190131823408,-0.136131336375935,-4.78272274709194e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
129,1.290000000000,-0.229182240419956,-1.20083373889147,-1.34765953168175,-1.04201795470954,-0.0763867999013465,1.57119735920478e-05,-0.437888850547696,-0.291649150678989,0.0980675353114327,0.340103879510486,-0.145965435173686,-5.12822562151658e-06,-0.406069498443129,-0.270456359392238,0.0909414222985103,0.315390107783397,-0.135358803899382,-4.7555812472225e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
130,1.300000000000,-0.233581393037724,-1.20376372699935,-1.34667431807299,-1.03860117698161,-0.0778532090721779,1.56604540177559e-05,-0.441937712329131,-0.294345832949605,0.0989742994257174,0.343248589858205,-0.147315078744528,-5.17564285239507e-06,-0.403693102608341,-0.268873597405889,0.0904092158215688,0.31354438496663,-0.134566658468559,-4.72775068247627e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
131,1.310000000000,-0.238020914480545,-1.20672060214381,-1.34568006365131,-1.03515304519203,-0.0793330747471173,1.56084616740781e-05,-0.44596251851664,-0.297026493360954,0.0998756761618949,0.346374616467326,-0.148656703647548,-5.22277836220905e-06,-0.401258481806831,-0.267252055573761,0.0898639695538837,0.311653439402031,-0.133755104385073,-4.69923823061236e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
132,1.320000000000,-0.242500561291446,-1.20970420217406,-1.3446768229402,-1.03167374843141,-0.080826315772459,1.55559994121998e-05,-0.449962689925027,-0.299690746155624,0.100771535808362,0.349481509490516,-0.149990116817726,-5.26962536797612e-06,-0.398766248932986,-0.265592142104756,0.0893058207564104,0.309717747118525,-0.132924345950529,-4.67005106938993e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
133,1.330000000000,-0.247020084252247,-1.21271436110216,-1.34366465175339,-1.028163480265,-0.082332849074062,1.55030701507774e-05,-0.45393765349804,-0.30233820965829,0.101661750026127,0.35256882384073,-0.15131512723306,-5.31617715849151e-06,-0.396217016881191,-0.263894265207776,0.088734906690104,0.307737784145036,-0.132074587466536,-4.6401963765681e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
134,1.340000000000,-0.25157922844485,-1.21575090914382,-1.34264360718115,-1.02462243868512,-0.0838525896777804,1.54496768752202e-05,-0.457886842308372,-0.304968506275716,0.102546191848805,0.355636119191213,-0.152631545914564,-5.36242709432802e-06,-0.393611398545833,-0.262158833091726,0.0881513646159196,0.305714026510489,-0.1312060332347,-4.609681329906e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
135,1.350000000000,-0.25617773331253,-1.21881367275923,-1.34161374757653,-1.02105082606359,-0.0853854507298937,1.53958226369732e-05,-0.461809695557659,-0.307581262496757,0.103424735682622,0.358682959975499,-0.153939185926267,-5.40836860783603e-06,-0.390950006821299,-0.260386253965509,0.0875553317948126,0.303646950243809,-0.130318887556628,-4.57851310716278e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
136,1.360000000000,-0.260815332721221,-1.22190247469388,-1.34057513254168,-1.01744884910405,-0.0869313435175363,1.53415105527988e-05,-0.465705658576482,-0.310176108892355,0.104297257306415,0.361708915387412,-0.155237862375215,-5.45399520314353e-06,-0.388233454601976,-0.258576936038026,0.0869469454877379,0.30153703137392,-0.129413354733927,-4.54669888609755e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
137,1.370000000000,-0.265491755020809,-1.22501713401938,-1.33952782291408,-1.01381671879443,-0.0884901774891286,1.52867438040593e-05,-0.469574182824364,-0.312752680115543,0.105163633871627,0.364713559381064,-0.156527392411469,-5.49930045615611e-06,-0.385462354782249,-0.256731287518181,0.086326342955651,0.299384745929746,-0.128489639068205,-4.51424584446946e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
138,1.380000000000,-0.270206723106419,-1.22815746617428,-1.33847188075285,-1.0101546503593,-0.0900618602748066,1.52315256359991e-05,-0.473414725889774,-0.315310614901441,0.106023743902314,0.367696470670856,-0.157807595228107,-5.54427801455691e-06,-0.382637320256506,-0.254849716614877,0.085693661459507,0.297190569940212,-0.127547944861068,-4.48116116003764e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
139,1.390000000000,-0.274959954479706,-1.23132328300489,-1.33740736932498,-1.00646286321231,-0.091646297706852,1.51758593570267e-05,-0.477226751490122,-0.317849556067259,0.10687746729514,0.37065723273148,-0.159078292061224,-5.58892159780671e-06,-0.379758963919133,-0.252932631537017,0.085049038260261,0.294954979434243,-0.126588476414123,-4.44745201056121e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
140,1.400000000000,-0.279751161310144,-1.23451439280611,-1.33633435309166,-1.00274158090852,-0.0932433938401227,1.51197483379973e-05,-0.481009729471766,-0.320369150512296,0.107724685319379,0.373595433797916,-0.160339306189929,-5.63322499714385e-06,-0.376827898664517,-0.250980440493503,0.0843926106188682,0.292678450440763,-0.125611438028977,-4.41312557379933e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
141,1.410000000000,-0.284580050496316,-1.23773060036222,-1.3352528976945,-0.998991031096873,-0.0948530509724826,1.50631960114947e-05,-0.484763135810003,-0.322869049217939,0.108565280616914,0.376510666865433,-0.161590462936348,-5.67718207558427e-06,-0.373844737387044,-0.24899355169324,0.0837245157962839,0.290361458988697,-0.124617034007237,-4.37818902751111e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
142,1.420000000000,-0.2894463237272,-1.24097170698776,-1.33416306994185,-0.995211445472549,-0.0964751696652322,1.50062058711139e-05,-0.488486452609078,-0.325348907247668,0.109399137202237,0.379402529689591,-0.162831589665624,-5.72078676792151e-06,-0.3708100929811,-0.246972373345129,0.0830448910534634,0.288004481106969,-0.12360546865051,-4.3426495494557e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
143,1.430000000000,-0.294349677543463,-1.24423751056829,-1.33306493779503,-0.991403059729368,-0.0981096487635382,1.49487814707427e-05,-0.492179168102178,-0.327808383747046,0.110226140462452,0.382270624786236,-0.164062515785914,-5.76403308072669e-06,-0.367724578341073,-0.244917313658074,0.0823538736513616,0.285607992824504,-0.122576946260404,-4.30651431739222e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
144,1.440000000000,-0.299289803398749,-1.24752780560124,-1.33195857035464,-0.987566113512191,-0.0997563854168641,1.48909264238446e-05,-0.495840776651434,-0.330247141943729,0.11104617715727,0.385114559431508,-0.165283072748393,-5.80691509234853e-06,-0.364588806361348,-0.242828780840977,0.0816516008509337,0.283172470170226,-0.121531671138524,-4.2697905090798e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
145,1.450000000000,-0.304266387720968,-1.25084238323673,-1.33084403784681,-0.983700850369317,-0.1014152750994,1.48326444027406e-05,-0.499470778747921,-0.332664849147461,0.111859135419013,0.387933945661831,-0.16649309404725,-5.84942695291332e-06,-0.361403389936314,-0.240707183102742,0.0809382099131353,0.280698389173061,-0.120469847586479,-4.23248530227759e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
146,1.460000000000,-0.309279111973584,-1.25418103131839,-1.3297214116095,-0.979807517704878,-0.103086211630494,1.47739391378915e-05,-0.503068681011657,-0.335061176750076,0.112664904752611,0.390728400273923,-0.167692415219694,-5.89156288432498e-06,-0.358168941960354,-0.238552928652271,0.0802138380989211,0.278186225861931,-0.119391679905874,-4.19460587474471e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
147,1.470000000000,-0.314327652716908,-1.25754353442419,-1.32859076407875,-0.975886366731238,-0.10476908719508,1.47148144171803e-05,-0.506633996191606,-0.337435800225496,0.113463376035606,0.393497544824787,-0.168880873845945,-5.93331718026498e-06,-0.354886075327858,-0.236366425698468,0.0794786226692467,0.275636456265763,-0.118297372398318,-4.15615940424031e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
148,1.480000000000,-0.319411681669383,-1.26092967390721,-1.32745216877495,-0.97193765242139,-0.106463792364109,1.46552740851942e-05,-0.510166243165674,-0.339788399129731,0.114254441518148,0.396241005631717,-0.170058309549242,-5.97468420619241e-06,-0.35155540293321,-0.234148082450235,0.078732700885067,0.27304955641348,-0.117187129365417,-4.1171530685235e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
149,1.490000000000,-0.324530865768877,-1.26433922793655,-1.32630570028913,-0.967961633461353,-0.108170216114982,1.4595322042507e-05,-0.513664946940711,-0.342118657100882,0.115037994822996,0.398958413772299,-0.171224563995841,-6.01565839934394e-06,-0.348177537670798,-0.231898307116475,0.0779762100073372,0.270426002334007,-0.116061155108777,-4.07759404535342e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
150,1.500000000000,-0.329684867233972,-1.26777197153807,-1.32515143426925,-0.963958572202568,-0.109888245851974,1.45349622449612e-05,-0.517129638652512,-0.344426261859138,0.115813930945519,0.401649405084403,-0.172379480895011,-6.05623426873383e-06,-0.344753092435008,-0.229617507906092,0.0772092872970128,0.267766270056269,-0.114919653930007,-4.03748951248922e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
151,1.510000000000,-0.334873343625251,-1.27122767663525,-1.32398944740642,-0.959928734614296,-0.111617767426671,1.44741987029502e-05,-0.520559855565815,-0.346710905206778,0.116582146253697,0.404313620166193,-0.173522905999039,-6.09640639515394e-06,-0.341282680120226,-0.227306093027988,0.0764320700150487,0.26507083560919,-0.113762830130713,-3.99684664769002e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
152,1.520000000000,-0.340095947906591,-1.27470611209,-1.32281981742124,-0.955872390236013,-0.113358665158395,1.44130354807008e-05,-0.523955141074301,-0.348972283028169,0.117342538488118,0.406950704376119,-0.174654687103229,-6.13616943117371e-06,-0.33776691362084,-0.224964470691066,0.0756446954224003,0.262340175021695,-0.112590888012502,-3.95567262871495e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
153,1.530000000000,-0.345352328506449,-1.27820704374349,-1.32164262305001,-0.951789812129812,-0.115110821854637,1.43514766955549e-05,-0.527315044700598,-0.351210095289766,0.118095006761979,0.409560307832922,-0.175774674045898,-6.17551810114019e-06,-0.334206405831236,-0.222593049104229,0.0748473007800226,0.259574764322708,-0.11140403187698,-3.91397463332315e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
154,1.540000000000,-0.350642129379153,-1.28173023445697,-1.32045794403107,-0.947681276832797,-0.116874118831486,1.42895265172524e-05,-0.530639122096273,-0.353424046040116,0.118839451561089,0.412142085415631,-0.176882718708382,-6.21444720117798e-06,-0.3306017696458,-0.22019223647638,0.0740400233488709,0.256775079541153,-0.110202466025756,-3.87175983927375e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
155,1.550000000000,-0.355964990066193,-1.28527544415257,-1.319265861091,-0.943547064309478,-0.118648435934058,1.42271891672127e-05,-0.533926935041842,-0.355613843409854,0.119575774743864,0.414695696763566,-0.177978675015033,-6.25295159918933e-06,-0.326953617958919,-0.217762441016422,0.0732230003899004,0.253941596705957,-0.108986394760436,-3.82903542432589e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
156,1.560000000000,-0.361320545757507,-1.28884242985415,-1.31806645593096,-0.939387457904172,-0.120433651556931,1.41644689178177e-05,-0.537178051446761,-0.357779199611701,0.120303879541331,0.417220806276335,-0.179062398933216,-6.29102623485404e-06,-0.323262563664979,-0.215304070933258,0.0723963691640662,0.251074791846041,-0.107756022382626,-3.78580856623869e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
157,1.570000000000,-0.366708427352773,-1.29243094572811,-1.31685981121293,-0.935202744293398,-0.122229642664569,1.41013700916933e-05,-0.540392045349433,-0.359919830940471,0.121023670557126,0.419717083113834,-0.180133748473316,-6.3286661196295e-06,-0.319529219658368,-0.212817534435791,0.0715602669323236,0.248175140990333,-0.106511553193935,-3.7420864427713e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
158,1.580000000000,-0.372128261522698,-1.29604074312419,-1.31564601054599,-0.930993213438274,-0.124036284811755,1.40378970609919e-05,-0.543568496917201,-0.362035457773065,0.121735053767494,0.422184201196252,-0.181192583688731,-6.36586633675073e-06,-0.315754198833471,-0.210303239732924,0.0707148309556279,0.245243120167755,-0.105253191495968,-3.69787623168284e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
159,1.590000000000,-0.377579670770307,-1.29967157061632,-1.31442513847259,-0.926759158536917,-0.125853452164022,1.3974054246675e-05,-0.546706992446355,-0.364125804568474,0.122437936521292,0.424621839204063,-0.182238766675876,-6.40262204123029e-06,-0.311938114084674,-0.207761595033559,0.069860198494934,0.242279205407233,-0.103981141590333,-3.65318511073245e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
160,1.600000000000,-0.383062273492233,-1.30332317404345,-1.31319728045483,-0.922500875976835,-0.127681017518083,1.39098461177948e-05,-0.549807124362129,-0.366190599867778,0.123132227539983,0.427029680578033,-0.183272161574184,-6.43892845985836e-06,-0.308081578306366,-0.2051930085466,0.0689965068111973,0.239283872737691,-0.102695607778638,-3.60802025767926e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
161,1.610000000000,-0.388575684040005,-1.30699529655032,-1.31196252286074,-0.918218665287328,-0.129518852322258,1.38452771907768e-05,-0.552868491218699,-0.368229576294144,0.123817836917642,0.429407413519217,-0.184292634566101,-6.47478089120273e-06,-0.304185204392931,-0.202597888480949,0.0681238931653729,0.236257598188054,-0.101396794362488,-3.5623888502824e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
162,1.620000000000,-0.394119512781339,-1.31068767862832,-1.31072095295055,-0.913912829091884,-0.131366826696908,1.37803520287019e-05,-0.555890697699186,-0.370242470552831,0.124494676120953,0.431754730988957,-0.185300053877091,-6.51017470560873e-06,-0.300249605238758,-0.199976643045511,0.067242494818416,0.233200857787245,-0.10008490564349,-3.51629806630101e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
163,1.630000000000,-0.399693366161427,-1.31440005815632,-1.30947265886293,-0.909583673060577,-0.133224809454864,1.37150752405886e-05,-0.558873354615653,-0.372229023431185,0.12516265798921,0.434071330708887,-0.186294289775633,-6.54510534519933e-06,-0.296275393738231,-0.197329680449186,0.066352449031282,0.230114127564191,-0.0987601459232531,-3.46975508349423e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
164,1.640000000000,-0.405296846764228,-1.31813217044145,-1.30821772960132,-0.905231505862462,-0.135092668121857,1.36494514806756e-05,-0.56181607890911,-0.374188979798642,0.125821696734315,0.43635691516093,-0.187275214573224,-6.57956832387506e-06,-0.292263182785739,-0.194657408900879,0.0654538930649257,0.226997883547814,-0.0974227195033826,-3.42276707962117e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
165,1.650000000000,-0.410929553373752,-1.32188374825997,-1.30695625502019,-0.900856639117973,-0.136970268956947,1.35834854477032e-05,-0.564718493649509,-0.376122088606726,0.126471707940781,0.438611191587296,-0.188242702624374,-6.61355922731406e-06,-0.288213585275666,-0.191960236609493,0.0645469641803026,0.223852601767041,-0.0960728306854858,-3.37534123244099e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
166,1.660000000000,-0.416591081035356,-1.32565452189805,-1.30568832581127,-0.896459387351322,-0.138857476972955,1.35171818841965e-05,-0.567580228035746,-0.378028102889051,0.12711260856573,0.440833871990486,-0.189196630326612,-6.64707371297205e-06,-0.284127214102401,-0.18923857178393,0.063631799638368,0.220678758250795,-0.0947106837711701,-3.32748471971281e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
167,1.670000000000,-0.422281021117031,-1.3294442191926,-1.30441403348987,-0.892040067942893,-0.140754155956891,1.34505455757469e-05,-0.570400917395661,-0.37990677976132,0.127744316938894,0.44302467313329,-0.190136876120481,-6.68010751008236e-06,-0.28000468216033,-0.186492822633093,0.0627085367000768,0.217476829028,-0.093336483062042,-3.27920471919576e-06,SYMBOLIC_LOCK_REQUIRED_BUT_UNCONFIRMED,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
