sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,gripper_state,jaw_travel_m,authority_class,released_for_mission_gate
80,0.800000000000,-1.570796,-1.96677452372938,-1.17481847627062,-0.0638102990696296,-0.45978870093037,0,0,0.400468818172839,-0.400468818172839,-0.200234600296296,0.200234600296296,0,0,0.63710948345679,-0.63710948345679,-0.318555045925926,0.318555045925926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
81,0.810000000000,-1.570796,-1.96273804820334,-1.17885495179666,-0.0658285387599258,-0.457770461240074,0,0,0.4068193840677,-0.4068193840677,-0.2034098862759,0.2034098862759,0,0,0.63296775468,-0.63296775468,-0.31648417956,0.31648417956,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
82,0.820000000000,-1.570796,-1.95863827768595,-1.18295472231405,-0.0678784259761204,-0.45572057402388,0,0,0.413127459621077,-0.413127459621077,-0.206563927064474,0.206563927064474,0,0,0.628611932294321,-0.628611932294321,-0.314306266287407,0.314306266287407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
83,0.830000000000,-1.570796,-1.95447564773358,-1.18711735226642,-0.0699597429398146,-0.453639257060185,0,0,0.41939091941091,-0.41939091941091,-0.209695659949974,0.209695659949974,0,0,0.624045119105679,-0.624045119105679,-0.312022857512593,0.312022857512593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
84,0.840000000000,-1.570796,-1.9502506150017,-1.1913423849983,-0.0720722613230592,-0.451526738676941,0,0,0.4256076690432,-0.4256076690432,-0.2128040377344,0.2128040377344,0,0,0.61927041792,-0.61927041792,-0.30963550464,0.30963550464,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
85,0.850000000000,-1.570796,-1.94596365693458,-1.19562934306542,-0.0742157424034953,-0.449383257596505,0,0,0.431775645152006,-0.431775645152006,-0.215888028733796,0.215888028733796,0,0,0.61429093154321,-0.61429093154321,-0.307145759074074,0.307145759074074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
86,0.860000000000,-1.570796,-1.94161527145498,-1.19997772854502,-0.0763899372194949,-0.447209062780505,0,0,0.437892815399447,-0.437892815399447,-0.218946616778252,0.218946616778252,0,0,0.609109762781234,-0.609109762781234,-0.304555172219259,0.304555172219259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
87,0.870000000000,-1.570796,-1.93720597665394,-1.20438702334606,-0.0785945867253006,-0.445004413274699,0,0,0.4439571784757,-0.4439571784757,-0.2219788012119,0.2219788012119,0,0,0.60373001444,-0.60373001444,-0.30186529548,0.30186529548,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
88,0.880000000000,-1.570796,-1.93273631048042,-1.20885668951958,-0.080829421946167,-0.442769578053833,0,0,0.449966764099002,-0.449966764099002,-0.224983596892919,0.224983596892919,0,0,0.598154789325432,-0.598154789325432,-0.299077680260741,0.299077680260741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
89,0.890000000000,-1.570796,-1.92820683043109,-1.21338616956891,-0.0830941641335005,-0.4405048358665,0,0,0.455919633015651,-0.455919633015651,-0.22796003419353,0.22796003419353,0,0,0.592387190243457,-0.592387190243457,-0.296193877965926,0.296193877965926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
90,0.900000000000,-1.570796,-1.92361811324,-1.21797488676,-0.08538852492,-0.43821047508,0,0,0.461813877,-0.461813877,-0.230907159,0.230907159,0,0,0.58643032,-0.58643032,-0.29321544,0.29321544,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
91,0.910000000000,-1.570796,-1.91897075456831,-1.22262224543169,-0.0877122064747973,-0.435886793525203,0,0,0.467647618854465,-0.467647618854465,-0.233824032712641,0.233824032712641,0,0,0.580287281400987,-0.580287281400987,-0.290143917767407,0.290143917767407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
92,0.920000000000,-1.570796,-1.91426536869402,-1.22732763130598,-0.0900649016585975,-0.433534098341403,0,0,0.473419012409521,-0.473419012409521,-0.236709732245807,0.236709732245807,0,0,0.573961177252346,-0.573961177252346,-0.286980862672593,0.286980862672593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
93,0.930000000000,-1.570796,-1.9095025882017,-1.2320904117983,-0.0924462941788194,-0.431152705821181,0,0,0.4791262425237,-0.4791262425237,-0.2395633500279,0.2395633500279,0,0,0.56745511036,-0.56745511036,-0.28372782612,0.28372782612,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
94,0.940000000000,-1.570796,-1.90468306367218,-1.23690993632782,-0.0948560587447363,-0.428742941255264,0,0,0.484767525083595,-0.484767525083595,-0.242383994001363,0.242383994001363,0,0,0.560772183529876,-0.560772183529876,-0.280386359514074,0.280386359514074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
95,0.950000000000,-1.570796,-1.89980746337228,-1.24178553662772,-0.0972938612226158,-0.426305138777384,0,0,0.490341107003858,-0.490341107003858,-0.245170787622685,0.245170787622685,0,0,0.553915499567901,-0.553915499567901,-0.276958014259259,0.276958014259259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
96,0.960000000000,-1.570796,-1.89487647294454,-1.24671652705546,-0.0997593587908609,-0.423839641209139,0,0,0.4958452662272,-0.4958452662272,-0.2479228698624,0.2479228698624,0,0,0.54688816128,-0.54688816128,-0.27344434176,0.27344434176,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
97,0.970000000000,-1.570796,-1.88989079509693,-1.25170220490307,-0.10225220009515,-0.42134679990485,0,0,0.501278311724391,-0.501278311724391,-0.250639395205085,0.250639395205085,0,0,0.539693271472099,-0.539693271472099,-0.269846893420741,0.269846893420741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
98,0.980000000000,-1.570796,-1.88485114929259,-1.25674185070741,-0.104772025403577,-0.418826974596423,0,0,0.506638583494262,-0.506638583494262,-0.253319533649363,0.253319533649363,0,0,0.532333932950124,-0.532333932950124,-0.266167220645926,0.266167220645926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
99,0.990000000000,-1.570796,-1.8797582714395,-1.2618347285605,-0.107318466761794,-0.416280533238206,0,0,0.5119244525637,-0.5119244525637,-0.2559624707079,0.2559624707079,0,0,0.52481324852,-0.52481324852,-0.26240687484,0.26240687484,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
100,1.000000000000,-1.570796,-1.87461291358025,-1.26698008641975,-0.109891148148148,-0.413707851851852,0,0,0.517134320987654,-0.517134320987654,-0.258567407407407,0.258567407407407,0,0,0.517134320987654,-0.517134320987654,-0.258567407407407,0.258567407407407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
101,1.010000000000,-1.570796,-1.86941584358173,-1.27217715641827,-0.112489685628824,-0.411109314371176,0,0,0.522266621849132,-0.522266621849132,-0.261133560288641,0.261133560288641,0,0,0.509300253159012,-0.509300253159012,-0.254650369752592,0.254650369752592,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
102,1.020000000000,-1.570796,-1.86416784482488,-1.27742515517512,-0.115113687512986,-0.408485312487014,0,0,0.5273198192592,-0.5273198192592,-0.2636601614064,0.2636601614064,0,0,0.50131414784,-0.50131414784,-0.25065731328,0.25065731328,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
103,1.030000000000,-1.570796,-1.85886971589437,-1.28272328410563,-0.117762754507913,-0.405836245492087,0,0,0.532292408356984,-0.532292408356984,-0.26614645832953,0.26614645832953,0,0,0.493179107836543,-0.493179107836543,-0.246589789394074,0.246589789394074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
104,1.040000000000,-1.570796,-1.85352227026834,-1.28807072973166,-0.120436479874147,-0.403162520125853,0,0,0.537182915309669,-0.537182915309669,-0.268591714140919,0.268591714140919,0,0,0.484898235954568,-0.484898235954568,-0.242449349499259,0.242449349499259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
105,1.050000000000,-1.570796,-1.84812633600813,-1.29346666399188,-0.123134449580625,-0.400464550419375,0,0,0.5419898973125,-0.5419898973125,-0.2709952074375,0.2709952074375,0,0,0.476474635,-0.476474635,-0.238237545,0.238237545,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
106,1.060000000000,-1.570796,-1.84268275544796,-1.29891024455204,-0.125856242459827,-0.397742757540173,0,0,0.54671194258878,-0.54671194258878,-0.273356232330252,0.273356232330252,0,0,0.467911407778766,-0.467911407778766,-0.233955927300741,0.233955927300741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
107,1.070000000000,-1.570796,-1.83719238488471,-1.30440061511529,-0.12860143036291,-0.39499756963709,0,0,0.551347670389873,-0.551347670389873,-0.275674098444196,0.275674098444196,0,0,0.45921165709679,-0.45921165709679,-0.229606047805926,0.229606047805926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
108,1.080000000000,-1.570796,-1.8316560942676,-1.3099369057324,-0.131369578314854,-0.392229421685146,0,0,0.5558957309952,-0.5558957309952,-0.2779481309184,0.2779481309184,0,0,0.45037848576,-0.45037848576,-0.22518945792,0.22518945792,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
109,1.090000000000,-1.570796,-1.82607476688789,-1.31551823311211,-0.134160244669599,-0.389438755330401,0,0,0.560354805712243,-0.560354805712243,-0.280177670405974,0.280177670405974,0,0,0.441414996574321,-0.441414996574321,-0.220707709047407,0.220707709047407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
110,1.100000000000,-1.570796,-1.82044929906864,-1.32114370093136,-0.136972981265185,-0.386626018734815,0,0,0.564723606876543,-0.564723606876543,-0.282362073074074,0.282362073074074,0,0,0.432324292345678,-0.432324292345678,-0.216162352592592,0.216162352592592,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
111,1.110000000000,-1.570796,-1.81478059985443,-1.32681240014557,-0.139807333578896,-0.383791666421104,0,0,0.5690008778517,-0.5690008778517,-0.2845007106039,0.2845007106039,0,0,0.423109475879999,-0.423109475879999,-0.21155493996,0.21155493996,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
112,1.120000000000,-1.570796,-1.80906959070105,-1.33252340929895,-0.142662840882396,-0.380936159117604,0,0,0.573185393029373,-0.573185393029373,-0.286592970190696,0.286592970190696,0,0,0.41377364998321,-0.41377364998321,-0.206887022554074,0.206887022554074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
113,1.130000000000,-1.570796,-1.80331720516522,-1.33827579483478,-0.145539036396874,-0.378059963603127,0,0,0.57727595782928,-0.57727595782928,-0.288638254543752,0.288638254543752,0,0,0.404319917461234,-0.404319917461234,-0.202160151779259,0.202160151779259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
114,1.140000000000,-1.570796,-1.79752438859434,-1.34406861140566,-0.148435447448179,-0.375163552551821,0,0,0.5812714086992,-0.5812714086992,-0.2906359818864,0.2906359818864,0,0,0.394751381119999,-0.394751381119999,-0.19737587904,0.19737587904,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
115,1.150000000000,-1.570796,-1.7916920978162,-1.3499009021838,-0.151351595621968,-0.372247404378032,0,0,0.585170613114969,-0.585170613114969,-0.292585585956019,0.292585585956019,0,0,0.385071143765432,-0.385071143765432,-0.192535755740741,0.192535755740741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
116,1.160000000000,-1.570796,-1.78582130082866,-1.35577169917134,-0.154286996918837,-0.369312003081163,0,0,0.588972469580484,-0.588972469580484,-0.29448651600403,0.29448651600403,0,0,0.375282308203457,-0.375282308203457,-0.187641333285926,0.187641333285926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
117,1.170000000000,-1.570796,-1.77991297648943,-1.36168002351057,-0.157241161909471,-0.366357838090529,0,0,0.5926759076277,-0.5926759076277,-0.2963382367959,0.2963382367959,0,0,0.36538797724,-0.36538797724,-0.18269416308,0.18269416308,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
118,1.180000000000,-1.570796,-1.77396811420575,-1.36762488579425,-0.160213595889776,-0.363385404110224,0,0,0.596279887816632,-0.596279887816632,-0.298140228611141,0.298140228611141,0,0,0.355391253680987,-0.355391253680987,-0.177695796527407,0.177695796527407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
119,1.190000000000,-1.570796,-1.76798771362411,-1.37360528637589,-0.163203799036026,-0.360395200963974,0,0,0.599783401735354,-0.599783401735354,-0.299891987243307,0.299891987243307,0,0,0.345295240332345,-0.345295240332345,-0.172647785032593,0.172647785032593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
120,1.200000000000,-1.570796,-1.76197278432,-1.37962021568,-0.16621126656,-0.35738773344,0,0,0.603185472,-0.603185472,-0.301593024,0.301593024,0,0,0.33510304,-0.33510304,-0.16755168,0.16755168,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
121,1.210000000000,-1.570796,-1.75592434548759,-1.38566865451241,-0.169235488864123,-0.354363511135877,0,0,0.606485152254762,-0.606485152254762,-0.303242865702863,0.303242865702863,0,0,0.324817755489877,-0.324817755489877,-0.162409032834074,0.162409032834074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
122,1.220000000000,-1.570796,-1.74984342562948,-1.39174957437052,-0.172275951696606,-0.351323048303394,0,0,0.609681527171892,-0.609681527171892,-0.304841054687585,0.304841054687585,0,0,0.314442489607902,-0.314442489607902,-0.157221394939259,0.157221394939259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
123,1.230000000000,-1.570796,-1.74373106224639,-1.39786193775361,-0.175332136306589,-0.348266863693411,0,0,0.6127737124517,-0.6127737124517,-0.3063871488039,0.3063871488039,0,0,0.30398034516,-0.30398034516,-0.15199031772,0.15199031772,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
124,1.240000000000,-1.570796,-1.73758830152692,-1.40400469847308,-0.178403519599279,-0.345195480400722,0,0,0.615760854822557,-0.615760854822557,-0.307880721415585,0.307880721415585,0,0,0.293434424952099,-0.293434424952099,-0.146717352580741,0.146717352580741,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
125,1.250000000000,-1.570796,-1.73141619803723,-1.41017680196277,-0.181489574291088,-0.342109425708912,0,0,0.618642132040895,-0.618642132040895,-0.309321361400463,0.309321361400463,0,0,0.282807831790123,-0.282807831790123,-0.141404050925926,0.141404050925926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
126,1.260000000000,-1.570796,-1.72521581441078,-1.41637718558922,-0.184589769064781,-0.339009230935219,0,0,0.6214167528912,-0.6214167528912,-0.3107086731504,0.3107086731504,0,0,0.27210366848,-0.27210366848,-0.13605196416,0.13605196416,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
127,1.270000000000,-1.570796,-1.71898822103804,-1.42260477896196,-0.187703568724609,-0.335895431275391,0,0,0.624083957186021,-0.624083957186021,-0.312042276571308,0.312042276571308,0,0,0.261325037827654,-0.261325037827654,-0.130662643687407,0.130662643687407,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
128,1.280000000000,-1.570796,-1.71273449575622,-1.42885850424378,-0.190830434351453,-0.332768565648547,0,0,0.626643015765965,-0.626643015765965,-0.313321807083141,0.313321807083141,0,0,0.250475042639012,-0.250475042639012,-0.125237640912592,0.125237640912592,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
129,1.290000000000,-1.570796,-1.70645572353899,-1.43513727646101,-0.193969823457964,-0.329629176542036,0,0,0.6290932304997,-0.6290932304997,-0.3145469156199,0.3145469156199,0,0,0.23955678572,-0.23955678572,-0.11977850724,0.11977850724,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
130,1.300000000000,-1.570796,-1.70015299618617,-1.44144000381383,-0.197121190143704,-0.326477809856296,0,0,0.63143393428395,-0.63143393428395,-0.31571726862963,0.31571726862963,0,0,0.228573369876543,-0.228573369876543,-0.114286794074074,0.114286794074074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
131,1.310000000000,-1.570796,-1.6938274120135,-1.4477655879865,-0.200283985250283,-0.323315014749717,0,0,0.633664491043503,-0.633664491043503,-0.316832548074419,0.316832548074419,0,0,0.217527897914568,-0.217527897914568,-0.108764052819259,0.108764052819259,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
132,1.320000000000,-1.570796,-1.68748007554232,-1.45411292445768,-0.203457656516506,-0.320141343483494,0,0,0.6357842957312,-0.6357842957312,-0.3178924514304,0.3178924514304,0,0,0.20642347264,-0.20642347264,-0.10321183488,0.10321183488,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
133,1.330000000000,-1.570796,-1.6811120971893,-1.4604809028107,-0.206641648733505,-0.316957351266495,0,0,0.637792774327947,-0.637792774327947,-0.318896691687752,0.318896691687752,0,0,0.195263196858765,-0.195263196858765,-0.0976316916607404,0.0976316916607404,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
134,1.340000000000,-1.570796,-1.67472459295615,-1.46686840704385,-0.209835403899889,-0.313763596100111,0,0,0.639689383842706,-0.639689383842706,-0.319844997350696,0.319844997350696,0,0,0.18405017337679,-0.18405017337679,-0.092025174565926,0.092025174565926,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
135,1.350000000000,-1.570796,-1.66831868411937,-1.47327431588063,-0.213038361376875,-0.310560638623125,0,0,0.6414736123125,-0.6414736123125,-0.3207371124375,0.3207371124375,0,0,0.172787505,-0.172787505,-0.086393835,0.086393835,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
136,1.360000000000,-1.570796,-1.66189549691995,-1.47969750308005,-0.216249958043436,-0.307349041956564,0,0,0.64314497880241,-0.64314497880241,-0.321572796480474,0.321572796480474,0,0,0.161478294534321,-0.161478294534321,-0.0807392243674074,0.0807392243674074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
137,1.370000000000,-1.570796,-1.65545616225306,-1.48613683774694,-0.219469628451436,-0.304129371548564,0,0,0.644703033405577,-0.644703033405577,-0.322351824525974,0.322351824525974,0,0,0.150125644785678,-0.150125644785678,-0.0750628940725923,0.0750628940725923,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
138,1.380000000000,-1.570796,-1.64900181535784,-1.49259118464216,-0.222696804980774,-0.300902195019226,0,0,0.6461473572432,-0.6461473572432,-0.3230739871344,0.3230739871344,0,0,0.13873265856,-0.13873265856,-0.06936639552,0.06936639552,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
139,1.390000000000,-1.570796,-1.64253359550703,-1.49905940449297,-0.225930917994525,-0.297668082005475,0,0,0.647477562464539,-0.647477562464539,-0.323739090380196,0.323739090380196,0,0,0.12730243866321,-0.12730243866321,-0.063651280114074,0.063651280114074,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
140,1.400000000000,-1.570796,-1.63605264569679,-1.50554035430321,-0.229171395994074,-0.294427604005926,0,0,0.648693292246914,-0.648693292246914,-0.324346955851852,0.324346955851852,0,0,0.115838087901234,-0.115838087901234,-0.0579190992592591,0.0579190992592591,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
141,1.410000000000,-1.570796,-1.62956011233632,-1.51203288766368,-0.232417665774266,-0.291181334225734,0,0,0.6497942207957,-0.6497942207957,-0.3248974206519,0.3248974206519,0,0,0.10434270908,-0.10434270908,-0.0521714043599998,0.0521714043599998,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
142,1.420000000000,-1.570796,-1.62305714493766,-1.51853585506234,-0.235669152578538,-0.287929847421462,0,0,0.650780053344336,-0.650780053344336,-0.325390337396919,0.325390337396919,0,0,0.0928194050054323,-0.0928194050054323,-0.0464097468207408,0.0464097468207408,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
143,1.430000000000,-1.570796,-1.61654489580535,-1.52504810419465,-0.238925280254066,-0.284673719745934,0,0,0.651650526154317,-0.651650526154317,-0.32582557421753,0.32582557421753,0,0,0.0812712784834566,-0.0812712784834566,-0.0406356780459258,0.0406356780459258,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
144,1.440000000000,-1.570796,-1.61002451972618,-1.53156848027382,-0.242185471406899,-0.281413528593101,0,0,0.6524054065152,-0.6524054065152,-0.3262030147584,0.3262030147584,0,0,0.0697014323199992,-0.0697014323199992,-0.0348507494399996,0.0348507494399996,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
145,1.450000000000,-1.570796,-1.60349717365893,-1.53809582634107,-0.245449147557106,-0.278149852442894,0,0,0.653044492744599,-0.653044492744599,-0.326522558178241,0.326522558178241,0,0,0.0581129693209878,-0.0581129693209878,-0.0290565124074075,0.0290565124074075,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
146,1.460000000000,-1.570796,-1.59696401642402,-1.54462898357598,-0.248715729293913,-0.274883270706087,0,0,0.653567614188187,-0.653567614188187,-0.326784119149807,0.326784119149807,0,0,0.0465089922923465,-0.0465089922923465,-0.023254518352593,0.023254518352593,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
147,1.470000000000,-1.570796,-1.59042620839332,-1.55116679160668,-0.251984636430841,-0.271614363569159,0,0,0.6539746312197,-0.6539746312197,-0.3269876278599,0.3269876278599,0,0,0.0348926040400002,-0.0348926040400002,-0.0174463186800001,0.0174463186800001,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
148,1.480000000000,-1.570796,-1.58388491117978,-1.55770808882022,-0.255255288160851,-0.268343711839149,0,0,0.654265435240928,-0.654265435240928,-0.327133030009363,0.327133030009363,0,0,0.023266907369876,-0.023266907369876,-0.0116334647940738,0.0116334647940738,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
149,1.490000000000,-1.570796,-1.57734128732722,-1.56425171267278,-0.258527103211485,-0.265071896788515,0,0,0.654439948681725,-0.654439948681725,-0.327220286813085,0.327220286813085,0,0,0.0116350050879014,-0.0116350050879014,-0.00581750809925934,0.00581750809925934,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
150,1.500000000000,-1.570796,-1.5707965,-1.5707965,-0.2617995,-0.2617995,0,0,0.654498125,-0.654498125,-0.327249375,0.327249375,0,0,0,-0,-0,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
151,1.510000000000,-1.570796,-1.56425171267278,-1.57734128732722,-0.265071896788515,-0.258527103211485,0,0,0.654439948681725,-0.654439948681725,-0.327220286813085,0.327220286813085,0,-0,-0.0116350050879012,0.0116350050879012,0.00581750809925924,-0.00581750809925924,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
152,1.520000000000,-1.570796,-1.55770808882022,-1.58388491117978,-0.268343711839149,-0.255255288160852,0,0,0.654265435240929,-0.654265435240929,-0.327133030009363,0.327133030009363,0,-0,-0.0232669073698773,0.0232669073698773,0.0116334647940744,-0.0116334647940744,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
153,1.530000000000,-1.570796,-1.55116679160668,-1.59042620839332,-0.27161436356916,-0.25198463643084,0,0,0.6539746312197,-0.6539746312197,-0.3269876278599,0.3269876278599,0,-0,-0.0348926040399994,0.0348926040399994,0.0174463186799997,-0.0174463186799997,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
154,1.540000000000,-1.570796,-1.54462898357598,-1.59696401642402,-0.274883270706087,-0.248715729293913,0,0,0.653567614188188,-0.653567614188188,-0.326784119149807,0.326784119149807,0,-0,-0.0465089922923457,0.0465089922923457,0.0232545183525926,-0.0232545183525926,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
155,1.550000000000,-1.570796,-1.53809582634107,-1.60349717365893,-0.278149852442894,-0.245449147557106,0,0,0.653044492744598,-0.653044492744598,-0.326522558178241,0.326522558178241,0,-0,-0.058112969320987,0.058112969320987,0.0290565124074071,-0.0290565124074071,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
156,1.560000000000,-1.570796,-1.53156848027382,-1.61002451972618,-0.281413528593101,-0.242185471406899,0,0,0.6524054065152,-0.6524054065152,-0.3262030147584,0.3262030147584,0,-0,-0.0697014323199998,0.0697014323199998,0.0348507494399999,-0.0348507494399999,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
157,1.570000000000,-1.570796,-1.52504810419465,-1.61654489580535,-0.284673719745934,-0.238925280254066,0,0,0.651650526154317,-0.651650526154317,-0.32582557421753,0.32582557421753,0,-0,-0.0812712784834574,0.0812712784834574,0.0406356780459262,-0.0406356780459262,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
158,1.580000000000,-1.570796,-1.51853585506234,-1.62305714493766,-0.287929847421462,-0.235669152578538,0,0,0.650780053344336,-0.650780053344336,-0.325390337396918,0.325390337396918,0,-0,-0.0928194050054321,0.0928194050054321,0.0464097468207407,-0.0464097468207407,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
159,1.590000000000,-1.570796,-1.51203288766368,-1.62956011233632,-0.291181334225734,-0.232417665774266,0,0,0.649794220795701,-0.649794220795701,-0.3248974206519,0.3248974206519,0,-0,-0.10434270908,0.10434270908,0.0521714043600002,-0.0521714043600002,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
160,1.600000000000,-1.570796,-1.50554035430321,-1.63605264569679,-0.294427604005926,-0.229171395994074,0,0,0.648693292246914,-0.648693292246914,-0.324346955851852,0.324346955851852,0,-0,-0.115838087901235,0.115838087901235,0.0579190992592594,-0.0579190992592594,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
161,1.610000000000,-1.570796,-1.49905940449297,-1.64253359550703,-0.297668082005476,-0.225930917994525,0,0,0.647477562464539,-0.647477562464539,-0.323739090380196,0.323739090380196,0,-0,-0.127302438663209,0.127302438663209,0.0636512801140739,-0.0636512801140739,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
