sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,gripper_state,jaw_travel_m,authority_class,released_for_mission_gate
102,1.020000000000,-1.570796,-2.094395,-1.86416784482488,-0.816970624974029,-0.523599,0,0,0,0.5273198192592,0.5273203228128,0,0,0,0,0.50131414784,0.50131462656,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
103,1.030000000000,-1.570796,-2.094395,-1.85886971589437,-0.811672490984174,-0.523599,0,0,0,0.532292408356984,0.532292916659059,0,0,0,0,0.493179107836543,0.493179578788148,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
104,1.040000000000,-1.570796,-2.094395,-1.85352227026834,-0.806325040251707,-0.523599,0,0,0,0.537182915309669,0.537183428281837,0,0,0,0,0.484898235954568,0.484898698998519,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
105,1.050000000000,-1.570796,-2.094395,-1.84812633600813,-0.80092910083875,-0.523599,0,0,0,0.5419898973125,0.541990414875,0,0,0,0,0.476474635,0.47647509,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
106,1.060000000000,-1.570796,-2.094395,-1.84268275544796,-0.795485515080347,-0.523599,0,0,0,0.54671194258878,0.546712464660504,0,0,0,0,0.467911407778766,0.467911854601482,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
107,1.070000000000,-1.570796,-2.094395,-1.83719238488471,-0.78999513927418,-0.523599,0,0,0,0.551347670389873,0.551348196888393,0,0,0,0,0.45921165709679,0.459212095611852,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
108,1.080000000000,-1.570796,-2.094395,-1.8316560942676,-0.784458843370291,-0.523599,0,0,0,0.5558957309952,0.5558962618368,0,0,0,0,0.45037848576,0.45037891584,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
109,1.090000000000,-1.570796,-2.094395,-1.82607476688789,-0.778877510660802,-0.523599,0,0,0,0.560354805712243,0.560355340811948,0,0,0,0,0.441414996574321,0.441415418094815,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
110,1.100000000000,-1.570796,-2.094395,-1.82044929906864,-0.77325203746963,-0.523599,0,0,0,0.564723606876543,0.564724146148148,0,0,0,0,0.432324292345678,0.432324705185185,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
111,1.110000000000,-1.570796,-2.094395,-1.81478059985443,-0.767583332842208,-0.523599,0,0,0,0.5690008778517,0.5690014212078,0,0,0,0,0.423109475879999,0.42310987992,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
112,1.120000000000,-1.570796,-2.094395,-1.80906959070105,-0.761872318235208,-0.523599,0,0,0,0.573185393029373,0.573185940381393,0,0,0,0,0.41377364998321,0.413774045108148,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
113,1.130000000000,-1.570796,-2.094395,-1.80331720516522,-0.756119927206253,-0.523599,0,0,0,0.57727595782928,0.577276509087504,0,0,0,0,0.404319917461234,0.404320303558518,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
114,1.140000000000,-1.570796,-2.094395,-1.79752438859434,-0.750327105103642,-0.523599,0,0,0,0.5812714086992,0.5812719637728,0,0,0,0,0.394751381119999,0.39475175808,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
115,1.150000000000,-1.570796,-2.094395,-1.7916920978162,-0.744494808756065,-0.523599,0,0,0,0.585170613114969,0.585171171912037,0,0,0,0,0.385071143765432,0.385071511481481,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
116,1.160000000000,-1.570796,-2.094395,-1.78582130082866,-0.738624006162326,-0.523599,0,0,0,0.588972469580484,0.588973032008059,0,0,0,0,0.375282308203457,0.375282666571852,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
117,1.170000000000,-1.570796,-2.094395,-1.77991297648943,-0.732715676181059,-0.523599,0,0,0,0.5926759076277,0.5926764735918,0,0,0,0,0.36538797724,0.36538832616,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
118,1.180000000000,-1.570796,-2.094395,-1.77396811420575,-0.726770808220448,-0.523599,0,0,0,0.596279887816632,0.596280457222282,0,0,0,0,0.355391253680987,0.355391593054815,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
119,1.190000000000,-1.570796,-2.094395,-1.76798771362411,-0.720790401927948,-0.523599,0,0,0,0.599783401735354,0.599783974486615,0,0,0,0,0.345295240332345,0.345295570065185,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
120,1.200000000000,-1.570796,-2.094395,-1.76197278432,-0.71477546688,-0.523599,0,0,0,0.603185472,0.603186048,0,0,0,0,0.33510304,0.33510336,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
121,1.210000000000,-1.570796,-2.094395,-1.75592434548759,-0.708727022271754,-0.523599,0,0,0,0.606485152254762,0.606485731405726,0,0,0,0,0.324817755489877,0.324818065668148,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
122,1.220000000000,-1.570796,-2.094395,-1.74984342562948,-0.702646096606787,-0.523599,0,0,0,0.609681527171892,0.609682109375171,0,0,0,0,0.314442489607902,0.314442789878519,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
123,1.230000000000,-1.570796,-2.094395,-1.74373106224639,-0.696533727386821,-0.523599,0,0,0,0.6127737124517,0.6127742976078,0,0,0,0,0.30398034516,0.30398063544,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
124,1.240000000000,-1.570796,-2.094395,-1.73758830152692,-0.690390960801443,-0.523599,0,0,0,0.615760854822557,0.61576144283117,0,0,0,0,0.293434424952099,0.293434705161482,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
125,1.250000000000,-1.570796,-2.094395,-1.73141619803723,-0.684218851417824,-0.523599,0,0,0,0.618642132040895,0.618642722800926,0,0,0,0,0.282807831790123,0.282808101851852,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
126,1.260000000000,-1.570796,-2.094395,-1.72521581441078,-0.678018461870439,-0.523599,0,0,0,0.6214167528912,0.6214173463008,0,0,0,0,0.27210366848,0.27210392832,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
127,1.270000000000,-1.570796,-2.094395,-1.71898822103804,-0.671790862550783,-0.523599,0,0,0,0.624083957186021,0.624084553142615,0,0,0,0,0.261325037827654,0.261325287374814,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
128,1.280000000000,-1.570796,-2.094395,-1.71273449575622,-0.665537131297094,-0.523599,0,0,0,0.626643015765965,0.626643614166282,0,0,0,0,0.250475042639012,0.250475281825185,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
129,1.290000000000,-1.570796,-2.094395,-1.70645572353899,-0.659258353084072,-0.523599,0,0,0,0.6290932304997,0.6290938312398,0,0,0,0,0.23955678572,0.23955701448,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
130,1.300000000000,-1.570796,-2.094395,-1.70015299618617,-0.652955619712593,-0.523599,0,0,0,0.63143393428395,0.631434537259259,0,0,0,0,0.228573369876543,0.228573588148148,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
131,1.310000000000,-1.570796,-2.094395,-1.6938274120135,-0.646630029499434,-0.523599,0,0,0,0.633664491043503,0.633665096148837,0,0,0,0,0.217527897914568,0.217528105638519,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
132,1.320000000000,-1.570796,-2.094395,-1.68748007554232,-0.640282686966989,-0.523599,0,0,0,0.6357842957312,0.6357849028608,0,0,0,0,0.20642347264,0.20642366976,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
133,1.330000000000,-1.570796,-2.094395,-1.6811120971893,-0.633914702532989,-0.523599,0,0,0,0.637792774327947,0.637793383375504,0,0,0,0,0.195263196858765,0.195263383321481,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
134,1.340000000000,-1.570796,-2.094395,-1.67472459295615,-0.627527192200222,-0.523599,0,0,0,0.639689383842706,0.639689994701393,0,0,0,0,0.18405017337679,0.184050349131852,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
135,1.350000000000,-1.570796,-2.094395,-1.66831868411937,-0.62112127724625,-0.523599,0,0,0,0.6414736123125,0.641474224875,0,0,0,0,0.172787505,0.17278767,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
136,1.360000000000,-1.570796,-2.094395,-1.66189549691995,-0.614698083913129,-0.523599,0,0,0,0.64314497880241,0.643145592960948,0,0,0,0,0.161478294534321,0.161478448734815,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
137,1.370000000000,-1.570796,-2.094395,-1.65545616225306,-0.608258743097128,-0.523599,0,0,0,0.644703033405577,0.644703649051948,0,0,0,0,0.150125644785678,0.150125788145185,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
138,1.380000000000,-1.570796,-2.094395,-1.64900181535784,-0.601804390038451,-0.523599,0,0,0,0.6461473572432,0.6461479742688,0,0,0,0,0.13873265856,0.13873279104,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
139,1.390000000000,-1.570796,-2.094395,-1.64253359550703,-0.595336164010951,-0.523599,0,0,0,0.647477562464539,0.647478180760393,0,0,0,0,0.12730243866321,0.127302560228148,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
140,1.400000000000,-1.570796,-2.094395,-1.63605264569679,-0.588855208011852,-0.523599,0,0,0,0.648693292246914,0.648693911703704,0,0,0,0,0.115838087901234,0.115838198518518,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
141,1.410000000000,-1.570796,-2.094395,-1.62956011233632,-0.582362668451469,-0.523599,0,0,0,0.6497942207957,0.6497948413038,0,0,0,0,0.10434270908,0.10434280872,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
142,1.420000000000,-1.570796,-2.094395,-1.62305714493766,-0.575859694842923,-0.523599,0,0,0,0.650780053344336,0.650780674793837,0,0,0,0,0.0928194050054323,0.0928194936414817,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
143,1.430000000000,-1.570796,-2.094395,-1.61654489580535,-0.569347439491869,-0.523599,0,0,0,0.651650526154317,0.651651148435059,0,0,0,0,0.0812712784834566,0.0812713560918516,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
144,1.440000000000,-1.570796,-2.094395,-1.61002451972618,-0.562827057186202,-0.523599,0,0,0,0.6524054065152,0.6524060295168,0,0,0,0,0.0697014323199992,0.0697014988799992,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
145,1.450000000000,-1.570796,-2.094395,-1.60349717365893,-0.556299704885787,-0.523599,0,0,0,0.653044492744599,0.653045116356482,0,0,0,0,0.0581129693209878,0.058113024814815,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
146,1.460000000000,-1.570796,-2.094395,-1.59696401642402,-0.549766541412175,-0.523599,0,0,0,0.653567614188187,0.653568238299615,0,0,0,0,0.0465089922923465,0.0465090367051861,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
147,1.470000000000,-1.570796,-2.094395,-1.59042620839332,-0.543228727138319,-0.523599,0,0,0,0.6539746312197,0.6539752557198,0,0,0,0,0.0348926040400002,0.0348926373600002,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
148,1.480000000000,-1.570796,-2.094395,-1.58388491117978,-0.536687423678297,-0.523599,0,0,0,0.654265435240928,0.654266060018726,0,0,0,0,0.023266907369876,0.0232669295881476,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
149,1.490000000000,-1.570796,-2.094395,-1.57734128732722,-0.53014379357703,-0.523599,0,0,0,0.654439948681725,0.65444057362617,0,0,0,0,0.0116350050879014,0.0116350161985187,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
150,1.500000000000,-1.570796,-2.094395,-1.5707965,-0.523599,-0.523599,0,0,0,0.654498125,0.65449875,0,0,0,0,0,0,0,0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
151,1.510000000000,-1.570796,-2.094395,-1.56425171267278,-0.51705420642297,-0.523599,0,0,0,0.654439948681725,0.65444057362617,0,0,-0,-0,-0.0116350050879012,-0.0116350161985185,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
152,1.520000000000,-1.570796,-2.094395,-1.55770808882022,-0.510510576321703,-0.523599,0,0,0,0.654265435240929,0.654266060018726,0,0,-0,-0,-0.0232669073698773,-0.0232669295881489,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
153,1.530000000000,-1.570796,-2.094395,-1.55116679160668,-0.503969272861681,-0.523599,0,0,0,0.6539746312197,0.6539752557198,0,0,-0,-0,-0.0348926040399994,-0.0348926373599994,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
154,1.540000000000,-1.570796,-2.094395,-1.54462898357598,-0.497431458587825,-0.523599,0,0,0,0.653567614188188,0.653568238299615,0,0,-0,-0,-0.0465089922923457,-0.0465090367051852,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
155,1.550000000000,-1.570796,-2.094395,-1.53809582634107,-0.490898295114213,-0.523599,0,0,0,0.653044492744598,0.653045116356481,0,0,-0,-0,-0.058112969320987,-0.0581130248148142,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
156,1.560000000000,-1.570796,-2.094395,-1.53156848027382,-0.484370942813798,-0.523599,0,0,0,0.6524054065152,0.6524060295168,0,0,-0,-0,-0.0697014323199998,-0.0697014988799999,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
157,1.570000000000,-1.570796,-2.094395,-1.52504810419465,-0.477850560508131,-0.523599,0,0,0,0.651650526154317,0.651651148435059,0,0,-0,-0,-0.0812712784834574,-0.0812713560918525,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
158,1.580000000000,-1.570796,-2.094395,-1.51853585506234,-0.471338305157076,-0.523599,0,0,0,0.650780053344336,0.650780674793837,0,0,-0,-0,-0.0928194050054321,-0.0928194936414815,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
159,1.590000000000,-1.570796,-2.094395,-1.51203288766368,-0.464835331548532,-0.523599,0,0,0,0.649794220795701,0.649794841303801,0,0,-0,-0,-0.10434270908,-0.10434280872,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
160,1.600000000000,-1.570796,-2.094395,-1.50554035430321,-0.458342791988148,-0.523599,0,0,0,0.648693292246914,0.648693911703704,0,0,-0,-0,-0.115838087901235,-0.115838198518519,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
161,1.610000000000,-1.570796,-2.094395,-1.49905940449297,-0.451861835989049,-0.523599,0,0,0,0.647477562464539,0.647478180760392,0,0,-0,-0,-0.127302438663209,-0.127302560228148,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
162,1.620000000000,-1.570796,-2.094395,-1.49259118464216,-0.445393609961549,-0.523599,0,0,0,0.6461473572432,0.6461479742688,0,0,-0,-0,-0.13873265856,-0.13873279104,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
163,1.630000000000,-1.570796,-2.094395,-1.48613683774694,-0.438939256902872,-0.523599,0,0,0,0.644703033405576,0.644703649051948,0,0,-0,-0,-0.150125644785679,-0.150125788145185,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
164,1.640000000000,-1.570796,-2.094395,-1.47969750308005,-0.432499916086871,-0.523599,0,0,0,0.64314497880241,0.643145592960948,0,0,-0,-0,-0.161478294534321,-0.161478448734815,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
165,1.650000000000,-1.570796,-2.094395,-1.47327431588062,-0.42607672275375,-0.523599,0,0,0,0.641473612312499,0.641474224874999,0,0,-0,-0,-0.172787505,-0.17278767,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
166,1.660000000000,-1.570796,-2.094395,-1.46686840704385,-0.419670807799778,-0.523599,0,0,0,0.639689383842705,0.639689994701392,0,0,-0,-0,-0.18405017337679,-0.184050349131851,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
167,1.670000000000,-1.570796,-2.094395,-1.4604809028107,-0.413283297467011,-0.523599,0,0,0,0.637792774327947,0.637793383375504,0,0,-0,-0,-0.195263196858766,-0.195263383321482,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
168,1.680000000000,-1.570796,-2.094395,-1.45411292445768,-0.406915313033011,-0.523599,0,0,0,0.6357842957312,0.6357849028608,0,0,-0,-0,-0.20642347264,-0.20642366976,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
169,1.690000000000,-1.570796,-2.094395,-1.4477655879865,-0.400567970500566,-0.523599,0,0,0,0.633664491043503,0.633665096148838,0,0,-0,-0,-0.217527897914568,-0.217528105638519,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
170,1.700000000000,-1.570796,-2.094395,-1.44144000381383,-0.394242380287408,-0.523599,0,0,0,0.631433934283951,0.63143453725926,0,0,-0,-0,-0.228573369876543,-0.228573588148148,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
171,1.710000000000,-1.570796,-2.094395,-1.43513727646101,-0.387939646915929,-0.523599,0,0,0,0.629093230499701,0.629093831239801,0,0,-0,-0,-0.23955678572,-0.23955701448,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
172,1.720000000000,-1.570796,-2.094395,-1.42885850424378,-0.381660868702905,-0.523599,0,0,0,0.626643015765965,0.626643614166282,0,0,-0,-0,-0.250475042639012,-0.250475281825185,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
173,1.730000000000,-1.570796,-2.094395,-1.42260477896196,-0.375407137449218,-0.523599,0,0,0,0.624083957186021,0.624084553142615,0,0,-0,-0,-0.261325037827654,-0.261325287374814,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
174,1.740000000000,-1.570796,-2.094395,-1.41637718558922,-0.369179538129562,-0.523599,0,0,0,0.6214167528912,0.6214173463008,0,0,-0,-0,-0.27210366848,-0.27210392832,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
175,1.750000000000,-1.570796,-2.094395,-1.41017680196277,-0.362979148582176,-0.523599,0,0,0,0.618642132040895,0.618642722800926,0,0,-0,-0,-0.282807831790124,-0.282808101851853,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
176,1.760000000000,-1.570796,-2.094395,-1.40400469847308,-0.356807039198557,-0.523599,0,0,0,0.615760854822558,0.615761442831171,0,0,-0,-0,-0.293434424952099,-0.293434705161482,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
177,1.770000000000,-1.570796,-2.094395,-1.39786193775361,-0.350664272613179,-0.523599,0,0,0,0.6127737124517,0.6127742976078,0,0,-0,-0,-0.30398034516,-0.30398063544,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
178,1.780000000000,-1.570796,-2.094395,-1.39174957437052,-0.344551903393213,-0.523599,0,0,0,0.609681527171891,0.60968210937517,0,0,-0,-0,-0.314442489607901,-0.314442789878519,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
179,1.790000000000,-1.570796,-2.094395,-1.38566865451241,-0.338470977728246,-0.523599,0,0,0,0.606485152254761,0.606485731405726,0,0,-0,-0,-0.324817755489876,-0.324818065668147,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
180,1.800000000000,-1.570796,-2.094395,-1.37962021568,-0.33242253312,-0.523599,0,0,0,0.603185472,0.603186048000001,0,0,-0,-0,-0.33510304,-0.33510336,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
181,1.810000000000,-1.570796,-2.094395,-1.37360528637589,-0.326407598072052,-0.523599,0,0,0,0.599783401735354,0.599783974486615,0,0,-0,-0,-0.345295240332345,-0.345295570065185,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
182,1.820000000000,-1.570796,-2.094395,-1.36762488579425,-0.320427191779552,-0.523599,0,0,0,0.596279887816632,0.596280457222282,0,0,-0,-0,-0.355391253680988,-0.355391593054815,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
183,1.830000000000,-1.570796,-2.094395,-1.36168002351057,-0.314482323818941,-0.523599,0,0,0,0.5926759076277,0.5926764735918,0,0,-0,-0,-0.365387977239999,-0.365388326159999,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
184,1.840000000000,-1.570796,-2.094395,-1.35577169917134,-0.308573993837674,-0.523599,0,0,0,0.588972469580484,0.588973032008059,0,0,-0,-0,-0.375282308203456,-0.375282666571851,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
185,1.850000000000,-1.570796,-2.094395,-1.3499009021838,-0.302703191243935,-0.523599,0,0,0,0.585170613114969,0.585171171912037,0,0,-0,-0,-0.385071143765432,-0.385071511481481,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
186,1.860000000000,-1.570796,-2.094395,-1.34406861140566,-0.296870894896358,-0.523599,0,0,0,0.5812714086992,0.5812719637728,0,0,-0,-0,-0.394751381120001,-0.394751758080001,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
187,1.870000000000,-1.570796,-2.094395,-1.33827579483478,-0.291078072793747,-0.523599,0,0,0,0.57727595782928,0.577276509087504,0,0,-0,-0,-0.404319917461235,-0.404320303558519,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
188,1.880000000000,-1.570796,-2.094395,-1.33252340929895,-0.285325681764792,-0.523599,0,0,0,0.573185393029373,0.573185940381393,0,0,-0,-0,-0.413773649983211,-0.413774045108149,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
189,1.890000000000,-1.570796,-2.094395,-1.32681240014557,-0.279614667157792,-0.523599,0,0,0,0.5690008778517,0.5690014212078,0,0,-0,-0,-0.423109475880001,-0.423109879920001,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
190,1.900000000000,-1.570796,-2.094395,-1.32114370093136,-0.273945962530371,-0.523599,0,0,0,0.564723606876543,0.564724146148148,0,0,-0,-0,-0.432324292345679,-0.432324705185185,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
191,1.910000000000,-1.570796,-2.094395,-1.31551823311211,-0.268320489339198,-0.523599,0,0,0,0.560354805712243,0.560355340811948,0,0,-0,-0,-0.441414996574321,-0.441415418094815,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
192,1.920000000000,-1.570796,-2.094395,-1.3099369057324,-0.262739156629708,-0.523599,0,0,0,0.555895730995199,0.555896261836799,0,0,-0,-0,-0.450378485760001,-0.450378915840001,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
193,1.930000000000,-1.570796,-2.094395,-1.30440061511529,-0.25720286072582,-0.523599,0,0,0,0.551347670389873,0.551348196888393,0,0,-0,-0,-0.459211657096789,-0.459212095611851,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
194,1.940000000000,-1.570796,-2.094395,-1.29891024455204,-0.251712484919653,-0.523599,0,0,0,0.54671194258878,0.546712464660503,0,0,-0,-0,-0.467911407778765,-0.467911854601481,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
195,1.950000000000,-1.570796,-2.094395,-1.29346666399188,-0.246268899161251,-0.523599,0,0,0,0.541989897312501,0.541990414875001,0,0,-0,-0,-0.476474635000001,-0.476475090000002,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
196,1.960000000000,-1.570796,-2.094395,-1.28807072973166,-0.240872959748294,-0.523599,0,0,0,0.537182915309669,0.537183428281837,0,0,-0,-0,-0.484898235954567,-0.484898698998518,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
197,1.970000000000,-1.570796,-2.094395,-1.28272328410563,-0.235525509015826,-0.523599,0,0,0,0.532292408356983,0.532292916659059,0,0,-0,-0,-0.493179107836543,-0.493179578788148,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
198,1.980000000000,-1.570796,-2.094395,-1.27742515517512,-0.230227375025971,-0.523599,0,0,0,0.5273198192592,0.5273203228128,0,0,-0,-0,-0.50131414784,-0.50131462656,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
199,1.990000000000,-1.570796,-2.094395,-1.27217715641827,-0.224979371257649,-0.523599,0,0,0,0.522266621849133,0.522267120577283,0,0,-0,-0,-0.509300253159013,-0.509300739505186,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
200,2.000000000000,-1.570796,-2.094395,-1.26698008641975,-0.219782296296297,-0.523599,0,0,0,0.517134320987654,0.517134814814815,0,0,-0,-0,-0.517134320987655,-0.517134814814815,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
201,2.010000000000,-1.570796,-2.094395,-1.2618347285605,-0.214636933523588,-0.523599,0,0,0,0.5119244525637,0.5119249414158,0,0,-0,-0,-0.524813248520001,-0.524813749680001,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
202,2.020000000000,-1.570796,-2.094395,-1.25674185070741,-0.209544050807155,-0.523599,0,0,0,0.506638583494262,0.506639067298726,0,0,-0,-0,-0.532333932950124,-0.532334441291853,-0,-0,UNBOUND,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
