sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,gripper_state,jaw_travel_m,authority_class,released_for_mission_gate
103,1.030000000000,-1.44118499614467,-1.04728069769114,-2.03701395487585,-0.581062466690391,3.03090924434589e-07,1.51790681578221e-06,0.326217910007582,-0.000208141802488772,0.144422341141226,-0.144629787965021,7.62849487854282e-07,3.82041936488231e-06,0.445410984817717,-0.000284192383018161,0.197191187926802,-0.197474431400716,1.04157843953132e-06,5.21631921340356e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
104,1.040000000000,-1.43790055697534,-1.04728279331209,-2.03555987654471,-0.582518633645276,3.10771473728024e-07,1.556371702658e-06,0.330668844807464,-0.000210981700494329,0.146392847371405,-0.146603124610878,7.73257847507142e-07,3.8725453732333e-06,0.44476356404739,-0.000283779299242039,0.19690456349422,-0.197187395263631,1.04006446807875e-06,5.2087371071724e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
105,1.050000000000,-1.4345716420676,-1.04728491731059,-2.03408610803082,-0.583994519065695,3.1855602802309e-07,1.59535745600694e-06,0.335112934087794,-0.000213817230748347,0.148360322971046,-0.14857342627303,7.83650199145344e-07,3.92459121199624e-06,0.44404198305629,-0.000283318897886008,0.19658510704238,-0.196867479947701,1.03837707547209e-06,5.20028649208612e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
106,1.060000000000,-1.43119832357445,-1.04728706964058,-2.03259268127757,-0.585490090962379,3.26444418592471e-07,1.63486323082733e-06,0.339549439310836,-0.000216647922030298,0.150324440976652,-0.150540365518332,7.94024815723512e-07,3.97654823197137e-06,0.443246854738805,-0.000282811570004447,0.196233089910285,-0.196514957181675,1.03651769494403e-06,5.19097454590383e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
107,1.070000000000,-1.42778068100362,-1.04728925025134,-2.03107963148441,-0.587005314085317,3.34436459510058e-07,1.67488809598436e-06,0.343977628067797,-0.000219473307030199,0.152284877138115,-0.152503617630926,8.04379984528595e-07,4.02840785573653e-06,0.442378791989319,-0.000282257706651736,0.195848783436936,-0.196130098694306,1.03448775972725e-06,5.18080844638468e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
108,1.080000000000,-1.42431880115626,-1.04729145908749,-2.02954699707971,-0.588540149950925,3.42531947794271e-07,1.7154310349279e-06,0.34839677407883,-0.00022229292234861,0.154241309918717,-0.154462860612243,8.1471400717987e-07,4.08016157764714e-06,0.441438407702221,-0.000281657698882254,0.195432458961337,-0.195713176214343,1.03228870305442e-06,5.1697953712878e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
109,1.090000000000,-1.42081277806571,-1.04729369608902,-2.02799481969368,-0.590094556869218,3.50730663551389e-07,1.75649094641026e-06,0.35280615719303,-0.000225106308496636,0.15619342049513,-0.156417775181,8.25025199628939e-07,4.13180096383622e-06,0.440426314771896,-0.000281011937750381,0.194984387822488,-0.195264461470537,1.02992195815822e-06,5.15794249837232e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
110,1.100000000000,-1.41726271293615,-1.04729596119137,-2.02642314413116,-0.591668489970988,3.59032370118864e-07,1.79806664520395e-06,0.357205063388438,-0.000227913009895924,0.158140892757419,-0.158368044773203,8.35311892159732e-07,4.18331765221439e-06,0.439343126092732,-0.000280320814310495,0.194504841359392,-0.19478422619164,1.02738895827133e-06,5.14525700539737e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
111,1.110000000000,-1.41366871408133,-1.04729825432543,-2.02483201834454,-0.593261901234969,3.67436814208651e-07,1.84015686281949e-06,0.361592784772037,-0.000230712574878667,0.160083413309034,-0.160313355542145,8.45572429388506e-07,4.23470335246984e-06,0.438189454559114,-0.000279584719616977,0.193994090911052,-0.194272742106403,1.02469113662643e-06,5.1317460701221e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
112,1.120000000000,-1.41003089686331,-1.04730057541759,-2.02322149340659,-0.59487473951502,3.7594372605053e-07,1.88276024822318e-06,0.365968619579754,-0.000233504555687599,0.162020671466819,-0.162253396358406,8.55805170263843e-07,4.28594984606836e-06,0.436965913065429,-0.000278804044724205,0.193452407816468,-0.193730280943574,1.02182992645619e-06,5.11741687030563e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
113,1.130000000000,-1.40634938363112,-1.04730292438978,-2.02159162348338,-0.596506950567286,3.84552819535427e-07,1.92587536855484e-06,0.37033187217646,-0.000236288508476001,0.163952359261006,-0.164187858809854,8.66008488066654e-07,4.33704898625334e-06,0.435673114506064,-0.000277979180686559,0.192880063414644,-0.193157114431907,1.01880676099331e-06,5.10227658370709e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
114,1.140000000000,-1.40262430365952,-1.04730530115953,-2.01994246580708,-0.598158477077383,3.93263792358739e-07,1.96950070984563e-06,0.374681853055971,-0.000239063993307696,0.165878171435218,-0.166116437201644,8.76180770410176e-07,4.38799269804576e-06,0.434311671775404,-0.000277110518558419,0.192277329044582,-0.192553514300151,1.01562307347044e-06,5.08633238808562e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
115,1.150000000000,-1.39885579308766,-1.04730770563997,-2.01827408064885,-0.59982925868756,4.02076326163659e-07,2.0136346777358e-06,0.379017878841045,-0.000241830574157049,0.167797805446467,-0.168038828556219,8.86320419239972e-07,4.43877297824417e-06,0.432882197767839,-0.000276198449394164,0.191644476045283,-0.191919752277057,1.01228029712028e-06,5.06959146120036e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
116,1.160000000000,-1.39504399485785,-1.04731013773989,-2.01658653129176,-0.60151923202388,4.10990086684493e-07,2.05827559819248e-06,0.383339272283386,-0.000244587818908973,0.169710961465156,-0.16995473261331,8.96425850833932e-07,4.48938189542475e-06,0.431385305377752,-0.000275243364248173,0.190981775755751,-0.191256100091377,1.0087798651755e-06,5.05206098081043e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
117,1.170000000000,-1.39118905865422,-1.0473125973638,-2.01487988400355,-0.603228330723389,4.20004723889993e-07,2.10342171822744e-06,0.387645362263639,-0.000247335299358922,0.171617342375078,-0.171863851829934,9.06495495802275e-07,4.53981158994123e-06,0.429821607499531,-0.000274245654174827,0.190289499514986,-0.19056282947186,1.00512321086877e-06,5.03374812467496e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
118,1.180000000000,-1.38729114084144,-1.04731508441192,-2.01315420800959,-0.60495648546129,4.29119872126669e-07,2.14907120661488e-06,0.391935483791397,-0.000250072591212893,0.173516653773415,-0.173765891380397,9.16527799087544e-07,4.59005427392496e-06,0.428191717027563,-0.000273205710228503,0.189567918661991,-0.189840212147258,1.00131176743279e-06,5.0146600705531e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
119,1.190000000000,-1.38335040440345,-1.04731759878026,-2.01140957546572,-0.606703623978113,4.38335150262124e-07,2.19522215460922e-06,0.396208978005193,-0.00025279927408743,0.17540860397074,-0.175660559156291,9.26521219964609e-07,4.64010223128487e-06,0.426496246856234,-0.000272123923463582,0.188817304535769,-0.189088519846321,9.97346968100217e-07,4.99480399620398e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
120,1.200000000000,-1.37936701888217,-1.04732014036065,-2.00964606143107,-0.608469671106895,4.47650161828366e-07,2.24187257666281e-06,0.400465192172505,-0.000255514931509617,0.177292903991016,-0.177547565766498,9.36474232040669e-07,4.68994781770748e-06,0.42473580987993,-0.000271000684934443,0.18803792847532,-0.188308024297801,9.93230246103739e-07,4.97418707938672e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
121,1.210000000000,-1.37534116031618,-1.04732270904076,-2.007863743841,-0.610254548800343,4.5706449516514e-07,2.28902041114381e-06,0.404703479689756,-0.000258219150917086,0.179169267571596,-0.179426624537184,9.46385323255247e-07,4.73958346065691e-06,0.422911018993038,-0.000269836385695465,0.187230061819648,-0.187498997230447,9.88963034676034e-07,4.95281649786046e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
122,1.220000000000,-1.37127301117947,-1.04732530470418,-2.0060627034799,-0.612058176158016,4.66577723563246e-07,2.33666352105387e-06,0.408923200082312,-0.000260911523658008,0.181037411163222,-0.181297451511807,9.56252995880194e-07,4.78900165937486e-06,0.421022487089945,-0.000268631416801028,0.186393975907755,-0.186661710373012,9.8454676704978e-07,4.93069942938435e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
123,1.230000000000,-1.36716276032012,-1.0473279272304,-2.00424302395412,-0.613880469453493,4.76189405407866e-07,2.38479969474596e-06,0.413123719004482,-0.000263591644991103,0.182897053930027,-0.183159765451107,9.66075766519689e-07,4.83819498488062e-06,0.419070827065038,-0.000267386169305512,0.185529942078643,-0.185796435454244,9.79982876457654e-07,4.9078430517175e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
124,1.240000000000,-1.36301060289902,-1.0473305764949,-2.00240479166476,-0.615721342161545,4.85899084321885e-07,2.43342664664213e-06,0.417304408239521,-0.00026625911408563,0.184747917749534,-0.185013287833116,9.75852166110237e-07,4.8871560799711e-06,0.417056651812702,-0.000266101034263295,0.184638231671313,-0.184903444202896,9.75272796132336e-07,4.88425454261905e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
125,1.250000000000,-1.35881674032859,-1.04733325236918,-2.00054809578062,-0.617580704985313,4.95706289309212e-07,2.48254201795127e-06,0.421464645699626,-0.000268913534021394,0.186589727212656,-0.186857742853152,9.85580739920667e-07,4.93587765922076e-06,0.414980574227324,-0.000264776402728757,0.183719116024769,-0.183983008347719,9.70417959306504e-07,4.85994107984814e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
126,1.260000000000,-1.35458138021149,-1.04733595472078,-1.99867302821098,-0.619458465883475,5.05610534898109e-07,2.53214337738694e-06,0.425603815425939,-0.000271554511788745,0.188422209623695,-0.18869285742382,9.95260047552141e-07,4.98435250898169e-06,0.412843207203292,-0.000263412665756278,0.182772866478011,-0.183035399617462,9.65419799212834e-07,4.83490984116389e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
127,1.270000000000,-1.3503047362793,-1.04733868341331,-1.99677968357856,-0.621354530097423,5.1561132128451e-07,2.58222822188507e-06,0.429721307588545,-0.000274181658288575,0.190245095000345,-0.190518361175014,1.00488866293814e-06,5.03257348738353e-06,0.410645163634991,-0.000262010214400237,0.181799754370043,-0.182060889740877,9.60279749084008e-07,4.80916800432545e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
128,1.280000000000,-1.34598702833128,-1.04734143830655,-1.99486815919229,-0.623268800178433,5.25708134475347e-07,2.63279397732179e-06,0.433816518486472,-0.000276794588332319,0.192058116073689,-0.192333986453912,1.01446517434448e-06,5.08053352433354e-06,0.408387056416807,-0.000260569439715013,0.180800051039866,-0.181059750446715,9.54999242152702e-07,4.78272274709194e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
129,1.290000000000,-1.34162848217304,-1.04734421925642,-1.99293855502025,-0.62520117601484,5.35900446431869e-07,2.68383799923121e-06,0.437888850547696,-0.000279392920641959,0.193861008288199,-0.194139468324985,1.0239881843693e-06,5.12822562151658e-06,0.406069498443129,-0.000259090732754986,0.179774027826483,-0.180032253463726,9.49579711651596e-07,4.7555812472225e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
130,1.300000000000,-1.33722932955527,-1.04734702611505,-1.9909909736625,-0.62715155485921,5.4618771521297e-07,2.73535757352313e-06,0.441937712329131,-0.000281976277850017,0.195653509801738,-0.195934544569987,1.03345630994305e-06,5.17564285239507e-06,0.403693102608341,-0.000257574484574535,0.178721956068895,-0.178978670520661,9.44022590813367e-07,4.72775068247627e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
131,1.310000000000,-1.33278980811245,-1.04734985873082,-1.98902552032395,-0.629119831355514,5.5656938511851e-07,2.78734991720092e-06,0.44596251851664,-0.000284544286499563,0.197435361485559,-0.197718955687961,1.04286818232855e-06,5.22277836220905e-06,0.401258481806831,-0.00025602108622804,0.177644107106105,-0.177899273346271,9.38329312870693e-07,4.69923823061236e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
132,1.320000000000,-1.32831016130155,-1.04735271694838,-1.98704230278724,-0.631105897566298,5.67044886832638e-07,2.83981217907918e-06,0.449962689925027,-0.000287096577044206,0.199206306924306,-0.199492444895237,1.0522224471209e-06,5.26962536797612e-06,0.398766248932986,-0.00025443092876988,0.176540752277115,-0.176794333669307,9.32501311056254e-07,4.67005106938993e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
133,1.330000000000,-1.32379063834075,-1.04735560060874,-1.98504143138559,-0.63310964299986,5.77613637567117e-07,2.89274144050163e-06,0.45393765349804,-0.000289632783848103,0.200966092416011,-0.201254758125434,1.06151776424754e-06,5.31617715849151e-06,0.396217016881191,-0.000252804403254434,0.175412162920927,-0.175664123218519,9.26540018602727e-07,4.6401963765681e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
134,1.340000000000,-1.31923149414815,-1.04735850954924,-1.98302301897567,-0.635130954637418,5.88275041204643e-07,2.94613471605877e-06,0.457886842308372,-0.000292152545185952,0.202714466972097,-0.203005644029457,1.07075280796826e-06,5.36242709432802e-06,0.393611398545833,-0.000251141900736081,0.174258610376543,-0.174508913722658,9.2044686874279e-07,4.609681329906e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
135,1.350000000000,-1.31463298928047,-1.04736144360364,-1.98098718091048,-0.637169716960287,5.99028488442177e-07,2.99998895430578e-06,0.461809695557659,-0.000294655503242996,0.204451182317378,-0.204744853975499,1.07992626687515e-06,5.40836860783603e-06,0.390950006821299,-0.000249443812269203,0.173080365982965,-0.173328976910476,9.14223294709124e-07,4.57851310716278e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
136,1.360000000000,-1.30999538987177,-1.04736440260212,-1.9789340350122,-0.639225811977051,6.09873356934256e-07,3.05430103848018e-06,0.465705658576482,-0.000297141304115022,0.206175992890056,-0.206472142049041,1.08903684389264e-06,5.45399520314353e-06,0.388233454601976,-0.000247710528908177,0.171877701079196,-0.172124584510722,9.07870729734404e-07,4.54669888609755e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
137,1.370000000000,-1.30531896757219,-1.04736738637136,-1.97686370154505,-0.641299119250734,6.20809011436328e-07,3.10906778721969e-06,0.469574182824364,-0.00029960959780836,0.207888655841724,-0.208187265052851,1.09808325627748e-06,5.49930045615611e-06,0.385462354782249,-0.000245942441707383,0.170650887004237,-0.170896008252148,9.01390607051311e-07,4.51424584446946e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
138,1.380000000000,-1.30060399948658,-1.04737039473456,-1.97477630318819,-0.643389515925974,6.31834803948068e-07,3.16428595527996e-06,0.473414725889774,-0.000302060038239885,0.209588931037367,-0.209889982506984,1.10706423561875e-06,5.54427801455691e-06,0.382637320256506,-0.0002441399417212,0.169400195097091,-0.169643519863504,8.94784359892523e-07,4.48116116003764e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
139,1.390000000000,-1.29585076811329,-1.04737342751147,-1.97267196500853,-0.645496876756197,6.42950073856703e-07,3.21995223425235e-06,0.477226751490122,-0.000304492283237014,0.211276581055355,-0.211580056648783,1.11597852783785e-06,5.58892159780671e-06,0.379758963919133,-0.000242303420004008,0.16812589669676,-0.168367391073542,8.88053421490715e-07,4.44745201056121e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
140,1.400000000000,-1.29105956128285,-1.04737648451845,-1.97055081443367,-0.647621074130789,6.54154148080338e-07,3.27606325328174e-06,0.481009729471766,-0.00030690599453771,0.212951371187454,-0.21325725243288,1.12482489318853e-06,5.63322499714385e-06,0.376827898664517,-0.000240433267610187,0.166828263142245,-0.167067893611012,8.8119922507857e-07,4.41312557379933e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
141,1.410000000000,-1.28623067209668,-1.04737956556847,-1.96841298122469,-0.649761978102267,6.65446341211273e-07,3.33261557978427e-06,0.484763135810003,-0.000309300837790477,0.214613069438816,-0.214921337531191,1.13360210625683e-06,5.67718207558427e-06,0.373844737387044,-0.000238529875594116,0.16550756577255,-0.165745299204664,8.74223203888764e-07,4.37818902751111e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
142,1.420000000000,-1.2813643988658,-1.04738267047121,-1.96625859744907,-0.651919456413455,6.76825955659335e-07,3.38960572016511e-06,0.488486452609078,-0.000311676482554366,0.216261446527985,-0.216572082332923,1.14230895596115e-06,5.72078676792151e-06,0.3708100929811,-0.000236593635010174,0.164164075926676,-0.16439987958325,8.67126791153977e-07,4.3426495494557e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
143,1.430000000000,-1.27646104504953,-1.04738579903304,-1.96408779745353,-0.654093374524656,6.88292281795193e-07,3.44703012053628e-06,0.492179168102178,-0.000314032602298969,0.217896275886893,-0.218209259944568,1.1509442455522e-06,5.76403308072669e-06,0.367724578341073,-0.00023462493691274,0.162798064943625,-0.163031906475521,8.59911420106884e-07,4.30651431739222e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
144,1.440000000000,-1.27152091919425,-1.04738895105709,-1.96190071783691,-0.656283595640824,6.99844598093686e-07,3.50488516743439e-06,0.495840776651434,-0.000316368874404423,0.219517333660863,-0.219832646189908,1.15950679261303e-06,5.80691509234853e-06,0.364588806361348,-0.000232624172356194,0.161409804162399,-0.161641651610226,8.52578523980165e-07,4.2697905090798e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
145,1.450000000000,-1.26654433487203,-1.0473921263433,-1.95969749742304,-0.658489980738735,7.11482171277145e-07,3.56316718853842e-06,0.499470778747921,-0.00031868498016141,0.22112439870861,-0.22144201961001,1.16799542905898e-06,5.84942695291332e-06,0.361403389936314,-0.000230591732394915,0.159999564922002,-0.160229386716118,8.45129536006501e-07,4.23248530227759e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
146,1.460000000000,-1.26153161061941,-1.04739532468843,-1.95747827723356,-0.660712388594166,7.23204256458716e-07,3.6218724533875e-06,0.503068681011657,-0.000320980604771154,0.222717252602236,-0.22303716146323,1.17640900113777e-06,5.89156288432498e-06,0.358168941960354,-0.000228528008083284,0.158567618561434,-0.158795383521946,8.37565889418567e-07,4.19460587474471e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
147,1.470000000000,-1.25648306987609,-1.04739854588609,-1.95524320046085,-0.66295067580906,7.35010097285684e-07,3.6809971740987e-06,0.506633996191606,-0.000323255437345423,0.224295679627235,-0.224617855725211,1.18474636942942e-06,5.93331718026498e-06,0.354886075327858,-0.000226433390475678,0.157114236419697,-0.157339913756462,8.29889017449043e-07,4.15615940424031e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
148,1.480000000000,-1.25139904092361,-1.04740178972684,-1.95299241244088,-0.665204696838707,7.46898926082796e-07,3.74053750608479e-06,0.510166243165674,-0.000325509170906529,0.22585946678249,-0.226183889088884,1.19300640884626e-06,5.97468420619241e-06,0.35155540293321,-0.000224308270626479,0.155639689835795,-0.155863249148417,8.22100353330606e-07,4.1171530685235e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
149,1.490000000000,-1.24627985682412,-1.04740505599817,-1.95072606062603,-0.667474304018909,7.58869963995583e-07,3.80048954877199e-06,0.513664946940711,-0.000327741502387328,0.227408403780274,-0.227735050964467,1.20118800863298e-06,6.01565839934394e-06,0.348177537670798,-0.000222153039590064,0.154144250148728,-0.15436566142656,8.14201330295936e-07,4.07759404535342e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
150,1.500000000000,-1.24112585535902,-1.04740834448455,-1.94844429455802,-0.669759347593159,7.70922421133686e-07,3.86084934631782e-06,0.517129638652512,-0.000329952132631221,0.22894228304625,-0.229271133479465,1.20929007236657e-06,6.05623426873383e-06,0.344753092435008,-0.000219968088420814,0.1526281886975,-0.152847422319643,8.0619338157771e-07,4.03748951248922e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
151,1.510000000000,-1.23593737896774,-1.0474116549675,-1.94614726584072,-0.672059675739811,7.83055496714176e-07,3.92161288832879e-06,0.520559855565815,-0.00033214076639215,0.230460899719473,-0.230791931478672,1.21731151795636e-06,6.09640639515394e-06,0.341282680120226,-0.000217753808173107,0.151091776821112,-0.151308803556417,7.98077940408608e-07,3.99684664769002e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
152,1.520000000000,-1.2307147746864,-1.04741498722559,-1.94383512811306,-0.674375134599251,7.9526837920488e-07,3.98277611057825e-06,0.523955141074301,-0.000334307112334603,0.231964051652385,-0.232297242524168,1.22525127764401e-06,6.13616943117371e-06,0.33776691362084,-0.000215510589901324,0.149535285858567,-0.149750076865633,7.89856440021307e-07,3.95567262871495e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
153,1.530000000000,-1.22545839408655,-1.0474183410345,-1.94150803702189,-0.676705568301078,8.07560246467703e-07,4.04433489572411e-06,0.527315044700598,-0.000336450883033611,0.233451539410821,-0.233786866895322,1.2331082980035e-06,6.17551810114019e-06,0.334206405831236,-0.000213238824659844,0.147958987148866,-0.148171513976041,7.81530313648485e-07,3.91397463332315e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
154,1.540000000000,-1.22016859321384,-1.04742171616705,-1.9391661501948,-0.679050818991264,8.19930265901951e-07,4.10628507402665e-06,0.530639122096273,-0.000338571794974748,0.234923166274002,-0.235260607588789,1.24088153994114e-06,6.21444720117798e-06,0.3306017696458,-0.000210938903503046,0.146363152031012,-0.146573386616392,7.73100994522822e-07,3.87175983927375e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
155,1.550000000000,-1.2148457325268,-1.04742511239327,-1.93680962721305,-0.681410726859339,8.32377594587656e-07,4.16862242406628e-06,0.533926935041842,-0.000340669568554135,0.236378738234544,-0.236718270318512,1.24856997869556e-06,6.25295159918933e-06,0.326953617958919,-0.00020861121748531,0.144748051844007,-0.144955966515437,7.64569915876995e-07,3.82903542432589e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
156,1.560000000000,-1.20949017683549,-1.04742852948038,-1.9344386295844,-0.683785130165557,8.44901379428896e-07,4.23134267346131e-06,0.537178051446761,-0.000342743928078433,0.237818063998449,-0.238159663515723,1.25617260383772e-06,6.29102623485404e-06,0.323262563664979,-0.000206256157661014,0.143113957926853,-0.143319525401926,7.55938510943682e-07,3.78580856623869e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
157,1.570000000000,-1.20410229524022,-1.04743196719287,-1.93205332071597,-0.686173865268071,8.57500757297121e-07,4.29444149958575e-06,0.540392045349433,-0.000344794601764848,0.23924095498511,-0.239584598328938,1.26368841927091e-06,6.3286661196295e-06,0.319529219658368,-0.000203874115084539,0.141461141618552,-0.141664335004611,7.47208212955563e-07,3.7420864427713e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
158,1.580000000000,-1.1986824610703,-1.04743542529256,-1.92965386588714,-0.688576766650107,8.70174855174477e-07,4.35791453028708e-06,0.543568496917201,-0.000346821321741131,0.240647225327312,-0.240992888623965,1.27111644323076e-06,6.36586633675073e-06,0.315754198833471,-0.000201465480810263,0.139789874258106,-0.139990667052242,7.38380455145316e-07,3.69787623168284e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
159,1.590000000000,-1.19323105182269,-1.04743890353858,-1.92724043222239,-0.690993666947132,8.82922790297126e-07,4.42175734460399e-06,0.546706992446355,-0.000348823824045575,0.242036691871228,-0.242384350983895,1.27845570828519e-06,6.40262204123029e-06,0.311938114084674,-0.000199030645892567,0.138100427184517,-0.138298793273571,7.29456670745618e-07,3.65318511073245e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
160,1.600000000000,-1.18774844910076,-1.04744240168745,-1.92481318866415,-0.693424396974034,8.95743670298572e-07,4.4859654734842e-06,0.549807124362129,-0.000350801848627019,0.243409174176422,-0.243758804709111,1.28570526133448e-06,6.43892845985836e-06,0.308081578306366,-0.00019657000138583,0.136393071736788,-0.136588985397347,7.20438292989149e-07,3.60802025767926e-06,SYMBOLIC_PREGRASP_SEED_ONLY,,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
