t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
3.8400,22.702410,8.762813,20.147333,7.587707,1.616547,0.324757,1.840596,1.576098,-1.123014,4.58596607e-04,-7.01416894e-06,-4.65984878e-07,-3.27542836e-04,4.19200802e-06,3.06277369e-07,6.33313813e-01,9.28398277e-02,1.98388377e-02,2.99881668e+00,3.74177980e-06,1.799e-15,8.882e-16
3.8600,22.728438,8.808857,20.148123,7.627514,1.616683,0.324094,1.840600,1.466723,-1.046876,4.16854982e-04,-1.52055831e-05,8.05091451e-07,-2.99022105e-04,9.49258441e-06,-4.43751898e-07,6.33327957e-01,9.28396924e-02,1.97949005e-02,2.99884498e+00,3.75196984e-06,4.597e-16,1.332e-15
3.8800,22.754531,8.854903,20.148869,7.667320,1.616809,0.323428,1.840611,1.296556,-0.930567,3.68783202e-04,-1.43088639e-05,-4.47020883e-07,-2.65604456e-04,9.29379375e-06,2.65498119e-07,6.33339447e-01,9.28389007e-02,1.97651743e-02,2.99886291e+00,3.76312640e-06,3.487e-16,4.441e-16
3.9000,22.780690,8.900952,20.149573,7.707125,1.616931,0.322761,1.840624,1.083773,-0.784113,3.15148342e-04,-4.92089501e-06,-2.21612979e-07,-2.27822557e-04,3.75569034e-06,1.67400661e-07,6.33350149e-01,9.28379089e-02,1.97398639e-02,2.99887755e+00,3.77916927e-06,2.220e-16,6.661e-16
3.9200,22.806913,8.947003,20.150233,7.746928,1.617068,0.322104,1.840628,0.847632,-0.619601,2.56801162e-04,7.38280713e-06,7.38453124e-07,-1.86278920e-04,-3.83135491e-06,-4.11619562e-07,6.33365207e-01,9.28379657e-02,1.96922235e-02,2.99890822e+00,3.79952201e-06,1.301e-16,1.332e-15
3.9400,22.833201,8.993057,20.150850,7.786730,1.617212,0.321450,1.840628,0.605497,-0.448188,1.94664670e-04,1.53593410e-05,-6.08598849e-07,-1.41635064e-04,-9.00095200e-06,3.63049938e-07,6.33381995e-01,9.28384421e-02,1.96357521e-02,2.99894525e+00,3.81996548e-06,6.661e-16,5.551e-16
3.9600,22.859554,9.039114,20.151424,7.826531,1.617349,0.320794,1.840631,0.390997,-0.290857,1.29723359e-04,1.43627819e-05,3.21811332e-08,-9.45988955e-05,-8.73909133e-06,2.08106222e-08,6.33397409e-01,9.28385787e-02,1.95867106e-02,2.99897684e+00,3.84048677e-06,1.110e-16,1.776e-15
3.9800,22.885971,9.085174,20.151955,7.866330,1.617478,0.320137,1.840639,0.198409,-0.145730,6.30052814e-05,5.04848324e-06,5.98407865e-07,-4.59150001e-05,-3.24194266e-06,-3.35509774e-07,6.33410632e-01,9.28381667e-02,1.95495444e-02,2.99899969e+00,3.86439445e-06,1.110e-16,1.776e-15
4.0000,22.912452,9.131235,20.152443,7.906127,1.617578,0.319470,1.840664,0.006531,-0.000540,-4.43276039e-06,-7.05232368e-06,-6.92022775e-07,3.64804337e-06,4.22494523e-06,4.17491620e-07,6.33416763e-01,9.28360150e-02,1.95496880e-02,2.99899540e+00,3.89051942e-06,3.157e-16,2.220e-15
4.0200,22.938997,9.177298,20.152888,7.945924,1.617654,0.318796,1.840704,-0.191233,0.148841,-7.15220547e-05,-1.48160641e-05,2.68415813e-07,5.33097282e-05,9.26658507e-06,-1.16613026e-07,6.33416702e-01,9.28323333e-02,1.95826401e-02,2.99896717e+00,3.91431979e-06,2.533e-16,1.221e-15
4.0400,22.965605,9.223363,20.153289,7.985720,1.617722,0.318121,1.840749,-0.417038,0.315516,-1.37203620e-04,-1.37210127e-05,4.04518475e-07,1.02287266e-04,8.94436687e-06,-2.26601478e-07,6.33415007e-01,9.28282297e-02,1.96247184e-02,2.99893213e+00,3.93570688e-06,1.788e-15,1.332e-15
4.0600,22.992276,9.269429,20.153646,8.025515,1.617785,0.317447,1.840796,-0.666360,0.497230,-2.00443411e-04,-4.47908292e-06,-6.94576697e-07,1.49808986e-04,3.48931505e-06,4.24817419e-07,6.33412197e-01,9.28238415e-02,1.96729866e-02,2.99889251e+00,3.95783603e-06,2.793e-16,1.776e-15
4.0800,23.019010,9.315496,20.153960,8.065308,1.617856,0.316779,1.840838,-0.905415,0.673456,-2.60248167e-04,7.42311499e-06,4.61216026e-07,1.95126704e-04,-3.85818982e-06,-2.31799254e-07,6.33411906e-01,9.28200540e-02,1.97084916e-02,2.99886199e+00,3.97950064e-06,4.493e-16,8.882e-16
4.1000,23.045807,9.361564,20.154231,8.105101,1.617940,0.316117,1.840872,-1.119807,0.834228,-3.15682293e-04,1.49801643e-05,1.80182038e-07,2.37526717e-04,-8.77361375e-06,-9.93166960e-08,6.33414995e-01,9.28170819e-02,1.97266312e-02,2.99884394e+00,3.99659363e-06,1.306e-15,2.220e-15
4.1200,23.072666,9.407634,20.154459,8.144893,1.618017,0.315452,1.840911,-1.288579,0.966113,-3.65878037e-04,1.37920084e-05,-6.20936612e-07,2.76343581e-04,-8.39246705e-06,3.87453968e-07,6.33416324e-01,9.28136799e-02,1.97540753e-02,2.99881913e+00,4.00956969e-06,7.511e-16,1.332e-15
4.1400,23.099587,9.453705,20.154643,8.184683,1.618082,0.314785,1.840956,-1.403071,1.062729,-4.10049006e-04,4.62506962e-06,5.93844704e-07,3.10970404e-04,-2.97950503e-06,-3.12897033e-07,6.33414879e-01,9.28095909e-02,1.97963306e-02,2.99878351e+00,4.02191154e-06,1.180e-16,1.332e-15
4.1600,23.126571,9.499776,20.154784,8.224472,1.618129,0.314112,1.841012,-1.492499,1.140703,-4.47504579e-04,-7.07895445e-06,-4.69668058e-08,3.40867112e-04,4.25042799e-06,3.25775293e-08,6.33408971e-01,9.28044022e-02,1.98622566e-02,2.99873070e+00,4.03294651e-06,6.748e-16,1.776e-15
4.1800,23.153616,9.545849,20.154881,8.264260,1.618152,0.313431,1.841083,-1.571238,1.209120,-4.77659037e-04,-1.44316662e-05,-4.83014211e-07,3.65569927e-04,9.04230737e-06,3.12879039e-07,6.33396893e-01,9.27976999e-02,1.99607671e-02,2.99865433e+00,4.03943834e-06,8.934e-16,4.441e-16
4.2000,23.180722,9.591921,20.154935,8.304047,1.618171,0.312750,1.841156,-1.647564,1.273154,-5.00043960e-04,-1.31523470e-05,6.55623065e-07,3.84696704e-04,8.60440652e-06,-3.53591452e-07,6.33383878e-01,9.27907544e-02,2.00646483e-02,2.99857402e+00,4.04252018e-06,1.665e-16,3.331e-16
4.2200,23.207889,9.637993,20.154945,8.343834,1.618195,0.312073,1.841224,-1.729817,1.337984,-5.14317300e-04,-4.05987174e-06,-2.53526341e-07,3.97951954e-04,3.23417321e-06,1.53723378e-07,6.33372665e-01,9.27842449e-02,2.01593134e-02,2.99850037e+00,4.04609529e-06,1.735e-16,3.109e-15
4.2400,23.235116,9.684066,20.154911,8.383619,1.618229,0.311399,1.841288,-1.789131,1.386613,-5.20265585e-04,7.44918236e-06,-3.01285000e-07,4.05133205e-04,-3.87945712e-06,2.10420586e-07,6.33363861e-01,9.27783283e-02,2.02413614e-02,2.99843584e+00,4.05005353e-06,1.161e-15,2.665e-15
4.2600,23.262405,9.730139,20.154834,8.423404,1.618281,0.310733,1.841340,-1.801840,1.403920,-5.17808127e-04,1.46021715e-05,6.43555069e-07,4.06133381e-04,-8.55010121e-06,-3.52689832e-07,6.33359875e-01,9.27735925e-02,2.02981201e-02,2.99838954e+00,4.05174184e-06,3.747e-16,4.441e-16
4.2800,23.289754,9.776213,20.154714,8.463186,1.618338,0.310068,1.841389,-1.764173,1.386713,-5.06996522e-04,1.32354941e-05,-4.18314944e-07,4.00943259e-04,-8.05738261e-06,2.52018383e-07,6.33356986e-01,9.27691377e-02,2.03489392e-02,2.99834759e+00,4.05254140e-06,1.665e-16,3.553e-15
4.3000,23.317164,9.822287,20.154550,8.502968,1.618384,0.309399,1.841444,-1.668199,1.329872,-4.88010563e-04,4.21839089e-06,-9.69011181e-08,3.89653179e-04,-2.73046688e-06,9.37538929e-08,6.33351439e-01,9.27640459e-02,2.04135838e-02,2.99829578e+00,4.05638327e-06,1.067e-15,1.332e-15
4.3200,23.344634,9.868361,20.154343,8.542747,1.618423,0.308726,1.841504,-1.536624,1.246491,-4.61158196e-04,-7.09793820e-06,5.65142079e-07,3.72449694e-04,4.26793528e-06,-3.11912011e-07,6.33343897e-01,9.27584711e-02,2.04887474e-02,2.99823644e+00,4.06315598e-06,5.933e-16,2.665e-15
4.3400,23.372164,9.914436,20.154092,8.582526,1.618448,0.308048,1.841572,-1.400566,1.155825,-4.26870864e-04,-1.40552439e-05,-5.25410408e-07,3.49612419e-04,8.81929881e-06,3.18942238e-07,6.33333013e-01,9.27520897e-02,2.05814255e-02,2.99816462e+00,4.07007726e-06,4.493e-16,5.551e-16
4.3600,23.399753,9.960510,20.153798,8.622303,1.618471,0.307368,1.841641,-1.263824,1.061290,-3.85696592e-04,-1.26049322e-05,1.06405280e-07,3.21509552e-04,8.27315198e-06,-2.39129066e-08,6.33321478e-01,9.27455582e-02,2.06774783e-02,2.99809046e+00,4.07818935e-06,3.539e-16,3.553e-15
4.3800,23.427401,10.006584,20.153460,8.662079,1.618512,0.306695,1.841698,-1.132399,0.966920,-3.38294712e-04,-3.66458386e-06,4.31859574e-07,2.88589985e-04,2.98942075e-06,-2.39071485e-07,6.33314513e-01,9.27401543e-02,2.07493093e-02,2.99803374e+00,4.09090883e-06,6.332e-16,3.553e-15
4.4000,23.455109,10.052658,20.153078,8.701852,1.618570,0.306027,1.841746,-0.994334,0.866148,-2.85423339e-04,7.46031573e-06,-5.68421388e-07,2.51377393e-04,-3.89563024e-06,3.48296424e-07,6.33311898e-01,9.27358377e-02,2.07977608e-02,2.99799393e+00,4.10751136e-06,2.134e-16,2.220e-15
4.4200,23.482876,10.098732,20.152653,8.741624,1.618647,0.305365,1.841782,-0.819532,0.740919,-2.27925345e-04,1.42244805e-05,2.85981366e-07,2.10462900e-04,-8.33061190e-06,-1.30436640e-07,6.33314103e-01,9.27327241e-02,2.08203142e-02,2.99797279e+00,4.12463656e-06,3.209e-16,1.332e-15
4.4400,23.510702,10.144808,20.152186,8.781394,1.618739,0.304707,1.841808,-0.607020,0.589869,-1.66715833e-04,1.26922864e-05,2.61855387e-07,1.66495052e-04,-7.73350456e-06,-1.43805693e-07,6.33320093e-01,9.27305614e-02,2.08224272e-02,2.99796643e+00,4.14275452e-06,7.216e-16,5.551e-16
4.4600,23.538588,10.190883,20.151675,8.821161,1.618826,0.304045,1.841837,-0.363027,0.416792,-1.02764609e-04,3.82777621e-06,-5.45610588e-07,1.20171228e-04,-2.49399188e-06,3.40209529e-07,6.33324619e-01,9.27280702e-02,2.08317376e-02,2.99795510e+00,4.16456984e-06,9.905e-16,8.882e-16
4.4800,23.566531,10.236960,20.151121,8.860925,1.618906,0.303378,1.841870,-0.100115,0.229509,-3.70813417e-05,-7.10965290e-06,4.25430106e-07,7.22261668e-05,4.27825745e-06,-2.14091394e-07,6.33327319e-01,9.27251523e-02,2.08503624e-02,2.99793719e+00,4.18868884e-06,1.891e-16,1.776e-15
4.5000,23.594534,10.283036,20.150523,8.900687,1.618984,0.302709,1.841905,0.145905,0.050091,2.92972550e-05,-1.36861601e-05,7.65941361e-08,2.34185743e-05,8.59832617e-06,-3.72398866e-08,6.33329286e-01,9.27220731e-02,2.08725653e-02,2.99791681e+00,4.21138950e-06,5.742e-16,8.882e-16
4.5200,23.622594,10.329113,20.149883,8.940447,1.619061,0.302038,1.841939,0.362348,-0.112270,9.53247409e-05,-1.20769908e-05,-4.63935549e-07,-2.54801813e-05,7.95126468e-06,2.97705037e-07,6.33330903e-01,9.27189308e-02,2.08962238e-02,2.99789552e+00,4.23287767e-06,6.037e-16,8.882e-16
4.5400,23.650713,10.375191,20.149199,8.980204,1.619156,0.301373,1.841963,0.554891,-0.259968,1.59959681e-04,-3.29085722e-06,5.11108194e-07,-7.36992570e-05,2.75548481e-06,-2.68226087e-07,6.33336984e-01,9.27169002e-02,2.08959534e-02,2.99789143e+00,4.25549989e-06,1.001e-15,3.109e-15
4.5600,23.678889,10.421269,20.148471,9.019958,1.619274,0.300715,1.841973,0.727210,-0.394774,2.22181202e-04,7.45940795e-06,-1.04387013e-07,-1.20480916e-04,-3.90600134e-06,6.74803960e-08,6.33349118e-01,9.27163776e-02,2.08632017e-02,2.99791073e+00,4.27774817e-06,1.249e-16,1.332e-15
4.5800,23.707123,10.467347,20.147701,9.059709,1.619408,0.300061,1.841973,0.904101,-0.531130,2.81008722e-04,1.38499674e-05,-3.36734801e-07,-1.65090367e-04,-8.11405831e-06,2.27030151e-07,6.33365108e-01,9.27168306e-02,2.08095089e-02,2.99794521e+00,4.29617793e-06,6.627e-16,4.441e-16
4.6000,23.735415,10.513427,20.146889,9.099456,1.619555,0.299411,1.841964,1.097470,-0.676653,3.35517205e-04,1.21648444e-05,5.37533038e-07,-2.06827583e-04,-7.41948245e-06,-2.88668233e-07,6.33384481e-01,9.27181377e-02,2.07375439e-02,2.99799293e+00,4.31128880e-06,1.700e-16,2.220e-15
4.6200,23.763765,10.559508,20.146033,9.139199,1.619701,0.298757,1.841956,1.291441,-0.822060,3.84852043e-04,3.45581574e-06,-2.60678869e-07,-2.45038139e-04,-2.26832181e-06,1.60092432e-07,6.33403362e-01,9.27193502e-02,2.06677937e-02,2.99803923e+00,4.32566900e-06,1.266e-16,2.665e-15
4.6400,23.792173,10.605591,20.145134,9.178939,1.619835,0.298097,1.841956,1.474552,-0.959823,4.28244184e-04,-7.11125876e-06,-1.79247929e-07,-2.79122489e-04,4.28311976e-06,1.38540465e-07,6.33418807e-01,9.27197422e-02,2.06158886e-02,2.99807286e+00,4.33833169e-06,2.776e-16,8.882e-16
4.6600,23.820637,10.651673,20.144193,9.218676,1.619964,0.297435,1.841958,1.622525,-1.074811,4.65018878e-04,-1.33211101e-05,5.06409183e-07,-3.08547266e-04,8.38077719e-06,-2.74875000e-07,6.33433180e-01,9.27198821e-02,2.05695591e-02,2.99810254e+00,4.34656720e-06,8.882e-16,8.882e-16
4.6800,23.849158,10.697757,20.143208,9.258408,1.620092,0.296772,1.841960,1.713828,-1.152948,4.94605113e-04,-1.15643295e-05,-3.77331468e-07,-3.32854075e-04,7.63997242e-06,2.31175443e-07,6.33447341e-01,9.27199842e-02,2.05241822e-02,2.99813159e+00,4.35148651e-06,1.388e-16,2.665e-15
4.7000,23.877736,10.743841,20.142181,9.298137,1.620229,0.296111,1.841957,1.760167,-1.200028,5.16545322e-04,-2.93418536e-06,-1.15482230e-08,-3.51666067e-04,2.53330073e-06,4.20240558e-08,6.33463561e-01,9.27206038e-02,2.04678092e-02,2.99816860e+00,4.35620568e-06,5.551e-17,1.332e-15
4.7200,23.906370,10.789926,20.141110,9.337862,1.620386,0.295458,1.841942,1.773738,-1.223270,5.30500622e-04,7.45083564e-06,4.23431584e-07,-3.64694851e-04,-3.90969047e-06,-2.31462492e-07,6.33485099e-01,9.27225386e-02,2.03833159e-02,2.99822588e+00,4.36036056e-06,8.084e-16,8.882e-16
4.7400,23.935061,10.836012,20.139997,9.377583,1.620554,0.294809,1.841919,1.769866,-1.231923,5.36258275e-04,1.34827347e-05,-4.45042914e-07,-3.71743599e-04,-7.89922396e-06,2.73991022e-07,6.33509506e-01,9.27251955e-02,2.02835201e-02,2.99829429e+00,4.36184152e-06,1.891e-16,1.332e-15
4.7600,23.963808,10.882100,20.138841,9.417299,1.620724,0.294159,1.841895,1.769522,-1.238957,5.33737232e-04,1.16564645e-05,1.47967177e-07,-3.72708817e-04,-7.11398662e-06,-5.13832772e-08,6.33534418e-01,9.27279901e-02,2.01810076e-02,2.99836479e+00,4.36216302e-06,1.665e-16,2.220e-15
4.7800,23.992612,10.928188,20.137643,9.457012,1.620890,0.293507,1.841874,1.762595,-1.239122,5.22987874e-04,3.10527939e-06,3.02026781e-07,-3.67582771e-04,-2.05204968e-06,-1.64140167e-07,6.33558160e-01,9.27305046e-02,2.00847451e-02,2.99843084e+00,4.36466074e-06,1.596e-16,2.220e-16
4.8000,24.021471,10.974278,20.136401,9.496719,1.621036,0.292848,1.841864,1.730911,-1.221350,5.04192230e-04,-7.09998376e-06,-4.58328766e-07,-3.56452771e-04,4.28388750e-06,2.86679962e-07,6.33577016e-01,9.27318265e-02,2.00142492e-02,2.99847836e+00,4.36908284e-06,6.471e-16,1.332e-15
4.8200,24.050386,11.020367,20.135117,9.536423,1.621168,0.292184,1.841863,1.663369,-1.178484,4.77659953e-04,-1.29573628e-05,2.83348522e-07,-3.39500260e-04,8.16749938e-06,-1.31383621e-07,6.33592126e-01,9.27322253e-02,1.99636877e-02,2.99851145e+00,4.37334410e-06,1.324e-15,1.443e-15
4.8400,24.079355,11.066458,20.133790,9.576122,1.621296,0.291520,1.841865,1.541864,-1.099270,4.43820101e-04,-1.10639610e-05,1.57410435e-07,-3.16999570e-04,7.33971222e-06,-8.19298840e-08,6.33606487e-01,9.27324327e-02,1.99173733e-02,2.99854138e+00,4.37881019e-06,1.006e-15,1.776e-15
4.8600,24.108380,11.112548,20.132419,9.615817,1.621423,0.290857,1.841866,1.373613,-0.987268,4.03215372e-04,-2.59149457e-06,-4.20395952e-07,-2.89312670e-04,2.32305615e-06,2.68969698e-07,6.33620874e-01,9.27326445e-02,1.98711130e-02,2.99857124e+00,4.38841454e-06,1.527e-16,8.882e-16
4.8800,24.137460,11.158639,20.131006,9.655508,1.621560,0.290199,1.841861,1.184032,-0.857835,3.56493342e-04,7.43701809e-06,3.80262405e-07,-2.56883411e-04,-3.90676363e-06,-1.91157607e-07,6.33637974e-01,9.27335167e-02,1.98108808e-02,2.99861112e+00,4.40139308e-06,5.777e-16,2.220e-16
4.9000,24.166595,11.204730,20.129550,9.695195,1.621706,0.289545,1.841851,0.986966,-0.720170,3.04396010e-04,1.31244593e-05,5.96488693e-09,-2.20230512e-04,-7.68601492e-06,4.93785159e-09,6.33657333e-01,9.27349415e-02,1.97390149e-02,2.99865938e+00,4.41520105e-06,6.939e-16,2.220e-15
4.9200,24.195784,11.250821,20.128051,9.734877,1.621844,0.288889,1.841845,0.800494,-0.585840,2.47751297e-04,1.11679108e-05,-3.38278440e-07,-1.79937429e-04,-6.81675003e-06,2.24975461e-07,6.33674919e-01,9.27359312e-02,1.96766203e-02,2.99870078e+00,4.43065222e-06,2.706e-16,2.220e-15
4.9400,24.225027,11.296912,20.126509,9.774554,1.621970,0.288230,1.841846,0.627246,-0.457513,1.87459540e-04,2.77596286e-06,4.31876875e-07,-1.36643424e-04,-1.84503148e-06,-2.24753557e-07,6.33689465e-01,9.27361654e-02,1.96305053e-02,2.99873030e+00,4.44993615e-06,7.112e-16,4.441e-16
4.9600,24.254324,11.343004,20.124925,9.814227,1.622075,0.287564,1.841860,0.445304,-0.322667,1.24478083e-04,-7.07629881e-06,-1.34286090e-07,-9.10340492e-05,4.28059535e-06,8.77327811e-08,6.33699025e-01,9.27351639e-02,1.96108761e-02,2.99874053e+00,4.47163031e-06,6.557e-16,5.551e-16
4.9800,24.283675,11.389094,20.123297,9.853896,1.622158,0.286892,1.841887,0.244572,-0.174931,5.98067509e-05,-1.25954530e-05,-2.22993263e-07,-4.38298481e-05,7.95811804e-06,1.61535791e-07,6.33702936e-01,9.27327612e-02,1.96212352e-02,2.99872890e+00,4.49276144e-06,1.457e-16,2.220e-15
5.0000,24.313080,11.435184,20.121625,9.893561,1.622234,0.286219,1.841918,0.018572,-0.010357,-5.53077035e-06,-1.05765235e-05,4.35192885e-07,4.22347571e-06,7.04955594e-06,-2.30515684e-07,6.33705153e-01,9.27299226e-02,1.96409928e-02,2.99871027e+00,4.51370393e-06,2.220e-16,6.661e-16
5.0200,24.342537,11.481273,20.119911,9.933222,1.622308,0.285548,1.841950,-0.232074,0.170775,-7.05038734e-05,-2.26339971e-06,-2.50087116e-07,5.23665475e-05,2.12363247e-06,1.57004543e-07,6.33707514e-01,9.27271061e-02,1.96603773e-02,2.99869178e+00,4.53617455e-06,2.776e-16,2.220e-15
5.0400,24.372047,11.527360,20.118153,9.972878,1.622386,0.284881,1.841979,-0.479786,0.351797,-1.34089367e-04,7.41678009e-06,-9.03364184e-08,9.98394536e-05,-3.89846144e-06,8.58253228e-08,6.33710861e-01,9.27245220e-02,1.96748964e-02,2.99867670e+00,4.55854862e-06,2.290e-16,4.441e-16
5.0600,24.401610,11.573447,20.116353,10.012531,1.622471,0.284218,1.842004,-0.703666,0.518964,-1.95288131e-04,1.27730508e-05,3.92307217e-07,1.45893330e-04,-7.47561480e-06,-2.10027075e-07,6.33716262e-01,9.27224326e-02,1.96789538e-02,2.99866908e+00,4.57792807e-06,5.534e-16,1.110e-15
5.0800,24.431226,11.619533,20.114509,10.052179,1.622550,0.283554,1.842033,-0.895100,0.665951,-2.53139048e-04,1.06963864e-05,-3.30187817e-07,1.89803162e-04,-6.52864048e-06,2.06459617e-07,6.33720286e-01,9.27200008e-02,1.96904161e-02,2.99865602e+00,4.59478344e-06,4.979e-16,1.776e-15
5.1000,24.460894,11.665617,20.112622,10.091823,1.622613,0.282884,1.842071,-1.047529,0.787925,-3.06732386e-04,2.46433103e-06,4.54081500e-08,2.30880073e-04,-1.64812801e-06,7.56703969e-09,6.33720279e-01,9.27165703e-02,1.97232905e-02,2.99862738e+00,4.61098862e-06,3.209e-16,8.882e-16
5.1200,24.490614,11.711700,20.110692,10.131463,1.622660,0.282211,1.842119,-1.178725,0.894682,-3.55226252e-04,-7.04399751e-06,3.12023788e-07,2.68480827e-04,4.27223592e-06,-1.66306340e-07,6.33716274e-01,9.27121440e-02,1.97775225e-02,2.99858318e+00,4.62533116e-06,4.181e-16,4.441e-16
5.1400,24.520385,11.757781,20.108718,10.171099,1.622687,0.281531,1.842178,-1.307886,0.997881,-3.97859962e-04,-1.22388499e-05,-3.67635743e-07,3.02017923e-04,7.75145591e-06,2.32458463e-07,6.33707562e-01,9.27065500e-02,1.98568153e-02,2.99852078e+00,4.63549365e-06,2.880e-16,8.882e-16
5.1600,24.550208,11.803860,20.106701,10.210730,1.622706,0.280850,1.842242,-1.435640,1.098302,-4.33966671e-04,-1.01053075e-05,1.69064237e-07,3.30968413e-04,6.76791890e-06,-6.49616449e-08,6.33696962e-01,9.27004792e-02,1.99464361e-02,2.99845084e+00,4.64250739e-06,6.158e-16,1.776e-15
5.1800,24.580083,11.849937,20.104641,10.250359,1.622732,0.280174,1.842302,-1.561474,1.195568,-4.62986023e-04,-1.95301160e-06,2.04272681e-07,3.54880847e-04,1.93329384e-06,-1.06338148e-07,6.33688211e-01,9.26948539e-02,2.00266593e-02,2.99838763e+00,4.64879728e-06,5.239e-16,2.220e-15
5.2000,24.610008,11.896011,20.102537,10.289982,1.622765,0.279501,1.842357,-1.667841,1.279131,-4.84471077e-04,7.38699156e-06,-3.62339491e-07,3.73383411e-04,-3.88635352e-06,2.32862672e-07,6.33681391e-01,9.26897045e-02,2.00968137e-02,2.99833168e+00,4.65376941e-06,1.058e-16,1.332e-15
5.2200,24.639984,11.942084,20.100390,10.329602,1.622807,0.278832,1.842407,-1.728938,1.332777,-4.98094070e-04,1.24248183e-05,2.67489578e-07,3.86190255e-04,-7.26942477e-06,-1.24731897e-07,6.33676939e-01,9.26851396e-02,2.01545562e-02,2.99828468e+00,4.65574428e-06,3.886e-16,1.776e-15
5.2400,24.670012,11.988154,20.098199,10.369218,1.622852,0.278165,1.842455,-1.740984,1.353054,-5.03651503e-04,1.02378256e-05,8.27764642e-08,3.93105773e-04,-6.25066955e-06,-3.73110672e-08,6.33673344e-01,9.26807911e-02,2.02077716e-02,2.99824096e+00,4.65627330e-06,1.249e-16,1.332e-15
5.2600,24.700089,12.034222,20.095966,10.408829,1.622885,0.277493,1.842509,-1.706223,1.340794,-5.01065030e-04,2.16622386e-06,-3.16513182e-07,3.94028779e-04,-1.46205502e-06,2.10058834e-07,6.33666892e-01,9.26757474e-02,2.02760091e-02,2.99818649e+00,4.65811810e-06,1.249e-16,7.772e-16
5.2800,24.730218,12.080288,20.093689,10.448435,1.622908,0.276816,1.842570,-1.636746,1.302943,-4.90383489e-04,-7.00714257e-06,3.32880321e-07,3.88953349e-04,4.25802506e-06,-1.65314735e-07,6.33657610e-01,9.26700094e-02,2.03592679e-02,2.99812122e+00,4.66092529e-06,2.533e-16,9.992e-16
5.3000,24.760396,12.126351,20.091369,10.488038,1.622922,0.276137,1.842635,-1.558432,1.255248,-4.71784022e-04,-1.18908949e-05,-3.79268013e-08,3.77967685e-04,7.54668473e-06,3.31591779e-08,6.33646363e-01,9.26637906e-02,2.04529886e-02,2.99804848e+00,4.66321071e-06,3.261e-16,4.441e-16
5.3200,24.790624,12.172412,20.089005,10.527636,1.622934,0.275457,1.842702,-1.477866,1.202635,-4.45568765e-04,-9.65286939e-06,-2.38058206e-07,3.61252923e-04,6.49384876e-06,1.67683700e-07,6.33634426e-01,9.26574086e-02,2.05503620e-02,2.99797319e+00,4.66652660e-06,2.567e-16,2.665e-15
5.3400,24.820902,12.218470,20.086597,10.567230,1.622959,0.274782,1.842761,-1.389719,1.142380,-4.12161483e-04,-1.66242253e-06,3.59222023e-07,3.39079294e-04,1.75098064e-06,-1.84366966e-07,6.33625825e-01,9.26518553e-02,2.06300458e-02,2.99791066e+00,4.67336289e-06,1.665e-16,8.882e-16
5.3600,24.851229,12.264525,20.084147,10.606819,1.623000,0.274112,1.842810,-1.286213,1.069955,-3.72100711e-04,7.34596510e-06,-1.46050015e-07,3.11801830e-04,-3.87119285e-06,9.66011193e-08,6.33621627e-01,9.26474023e-02,2.06861619e-02,2.99786512e+00,4.68301309e-06,5.152e-16,6.661e-16
5.3800,24.881606,12.310578,20.081653,10.646404,1.623055,0.273446,1.842851,-1.146109,0.972591,-3.26028538e-04,1.20780597e-05,-1.38069442e-07,2.79856108e-04,-7.06781911e-06,1.11176504e-07,6.33620585e-01,9.26437482e-02,2.07251833e-02,2.99783197e+00,4.69364865e-06,2.047e-16,4.441e-16
5.4000,24.912033,12.356629,20.079117,10.685983,1.623119,0.272783,1.842885,-0.962728,0.845586,-2.74680432e-04,9.79037613e-06,3.46552313e-07,2.43751100e-04,-5.98284988e-06,-1.80921116e-07,6.33622024e-01,9.26407253e-02,2.07507158e-02,2.99780860e+00,4.70630416e-06,5.291e-16,8.882e-16
5.4200,24.942509,12.402678,20.076537,10.725558,1.623182,0.272117,1.842921,-0.748778,0.696301,-2.18872845e-04,1.88010518e-06,-2.29678543e-07,2.04061413e-04,-1.28640630e-06,1.47430867e-07,6.33622826e-01,9.26375682e-02,2.07792448e-02,2.99778322e+00,4.72277371e-06,2.220e-16,2.665e-15
5.4400,24.973034,12.448724,20.073914,10.765127,1.623236,0.271446,1.842961,-0.516902,0.532753,-1.59489519e-04,-6.96678201e-06,-2.75553202e-08,1.61418512e-04,4.23842895e-06,4.83048248e-08,6.33621468e-01,9.26338983e-02,2.08189181e-02,2.99774998e+00,4.74173738e-06,4.857e-16,2.220e-15
5.4600,25.003608,12.494768,20.071248,10.804691,1.623290,0.270774,1.843001,-0.290111,0.369331,-9.74700350e-05,-1.15518391e-05,2.99270691e-07,1.16499227e-04,7.34415960e-06,-1.56437585e-07,6.33619911e-01,9.26301944e-02,2.08594251e-02,2.99771622e+00,4.76087497e-06,3.868e-16,8.882e-16
