t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.660834,1.867692,19.533851,1.602578,1.598959,0.424316,1.836134,1.908890,-1.351822,5.43302374e-04,-2.24028708e-05,-2.34542782e-06,-3.86577930e-04,1.37808938e-05,1.40328286e-06,6.32273363e-01,9.32167405e-02,1.98203557e-02,2.99953744e+00,1.01537775e-06,1.180e-16,2.665e-15
0.8200,19.667534,1.890243,19.537488,1.622198,1.599036,0.423984,1.836144,1.879764,-1.330701,5.25520055e-04,-2.76832944e-05,1.56067339e-06,-3.74716240e-04,1.71650630e-05,-8.40794467e-07,6.32278891e-01,9.32158849e-02,1.98077575e-02,2.99954494e+00,1.02211976e-06,1.275e-15,3.109e-15
0.8300,19.674259,1.912797,19.541114,1.641820,1.599120,0.423655,1.836150,1.823442,-1.292325,5.05721453e-04,-2.86860549e-05,3.73437113e-06,-3.61327343e-04,1.79423103e-05,-2.12670414e-06,6.32286265e-01,9.32154577e-02,1.97859166e-02,2.99955905e+00,1.02673588e-06,4.354e-16,2.220e-15
0.8400,19.681010,1.935353,19.544730,1.661444,1.599204,0.423326,1.836156,1.731752,-1.231788,4.83985525e-04,-2.52749612e-05,1.82149637e-06,-3.46465347e-04,1.60039254e-05,-1.06121229e-06,6.32293683e-01,9.32150398e-02,1.97639125e-02,2.99957327e+00,1.03249276e-06,1.735e-16,4.441e-16
0.8500,19.687785,1.957911,19.548336,1.681070,1.599282,0.422994,1.836166,1.614043,-1.154361,4.60399645e-04,-1.79884428e-05,-2.04473099e-06,-3.30189627e-04,1.16569272e-05,1.16675531e-06,6.32299241e-01,9.32141857e-02,1.97513925e-02,2.99958067e+00,1.04274563e-06,7.234e-16,1.332e-15
0.8600,19.694586,1.980473,19.551931,1.700698,1.599355,0.422660,1.836179,1.488836,-1.070830,4.35058705e-04,-7.95490004e-06,-3.62192342e-06,-3.12564936e-04,5.57530128e-06,2.11228137e-06,6.32303727e-01,9.32130817e-02,1.97443170e-02,2.99958415e+00,1.05474168e-06,6.297e-16,4.441e-16
0.8700,19.701412,2.003036,19.555515,1.720327,1.599436,0.422330,1.836187,1.367454,-0.988058,4.08063676e-04,3.28152164e-06,-1.21338911e-06,-2.93661774e-04,-1.30482864e-06,7.57159576e-07,6.32310303e-01,9.32124712e-02,1.97265849e-02,2.99959531e+00,1.06938812e-06,4.181e-16,1.332e-15
0.8800,19.708263,2.025603,19.559089,1.739959,1.599533,0.422007,1.836185,1.247034,-0.904775,3.79520878e-04,1.39983702e-05,2.50740599e-06,-2.73556297e-04,-7.92940295e-06,-1.39423026e-06,6.32321347e-01,9.32129148e-02,1.96860693e-02,2.99962288e+00,1.08536199e-06,1.089e-15,1.110e-16
0.8900,19.715139,2.048172,19.562652,1.759592,1.599642,0.421690,1.836175,1.119687,-0.816695,3.49542397e-04,2.25592254e-05,3.46363758e-06,-2.52329515e-04,-1.32876551e-05,-1.98476642e-06,6.32335898e-01,9.32141876e-02,1.96276733e-02,2.99966336e+00,1.09824528e-06,3.279e-16,1.332e-15
0.9000,19.722041,2.070744,19.566205,1.779227,1.599752,0.421373,1.836165,0.986785,-0.724736,3.18246816e-04,2.76640178e-05,6.41530780e-07,-2.30066274e-04,-1.65659725e-05,-3.86997939e-07,6.32350468e-01,9.32154683e-02,1.95691835e-02,2.99970395e+00,1.11029491e-06,2.342e-16,9.992e-16
0.9100,19.728968,2.093319,19.569747,1.798864,1.599852,0.421052,1.836162,0.861929,-0.636859,2.85759054e-04,2.85465326e-05,-2.83640415e-06,-2.06854759e-04,-1.72713452e-05,1.63088968e-06,6.32362346e-01,9.32161152e-02,1.95244642e-02,2.99973460e+00,1.12226944e-06,2.359e-16,2.665e-15
0.9200,19.735920,2.115896,19.573279,1.818502,1.599943,0.420727,1.836163,0.758847,-0.561185,2.52209065e-04,2.50889927e-05,-3.16582372e-06,-1.82786628e-04,-1.53057492e-05,1.86152908e-06,6.32371830e-01,9.32161929e-02,1.94920968e-02,2.99975632e+00,1.13391829e-06,1.325e-15,4.441e-16
0.9300,19.742897,2.138477,19.576800,1.838142,1.600032,0.420402,1.836166,0.677246,-0.497772,2.17730323e-04,1.78370092e-05,-2.15299191e-08,-1.57957247e-04,-1.09799398e-05,7.27938422e-08,6.32381074e-01,9.32162044e-02,1.94612077e-02,2.99977691e+00,1.14962864e-06,1.166e-15,1.332e-15
0.9400,19.749898,2.161059,19.580310,1.857784,1.600123,0.420079,1.836167,0.602022,-0.437990,1.82459198e-04,7.91355034e-06,3.12564270e-06,-1.32465347e-04,-4.96438557e-06,-1.76046599e-06,6.32390971e-01,9.32163577e-02,1.94273092e-02,2.99979959e+00,1.16837565e-06,4.909e-16,5.551e-16
0.9500,19.756925,2.183645,19.583811,1.877428,1.600209,0.419755,1.836171,0.516832,-0.372262,1.46535291e-04,-3.15449647e-06,2.83982862e-06,-1.06412111e-04,1.81492811e-06,-1.63641398e-06,6.32399595e-01,9.32161993e-02,1.94001852e-02,2.99981731e+00,1.18760489e-06,9.558e-16,1.776e-15
0.9600,19.763977,2.206233,19.587300,1.897074,1.600280,0.419425,1.836185,0.417599,-0.297947,1.10101675e-04,-1.36708411e-05,-5.29067943e-07,-7.99002902e-05,8.31930400e-06,2.88209243e-07,6.32403988e-01,9.32150326e-02,1.93948537e-02,2.99981920e+00,1.20808823e-06,8.726e-16,8.882e-16
0.9700,19.771054,2.228823,19.590779,1.916722,1.600331,0.419087,1.836210,0.311953,-0.219221,7.33041054e-05,-2.20297892e-05,-3.26895287e-06,-5.30339374e-05,1.35564185e-05,1.89283199e-06,6.32403345e-01,9.32126667e-02,1.94154198e-02,2.99980230e+00,1.22620424e-06,6.089e-16,1.332e-15
0.9800,19.778156,2.251416,19.594247,1.936371,1.600373,0.418746,1.836242,0.206204,-0.139672,3.62893491e-05,-2.69618082e-05,-2.39522802e-06,-2.59186452e-05,1.67313787e-05,1.42941716e-06,6.32400113e-01,9.32096778e-02,1.94494655e-02,2.99977559e+00,1.24115629e-06,9.420e-16,6.661e-16
0.9900,19.785282,2.274011,19.597705,1.956023,1.600417,0.418407,1.836271,0.094974,-0.056255,-7.96246492e-07,-2.77266338e-05,1.09864515e-06,1.33838370e-06,1.73671109e-05,-5.73437001e-07,6.32397791e-01,9.32068916e-02,1.94791662e-02,2.99975194e+00,1.25639473e-06,4.441e-16,9.992e-16
1.0000,19.792433,2.296608,19.601152,1.975677,1.600469,0.418073,1.836296,-0.034607,0.038426,-3.78070770e-05,-2.42241836e-05,3.36941765e-06,2.86289270e-05,1.53761161e-05,-1.91248964e-06,6.32397785e-01,9.32046438e-02,1.94972671e-02,2.99973662e+00,1.27128450e-06,1.252e-15,8.882e-16
