t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.686832,1.956761,19.547478,1.680977,1.599554,0.421837,1.836480,1.589490,-1.142993,4.56700688e-04,-1.22797800e-05,1.16600723e-07,-3.29547008e-04,7.84839385e-06,7.05278005e-08,6.32103105e-01,9.31839631e-02,1.97452274e-02,2.99983826e+00,6.13729259e-07,1.107e-15,3.553e-15
0.8200,19.693621,1.979326,19.551061,1.700608,1.599640,0.421509,1.836485,1.482084,-1.071996,4.31638256e-04,-5.52782415e-06,2.32774998e-07,-3.12319686e-04,4.02962521e-06,-2.26701138e-08,6.32111089e-01,9.31836861e-02,1.97207315e-02,2.99985415e+00,6.21926077e-07,5.274e-16,2.220e-15
0.8300,19.700436,2.001893,19.554634,1.720240,1.599729,0.421183,1.836488,1.365435,-0.994595,4.04933870e-04,2.06841779e-06,1.07578588e-07,-2.93815334e-04,-3.60785765e-07,-7.46176199e-08,6.32120089e-01,9.31836513e-02,1.96910361e-02,2.99987379e+00,6.31596474e-07,2.515e-16,8.882e-16
0.8400,19.707275,2.024463,19.558197,1.739874,1.599822,0.420858,1.836488,1.244321,-0.913132,3.76693642e-04,9.34465236e-06,-1.19746109e-07,-2.74107964e-04,-4.64978373e-06,-2.91161487e-08,6.32129980e-01,9.31838305e-02,1.96567528e-02,2.99989677e+00,6.41870073e-07,2.359e-16,3.553e-15
0.8500,19.714140,2.047036,19.561749,1.759510,1.599917,0.420534,1.836487,1.123729,-0.830263,3.47029723e-04,1.51900853e-05,-1.99978353e-07,-2.53276268e-04,-8.18244374e-06,6.30374639e-08,6.32140589e-01,9.31841796e-02,1.96188470e-02,2.99992235e+00,6.51984204e-07,2.776e-16,1.776e-15
0.8600,19.721030,2.069611,19.565290,1.779147,1.600014,0.420212,1.836485,1.007358,-0.748433,3.16059816e-04,1.87169345e-05,-4.72139730e-08,-2.31403361e-04,-1.04220084e-05,1.00666049e-07,6.32151707e-01,9.31846428e-02,1.95785283e-02,2.99994964e+00,6.61741040e-07,3.782e-16,2.665e-15
0.8700,19.727945,2.092189,19.568821,1.798787,1.600111,0.419891,1.836483,0.896845,-0.669216,2.83906768e-04,1.93952487e-05,1.69158862e-07,-2.08576405e-04,-1.10314226e-05,4.32342483e-08,6.32162947e-01,9.31851282e-02,1.95377907e-02,2.99997720e+00,6.71591017e-07,7.234e-16,6.661e-16
0.8800,19.734885,2.114770,19.572342,1.818428,1.600205,0.419569,1.836482,0.792134,-0.592997,2.50698214e-04,1.71325588e-05,2.12221051e-07,-1.84886144e-04,-9.92399007e-06,-4.55285725e-08,6.32173686e-01,9.31854922e-02,1.94997308e-02,3.00000280e+00,6.82336777e-07,7.737e-16,3.553e-15
0.8900,19.741850,2.137354,19.575851,1.838071,1.600296,0.419245,1.836483,0.692308,-0.519168,2.16566177e-04,1.22863399e-05,3.69367611e-08,-1.60426476e-04,-7.27559479e-06,-6.83227932e-08,6.32183204e-01,9.31855685e-02,1.94679296e-02,3.00002388e+00,6.94646788e-07,1.598e-15,4.441e-16
0.9000,19.748841,2.159940,19.579351,1.857716,1.600379,0.418918,1.836489,0.595939,-0.446585,1.81646486e-04,5.60758762e-06,-1.62799434e-07,-1.35294120e-04,-3.49681797e-06,-8.83998943e-10,6.32190960e-01,9.31852275e-02,1.94451745e-02,3.00003842e+00,7.08612679e-07,7.338e-16,8.882e-16
0.9100,19.755856,2.182528,19.582840,1.877362,1.600455,0.418589,1.836499,0.500756,-0.373865,1.46078076e-04,-1.87557915e-06,-1.68505809e-07,-1.09588377e-04,8.30650451e-07,8.22871935e-08,6.32196771e-01,9.31844195e-02,1.94325325e-02,3.00004560e+00,7.23660986e-07,8.327e-17,3.109e-15
0.9200,19.762896,2.205119,19.586318,1.897011,1.600524,0.418257,1.836514,0.403364,-0.299413,1.10002284e-04,-9.01619564e-06,2.40580741e-08,-8.34108291e-05,5.04351527e-06,9.03090206e-08,6.32200762e-01,9.31831689e-02,1.94294737e-02,3.00004576e+00,7.38861637e-07,3.209e-16,1.776e-15
0.9300,19.769961,2.227713,19.589785,1.916661,1.600587,0.417924,1.836532,0.299837,-0.221426,7.35622590e-05,-1.47242052e-05,2.02604539e-07,-5.68649320e-05,8.49855708e-06,1.53138236e-08,6.32203180e-01,9.31815348e-02,1.94347183e-02,3.00003984e+00,7.53408753e-07,9.402e-16,8.882e-16
0.9400,19.777051,2.250308,19.593242,1.936314,1.600645,0.417589,1.836553,0.187066,-0.138200,3.69024438e-05,-1.81327842e-05,1.72464088e-07,-3.00555421e-05,1.06708808e-05,-5.98553634e-08,6.32204283e-01,9.31795828e-02,1.94468486e-02,3.00002890e+00,7.67046369e-07,8.604e-16,1.332e-15
0.9500,19.784166,2.272907,19.596688,1.955968,1.600698,0.417253,1.836577,0.063929,-0.048709,1.68014281e-07,-1.87299210e-05,-3.10816387e-08,-3.08848180e-06,1.12336710e-05,-5.30755363e-08,6.32204391e-01,9.31773923e-02,1.94641507e-02,3.00001420e+00,7.80165909e-07,5.204e-16,1.332e-15
0.9600,19.791306,2.295507,19.600124,1.975624,1.600750,0.416917,1.836601,-0.068596,0.046929,-3.64957808e-05,-1.64353105e-05,-1.83863550e-07,2.39298027e-05,1.01073135e-05,2.73870396e-08,6.32203997e-01,9.31750789e-02,1.94841338e-02,2.99999752e+00,7.93496628e-07,1.509e-16,1.332e-15
0.9700,19.798470,2.318110,19.603549,1.995282,1.600801,0.416582,1.836626,-0.208227,0.147446,-7.29443098e-05,-1.16109911e-05,-1.19656961e-07,5.08925647e-05,7.47053443e-06,9.28628680e-08,6.32203745e-01,9.31727897e-02,1.95036191e-02,2.99998115e+00,8.07628311e-07,7.321e-16,4.441e-16
0.9800,19.805659,2.340715,19.606963,2.014943,1.600855,0.416248,1.836650,-0.352194,0.250854,-1.09034149e-04,-5.00429075e-06,8.89797786e-08,7.76931662e-05,3.73206513e-06,7.19584651e-08,6.32204212e-01,9.31706595e-02,1.95196992e-02,2.99996717e+00,8.22610214e-07,1.469e-15,8.882e-16
0.9900,19.812873,2.363322,19.610366,2.034605,1.600912,0.415917,1.836671,-0.497346,0.354924,-1.44623523e-04,2.36795553e-06,2.12571198e-07,1.04225601e-04,-5.32663362e-07,-1.16608702e-08,6.32205669e-01,9.31687565e-02,1.95308963e-02,2.99995665e+00,8.37854456e-07,1.825e-15,3.553e-15
1.0000,19.820111,2.385932,19.613759,2.054269,1.600972,0.415588,1.836690,-0.639838,0.457397,-1.79572685e-04,9.37594435e-06,1.17014971e-07,1.30385047e-04,-4.67003284e-06,-6.61077632e-08,6.32208024e-01,9.31670648e-02,1.95375520e-02,2.99994941e+00,8.52445270e-07,2.220e-16,1.332e-15
