t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.655987,1.850764,19.531282,1.587827,1.598852,0.424779,1.836067,1.923331,-1.362262,5.55494805e-04,-1.63260261e-05,-4.19906099e-06,-3.94493375e-04,9.99388001e-06,2.45065610e-06,6.32307133e-01,9.32232809e-02,1.98267519e-02,2.99948622e+00,1.08187583e-06,3.053e-16,8.882e-16
0.8200,19.662670,1.873313,19.534929,1.607445,1.598925,0.424444,1.836079,1.904595,-1.348168,5.39276804e-04,-2.44362983e-05,-1.62079104e-06,-3.83786398e-04,1.50796471e-05,9.88846982e-07,6.32311461e-01,9.32221484e-02,1.98200317e-02,2.99948956e+00,1.08907948e-06,2.325e-16,5.551e-16
0.8300,19.669378,1.895863,19.538566,1.627065,1.599005,0.424112,1.836088,1.871939,-1.324550,5.20987863e-04,-2.87536570e-05,2.71304003e-06,-3.71515278e-04,1.78707338e-05,-1.52067824e-06,6.32317459e-01,9.32214004e-02,1.98050213e-02,2.99949881e+00,1.09603200e-06,4.753e-16,1.332e-15
0.8400,19.676112,1.918417,19.542192,1.646687,1.599090,0.423784,1.836093,1.807327,-1.280838,5.00700623e-04,-2.86336842e-05,4.05166779e-06,-3.57729984e-04,1.79493065e-05,-2.32693572e-06,6.32325307e-01,9.32210829e-02,1.97807225e-02,2.99951471e+00,1.10044832e-06,1.521e-15,4.441e-15
0.8500,19.682870,1.940973,19.545808,1.666310,1.599173,0.423455,1.836100,1.706315,-1.214297,4.78496112e-04,-2.41123063e-05,9.66468510e-07,-3.42486079e-04,1.53138986e-05,-5.68471230e-07,6.32332511e-01,9.32206135e-02,1.97597549e-02,2.99952820e+00,1.10770543e-06,5.829e-16,4.441e-16
0.8600,19.689654,1.963532,19.549412,1.685936,1.599248,0.423122,1.836112,1.583182,-1.133134,4.54463784e-04,-1.58974523e-05,-3.12573982e-06,-3.25844297e-04,1.03781261e-05,1.80697333e-06,6.32337428e-01,9.32196076e-02,1.97504421e-02,2.99953331e+00,1.11924459e-06,1.690e-15,8.882e-16
0.8700,19.696463,1.986093,19.553007,1.705564,1.599321,0.422788,1.836125,1.457734,-1.048971,4.28700273e-04,-5.25867235e-06,-3.74624330e-06,-3.07870824e-04,3.90552126e-06,2.19946015e-06,6.32341748e-01,9.32184636e-02,1.97441498e-02,2.99953625e+00,1.13190890e-06,2.325e-16,2.220e-15
0.8800,19.703297,2.008657,19.556590,1.725193,1.599405,0.422459,1.836131,1.338025,-0.966802,4.01307915e-04,6.16852480e-06,-2.55822372e-07,-2.88637695e-04,-3.10892696e-06,2.02166916e-07,6.32349136e-01,9.32180441e-02,1.97222000e-02,2.99955047e+00,1.14791266e-06,5.846e-16,8.882e-16
0.8900,19.710157,2.031223,19.560164,1.744825,1.599506,0.422138,1.836126,1.217283,-0.883049,3.72394297e-04,1.66340204e-05,3.48950400e-06,-2.68222521e-04,-9.59174461e-06,-1.97854025e-06,6.32361465e-01,9.32187904e-02,1.96750501e-02,2.99958286e+00,1.16390905e-06,1.292e-15,4.441e-16
0.9000,19.717041,2.053793,19.563726,1.764458,1.599619,0.421823,1.836115,1.087437,-0.793269,3.42072974e-04,2.45415537e-05,3.39773244e-06,-2.46707503e-04,-1.45549036e-05,-1.96024975e-06,6.32376743e-01,9.32202347e-02,1.96128682e-02,2.99962610e+00,1.17635522e-06,5.013e-16,1.776e-15
0.9100,19.723951,2.076365,19.567279,1.784093,1.599727,0.421505,1.836106,0.953438,-0.700449,3.10464183e-04,2.86926319e-05,-3.88951308e-07,-2.24178430e-04,-1.72460473e-05,2.12891974e-07,6.32390985e-01,9.32214372e-02,1.95559938e-02,2.99966555e+00,1.18902511e-06,7.459e-16,4.441e-16
0.9200,19.730886,2.098940,19.570820,1.803730,1.599824,0.421182,1.836104,0.831956,-0.614375,2.77694364e-04,2.84681138e-05,-3.69583511e-06,-2.00724347e-04,-1.72625420e-05,2.14498447e-06,6.32401986e-01,9.32218754e-02,1.95157081e-02,2.99969303e+00,1.20104674e-06,7.338e-16,1.776e-15
0.9300,19.737846,2.121517,19.574352,1.823368,1.599912,0.420857,1.836107,0.735476,-0.542471,2.43894578e-04,2.39200014e-05,-2.91776537e-06,-1.76437861e-04,-1.46120337e-05,1.72957511e-06,6.32410953e-01,9.32218280e-02,1.94859628e-02,2.99971286e+00,1.21344526e-06,9.021e-16,1.332e-15
0.9400,19.744831,2.144097,19.577872,1.843008,1.600002,0.420532,1.836109,0.659010,-0.482032,2.09199037e-04,1.57603819e-05,1.05107015e-06,-1.51415322e-04,-9.71001253e-06,-5.54067204e-07,6.32420344e-01,9.32218700e-02,1.94543358e-02,2.99973398e+00,1.23089473e-06,1.148e-15,8.882e-16
0.9500,19.751841,2.166680,19.581383,1.862650,1.600094,0.420210,1.836110,0.583949,-0.422311,1.73744793e-04,5.25012727e-06,3.84273887e-06,-1.25756302e-04,-3.31463082e-06,-2.19248600e-06,6.32430442e-01,9.32220664e-02,1.94194269e-02,2.99975740e+00,1.25020497e-06,1.079e-15,7.772e-16
0.9600,19.758876,2.189266,19.584882,1.882294,1.600178,0.419886,1.836116,0.495012,-0.354283,1.37672281e-04,-5.99539802e-06,2.42246084e-06,-9.95625464e-05,3.59090375e-06,-1.40409347e-06,6.32438523e-01,9.32217758e-02,1.93950774e-02,2.99977311e+00,1.27007276e-06,5.065e-16,1.332e-15
0.9700,19.765937,2.211854,19.588371,1.901939,1.600243,0.419554,1.836133,0.392265,-0.277723,1.01125445e-04,-1.62542388e-05,-1.61273389e-06,-7.29371690e-05,9.94971276e-06,9.24014867e-07,6.32441583e-01,9.32202900e-02,1.93965487e-02,2.99977009e+00,1.29107592e-06,9.454e-16,1.332e-15
0.9800,19.773021,2.234444,19.591850,1.921587,1.600290,0.419214,1.836161,0.285927,-0.198370,6.42506143e-05,-2.39616870e-05,-3.82844236e-06,-4.59845713e-05,1.47928382e-05,2.23366759e-06,6.32439638e-01,9.32176125e-02,1.94237606e-02,2.99974838e+00,1.30840622e-06,7.615e-16,2.665e-15
0.9900,19.780131,2.257036,19.595317,1.941237,1.600330,0.418873,1.836193,0.180665,-0.118902,2.71946509e-05,-2.79494107e-05,-1.82542098e-06,-1.88107784e-05,1.73865026e-05,1.10647290e-06,6.32436000e-01,9.32145230e-02,1.94599002e-02,2.99972016e+00,1.32341627e-06,2.220e-16,3.553e-15
1.0000,19.787266,2.279631,19.598774,1.960888,1.600376,0.418535,1.836221,0.067394,-0.034110,-9.89630846e-06,-2.76227739e-05,2.16327822e-06,8.47659238e-06,1.73430730e-05,-1.20034067e-06,6.32434186e-01,9.32118529e-02,1.94870141e-02,2.99969839e+00,1.33918061e-06,5.638e-16,1.332e-15
