t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.670552,1.901316,19.538973,1.632029,1.599182,0.423391,1.836263,1.839662,-1.305199,5.14891876e-04,-2.64984205e-05,1.53859667e-06,-3.67974832e-04,1.64093041e-05,-8.11711810e-07,6.32209020e-01,9.32043697e-02,1.97929995e-02,2.99964999e+00,8.14923407e-07,1.058e-15,1.332e-15
0.8200,19.677286,1.923872,19.542590,1.651653,1.599264,0.423061,1.836271,1.765947,-1.256229,4.94155026e-04,-2.54002052e-05,1.61864836e-06,-3.53935817e-04,1.59461143e-05,-8.61817011e-07,6.32215739e-01,9.32037901e-02,1.97746619e-02,2.99966153e+00,8.19056777e-07,2.776e-16,1.332e-15
0.8300,19.684045,1.946431,19.546197,1.671279,1.599344,0.422730,1.836279,1.666656,-1.190974,4.71527461e-04,-2.03983345e-05,-5.50587338e-08,-3.38453079e-04,1.30773468e-05,4.51069727e-08,6.32222034e-01,9.32031102e-02,1.97585291e-02,2.99967148e+00,8.25566242e-07,3.279e-16,2.220e-15
0.8400,19.690829,1.968992,19.549793,1.690907,1.599422,0.422399,1.836289,1.550995,-1.114551,4.47099892e-04,-1.22724049e-05,-1.63603294e-06,-3.21588509e-04,8.25092361e-06,9.08507678e-07,6.32227827e-01,9.32023155e-02,1.97449178e-02,2.99967962e+00,8.35030605e-07,3.469e-16,1.332e-15
0.8500,19.697638,1.991556,19.553378,1.710537,1.599503,0.422068,1.836296,1.429388,-1.032905,4.20969861e-04,-2.27645634e-06,-1.39932619e-06,-3.03409530e-04,2.21209097e-06,7.86280389e-07,6.32234435e-01,9.32017155e-02,1.97271228e-02,2.99969079e+00,8.46839666e-07,9.125e-16,5.551e-16
0.8600,19.704472,2.014123,19.556953,1.730168,1.599593,0.421742,1.836299,1.306444,-0.948938,3.93240956e-04,8.05432555e-06,3.76550047e-07,-2.83989082e-04,-4.11178894e-06,-1.77451515e-07,6.32243535e-01,9.32017033e-02,1.96966426e-02,2.99971109e+00,8.60280443e-07,7.650e-16,1.776e-15
0.8700,19.711332,2.036692,19.560517,1.749801,1.599693,0.421421,1.836295,1.181261,-0.862597,3.64022579e-04,1.71394048e-05,1.73569843e-06,-2.63405219e-04,-9.75360209e-06,-9.21554126e-07,6.32255500e-01,9.32023656e-02,1.96516158e-02,2.99974186e+00,8.73122556e-07,7.321e-16,1.332e-15
0.8800,19.718217,2.059264,19.564071,1.769437,1.599798,0.421103,1.836288,1.053908,-0.774326,3.33430158e-04,2.35949281e-05,1.19867515e-06,-2.41740411e-04,-1.38541848e-05,-6.36258614e-07,6.32268891e-01,9.32033651e-02,1.95993609e-02,2.99977786e+00,8.84393560e-07,4.337e-16,4.441e-16
0.8900,19.725127,2.081838,19.567614,1.789073,1.599901,0.420783,1.836282,0.930161,-0.687616,3.01585177e-04,2.64446720e-05,-6.27482686e-07,-2.19080914e-04,-1.57930096e-05,3.55661741e-07,6.32281670e-01,9.32042231e-02,1.95502307e-02,2.99981163e+00,8.95010470e-07,7.216e-16,3.109e-15
0.9000,19.732062,2.104416,19.571147,1.808712,1.599998,0.420460,1.836280,0.818679,-0.607442,2.68614572e-04,2.52675585e-05,-1.73488132e-06,-1.95516515e-04,-1.52821238e-05,9.63659419e-07,6.32292844e-01,9.32047034e-02,1.95093195e-02,2.99983948e+00,9.05680690e-07,1.266e-15,4.441e-16
0.9100,19.739022,2.126996,19.574669,1.828352,1.600090,0.420136,1.836280,0.723315,-0.536056,2.34649681e-04,2.02595441e-05,-9.22315559e-07,-1.71140520e-04,-1.24090563e-05,5.28281083e-07,6.32302827e-01,9.32048977e-02,1.94746406e-02,2.99986279e+00,9.18169979e-07,3.886e-16,4.441e-16
0.9200,19.746007,2.149578,19.578181,1.847994,1.600180,0.419812,1.836282,0.638804,-0.470619,1.99825378e-04,1.22010752e-05,9.02119205e-07,-1.46049601e-04,-7.62209717e-06,-4.63699882e-07,6.32312245e-01,9.32049478e-02,1.94431283e-02,2.99988375e+00,9.33713867e-07,6.627e-16,2.220e-15
0.9300,19.753018,2.172164,19.581682,1.867638,1.600266,0.419487,1.836287,0.554613,-0.405274,1.64279744e-04,2.33563331e-06,1.73559257e-06,-1.20343273e-04,-1.66029201e-06,-9.23224569e-07,6.32320617e-01,9.32047383e-02,1.94172659e-02,2.99990055e+00,9.51185696e-07,4.441e-16,3.331e-16
0.9400,19.760053,2.194752,19.585172,1.887284,1.600341,0.419159,1.836297,0.463042,-0.335582,1.28154010e-04,-7.82186180e-06,6.79183284e-07,-9.41231904e-05,4.56082599e-06,-3.54389129e-07,6.32326447e-01,9.32039181e-02,1.94046174e-02,2.99990773e+00,9.69488229e-07,1.152e-15,6.661e-16
0.9500,19.767113,2.217342,19.588652,1.906932,1.600404,0.418825,1.836316,0.363294,-0.260812,9.15921445e-05,-1.67175447e-05,-1.09282623e-06,-6.74926445e-05,1.00898971e-05,6.10709809e-07,6.32328675e-01,9.32022391e-02,1.94105245e-02,2.99990143e+00,9.87135432e-07,1.037e-15,2.665e-15
0.9600,19.774198,2.239935,19.592121,1.926581,1.600455,0.418488,1.836342,0.257852,-0.182049,5.47398516e-05,-2.29964278e-05,-1.63777639e-06,-4.05564155e-05,1.40850966e-05,9.14324808e-07,6.32327915e-01,9.31998458e-02,1.94318729e-02,2.99988391e+00,1.00254316e-06,1.383e-15,3.553e-15
0.9700,19.781308,2.262530,19.595580,1.946233,1.600501,0.418149,1.836370,0.145967,-0.098706,1.77433721e-05,-2.57089959e-05,-3.74042774e-07,-1.34207372e-05,1.59421131e-05,2.32352403e-07,6.32326118e-01,9.31971960e-02,1.94587856e-02,2.99986230e+00,1.01651662e-06,1.457e-16,1.332e-15
0.9800,19.788443,2.285127,19.599028,1.965887,1.600550,0.417812,1.836396,0.022033,-0.007652,-1.92513050e-05,-2.44548171e-05,1.29887065e-06,1.38070013e-05,1.53854869e-05,-6.79926909e-07,6.32324985e-01,9.31946913e-02,1.94825974e-02,2.99984285e+00,1.03032818e-06,1.631e-16,8.882e-16
0.9900,19.795602,2.307727,19.602465,1.985542,1.600601,0.417478,1.836421,-0.118957,0.093809,-5.60986396e-05,-1.94413846e-05,1.55001163e-06,4.10189232e-05,1.25095592e-05,-8.24153944e-07,6.32324797e-01,9.31924014e-02,1.95017948e-02,2.99982669e+00,1.04493959e-06,9.628e-16,1.332e-15
1.0000,19.802786,2.330328,19.605892,2.005200,1.600653,0.417144,1.836446,-0.274742,0.204298,-9.26535862e-05,-1.14497523e-05,1.20719751e-07,6.81074196e-05,7.76280319e-06,-5.13663612e-08,6.32324820e-01,9.31901592e-02,1.95199867e-02,2.99981123e+00,1.06168569e-06,5.673e-16,1.332e-15
