t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.654370,1.845110,19.530420,1.582908,1.598828,0.424937,1.836037,1.977128,-1.400285,5.73700312e-04,-1.62996430e-05,-6.50164852e-06,-4.07143107e-04,9.88398719e-06,3.76894537e-06,6.32321456e-01,9.32262115e-02,1.98125848e-02,2.99948105e+00,0.00000000e+00,9.472e-16,8.882e-16
0.8200,19.661047,1.867657,19.534071,1.602525,1.598894,0.424598,1.836054,1.966822,-1.391364,5.57814933e-04,-2.67836285e-05,-4.14153926e-06,-3.96653753e-04,1.64272451e-05,2.45581880e-06,6.32323717e-01,9.32245968e-02,1.98162730e-02,2.99947692e+00,0.00000000e+00,3.227e-16,4.441e-16
0.8300,19.667749,1.890207,19.537711,1.622145,1.598969,0.424263,1.836066,1.950684,-1.377603,5.39775334e-04,-3.31393736e-05,2.77958793e-06,-3.84541766e-04,2.04852795e-05,-1.53712945e-06,6.32328253e-01,9.32235060e-02,1.98086516e-02,2.99948087e+00,0.00000000e+00,4.979e-16,1.332e-15
0.8400,19.674477,1.912760,19.541340,1.641766,1.599056,0.423936,1.836070,1.899910,-1.342211,5.19651328e-04,-3.43944293e-05,6.66375724e-06,-3.70855870e-04,2.14361915e-05,-3.82697695e-06,6.32336606e-01,9.32233068e-02,1.97817534e-02,2.99949865e+00,0.00000000e+00,2.810e-16,3.997e-15
0.8500,19.681230,1.935315,19.544959,1.661389,1.599144,0.423609,1.836074,1.799667,-1.276361,4.97521475e-04,-3.03570767e-05,3.24692333e-06,-3.55650658e-04,1.91340389e-05,-1.90025155e-06,6.32345143e-01,9.32231502e-02,1.97539743e-02,2.99951706e+00,0.00000000e+00,1.596e-16,5.551e-16
0.8600,19.688008,1.957873,19.548568,1.681014,1.599219,0.423276,1.836086,1.665058,-1.188615,4.73473879e-04,-2.16451316e-05,-3.71992562e-06,-3.38985737e-04,1.39315831e-05,2.12814691e-06,6.32349961e-01,9.32221208e-02,1.97451353e-02,2.99952184e+00,0.00000000e+00,1.041e-16,3.997e-15
0.8700,19.694812,1.980433,19.552165,1.700641,1.599283,0.422938,1.836104,1.526842,-1.096879,4.47604857e-04,-9.59184054e-06,-6.58863767e-06,-3.20926091e-04,6.62590775e-06,3.83635765e-06,6.32352045e-01,9.32204511e-02,1.97501947e-02,2.99951662e+00,0.00000000e+00,1.665e-16,1.776e-15
0.8800,19.701640,2.002996,19.555752,1.720270,1.599358,0.422605,1.836115,1.402288,-1.011538,4.20016613e-04,3.95728375e-06,-2.21009383e-06,-3.01542974e-04,-1.66434548e-06,1.34922316e-06,6.32356892e-01,9.32194344e-02,1.97411403e-02,2.99952158e+00,0.00000000e+00,6.471e-16,3.997e-15
0.8900,19.708494,2.025562,19.559329,1.739901,1.599459,0.422284,1.836111,1.282504,-0.927904,3.90816147e-04,1.69266916e-05,4.60869461e-06,-2.80914044e-04,-9.67051215e-06,-2.60341256e-06,6.32368891e-01,9.32201043e-02,1.96955924e-02,2.99955282e+00,0.00000000e+00,1.027e-15,3.553e-15
0.9000,19.715372,2.048130,19.562895,1.759534,1.599579,0.421972,1.836095,1.149241,-0.835708,3.60116249e-04,2.73293105e-05,6.38181151e-06,-2.59122197e-04,-1.61676310e-05,-3.68307748e-06,6.32386565e-01,9.32221149e-02,1.96210977e-02,2.99960495e+00,0.00000000e+00,1.110e-16,8.882e-16
0.9100,19.722277,2.070701,19.566450,1.779168,1.599699,0.421659,1.836079,1.001706,-0.734598,3.28037151e-04,3.35718498e-05,1.16257984e-06,-2.36254020e-04,-2.01612369e-05,-7.04769122e-07,6.32403885e-01,9.32240474e-02,1.95484005e-02,2.99965585e+00,0.00000000e+00,2.429e-16,1.776e-15
0.9200,19.729206,2.093276,19.569996,1.798804,1.599801,0.421338,1.836074,0.862987,-0.638027,2.94706640e-04,3.46990485e-05,-5.31934068e-06,-2.12399119e-04,-2.10394251e-05,3.06233182e-06,6.32416260e-01,9.32248166e-02,1.95009279e-02,2.99968858e+00,0.00000000e+00,3.938e-16,1.332e-15
0.9300,19.736160,2.115852,19.573530,1.818441,1.599889,0.421011,1.836078,0.758226,-0.560782,2.60258062e-04,3.05391934e-05,-5.94802389e-06,-1.87650668e-04,-1.86670983e-05,3.48327139e-06,6.32424710e-01,9.32246562e-02,1.94735906e-02,2.99970674e+00,0.00000000e+00,9.194e-16,2.665e-15
0.9400,19.743140,2.138432,19.577054,1.838081,1.599978,0.420686,1.836080,0.688067,-0.503526,2.24827936e-04,2.17294732e-05,-3.32082794e-08,-1.62106144e-04,-1.34073401e-05,9.60540212e-08,6.32433783e-01,9.32246311e-02,1.94433793e-02,2.99972690e+00,0.00000000e+00,4.146e-16,8.882e-16
0.9500,19.750144,2.161014,19.580568,1.857722,1.600076,0.420366,1.836077,0.626410,-0.451276,1.88555212e-04,9.61831863e-06,5.93192487e-06,-1.35867042e-04,-6.06588502e-06,-3.38124154e-06,6.32445638e-01,9.32252477e-02,1.93993724e-02,2.99975695e+00,0.00000000e+00,1.110e-16,2.665e-15
0.9600,19.757174,2.183599,19.584071,1.877365,1.600172,0.420047,1.836076,0.545267,-0.387640,1.51582379e-04,-3.94023197e-06,5.39901442e-06,-1.09037474e-04,2.23286770e-06,-3.13161248e-06,6.32456938e-01,9.32257205e-02,1.93585332e-02,2.99978463e+00,0.00000000e+00,3.886e-16,5.773e-15
0.9700,19.764229,2.206186,19.587564,1.897010,1.600245,0.419718,1.836088,0.440084,-0.309599,1.14056504e-04,-1.68696091e-05,-1.04665787e-06,-8.17228159e-05,1.02186095e-05,5.71112012e-07,6.32462066e-01,9.32247267e-02,1.93493666e-02,2.99978933e+00,0.00000000e+00,2.012e-16,2.220e-15
0.9800,19.771308,2.228776,19.591045,1.916656,1.600288,0.419376,1.836118,0.328636,-0.227146,7.61283475e-05,-2.71888253e-05,-6.32873775e-06,-5.40294749e-05,1.66695081e-05,3.66279963e-06,6.32459203e-01,9.32218367e-02,1.93811207e-02,2.99976436e+00,0.00000000e+00,2.776e-16,1.332e-15
0.9900,19.778412,2.251368,19.594517,1.936305,1.600318,0.419029,1.836157,0.225729,-0.148799,3.79497508e-05,-3.33168035e-05,-4.64832667e-06,-2.60656631e-05,2.05985503e-05,2.74997476e-06,6.32452611e-01,9.32180527e-02,1.94322076e-02,2.99972535e+00,0.00000000e+00,3.331e-16,2.220e-15
1.0000,19.785541,2.273962,19.597977,1.955956,1.600356,0.418688,1.836190,0.122445,-0.069501,-3.28567278e-07,-3.43152723e-05,2.14991019e-06,2.05809659e-06,2.14040838e-05,-1.16534538e-06,6.32448559e-01,9.32148539e-02,1.94707062e-02,2.99969536e+00,0.00000000e+00,1.537e-15,2.220e-15
