category,path,reason
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/__pycache__/b51r1_extract_shoe_witness_steps.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/__pycache__/b51r1_phase1_reference_audit.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/07_VERIFICATION/__pycache__/verify_phase1_baseline.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/03_CAD/10_KINEMATIC_CARRIERS/__pycache__/B51R1_CARRIER_Q0_STEP_WITNESS.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/03_CAD/10_KINEMATIC_CARRIERS/__pycache__/B51R1_CARRIER_Q0_STEP_WITNESS_R2.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/02_MASTER_SKELETON/__pycache__/B51R1_MASTER_SKELETON_V2_STEP_WITNESS.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/02_MASTER_SKELETON/__pycache__/B51R1_MASTER_SKELETON_V2_STEP_WITNESS_R2.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/build_b50_native.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/build_phase0_smoke.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/derive_step_sidecars.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/extract_accepted_chain.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/prepare_vendor_linklocal.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/sw_b50_core.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/validate_phase0_cad_cli.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/verify_phase0_smoke.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,20_engineering/cad/B5_0_B601_space_manipulator_candidate/automation/__pycache__/verify_protected_hashes.cpython-313.pyc,external_reference:20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_BACKUP.csv;20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/07_evidence/PRE_EXECUTION_HASHES_SRC.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_BASELINE_HASH_MANIFEST_V2_CANONICAL.csv;20_engineering/cad/B5_1_B601_interface_closure_candidate/00_AUDIT/B51_CANONICAL_COPY_VERIFICATION.json
ephemeral_skipped_fail_closed,.ruff_cache/.gitignore,external_reference:01_project/PL1_MAINLINE_20260808/PL1-F/CAD_DONOR_REGISTER.csv;01_project/PL1_MAINLINE_20260808/PL1-F/ROBOTIC_ARM_RETIREMENT_PLAN.md;01_project/governance/reorg03a_migration_manifest.csv;01_project/governance/reorg04_rewrite_paths.py;01_project/governance/reorg04_root_inventory.csv
ephemeral_skipped_fail_closed,.ruff_cache/CACHEDIR.TAG,external_reference:20_engineering/F3R2_MECHANICAL_DIGITAL_PROTOTYPE_RELEASE_V1/12_release/M4_OUTPUT_MANIFEST_V1.json;20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_B601_RIGID_LINK_OPERATIONAL_PROXY_V1/05_results/PACKAGE_MANIFEST_V1.csv
ephemeral_skipped_fail_closed,.pytest_cache/.gitignore,external_reference:01_project/PL1_MAINLINE_20260808/PL1-F/CAD_DONOR_REGISTER.csv;01_project/PL1_MAINLINE_20260808/PL1-F/ROBOTIC_ARM_RETIREMENT_PLAN.md;01_project/governance/reorg03a_migration_manifest.csv;01_project/governance/reorg04_rewrite_paths.py;01_project/governance/reorg04_root_inventory.csv
ephemeral_skipped_fail_closed,.pytest_cache/CACHEDIR.TAG,external_reference:20_engineering/F3R2_MECHANICAL_DIGITAL_PROTOTYPE_RELEASE_V1/12_release/M4_OUTPUT_MANIFEST_V1.json;20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_B601_RIGID_LINK_OPERATIONAL_PROXY_V1/05_results/PACKAGE_MANIFEST_V1.csv
ephemeral_skipped_fail_closed,.pytest_cache/README.md,external_reference:.codex/AGENTS.md;.codex/agents/digital-body-model-review-chair.md;.codex/agents/space-embodied-intelligence-research-agent.md;.codex/agents/spacecraft-mechanical-design-agent.md;.codex/agents/structural-review-agent.md
ephemeral_skipped_fail_closed,.pytest_cache/v/cache/lastfailed,external_reference:20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_B601_RIGID_LINK_OPERATIONAL_PROXY_V1/05_results/PACKAGE_MANIFEST_V1.csv
ephemeral_skipped_fail_closed,.pytest_cache/v/cache/nodeids,external_reference:20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_B601_RIGID_LINK_OPERATIONAL_PROXY_V1/05_results/PACKAGE_MANIFEST_V1.csv;30_simulation/sim_13_physics_gated_embodied_grasping/v3_in_memory_dynamics_diagnostic/evidence/SIM13_V3_PHASE_A_DYNAMICS_LEDGER_V2.json;30_simulation/sim_13_physics_gated_embodied_grasping/v3_in_memory_dynamics_diagnostic/evidence/SIM13_V3_PHASE_A_VALIDATION_V2.json;30_simulation/sim_13_physics_gated_embodied_grasping/v3_in_memory_dynamics_diagnostic/validate_phase_a.py;30_simulation/sim_13_physics_gated_embodied_grasping/v4_synthetic_contact_capture_diagnostic/evidence/SIM13_V4A_PHASE_A_VALIDATION_V3.json
broken_reference,NONE_DETECTED,"no protected path, canonical or referenced file was removed"
