case_id,sample_index,t_s,solver_stimulus_amplitude_N,analytic_cumulative_impulse_N_s,source_impulse_N_s,solver_contact_window_s,stimulus_role,released_for_mission_gate
M06_22_V0P005_TC50MS,117,0.02925,1.8218841938097767,0.037994109272491555,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,118,0.029500000000000002,1.8138307309350747,0.0384485829828642,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,119,0.029750000000000002,1.8053297324684465,0.03890098734301969,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,120,0.03,1.79638329590406,0.039351210728951626,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,121,0.03025,1.7869936286412695,0.039799142054776394,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,122,0.0305,1.7771630474399713,0.04024467080014185,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,123,0.03075,1.766893977848979,0.0406876870374967,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,124,0.031,1.7561889536075543,0.04112808145921334,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,125,0.03125,1.7450506160202464,0.04156574540455799,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,126,0.0315,1.7334817133051885,0.042000570886501054,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,127,0.03175,1.7214850999160165,0.04243245061836126,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,128,0.032,1.709063735837574,0.042861278040277166,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,129,0.03225,1.6962206858555842,0.04328694734549906,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,130,0.0325,1.6829591188004533,0.043709353506495345,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,131,0.03275,1.669282306765417,0.04412839230086636,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,132,0.033,1.6551936242991936,0.04454396033705982,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,133,0.03325,1.6406965475733677,0.04495595507988109,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,134,0.0335,1.625794653524698,0.04536427487579215,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,135,0.03375,1.6104916189725587,0.0457688189779932,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,136,0.034,1.5947912197117413,0.04616948757128035,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,137,0.03425,1.5786973295808329,0.04656618179667354,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,138,0.0345,1.5622139195064064,0.046958803775808494,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,139,0.03475,1.5453450565232494,0.04734725663508683,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,140,0.035,1.5280949027708903,0.04773144452957802,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,141,0.035250000000000004,1.5104677144666472,0.048111272666667856,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,142,0.035500000000000004,1.4924678408554728,0.048486647329447005,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,143,0.035750000000000004,1.4740997231368433,0.04885747589983425,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,144,0.036000000000000004,1.4553678933689576,0.0492236668814287,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,145,0.03625,1.4362769733505207,0.04958512992208505,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,146,0.0365,1.4168316734803827,0.049941775836206743,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,147,0.03675,1.3970367915953206,0.05029351662675107,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,148,0.037,1.3768972117862428,0.05064026550694115,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,149,0.03725,1.356417903193112,0.050981936921679336,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,150,0.0375,1.3356039187788846,0.05131844656865657,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,151,0.03775,1.3144603940827693,0.051649711419152755,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,152,0.038,1.2929925459531075,0.05197564973852287,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,153,0.03825,1.2712056712601945,0.052296181106363714,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,154,0.0385,1.2491051455893567,0.05261122643635649,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,155,0.03875,1.2266964219146055,0.05292070799578017,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,156,0.039,1.2039850292532002,0.0532245494246908,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,157,0.03925,1.1809765713014413,0.0535226757547623,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,158,0.0395,1.1576767250520457,0.053815013427783664,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,159,0.03975,1.1340912393934313,0.05410149031380844,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,160,0.04,1.110225933691269,0.05438203572895164,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,161,0.04025,1.086086696352636,0.054656580452829936,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,162,0.0405,1.0616794833731409,0.054925056745640875,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,163,0.04075,1.0370103168673752,0.05518739836487645,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,164,0.041,1.0120852835830403,0.05544354058166765,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,165,0.04125,0.986910533399139,0.055693420196755196,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,166,0.0415,0.9614922778085809,0.0559369755560831,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,167,0.04175,0.9358367883855915,0.056174146566010844,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,168,0.042,0.9099503952382935,0.05640487470814061,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,169,0.04225,0.8838394854468512,0.05662910305375577,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,170,0.0425,0.8575105014875481,0.05684677627786725,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,171,0.04275,0.8309699396432098,0.0570578406728641,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,172,0.043000000000000003,0.8042243484003337,0.057262244161765105,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,173,0.043250000000000004,0.7772803268333565,0.05745993631106793,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,174,0.043500000000000004,0.750144522976429,0.05765086834319284,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,175,0.043750000000000004,0.7228236321831105,0.05783499314851792,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,176,0.044,0.6953243954743937,0.05801226529700254,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,177,0.04425,0.6676535978754552,0.05818264104939667,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,178,0.0445,0.6398180667415554,0.05834607836803279,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,179,0.04475,0.6118246700734911,0.05850253692719807,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,180,0.045,0.5836803148230143,0.0586519781230842,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,181,0.04525,0.5553919451886528,0.05879436508331221,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,182,0.0455,0.5269665409023223,0.05892966267603027,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,183,0.04575,0.4984111155071946,0.05905783751858186,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,184,0.046,0.4697327146272003,0.05917885798574251,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,185,0.04625,0.440938414228634,0.05929269421752281,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,186,0.0465,0.41203531887426076,0.05939931812653594,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,187,0.04675,0.3830305599703705,0.0594987034049278,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,188,0.047,0.3539312940072176,0.05959082553086808,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,189,0.04725,0.3247447007932553,0.05967566177460065,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,190,0.0475,0.29547798168363315,0.05975319120405182,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,191,0.04775,0.26613835780336087,0.05982339468999495,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,192,0.048,0.23673306826561516,0.05988625491077037,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,193,0.04825,0.20726936838558702,0.059941756356559205,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,194,0.0485,0.17775452789034868,0.059989885333210174,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,195,0.04875,0.14819582912515236,0.06003062996561849,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,196,0.049,0.1186005652566195,0.060063980200655745,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,197,0.04925,0.08897603847326876,0.0600899278096505,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,198,0.0495,0.05932955818380097,0.060108466390418495,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,199,0.04975,0.02966843921361939,0.06011959136884231,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC50MS,200,0.05,2.313148604396866e-16,0.0601233,0.0601233,0.05,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,0,0.0,0.0,0.0,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,1,0.0005,0.014834219606809662,3.708631157687993e-06,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,2,0.001,0.029664779091900538,1.4833609581504647e-05,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,3,0.0015,0.044488019236634105,3.3372190349494107e-05,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,4,0.002,0.05930028262830955,5.931979934425029e-05,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,5,0.0025,0.07409791456257564,9.267003438151374e-05,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,6,0.003,0.08887726394517431,0.0001334146667898202,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,7,0.0035,0.10363468419279355,0.00018154364344079697,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,8,0.004,0.11836653413280732,0.00023704508922962615,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,9,0.0045000000000000005,0.13306917890168024,0.0002999053100050481,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,10,0.005,0.14773899084181605,0.00037010879594817663,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,11,0.0055,0.1623723503966276,0.00044763822539933883,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,12,0.006,0.17696564700360842,0.0005324744691319146,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,13,0.006500000000000001,0.19151527998518497,0.0006245965950721957,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,14,0.007,0.20601765943712974,0.0007239818734640531,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,15,0.0075,0.22046920711431686,0.0008306057824771864,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,16,0.008,0.23486635731360012,0.0009444420142574875,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,17,0.0085,0.24920555775359693,0.0010654624814181344,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,18,0.009000000000000001,0.2634832704511609,0.0011936373239697245,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,19,0.0095,0.27769597259432577,0.0013289349166877792,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,20,0.01,0.2918401574115071,0.0014713218769157978,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,21,0.0105,0.3059123350367451,0.0016207630728019228,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,22,0.011,0.3199090333707773,0.0017772216319672082,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,23,0.0115,0.333826798937727,0.0019406589506033205,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,24,0.012,0.34766219773719625,0.0021110347029974453,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,25,0.0125,0.36141181609155515,0.002288306851482077,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,26,0.013000000000000001,0.3750722614882145,0.0024724316568071484,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,27,0.0135,0.3886401634166783,0.002663363688932066,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,28,0.014,0.4021121742001666,0.0028610558382348825,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,29,0.0145,0.4154849698216047,0.0030654593271358887,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,30,0.015,0.42875525074377435,0.0032765237221327502,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,31,0.0155,0.44191974272342555,0.003494196946244228,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,32,0.016,0.45497519761914684,0.0037184252918593882,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,33,0.0165,0.46791839419279546,0.003949153433989146,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,34,0.017,0.4807461389042903,0.004186324443916897,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,35,0.0175,0.4934552666995694,0.004429879803244802,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,36,0.018000000000000002,0.5060426417915201,0.004679759418332348,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,37,0.0185,0.5185051584336873,0.0049359016351235374,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,38,0.019,0.5308397416865702,0.005198243254359118,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,39,0.0195,0.5430433481763175,0.005466719547170042,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,40,0.02,0.5551129668456344,0.005741264271048361,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,41,0.0205,0.5670456196967156,0.006021809686191553,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,42,0.021,0.5788383625260225,0.006308286572216326,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,43,0.021500000000000002,0.5904882856507204,0.006600624245237698,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,44,0.022,0.6019925146265999,0.006898750575309191,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,45,0.0225,0.6133482109573026,0.00720259200421983,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,46,0.023,0.6245525727946779,0.007512073563643494,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,47,0.0235,0.6356028356300968,0.007827118893636275,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,48,0.024,0.6464962729765535,0.008147650261477122,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,49,0.0245,0.6572301970413846,0.008473588580847232,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,50,0.025,0.6678019593894423,0.008804853431343422,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,51,0.025500000000000002,0.6782089515965556,0.009141363078320652,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,52,0.026000000000000002,0.6884486058931212,0.009483034493058838,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,53,0.0265,0.69851839579766,0.00982978337324892,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,54,0.027,0.7084158367401909,0.010181524163793238,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,55,0.0275,0.7181384866752599,0.010538170077914931,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,56,0.028,0.7276839466844787,0.010899633118571297,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,57,0.0285,0.7370498615684217,0.011265824100165748,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,58,0.029,0.7462339204277365,0.011636652670553,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,59,0.029500000000000002,0.7552338572333236,0.012012027333332138,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,60,0.03,0.764047451385445,0.01239185547042197,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,61,0.0305,0.7726725282616247,0.012776043364913172,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,62,0.031,0.781106959753203,0.013164496224191495,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,63,0.0315,0.7893486647904164,0.013557118203326463,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,64,0.032,0.7973956098558705,0.013953812428719648,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,65,0.0325,0.8052458094862792,0.014354481022006794,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,66,0.033,0.8128973267623489,0.014759025124207846,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,67,0.0335,0.820348273786684,0.015167344920118913,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,68,0.034,0.8275968121495967,0.015579339662940169,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,69,0.0345,0.8346411533827084,0.015994907699133632,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,70,0.035,0.8414795594002266,0.016413946493504653,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,71,0.035500000000000004,0.8481103429277919,0.01683635265450093,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
M06_22_V0P005_TC100MS,72,0.036000000000000004,0.8545318679187871,0.01726202195972283,0.0601233,0.1,SOLVER_STIMULUS_PROXY_NOT_HARDWARE_CONTACT,false
