configuration,leaf,full_name,path,resolves_in,suppressed,referenced_config,depth,current_path_exists,current_sha256,scope
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link3_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link3_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link3_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,1D8E82786F8F8D06BF75EDBCC1B0E8662D364BE08DE81E1BD3C4442811259F83,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link4_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link4_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link4_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,3E60226EAE9BBFC460C0B7DC1CF2138ABFD8B579CD962F545E2821A4DDBC0AE4,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link5_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link5_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link5_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,EE7F882445CD43603902FBA7E66FF7F0A5765BEC09EC962DC39546132274513A,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link2_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link2_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link2_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,DE6FD9A9E878585F0D7AB4476679E6A1F4CC49732D298AF4BA3AD8503381730E,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REF_link6_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link6_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link6_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,863AEF31D7DEB964F6AF1B99DAC060EF5ED261340D2BE0F52419B1DEE775E68C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_MALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,B51_REV_DATUM_FEMALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,WING_R_DEPLOYED-1,WING_R_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_DEPLOYED.SLDPRT,F3R2,False,默认,0,True,2CFC2127657A719B9FEB9D4C305471D0C8621B49A961B97170A5B99EC1CFE41E,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,WING_R_STOWED-1,WING_R_STOWED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,F3R2,True,默认,0,True,1AABFDE3CAC245C869C2630166006A5D2A47A00B5DBF009E5CD71052C7E2A357,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
SOLAR_DEPLOY_ARM_LOCKED,WING_L_DEPLOYED-1,WING_L_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,F3R2,False,默认,0,True,E9C4C7E73C5B09CEFCCA2F69CDDAD94734E139D253F88331399530A8E344829E,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,WING_L_DEPLOYED-1,WING_L_DEPLOYED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,F3R2,False,默认,0,True,E9C4C7E73C5B09CEFCCA2F69CDDAD94734E139D253F88331399530A8E344829E,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_B601_ARTICULATED_ENGINEERING_ARM-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\assembly\B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,F3R2,False,默认,0,True,597C297526BC4111C3424535139B8A1C93906E7A799FF5346D030700FEF1A32F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_link6_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link6_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link6_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,863AEF31D7DEB964F6AF1B99DAC060EF5ED261340D2BE0F52419B1DEE775E68C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_base_link_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_base_link_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_base_link_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,3693A96973CCBFE4C00B202C4D80027E44E0CB13BBEA73C6FAABD8A4D1E995B0,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_link2_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link2_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link2_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,DE6FD9A9E878585F0D7AB4476679E6A1F4CC49732D298AF4BA3AD8503381730E,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_link3_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link3_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link3_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,1D8E82786F8F8D06BF75EDBCC1B0E8662D364BE08DE81E1BD3C4442811259F83,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_link5_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link5_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link5_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,EE7F882445CD43603902FBA7E66FF7F0A5765BEC09EC962DC39546132274513A,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_link1_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link1_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link1_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,BDC68C8CC26AF2DB318F800384BBDE5659617B911FD2B64A7D10D1416AC4AEFB,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_link4_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_link4_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link4_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,3E60226EAE9BBFC460C0B7DC1CF2138ABFD8B579CD962F545E2821A4DDBC0AE4,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-3,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-3,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REF_gripper_detail_LINKLOCAL-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REF_gripper_detail_LINKLOCAL-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_gripper_detail_LINKLOCAL.SLDPRT,F3R2,False,默认,1,True,6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-2,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-2,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-1,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_FEMALE-4,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_FEMALE-4,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,F3R2,False,默认,1,True,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-5,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-5,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,B51_REV_DATUM_MALE-6,B51_B601_ARTICULATED_ENGINEERING_ARM-1/B51_REV_DATUM_MALE-6,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,F3R2,False,默认,1,True,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,WING_R_STOWED-1,WING_R_STOWED-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,F3R2,True,默认,0,True,1AABFDE3CAC245C869C2630166006A5D2A47A00B5DBF009E5CD71052C7E2A357,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,Space_Embodied_Service_Spacecraft_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\Assembly\Space_Embodied_Service_Spacecraft_V2_2.SLDASM,F3R2,False,MAINTENANCE,0,True,4206EF448D94812178DAFEA33AB7C5F3D2E1B4F426F92CEA232E900FA23290C0,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,00_Master_Skeleton_V2_2-1,Space_Embodied_Service_Spacecraft_V2_2-1/00_Master_Skeleton_V2_2-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\00_Master_Skeleton\00_Master_Skeleton_V2_2.SLDPRT,F3R2,False,默认,1,True,337C930EAB808695045FFE4FE99C45777823C007DE255C2D2C6837B225AFE6CA,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,05_Solar_Array_Root_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\05_Solar_Array_Root_Left.SLDASM,F3R2,False,默认,1,True,89E4B03BD995FC9D8BE1A3C1718BFEF36845CDF63A08DDBBA99060663C3B5256,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
DEPLOYED_NOMINAL,HDRM_Base_1_Left-1,Space_Embodied_Service_Spacecraft_V2_2-1/05_Solar_Array_Root_Left-1/HDRM_Base_1_Left-1,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Base_1_Left.SLDPRT,F3R2,False,默认,2,True,22FD839C311E6B48038F8D298BD97D1E2BB4D9161613EF67DFEB633D85113FD7,HISTORICAL_NATIVE_REFERENCE_REPORT_NOT_CURRENT_OPEN
