path,bytes,mtime_ns,sha256,exists,git_state
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_1_Left.SLDPRT,82860,1786183905015080300,C40E05E591611CF536A28CAC9DDAB17819986E6566C132315934C78A6C8C02F0,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\HDRM_Rod_2_Left.SLDPRT,82269,1786183905018592400,7C297FE7F2EC6B3363DBD5D7986F32D988D13F84A0F97001C3BD76FC26983428,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_1_Left.SLDPRT,92721,1786183905021109100,71E258C4E33B19F35FCB1D7BDD79D3791675FBFD3A16F67F22696E09ADB7D704,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Ear_2_Left.SLDPRT,93706,1786183905024125800,D0ED42537E9DE4EDF137C48A7162523DC79F0B01C47B9D2A997B26D7C8C4B712,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Hinge_Pin_Left.SLDPRT,80281,1786183905026423700,56CC018D8B38F0AA5390352700DBF45401164BEA816122CCD752AFCE8540B8A3,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Base_Left.SLDPRT,80825,1786183905029440500,EEBF82C2585AE1CCCF8B5E6FB5C7DA1BD47D9CDE2677DC419BC8A554C7C87B50,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Root_Node_Spine_Left.SLDPRT,67537,1786183905031879100,EA519DEF683841F10F9FD1679339405E6A9C9D0C02FF7162FFE3A1CF0438CA8B,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_1_Left.SLDPRT,110838,1786183905034878600,36D2B35533FBC23AF179558733748F02165D9510F92E566D4C7634205D9D55D7,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\05_Solar_Array_Root_Left\parts\Torsion_Spring_2_Left.SLDPRT,111772,1786183905038043400,365E11C3A0B57DE7D5930F3AC2CBC2099152BAB0E0CBE41BF4527F0D8DA594F7,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\06_Solar_Array_Root_Right.SLDASM,89897,1786183905041382200,B963DAAD59C08EA6E7BBF5C4E577E60EF974F1D538E3C1EC78314E465764588B,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hard_Stop_Right.SLDPRT,83614,1786183905045391600,63FF1F13F98919D3ABC5D3133829AE97970D0FAD0678756244909278013CF31E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Harness_Service_Loop_Right.SLDPRT,82471,1786183905048907600,92107125133430F1145C340839CBD7855403C88CB7F6CDE83E6E4BC862CF7C31,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_1_Right.SLDPRT,85007,1786183905052000300,4CA4B8686489C9E1B2A0F58C98CA89061424ACF51AE0B018FD0E37ECF1B0ABAC,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Base_2_Right.SLDPRT,86550,1786183905054599100,82CD165D7AD5D6349317F98E1268E430811833A7841EE8C3F14DAD98D7676378,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_1_Right.SLDPRT,82589,1786183905056602900,9536A4C64175679B3964D654F32526545B842F6507071CBB66CF6503147CE03E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\HDRM_Rod_2_Right.SLDPRT,83539,1786183905059297800,C21824B213519A78749C57192E69BF6E48F1F957492EA98C973D2A92A7DFA491,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_1_Right.SLDPRT,93871,1786183905062296500,F50A45E8C985DC3C76DD6D882057DCD6708D7C401205D30737C8280854A2826C,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Ear_2_Right.SLDPRT,95443,1786183905064296500,76F743879CA292F3C63101E40E00863E33DF8F4912388BC57AE39FB9EEDA9FA9,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Hinge_Pin_Right.SLDPRT,80720,1786183905067541700,8935CF08C7A202E40242A73D307574CDFC6355296A0CB0ADB21BCC8F5C899AFD,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Base_Right.SLDPRT,81359,1786183905069616800,4C866F49B4D54BCA1C9C1CB58FBA515153B33E8211B1D3E158E92E9AE3A864FA,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Root_Node_Spine_Right.SLDPRT,66519,1786183905072615200,45DAA2FD5CBAC54728B22A19648C5C13A71F3D9760DAABD93ED170D0EB76AB97,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_1_Right.SLDPRT,111072,1786183905074615500,BEB17DC196CB8D9C5BAAA33FDC6AC1268E5DB7DAF8F0377E411817ED66F8F590,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\06_Solar_Array_Root_Right\parts\Torsion_Spring_2_Right.SLDPRT,111683,1786183905077615500,7FE2B4A0C074CA49F6A8DB69F2F023B50CDA142E2EF43D959F475EA2A30E1256,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\SPACECRAFT_V2_2_NATIVE_COPY\Assembly\Space_Embodied_Service_Spacecraft_V2_2.SLDASM,707264,1786183905082067600,8D4762F50EF1E2DF0C5C55127F65E688A1A7B31B09C2A75D993052B18BDC40D4,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_L_DEPLOYED.SLDPRT,59302,1786183905506412600,E9C4C7E73C5B09CEFCCA2F69CDDAD94734E139D253F88331399530A8E344829E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_L_STOWED.SLDPRT,64297,1786183905508947900,128BBDA80A9EC947CB56F309DC947E8DDB83CABA2CA2C120530D8A9B4C83A76C,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_R_DEPLOYED.SLDPRT,59007,1786183905510947400,2CFC2127657A719B9FEB9D4C305471D0C8621B49A961B97170A5B99EC1CFE41E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R1_MECHANICAL_INTEGRATION_RECOVERY_20260806\03_native_cad\WING_PANEL_DONORS\WING_R_STOWED.SLDPRT,64945,1786183905514454400,1AABFDE3CAC245C869C2630166006A5D2A47A00B5DBF009E5CD71052C7E2A357,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M6_CANDIDATE_AUTHORITY_CLOSURE_V1\wp1_load_bridge\LOAD_BRIDGE_CANDIDATE_V1.step,24855,1787316968541380700,545FE62ADE0E4891FCC84179D18F63B2A6C77F19AD1C96723B3C7208EA13221B,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\ecr_solar_array_r2\SOLAR_ARRAY_R2_CANDIDATE_V1.FCStd,23733,1787413679428689700,9D4D249A5D4EED7BDD8F3C08EC96737884A19523782112B1E72AD9EA0A1B65AB,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\ecr_solar_array_r2\SOLAR_ARRAY_R2_CANDIDATE_V1.step,131834,1787413679491941000,21FF77B882DBFAB87B3E77DD56817EFC7F321C68E30AFEDCDDBB4D79B9915795,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\ecr_solar_array_r2\SOLAR_ARRAY_R2_HDRM_LATCH_DESIGN_V1.yaml,3445,1787401311717655300,BF8F76E654C56D31E2B9539B8239ED68CA0D8F513F5ECD1410AA7530ADDC06A5,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\ecr_solar_array_r2\SOLAR_R2_MECHANISM_ANALYTICAL_LEDGER_V1.yaml,3355,1787415869811986000,11D58525859717AB1A10F9FE7DEDB5E6F4C87AB8DC2DAE8B04F2077F156A7D57,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\mpi_phys_dyn_bridge\round1_bridge\06_mass_propagation\SYSTEM_MASS_PROPERTIES_BRIDGED_V1.yaml,232338,1787479573833517300,E5D13A8D105B78C703EFA963BCF73714586E564F9951228AFBA9AF81ECB71528,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\unified_r2_digital_prototype_prebind\generated_v2\unified_r2_c01_no_route_c_sim_candidate_v2.urdf,17191,1787642167866866700,D84AA23CE98A2A9C697B1F32E433C01C3F0AE3BD0B5C56EF9A218DD88911CBDA,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\unified_r2_digital_prototype_prebind\generated_v2\UNIFIED_R2_URDF_EXECUTION_RECEIPT_V2.json,2891,1787642167872509800,957CA67D7BCC2CB591DF2442F24532CA3DAE24F358FC69BF390AC1A20F6F021E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp12_secondary_structure_adjudication\SECONDARY_STRUCTURE_INTERFERENCE_RULING_V1.json,47714,1787340048298468300,D4A6AD1D27FEA0A11AC888CCB7147DB56CDF101CDA222EAB4EB560F6FFDCFBB4,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp1_structure_cad\DESIGN_FREEZE_ASSEMBLY_BUILD_REPORT_V1.json,29415,1787333006009497000,105BCB020FAF9F535C3A18F9A37831679F89070A8CA69C5960F959A686F332C1,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp1_structure_cad\HARNESS_ROUTING_V1.yaml,52036,1787337485906096500,E54594FB51C5EC7A1BFE5180870C544BDABA315870DF7451B8B1B0235449DBAC,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp1_structure_cad\SUPPORT_AND_BRACKET_CANDIDATES_V1.yaml,51418,1787337486043514700,10106444309B6E835D9C87EF41A0FF78FF4CFDAC8C773C7B9B158FC3C0DA1B05,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp2_design_mass\SYSTEM_DESIGN_MASS_PROPERTIES_V3_R2.yaml,223714,1787419794614322900,3FD2557318E98748A37927977FA2925C18803668FE16391D824C184F646486BB,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp4_fastener_design\FASTENER_SCHEDULE_V1.csv,6363,1787333373730714200,1193FA3D96E0DF9307DAB51721146552BF266D1D7D972569FA8E33E0BA61945F,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp4_fastener_design\M3R_FASTENER_DESIGN_V1.yaml,13741,1787333373752382400,876E58DA0D54D8A1AE20EDEFCB90DF7D86EDF9566D81E5B087CCD96A066D8E2E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp5_mechanisms\HDRM_ENGINEERING_PACK_V1.yaml,13650,1787332952008452900,1F6E2D556921C0D69A00DFC1FDAA02FD47850F5472D4A88B4B66FD1666725FB2,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp9_release_package\ASSEMBLY_PROCEDURE_V1.md,9625,1787333367839287600,84B2DFD336FAF82AD66AD881CD4124F982553F47F2A9AEF49F270D6D57F983A7,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp9_release_package\BOM_V3_DESIGN.csv,16491,1787333367839287600,488902776B4F12C0314BE16B28439B2DA59E6688181B6EB68EE7539145669314,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp9_release_package\BOM_V3_DESIGN.meta.yaml,2623,1787333367844530500,CC0FF3090364E5E06F01884DBF9D556EA55879707322B51CA7A912B3DC221DA2,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp9_release_package\DRAWING_SET_INDEX_V1.csv,4137,1787333367838287500,D54C708E37032E0EF96083CD64F0AAB8C8A1EE47D5F280EA946B6D726F2B1CF5,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp9_release_package\INSPECTION_PLAN_V1.csv,7698,1787333367840287500,6E024E930D427CF40526F49506EDD4A6A21906B3C39218DFBF777D17B4FEE67C,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1\wp9_release_package\VERIFICATION_MATRIX_V1.csv,39095,1787333367842287500,EA9DBDABA4037270742FF09FCF24C8AE3BF44582EBF0A61A1852BAE96124DECB,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_CDR_QUALIFICATION_CLOSURE_20260821\03_wp2_mass_interface\SYSTEM_MASS_PROPERTIES_AUTHORITY_V2.yaml,4634,1787247208011128800,32E5B0EEEC784731A05B649CCF8583325CDF569302F1532E0EB4B84D712F455B,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_INTERFACE_ASSEMBLY_V2_GEOMETRY_VALIDATION.json,2796,1787291632259685100,AD35D83115FD7B8BD2E170C97CB9E212F14BED4C6FAFEF95F266905D42E76180,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_INTERFACE_ASSEMBLY_V2_WORKING.FCStd,16453,1787291630525331000,AA7D33582E6B1EB1F73E942AD2BB3C02B7D7D7EE5A583B7C41FBBC0F92B2FA16,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_INTERFACE_ASSEMBLY_V2_WORKING.step,73939,1787291630549249800,A213804F094238B261EE5994DF563E8268FC923FDED491E38F5A4F235F748033,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_STAGE_A_REVB_WORKING.FCStd,7331,1787291630442955600,353EB140856AE0FD755B770B5AA4103B1A7FA027900E85773B0D0950E2B09AB2,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_STAGE_A_REVB_WORKING.step,35879,1787291630460096000,359E304879C254BE54450AA9BAB4C614308CE2C9CD47CE1F79A741722098D36C,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_STAGE_B_REVB2_WORKING.FCStd,10709,1787291630480669200,1CFF04366AECBB125773D6B240DD5C2C3A800EE464C886E89ECBADE25BBD97DD,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_DETAILED_DESIGN_V1\06_parameterized_parts\m3r\M3R_STAGE_B_REVB2_WORKING.step,37779,1787291630497661800,44BED33AEE41CFD170E744BBEEB2BD0B10BBD649C913ECA90D16FC4840A1126B,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\assembly\B51_B601_ARTICULATED_ENGINEERING_ARM.SLDASM,25720876,1786183908338982200,597C297526BC4111C3424535139B8A1C93906E7A799FF5346D030700FEF1A32F,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_base_link_LINKLOCAL.SLDPRT,7421421,1786183908369558000,3693A96973CCBFE4C00B202C4D80027E44E0CB13BBEA73C6FAABD8A4D1E995B0,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_gripper_detail_LINKLOCAL.SLDPRT,5277750,1786183908388756900,6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link1_LINKLOCAL.SLDPRT,817023,1786183908395063700,BDC68C8CC26AF2DB318F800384BBDE5659617B911FD2B64A7D10D1416AC4AEFB,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link2_LINKLOCAL.SLDPRT,9475930,1786183908429718900,DE6FD9A9E878585F0D7AB4476679E6A1F4CC49732D298AF4BA3AD8503381730E,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link3_LINKLOCAL.SLDPRT,7435199,1786183908455967300,1D8E82786F8F8D06BF75EDBCC1B0E8662D364BE08DE81E1BD3C4442811259F83,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link4_LINKLOCAL.SLDPRT,5720938,1786183908477723600,3E60226EAE9BBFC460C0B7DC1CF2138ABFD8B579CD962F545E2821A4DDBC0AE4,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link5_LINKLOCAL.SLDPRT,4420332,1786183908493928000,EE7F882445CD43603902FBA7E66FF7F0A5765BEC09EC962DC39546132274513A,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\inputs\vendor_link_parts\B51_REF_link6_LINKLOCAL.SLDPRT,8245526,1786183908522758300,863AEF31D7DEB964F6AF1B99DAC060EF5ED261340D2BE0F52419B1DEE775E68C,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_FEMALE.SLDPRT,86310,1786183908526405400,7AA2A808F289CECA4024FE989CFFF80131D34022B1A3D8C5A2740F6C6D55593C,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\B601_ARM_B51_COPY\parts\B51_REV_DATUM_MALE.SLDPRT,73486,1786183908529774600,1D05F4F1F74037F3D028E1313C221ADBB48875F513CDF343E0BCA419F3D0385F,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\F3R2_COMPONENT_INVENTORY.csv,226415,1786183907639326100,2CC7A911824ABF5FF678832B1B9A0BA94303D5A3462359F0DF806E6A6FE17176,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\F3R2_DEPENDENCY_INVENTORY.csv,41646,1786183907643328400,F6D3EA6D076E50FF16CB965FE6479F9BFAF97E17CDFABA4DFFF24EADB4F10F54,True,LOCAL_ONLY_UNTRACKED
F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\F3R2_MECHANICAL_TERMINAL_CLOSURE_20260807\03_native_cad\F3R2_PACK_AND_GO_PROOF.json,2787,1786183907646127400,B81E0B3026FAE3DEA92562B2AF3F07BF7671861A309C894CF6BA4E773ED81DFD,True,LOCAL_ONLY_UNTRACKED
