lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,energy_J,joint_work_J,momentum_dP_norm,momentum_dL_norm,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad
WP11_PHYSICAL_GEOMETRY_CONTEXT,104,1.040000000000e+00,1.2228520145697315e-04,-1.9294099203104030e-04,-2.3447452805657856e-04,9.9973335742313352e-01,3.3592887767639277e-03,-2.2313442923722719e-02,-4.9030092059150158e-03,1.9868136876227356e-02,-1.1462667211829242e-01,-1.2228606081672385e-02,2.6463179666734331e+00,8.3739097689254048e-03,8.3739097689230959e-03,5.6038885321790240e-17,1.6110529248338214e-17,-1.3291016561765820e-01,-1.1367132005058120e+00,-1.3692201744872634e+00,-1.1167915098887469e+00,-4.4295561962735278e-02,1.6839439888620998e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,105,1.050000000000e+00,1.2982499920701033e-04,-1.9655275455102787e-04,-2.4062577677011671e-04,9.9971967066504852e-01,3.4582289256927172e-03,-2.2890879478031617e-02,-4.9626983372720061e-03,2.0317051532542579e-02,-1.1629443499198426e-01,-1.1770556034891218e-02,2.7133889074588011e+00,8.6186414146388491e-03,8.6186414146554348e-03,2.6705728459094657e-17,9.0366283621793173e-17,-1.3623908052539452e-01,-1.1389303732068514e+00,-1.3684746463016180e+00,-1.1142059750589257e+00,-4.5405219156692489e-02,1.6800454135272060e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,106,1.060000000000e+00,1.3769034719402734e-04,-2.0014980755366242e-04,-2.4687262794588174e-04,9.9970544514371529e-01,3.5593383637780125e-03,-2.3476659823718604e-02,-5.0200103525470463e-03,2.0774717791191499e-02,-1.1796050431263402e-01,-1.1287373773607522e-02,2.7813867435502893e+00,8.8674950150021033e-03,8.8674950150018604e-03,2.2816724964204979e-17,6.2798427430045385e-17,-1.3961239901854211e-01,-1.1411771202347005e+00,-1.3677191736970298e+00,-1.1115859524095502e+00,-4.6529677797774276e-02,1.6760948360451674e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,107,1.070000000000e+00,1.4589010412099782e-04,-2.0372942963061745e-04,-2.5321545693686041e-04,9.9969066664835649e-01,3.6626564036651319e-03,-2.4070774662308482e-02,-5.0748173750105111e-03,2.1241313312749012e-02,-1.1962435252856615e-01,-1.0778797880375220e-02,2.8503106484456069e+00,9.1204841741181000e-03,9.1204841740967196e-03,2.7971575570698810e-17,9.0846567449459791e-17,-1.4303004158937660e-01,-1.1434533886344589e+00,-1.3669537744796758e+00,-1.1089315036934726e+00,-4.7668911382954662e-02,1.6720923495294643e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,108,1.080000000000e+00,1.5443321236172813e-04,-2.0728885523893089e-04,-2.5965463100626645e-04,9.9967532082850985e-01,3.7682230770898911e-03,-2.4673212053446181e-02,-5.1269901719274598e-03,2.1717016530299178e-02,-1.2128544310902704e-01,-1.0244580074006570e-02,2.9201596229062723e+00,9.3776223203395938e-03,9.3776223203525366e-03,2.8727879730765230e-17,1.2777036254241406e-17,-1.4649192143673062e-01,-1.1457591205935409e+00,-1.3661784680891393e+00,-1.1062426963282892e+00,-4.8822890978018597e-02,1.6680380556351100e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,109,1.090000000000e+00,1.6332869486580071e-04,-2.1082527545437487e-04,-2.6619050936063876e-04,9.9965939319942987e-01,3.8760791365223960e-03,-2.5283957367762958e-02,-5.1763982169457292e-03,2.2202006444485358e-02,-1.2294323065068315e-01,-9.6844856015222934e-03,2.9909324943674420e+00,9.6389227019093374e-03,9.6389227019202609e-03,1.5515838457795457e-17,8.1941587316190714e-18,-1.4999794452728277e-01,-1.1480942534824954e+00,-1.3653932755846823e+00,-1.1035196033487382e+00,-4.9991585237991985e-02,1.6639320644868747e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,110,1.100000000000e+00,1.7258565180086060e-04,-2.1433583885064808e-04,-2.7282344320969583e-04,9.9964286914752709e-01,3.9862660543058372e-03,-2.5902993246207165e-02,-5.2229097571392909e-03,2.2696462410289719e-02,-1.2459716100208580e-01,-9.0982936258752981e-03,3.0626279170518731e+00,9.9043983792145296e-03,9.9043983791529053e-03,5.6271659496331230e-17,9.0858988363853285e-17,-1.5354800965684759e-01,-1.1504587198958276e+00,-1.3645982196315196e+00,-1.1007623033590952e+00,-5.1174960427572004e-02,1.6597744946075055e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,111,1.110000000000e+00,1.8221325715499353e-04,-2.1781765239007702e-04,-2.7955377583280304e-04,9.9962573393600496e-01,4.0988260211003115e-03,-2.6530299559318581e-02,-5.2663918810593614e-03,2.3200563915604301e-02,-1.2624667140627402e-01,-8.4857976088774118e-03,3.1352443720055603e+00,1.0174062213534819e-02,1.0174062213577422e-02,2.0888836804026048e-17,9.0226468383499879e-17,-1.5714200851166457e-01,-1.1528524476928190e+00,-1.3637933244870939e+00,-1.0979708804855723e+00,-5.2372980441557145e-02,1.6555654728459508e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,112,1.120000000000e+00,1.9222075556344498e-04,-2.2126778216034851e-04,-2.8638184261944394e-04,9.9960797271104818e-01,4.2138019466914705e-03,-2.7165853353818853e-02,-5.3067105838976707e-03,2.3714490351676682e-02,-1.2789119066166696e-01,-7.8468056887444817e-03,3.2087801656152908e+00,1.0447926852171024e-02,1.0447926852172034e-02,3.9290625103806809e-17,1.6485578361407672e-17,-1.6077982572968774e-01,-1.1552753600383487e+00,-1.3629786159873483e+00,-1.0951454243287138e+00,-5.3585606825277410e-02,1.6513051343055823e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,113,1.130000000000e+00,2.0261745845492541e-04,-2.2468325449249166e-04,-2.9330797118863275e-04,9.9958957050753316e-01,4.3312374535739882e-03,-2.7809628824520392e-02,-5.3437308435853618e-03,2.4238420775534644e-02,-1.2953013930136231e-01,-7.1811410516618096e-03,3.2832334309640343e+00,1.0726004709847359e-02,1.0726004709841370e-02,4.9705201003358299e-17,7.1713560813987898e-17,-1.6446133896187526e-01,-1.1577273754437147e+00,-1.3621541215330011e+00,-1.0922860299157935e+00,-5.4812798795024542e-02,1.6469936222724164e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,114,1.140000000000e+00,2.1341274065104547e-04,-2.2806105679612580e-04,-3.0033248145881465e-04,9.9957051225552107e-01,4.4511768750899825e-03,-2.8461597264960926e-02,-5.3773166904253229e-03,2.4772533664514589e-02,-1.3116292979093494e-01,-6.4886422967607802e-03,3.3586021266547803e+00,1.1008307946289072e-02,1.1008307946330956e-02,1.4745149545802860e-17,5.6850252311883637e-17,-1.6818641893347858e-01,-1.1602084078074542e+00,-1.3613198700758191e+00,-1.0893927976532125e+00,-5.6054513258482055e-02,1.6426310881433374e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,115,1.150000000000e+00,2.2461603666104344e-04,-2.3139813855279476e-04,-3.0745568575429768e-04,9.9955078278671194e-01,4.5736652503069689e-03,-2.9121727027375224e-02,-5.4073312819457840e-03,2.5317006663041909e-02,-1.3278896674479576e-01,-5.7691637938854998e-03,3.4348840366261175e+00,1.1294848439884224e-02,1.1294848439792239e-02,2.0304417714388973e-17,4.6941822400471709e-17,-1.7195492950533223e-01,-1.1627183664561642e+00,-1.3604758921048923e+00,-1.0864658332788955e+00,-5.7310704835155546e-02,1.6382176913543202e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,116,1.160000000000e+00,2.3623683674949344e-04,-2.3469141244612029e-04,-3.1467788894613043e-04,9.9953036684080943e-01,4.6987483157430116e-03,-2.9789983492722213e-02,-5.4336369814159706e-03,2.5872016321832711e-02,-1.3440764716114481e-01,-5.0225760335192212e-03,3.5120767709991405e+00,1.1585637757348444e-02,1.1585637757427925e-02,1.0466005235381074e-16,2.1373912241411815e-17,-1.7576672773514268e-01,-1.1652571561853236e+00,-1.3596222196329066e+00,-1.0835052478146887e+00,-5.8581325876802655e-02,1.6337535993086526e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,117,1.170000000000e+00,2.4828468335079591e-04,-2.3793775523212976e-04,-3.2199938854678590e-04,9.9950924907278194e-01,4.8264725016069245e-03,-3.0466329017299551e-02,-5.4560954321365481e-03,2.6437737829710397e-02,-1.3601836067551532e-01,-4.2487659682307836e-03,3.5901777641889150e+00,1.1880687119319593e-02,1.1880687119265957e-02,9.7946610638035446e-17,1.9991700259847280e-17,-1.7962166393877865e-01,-1.1678246773001131e+00,-1.3587588861824191e+00,-1.0805111575187558e+00,-5.9866326487863497e-02,1.6292389873051563e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,118,1.180000000000e+00,2.6076916682895044e-04,-2.4113400904493453e-04,-3.2942047490157935e-04,9.9948741405929120e-01,4.9568849190625005e-03,-3.1150722914758698e-02,-5.4745676412219901e-03,2.7014344738252809e-02,-1.3762048983287889e-01,-3.4476373449949791e-03,3.6691842768736329e+00,1.2180007361819723e-02,1.2180007361851803e-02,1.1107649934270853e-17,4.9621885560249137e-17,-1.8351958175155950e-01,-1.1704208256562361e+00,-1.3578859267721308e+00,-1.0774836838379767e+00,-6.1165654545890506e-02,1.6246740384664120e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,119,1.190000000000e+00,2.7369992169539261e-04,-2.4427698235223090e-04,-3.3694143131558784e-04,9.9946484630628640e-01,5.0900333538331250e-03,-3.1843121405947424e-02,-5.4889140578379863e-03,2.7602008679510771e-02,-1.3921341037824625e-01,-2.6191110277324590e-03,3.7490933942510676e+00,1.2483608893532328e-02,1.2483608893575079e-02,1.6365348541700844e-17,1.4539632184201917e-17,-1.8746031818954570e-01,-1.1730454927007403e+00,-1.3570033779031612e+00,-1.0744229533603427e+00,-6.2479255721978912e-02,1.6200589436669786e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,120,1.200000000000e+00,2.8708662239353025e-04,-2.4736345120555172e-04,-3.4456253425011661e-04,9.9944153025607907e-01,5.2259662534299908e-03,-3.2543477593209497e-02,-5.4989946576866769e-03,2.8200899077060953e-02,-1.4079649156566201e-01,-1.7631253094126829e-03,3.8299020268941502e+00,1.2791501648852295e-02,1.2791501648737297e-02,7.2630864570774336e-17,7.0491486860442759e-17,-1.9144370371082745e-01,-1.1756985655128380e+00,-1.3561112775453221e+00,-1.0713290977673553e+00,-6.3807073501196646e-02,1.6153939014616188e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,121,1.210000000000e+00,3.0093897912240793e-04,-2.5039016045029998e-04,-3.5228405351972328e-04,9.9941745029475126e-01,5.3647327145541343e-03,-3.3251741430171261e-02,-5.5046690273726313e-03,2.8811182850681967e-02,-1.4236909648546295e-01,-8.7963621305743762e-04,3.9116069109669707e+00,1.3103695036679432e-02,1.3103695036809367e-02,2.8819390842226271e-17,9.8015714201348304e-17,-1.9546956227681464e-01,-1.1783799268447270e+00,-1.3552096651233914e+00,-1.0682022537864222e+00,-6.5149049203014675e-02,1.6106791180135188e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,122,1.220000000000e+00,3.1526673369589091e-04,-2.5335382485320017e-04,-3.6010625248034730e-04,9.9939259076015796e-01,5.5063824717756227e-03,-3.3967859679874660e-02,-5.5057964494103113e-03,2.9433024114965720e-02,-1.4393058240962742e-01,3.1382219017455897e-05,3.9942046070269650e+00,1.3420197884936244e-02,1.3420197884756969e-02,1.2509268882771003e-17,2.0378386694203683e-17,-1.9953771141352589e-01,-1.1810894551624116e+00,-1.3542985815033868e+00,-1.0650425631432552e+00,-6.6505122001736985e-02,1.6059148070225131e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,123,1.230000000000e+00,3.3007965506486389e-04,-2.5625113053642101e-04,-3.6802938829285248e-04,9.9936693594911974e-01,5.6509658790646466e-03,-3.4691775904420435e-02,-5.5022359908781194e-03,3.0066583872201003e-02,-1.4548030115501229e-01,9.6993764838666124e-04,4.0776915021316293e+00,1.3741018380803900e-02,1.3741018380911470e-02,2.3273757686693185e-17,9.0372267153242989e-17,-2.0364796227287851e-01,-1.1838270246865235e+00,-1.3533780689788404e+00,-1.0618501725142662e+00,-6.7875228946930988e-02,1.6011011896533041e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,124,1.240000000000e+00,3.4538753508085257e-04,-2.5907873610814188e-04,-3.7605371213059131e-04,9.9934047012602023e-01,5.7985338973708328e-03,-3.5423430418006871e-02,-5.4938465911299715e-03,3.0712019699890052e-02,-1.4701759946423673e-01,1.9360191767869026e-03,4.1620638077931185e+00,1.4066164006682924e-02,1.4066164006710000e-02,8.7220543912140231e-17,3.5772757373162823e-17,-2.0780011969397755e-01,-1.1865925054331430e+00,-1.3524481712570717e+00,-1.0586252334789661e+00,-6.9259304983857531e-02,1.5962384944636877e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,125,1.250000000000e+00,3.6120018392666177e-04,-2.6183327413572291e-04,-3.8417946947141434e-04,9.9931317753037818e-01,5.9491380741134876e-03,-3.6162760277472845e-02,-5.4804871524499997e-03,3.1369485433284335e-02,-1.4854181940393194e-01,2.9295970961359242e-03,4.2473175618642713e+00,1.4395641471897857e-02,1.4395641471798689e-02,7.9191599184578512e-17,9.1085372527951153e-17,-2.1199398226440494e-01,-1.1893857632546192e+00,-1.3515089334454620e+00,-1.0553679024723597e+00,-7.0657282973900892e-02,1.5913269573327729e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,126,1.260000000000e+00,3.7752742563477705e-04,-2.6451135247327717e-04,-3.9240690036815252e-04,9.9928504238526261e-01,6.1028305253080619e-03,-3.6909699253526447e-02,-5.4620166310252365e-03,3.2039130843348515e-02,-1.5005229878004536e-01,3.9506226529522643e-03,4.3334486281492746e+00,1.4729456640178950e-02,1.4729456640354494e-02,4.4022346672339675e-17,1.1636878843346593e-17,-2.1622934238150973e-01,-1.1922066598803913e+00,-1.3505604020377284e+00,-1.0520783407373449e+00,-7.2069093714999297e-02,1.5863668213892066e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,127,1.270000000000e+00,3.9437909349432755e-04,-2.6710955564330857e-04,-4.0073623974142680e-04,9.9925604890585384e-01,6.2596639160194950e-03,-3.7664177804331476e-02,-5.4382941299722931e-03,3.2721101310586559e-02,-1.5154837156984163e-01,4.9990278278238733e-03,4.4204526961104502e+00,1.5067614452967292e-02,1.5067614452652648e-02,1.1123893155135927e-16,3.6727418605935150e-17,-2.2050598631369692e-01,-1.1950550529578099e+00,-1.3496026249001978e+00,-1.0487567142771081e+00,-7.3494665962074837e-02,1.5813583369393935e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,128,1.280000000000e+00,4.1176502537781094e-04,-2.6962444638496685e-04,-4.0916771771958330e-04,9.9922618130741125e-01,6.4196914362463558e-03,-3.8426123071508986e-02,-5.4091789917840973e-03,3.3415537495187435e-02,-1.5302936837021514e-01,6.0747251305647825e-03,4.5083252828074754e+00,1.5410118848604638e-02,1.5410118848824535e-02,2.4593949929995309e-17,4.8765480531699062e-17,-2.2482369426171733e-01,-1.1979307960929573e+00,-1.3486356512580799e+00,-1.0454031938075226e+00,-7.4933926447463786e-02,1.5763017613957210e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,129,1.290000000000e+00,4.2969505902750365e-04,-2.7205256701730816e-04,-4.1770155994889230e-04,9.9919542381462945e-01,6.5829667808167082e-03,-3.9195458843156838e-02,-5.3745308949103791e-03,3.4122575003969799e-02,-1.5449461686188229e-01,7.1776074116879718e-03,4.5970617311005180e+00,1.5756972677482484e-02,1.5756972677485184e-02,2.3013707539344673e-17,4.9348233369711593e-17,-2.2918224041995650e-01,-1.2008337388914680e+00,-1.3476595316817421e+00,-1.0420179547095447e+00,-7.6386799901346530e-02,1.5711973592047794e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,130,1.300000000000e+00,4.4817902728394815e-04,-2.7439044107940917e-04,-4.2633798797534102e-04,9.9916376066969570e-01,6.7495441219241640e-03,-3.9972105558435882e-02,-5.3342099473594352e-03,3.4842344054630450e-02,-1.5594344228898865e-01,8.3075476908121889e-03,4.6866572121346959e+00,1.6108177613240710e-02,1.6108177613224278e-02,2.8819390842226271e-17,4.2002165678856239e-17,-2.3358139303772432e-01,-1.2037637269993509e+00,-1.3466743180729834e+00,-1.0386011769816117e+00,-7.7853209072177881e-02,1.5660454017755868e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,131,1.310000000000e+00,4.6722675324230582e-04,-2.7663457483102631e-04,-4.3507721960670914e-04,9.9913117614154567e-01,6.9194780846419729e-03,-4.0755980284731437e-02,-5.2880767844541692e-03,3.5574969137820406e-02,-1.5737516795362952e-01,9.4643990026044168e-03,4.7771067246736552e+00,1.6463734060120042e-02,1.6463734060310081e-02,1.7347234759768071e-17,4.9348233369711593e-17,-2.3802091448054497e-01,-1.2067206021438091e+00,-1.3456800636513073e+00,-1.0351530451920381e+00,-7.9333074747117316e-02,1.5608461674078087e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,132,1.320000000000e+00,4.8684804534523897e-04,-2.7878145886298431e-04,-4.4391946930992765e-04,9.9909765453482202e-01,7.0928237192234836e-03,-4.1546996708579434e-02,-5.2359926664346072e-03,3.6320568677595838e-02,-1.5878911572474147e-01,1.0647994260844017e-02,4.8684050957149223e+00,1.6823641056588026e-02,1.6823641056181417e-02,5.5943151141397620e-17,4.4192910452132266e-17,-2.4250056129144568e-01,-1.2097042021740607e+00,-1.3446768229401971e+00,-1.0316737484314138e+00,-8.0826315772459009e-02,1.5555999412199821e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,133,1.330000000000e+00,5.0705269250234401e-04,-2.8082756977221724e-04,-4.5286494863256170e-04,9.9906318019857965e-01,7.2696364710881914e-03,-4.2345065137910913e-02,-5.1778195743485802e-03,3.7079254690811553e-02,-1.6018460656078753e-01,1.1858146141177407e-02,4.9605469821007304e+00,1.7187896175373044e-02,1.7187896175720887e-02,8.6458172526678807e-17,3.0739378311296204e-17,-2.4702008425224664e-01,-1.2127143611021614e+00,-1.3436646517533883e+00,-1.0281634802649999e+00,-8.2332849074062048e-02,1.5503070150777376e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,134,1.340000000000e+00,5.2785045896809265e-04,-2.8276937177689393e-04,-4.6191386662369359e-04,9.9902773753614027e-01,7.4499721522446839e-03,-4.3150092480251659e-02,-5.1134203130013284e-03,3.7851132446043684e-02,-1.6156096104562453e-01,1.3094646983110693e-02,5.0535268693418125e+00,1.7556495420056495e-02,1.7556495419801751e-02,1.6815189263292610e-16,9.1960798596248247e-17,-2.5157922844484992e-01,-1.2157509091438223e+00,-1.3426436071811441e+00,-1.0246224386851273e+00,-8.3852589677780448e-02,1.5449676875220228e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,135,1.350000000000e+00,5.4925107946608752e-04,-2.8460331850080600e-04,-4.7106643029958125e-04,9.9899131101352689e-01,7.6338869072922694e-03,-4.3961982261447707e-02,-5.0426586048890366e-03,3.8636300122648286e-02,-1.6291749993689961e-01,1.4357268711766879e-02,5.1473390745544716e+00,1.7929433118387454e-02,1.7929433118530402e-02,7.7579192288977285e-17,3.0493655918476920e-17,-2.5617773331252974e-01,-1.2188136727592340e+00,-1.3416137475765277e+00,-1.0210508260635918e+00,-8.5385450729893675e-02,1.5395822636973221e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,136,1.360000000000e+00,5.7126425394052652e-04,-2.8632585467388899e-04,-4.8032284510434993e-04,9.9895388516951455e-01,7.8214371817730659e-03,-4.4780634608946136e-02,-4.9653991948413667e-03,3.9434848470578952e-02,-1.6425354472629367e-01,1.5645762779909058e-02,5.2419777453801206e+00,1.8306701812500784e-02,1.8306701812654456e-02,7.4734174503522706e-17,7.6941390875374561e-17,-2.6081533272122059e-01,-1.2219024746938856e+00,-1.3405751325416775e+00,-1.0174488491040541e+00,-8.6931343517536272e-02,1.5341510552798817e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,137,1.370000000000e+00,5.9389964251569435e-04,-2.8793341795162262e-04,-4.8968331540418116e-04,9.9891544462465265e-01,8.0126796864795867e-03,-4.5605946265088786e-02,-4.8815079473791198e-03,4.0246860471604397e-02,-1.6556841821089141e-01,1.6959860130706068e-02,5.3374368618826402e+00,1.8688292146232716e-02,1.8688292145830964e-02,4.3472045706752462e-17,2.9655654663338704e-17,-2.6549175502080852e-01,-1.2250171340193863e+00,-1.3395278229140806e+00,-1.0138167187944334e+00,-8.8490177489128630e-02,1.5286743804059308e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,138,1.380000000000e+00,6.1716686035378793e-04,-2.8942244073862638e-04,-4.9914804499209158e-04,9.9887597409070539e-01,8.2076713613206103e-03,-4.6437810594344667e-02,-4.7908519464444389e-03,4.1072411002581931e-02,-1.6686144507492459e-01,1.8299271181688337e-02,5.4337102375543207e+00,1.9074192749745006e-02,1.9074192750198300e-02,1.1194008084984329e-16,5.8158528736807668e-17,-2.7020672310641869e-01,-1.2281574661742853e+00,-1.3384718807528460e+00,-1.0101546503593077e+00,-9.0061860274806615e-02,1.5231525635999042e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,139,1.390000000000e+00,6.4107547226327055e-04,-2.9078935204754434e-04,-5.0871723761278232e-04,9.9883545838069743e-01,8.4064693382690237e-03,-4.7276117581131628e-02,-4.6932996006862583e-03,4.1911566501456318e-02,-1.6813195248110599e-01,1.9663685830312975e-02,5.5307915190830688e+00,1.9464390121681420e-02,1.9464390121065933e-02,3.8789596144488642e-17,9.3433823244276840e-17,-2.7495995447970611e-01,-1.2313232830048946e+00,-1.3374073693249797e+00,-1.0064628632123092e+00,-9.1646297706852037e-02,1.5175859357026648e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,140,1.400000000000e+00,6.6563498776260523e-04,-2.9203057941217713e-04,-5.1839109750049964e-04,9.9879388241768441e-01,8.6091309014571984e-03,-4.8120753860841928e-02,-4.5887207361930814e-03,4.2764384636667117e-02,-1.6937927067073433e-01,2.1052773481524314e-02,5.6286741894101340e+00,1.9858868509096336e-02,1.9858868509457867e-02,1.9930455364337951e-17,2.5153490401663703e-17,-2.7975116131014438e-01,-1.2345143928061075e+00,-1.3363343530916576e+00,-1.0027415809085212e+00,-9.3243393840122701e-02,1.5119748337997261e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,141,1.410000000000e+00,6.9085485543418266e-04,-2.9314255082655335e-04,-5.2816982994064615e-04,9.9875123124533505e-01,8.8157134475742253e-03,-4.8971602713896563e-02,-4.4769867064649201e-03,4.3630913980657382e-02,-1.7060273357172751e-01,2.2466183097663624e-02,5.7273515665960639e+00,2.0257609785408040e-02,2.0257609785481398e-02,6.7006150336015752e-17,1.9797899796144628e-17,-2.8458005049631563e-01,-1.2377306003622222e+00,-1.3352528976945004e+00,-9.9899103109687615e-01,-9.4853050972482630e-02,1.5063196011494738e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,142,1.420000000000e+00,7.1674445791903131e-04,-2.9412169672021413e-04,-5.3805364183612085e-04,9.9870749003687531e-01,9.0262744435463671e-03,-4.9828544100373989e-02,-4.3579704853923826e-03,4.4511193688187622e-02,-1.7180167941370691e-01,2.3903543271046240e-02,5.8268168067569253e+00,2.0660593326644487e-02,2.0660593326376393e-02,1.0620135233045646e-16,4.2100562964690602e-17,-2.8944632372719953e-01,-1.2409717069877597e+00,-1.3341630699418461e+00,-9.9521144547255258e-01,-9.6475169665232174e-02,1.5006205871113895e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,143,1.430000000000e+00,7.4331310646689856e-04,-2.9496445197190575e-04,-5.4804274229474390e-04,9.9866264410509864e-01,9.2408713836899473e-03,-5.0691454674453136e-02,-4.2315467705157407e-03,4.5405253180165528e-02,-1.7297545134923306e-01,2.5364462319488079e-02,5.9270629045925931e+00,2.1067795886260836e-02,2.1067795886754104e-02,5.8878467200641560e-17,9.7592650482003519e-17,-2.9434967754346297e-01,-1.2442375105682875e+00,-1.3330649377950252e+00,-9.9140305972937159e-01,-9.8109648763538157e-02,1.4948781470742722e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,144,1.440000000000e+00,7.7057003545140694e-04,-2.9566725797638467e-04,-5.5813734323476244e-04,9.9861667891233497e-01,9.4595617451234335e-03,-5.1560207803945081e-02,-4.0975920859535426e-03,4.6313111833708745e-02,-1.7412339808026545e-01,2.6848528405023907e-02,6.0280826941876402e+00,2.1479191468822767e-02,2.1479191467961994e-02,1.2704999152457871e-16,1.1207777064358048e-16,-2.9928980339874950e-01,-1.2475278056012382e+00,-1.3319585703546342e+00,-9.8756611351219448e-01,-9.9756385416864143e-02,1.4890926423844612e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,145,1.450000000000e+00,7.9852439735052477e-04,-2.9622656469160562e-04,-5.6833765998118323e-04,9.9856958007952612e-01,9.6824029423949864e-03,-5.2434673611456657e-02,-3.9559848735957253e-03,4.7234778679161482e-02,-1.7524487448889489e-01,2.8355309676021748e-02,6.1298688518720308e+00,2.1894751202859920e-02,2.1894751203455066e-02,3.4694469519536142e-17,2.8727879730765230e-17,-3.0426638772096809e-01,-1.2508423832367319e+00,-1.3308440378468092e+00,-9.8370085036932020e-01,-1.0141527509940026e-01,1.4832644402740585e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,146,1.460000000000e+00,8.2718525682964059e-04,-2.9663883282246242e-04,-5.7864391191257518e-04,9.9852133339694427e-01,9.9094522799382037e-03,-5.3314718985234391e-02,-3.8066056041947864e-03,4.8170252104789681e-02,-1.7633924227137959e-01,2.9884354432855153e-02,6.2324138955486559e+00,2.2314443213207750e-02,2.2314443213210796e-02,7.6327832942979512e-17,3.0493655918476920e-17,-3.0927911197358415e-01,-1.2541810313183968e+00,-1.3297214116095002e+00,-9.7980751770488106e-01,-1.0308621163049402e-01,1.4773939137891500e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,147,1.470000000000e+00,8.5656158583619784e-04,-2.9690053591310595e-04,-5.8905632307045951e-04,9.9847192483304770e-01,1.0140766904623687e-02,-5.4200207630850032e-02,-3.6493368641120775e-03,4.9119519569877028e-02,-1.7740587057448950e-01,3.1435191317252482e-02,6.3357101881461517e+00,2.2738232493163917e-02,2.2738232493154646e-02,1.6897310858696059e-16,5.6325111571547335e-17,-3.1432765271690760e-01,-1.2575435344241892e+00,-1.3285907640787449e+00,-9.7588636673124141e-01,-1.0476908719507982e-01,1.4714814417180300e-05
WP11_PHYSICAL_GEOMETRY_CONTEXT,148,1.480000000000e+00,8.8666225787640076e-04,-2.9700816257652969e-04,-5.9957512281587615e-04,9.9842134054476739e-01,1.0376403756005436e-02,-5.5091000097019373e-02,-3.4840634598605437e-03,5.0082557326946199e-02,-1.7844413663315367e-01,3.3007329525400142e-02,6.4397499380068650e+00,2.3166080776799384e-02,2.3166080777237689e-02,1.1816510524180758e-16,1.1194008084984329e-16,-3.1941168166938255e-01,-1.2609296739072158e+00,-1.3274521687749421e+00,-9.7193765242139385e-01,-1.0646379236410945e-01,1.4655274085194215e-05
