t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.657602,1.856414,19.532139,1.592745,1.598887,0.424625,1.836089,1.918898,-1.359089,5.51586474e-04,-1.85979308e-05,-3.87111277e-06,-3.91962818e-04,1.14070112e-05,2.26975657e-06,6.32295837e-01,9.32210934e-02,1.98247481e-02,2.99950322e+00,1.06520946e-06,3.313e-16,1.776e-15
0.8200,19.664290,1.878963,19.535783,1.612364,1.598962,0.424290,1.836101,1.898120,-1.343478,5.34841319e-04,-2.58349834e-05,-4.95120000e-07,-3.80866560e-04,1.59687321e-05,3.42293578e-07,6.32300416e-01,9.32200177e-02,1.98168370e-02,2.99950739e+00,1.07246945e-06,1.405e-16,6.661e-16
0.8300,19.671004,1.901515,19.539416,1.631985,1.599043,0.423960,1.836109,1.858575,-1.315520,5.16042855e-04,-2.90689205e-05,3.39872379e-06,-3.68218067e-04,1.81018841e-05,-1.92197468e-06,6.32306996e-01,9.32194055e-02,1.97989240e-02,2.99951870e+00,1.07866852e-06,3.383e-16,2.220e-15
0.8400,19.677743,1.924069,19.543039,1.651607,1.599129,0.423632,1.836114,1.784472,-1.265928,4.95265780e-04,-2.78216833e-05,3.55358237e-06,-3.54068748e-04,1.74897259e-05,-2.04759741e-06,6.32314903e-01,9.32191019e-02,1.97743648e-02,2.99953478e+00,1.08309698e-06,4.805e-16,1.332e-15
0.8500,19.684508,1.946626,19.546651,1.671232,1.599210,0.423302,1.836122,1.676366,-1.194863,4.72593293e-04,-2.23015080e-05,-1.58612939e-07,-3.38475443e-04,1.42365678e-05,7.90997561e-08,6.32321561e-01,9.32185048e-02,1.97562023e-02,2.99954625e+00,1.09163420e-06,7.980e-16,2.665e-15
0.8600,19.691297,1.969185,19.550252,1.690858,1.599284,0.422968,1.836134,1.551355,-1.112205,4.48116782e-04,-1.33683978e-05,-3.64262562e-06,-3.21500190e-04,8.85017887e-06,2.11181871e-06,6.32326091e-01,9.32174088e-02,1.97488789e-02,2.99954992e+00,1.10342054e-06,1.461e-15,4.441e-15
0.8700,19.698112,1.991747,19.553843,1.710487,1.599358,0.422635,1.836146,1.427323,-1.028517,4.21934412e-04,-2.40066486e-06,-3.09731618e-06,-3.03210607e-04,2.16221890e-06,1.83253430e-06,6.32330912e-01,9.32163836e-02,1.97400506e-02,2.99955468e+00,1.11664960e-06,7.633e-17,2.220e-15
0.8800,19.704952,2.014312,19.557424,1.730117,1.599446,0.422308,1.836149,1.308161,-0.946409,3.94149829e-04,8.91728013e-06,8.37604478e-07,-2.83680157e-04,-4.80045793e-06,-4.28652562e-07,6.32339528e-01,9.32162539e-02,1.97118642e-02,2.99957339e+00,1.13316159e-06,1.332e-15,1.332e-15
0.8900,19.711817,2.036880,19.560993,1.749749,1.599551,0.421989,1.836142,1.185423,-0.861319,3.64872051e-04,1.88536854e-05,3.82873683e-06,-2.62987669e-04,-1.09733758e-05,-2.18177352e-06,6.32352869e-01,9.32172398e-02,1.96595772e-02,2.99960947e+00,1.14810900e-06,4.354e-16,5.551e-16
0.9000,19.718707,2.059450,19.564553,1.769383,1.599664,0.421673,1.836131,1.053597,-0.770246,3.34216292e-04,2.58949139e-05,2.62064811e-06,-2.41216285e-04,-1.54167895e-05,-1.51875241e-06,6.32368183e-01,9.32186936e-02,1.95972394e-02,2.99965283e+00,1.16023259e-06,1.360e-15,5.551e-16
0.9100,19.725622,2.082023,19.568102,1.789018,1.599769,0.421355,1.836124,0.921328,-0.678304,3.02304441e-04,2.89763580e-05,-1.42171826e-06,-2.18452586e-04,-1.74584647e-05,8.10093160e-07,6.32381664e-01,9.32197177e-02,1.95442745e-02,2.99968945e+00,1.17292473e-06,6.540e-16,1.332e-15
0.9200,19.732563,2.104599,19.571640,1.808655,1.599863,0.421031,1.836124,0.805651,-0.595501,2.69264243e-04,2.76431946e-05,-3.85392449e-06,-1.94786465e-04,-1.67954820e-05,2.24426642e-06,6.32391974e-01,9.32199925e-02,1.95075619e-02,2.99971434e+00,1.18453010e-06,8.049e-16,2.220e-15
0.9300,19.739528,2.127177,19.575168,1.828294,1.599952,0.420705,1.836127,0.715199,-0.527046,2.35227636e-04,2.21169108e-05,-2.03815264e-06,-1.70311456e-04,-1.35395050e-05,1.22803101e-06,6.32400900e-01,9.32199333e-02,1.94781133e-02,2.99973393e+00,1.19794725e-06,1.889e-15,8.882e-16
0.9400,19.746519,2.149758,19.578686,1.847935,1.600043,0.420382,1.836128,0.640638,-0.467697,2.00329531e-04,1.32584519e-05,1.99669544e-06,-1.45124772e-04,-8.19833844e-06,-1.10233154e-06,6.32410570e-01,9.32200384e-02,1.94451667e-02,2.99975598e+00,1.21623593e-06,2.776e-16,2.665e-15
0.9500,19.753535,2.172342,19.582192,1.867578,1.600134,0.420059,1.836130,0.562796,-0.406332,1.64707788e-04,2.43439974e-06,3.82128520e-06,-1.19326601e-04,-1.59657853e-06,-2.18843104e-06,6.32420439e-01,9.32201784e-02,1.94115205e-02,2.99977846e+00,1.23542765e-06,1.665e-16,2.665e-15
0.9600,19.760576,2.194928,19.585689,1.887222,1.600214,0.419733,1.836138,0.469853,-0.335890,1.28503760e-04,-8.69330236e-06,1.46800926e-06,-9.30190583e-05,5.25204632e-06,-8.58166612e-07,6.32427426e-01,9.32196276e-02,1.93928248e-02,2.99979007e+00,1.25570880e-06,1.074e-15,1.776e-15
0.9700,19.767641,2.217517,19.589174,1.906868,1.600274,0.419399,1.836158,0.365394,-0.258183,9.18621225e-05,-1.84222833e-05,-2.44785153e-06,-6.63055525e-05,1.13004752e-05,1.40996039e-06,6.32429099e-01,9.32178126e-02,1.94014353e-02,2.99978186e+00,1.27609117e-06,9.298e-16,1.332e-15
0.9800,19.774732,2.240108,19.592649,1.926517,1.600318,0.419058,1.836188,0.259437,-0.178871,5.49294818e-05,-2.52704615e-05,-3.63373244e-06,-3.92908611e-05,1.56281497e-05,2.12984643e-06,6.32426420e-01,9.32149592e-02,1.94324792e-02,2.99975736e+00,1.29232216e-06,6.384e-16,8.882e-16
0.9900,19.781847,2.262701,19.596114,1.946167,1.600358,0.418717,1.836219,0.153258,-0.098702,1.78525760e-05,-2.82022744e-05,-8.24735058e-07,-1.20814320e-05,1.75807461e-05,5.32698655e-07,6.32423047e-01,9.32119297e-02,1.94673609e-02,2.99973002e+00,1.30745473e-06,8.552e-16,4.441e-16
1.0000,19.788987,2.285297,19.599567,1.965819,1.600407,0.418381,1.836246,0.035345,-0.011069,-1.92226739e-05,-2.67853548e-05,2.86858000e-06,1.52148360e-05,1.68689910e-05,-1.61256967e-06,6.32421924e-01,9.32094209e-02,1.94910272e-02,2.99971072e+00,1.32300157e-06,2.446e-16,4.441e-16
