t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.654374,1.845111,19.530425,1.582907,1.598815,0.424933,1.836044,1.927801,-1.365371,5.59242972e-04,-1.38520574e-05,-4.15406536e-06,-3.96912517e-04,8.45738502e-06,2.41584846e-06,6.32318335e-01,9.32254448e-02,1.98293001e-02,2.99946882e+00,1.09170049e-06,3.331e-16,2.665e-15
0.8200,19.661051,1.867658,19.534076,1.602524,1.598889,0.424598,1.836057,1.909938,-1.352113,5.43557286e-04,-2.27462514e-05,-2.63445348e-06,-3.86598731e-04,1.40122408e-05,1.56956064e-06,6.32322674e-01,9.32243168e-02,1.98224431e-02,2.99947228e+00,1.09889432e-06,4.996e-16,2.220e-15
0.8300,19.667754,1.890208,19.537716,1.622143,1.598967,0.424265,1.836067,1.882750,-1.332009,5.25783593e-04,-2.81026319e-05,1.75899858e-06,-3.74709343e-04,1.74337549e-05,-9.65128667e-07,6.32328076e-01,9.32234299e-02,1.98104011e-02,2.99947941e+00,1.10628383e-06,1.357e-15,8.882e-16
0.8400,19.674482,1.912761,19.541345,1.641765,1.599051,0.423936,1.836073,1.827392,-1.294040,5.05992548e-04,-2.91169812e-05,4.19818215e-06,-3.61292804e-04,1.82071325e-05,-2.40273007e-06,6.32335650e-01,9.32230483e-02,1.97874520e-02,2.99949435e+00,1.11113177e-06,3.990e-16,1.332e-15
0.8500,19.681235,1.935316,19.544964,1.661388,1.599136,0.423608,1.836079,1.734714,-1.232748,4.84263009e-04,-2.56516248e-05,2.04151044e-06,-3.46403371e-04,1.62243916e-05,-1.18594380e-06,6.32343279e-01,9.32226783e-02,1.97642915e-02,2.99950943e+00,1.11711068e-06,1.591e-15,1.332e-15
0.8600,19.688013,1.957874,19.548572,1.681013,1.599213,0.423276,1.836089,1.615014,-1.153996,4.60682386e-04,-1.82535140e-05,-2.30604146e-06,-3.30100495e-04,1.17995091e-05,1.32782367e-06,6.32348738e-01,9.32217992e-02,1.97521932e-02,2.99951655e+00,1.12804744e-06,2.776e-16,2.665e-15
0.8700,19.694816,1.980434,19.552170,1.700640,1.599285,0.422941,1.836103,1.488661,-1.069676,4.35345668e-04,-8.06826848e-06,-4.07398135e-06,-3.12448968e-04,5.61854734e-06,2.38019151e-06,6.32352855e-01,9.32206064e-02,1.97469217e-02,2.99951877e+00,1.14036314e-06,6.349e-16,4.441e-16
0.8800,19.701645,2.002997,19.555757,1.720269,1.599365,0.422611,1.836111,1.367752,-0.987089,4.08353852e-04,3.33664772e-06,-1.36055277e-06,-2.93519368e-04,-1.36708932e-06,8.38285005e-07,6.32359146e-01,9.32199277e-02,1.97305467e-02,2.99952898e+00,1.15549090e-06,7.338e-16,3.109e-15
0.8900,19.708498,2.025563,19.559333,1.739900,1.599462,0.422288,1.836109,1.248365,-0.904321,3.79813160e-04,1.42129249e-05,2.82246297e-06,-2.73388003e-04,-8.08722449e-06,-1.58639712e-06,6.32370280e-01,9.32203915e-02,1.96894686e-02,2.99955699e+00,1.17220162e-06,1.285e-15,1.332e-15
0.9000,19.715377,2.048131,19.562900,1.759532,1.599573,0.421972,1.836099,1.120978,-0.816120,3.49835540e-04,2.28997507e-05,3.89187211e-06,-2.52136059e-04,-1.35165744e-05,-2.23745423e-06,6.32385202e-01,9.32217505e-02,1.96290788e-02,2.99959894e+00,1.18529785e-06,1.924e-15,8.882e-16
0.9100,19.722281,2.070702,19.566455,1.779167,1.599684,0.421655,1.836088,0.986621,-0.723226,3.18539534e-04,2.80779172e-05,7.14160244e-07,-2.29848507e-04,-1.68307728e-05,-4.23705636e-07,6.32400051e-01,9.32230953e-02,1.95690778e-02,2.99964065e+00,1.19773785e-06,1.110e-16,2.220e-15
0.9200,19.729211,2.093276,19.570000,1.798803,1.599783,0.421334,1.836085,0.860265,-0.634425,2.86050147e-04,2.89702457e-05,-3.19478214e-06,-2.06613578e-04,-1.75314353e-05,1.84785964e-06,6.32411865e-01,9.32237252e-02,1.95246036e-02,2.99967116e+00,1.21020357e-06,1.193e-15,3.997e-15
0.9300,19.736165,2.115853,19.573535,1.818440,1.599873,0.421008,1.836087,0.757242,-0.558778,2.52497450e-04,2.54577643e-05,-3.55921934e-06,-1.82522961e-04,-1.55213774e-05,2.09253904e-06,6.32421074e-01,9.32237365e-02,1.94935469e-02,2.99969196e+00,1.22194528e-06,2.220e-16,8.882e-16
0.9400,19.743144,2.138432,19.577059,1.838080,1.599962,0.420683,1.836090,0.677342,-0.496361,2.18014941e-04,1.80947409e-05,-2.00648799e-08,-1.57672100e-04,-1.11183002e-05,6.55101222e-08,6.32430191e-01,9.32237165e-02,1.94632155e-02,2.99971217e+00,1.23816324e-06,7.529e-16,1.776e-15
0.9500,19.750149,2.161014,19.580572,1.857721,1.600054,0.420361,1.836091,0.603928,-0.437615,1.82738914e-04,8.02128563e-06,3.51603475e-06,-1.32159866e-04,-5.00464300e-06,-1.99548109e-06,6.32440285e-01,9.32239145e-02,1.94282288e-02,2.99973567e+00,1.25748549e-06,2.776e-16,3.109e-15
0.9600,19.757178,2.183599,19.584075,1.877365,1.600141,0.420038,1.836094,0.519138,-0.372068,1.46808894e-04,-3.21268589e-06,3.18865880e-06,-1.06087577e-04,1.87850099e-06,-1.84011566e-06,6.32449227e-01,9.32238291e-02,1.93994108e-02,2.99975464e+00,1.27698422e-06,1.332e-15,1.776e-15
0.9700,19.764233,2.206186,19.587568,1.897010,1.600212,0.419708,1.836108,0.418980,-0.297152,1.10367998e-04,-1.38854563e-05,-6.02189050e-07,-7.95580482e-05,8.47655081e-06,3.37842731e-07,6.32453697e-01,9.32226783e-02,1.93936172e-02,2.99975689e+00,1.29811215e-06,3.331e-16,1.332e-15
0.9800,19.771312,2.228776,19.591050,1.916656,1.600262,0.419370,1.836134,0.312580,-0.217940,7.35621300e-05,-2.23674056e-05,-3.67956348e-06,-5.26753372e-05,1.37829500e-05,2.13884147e-06,6.32452766e-01,9.32202424e-02,1.94155774e-02,2.99973901e+00,1.31666388e-06,4.233e-16,1.332e-15
0.9900,19.778416,2.251367,19.594521,1.936305,1.600302,0.419028,1.836166,0.207428,-0.138709,3.65381846e-05,-2.73702884e-05,-2.69132799e-06,-2.55450432e-05,1.69923489e-05,1.60110222e-06,6.32449132e-01,9.32171568e-02,1.94515954e-02,2.99971090e+00,1.33174587e-06,3.886e-16,5.329e-15
1.0000,19.785545,2.273961,19.597981,1.955957,1.600346,0.418689,1.836196,0.097670,-0.056111,-5.57475605e-07,-2.81432270e-05,1.23908215e-06,1.72556178e-06,1.76225408e-05,-6.62672075e-07,6.32446649e-01,9.32143310e-02,1.94820381e-02,2.99968674e+00,1.34747997e-06,5.621e-16,8.882e-16
