t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
0.8100,19.654374,1.845111,19.530425,1.582907,1.598815,0.424933,1.836044,1.927801,-1.365371,5.59242972e-04,-1.38520549e-05,-4.15409473e-06,-3.96912517e-04,8.45738661e-06,2.41585820e-06,6.32318335e-01,9.32254448e-02,1.98293000e-02,2.99946882e+00,1.09170160e-06,1.237e-15,3.553e-15
0.8200,19.661051,1.867658,19.534076,1.602524,1.598889,0.424598,1.836057,1.909938,-1.352113,5.43557286e-04,-2.27462522e-05,-2.63449252e-06,-3.86598732e-04,1.40122397e-05,1.56958494e-06,6.32322674e-01,9.32243168e-02,1.98224431e-02,2.99947228e+00,1.09889543e-06,2.845e-16,8.882e-16
0.8300,19.667754,1.890208,19.537716,1.622143,1.598967,0.424265,1.836067,1.882750,-1.332009,5.25783592e-04,-2.81026358e-05,1.75899249e-06,-3.74709344e-04,1.74337513e-05,-9.65116419e-07,6.32328076e-01,9.32234299e-02,1.98104013e-02,2.99947941e+00,1.10628497e-06,9.211e-16,3.553e-15
0.8400,19.674482,1.912761,19.541345,1.641765,1.599051,0.423936,1.836073,1.827392,-1.294040,5.05992548e-04,-2.91169877e-05,4.19821646e-06,-3.61292804e-04,1.82071270e-05,-2.40274379e-06,6.32335650e-01,9.32230483e-02,1.97874521e-02,2.99949435e+00,1.11113294e-06,9.021e-16,3.997e-15
0.8500,19.681234,1.935316,19.544964,1.661388,1.599136,0.423608,1.836079,1.734714,-1.232748,4.84263008e-04,-2.56516328e-05,2.04154773e-06,-3.46403371e-04,1.62243850e-05,-1.18596851e-06,6.32343279e-01,9.32226783e-02,1.97642914e-02,2.99950943e+00,1.11711186e-06,6.297e-16,9.992e-16
0.8600,19.688013,1.957874,19.548572,1.681013,1.599213,0.423276,1.836089,1.615014,-1.153996,4.60682385e-04,-1.82535224e-05,-2.30604174e-06,-3.30100496e-04,1.17995025e-05,1.32781494e-06,6.32348738e-01,9.32217992e-02,1.97521931e-02,2.99951655e+00,1.12804865e-06,9.263e-16,2.665e-15
0.8700,19.694816,1.980434,19.552170,1.700640,1.599285,0.422941,1.836103,1.488661,-1.069676,4.35345667e-04,-8.06827592e-06,-4.07402002e-06,-3.12448969e-04,5.61854168e-06,2.38020900e-06,6.32352855e-01,9.32206064e-02,1.97469216e-02,2.99951877e+00,1.14036438e-06,3.261e-16,6.661e-16
0.8800,19.701645,2.002997,19.555757,1.720269,1.599365,0.422611,1.836111,1.367751,-0.987089,4.08353852e-04,3.33664238e-06,-1.36058759e-06,-2.93519368e-04,-1.36709317e-06,8.38309581e-07,6.32359146e-01,9.32199277e-02,1.97305468e-02,2.99952898e+00,1.15549214e-06,7.251e-16,4.885e-15
0.8900,19.708498,2.025563,19.559333,1.739900,1.599462,0.422288,1.836109,1.248365,-0.904321,3.79813159e-04,1.42129225e-05,2.82247137e-06,-2.73388004e-04,-8.08722595e-06,-1.58639317e-06,6.32370280e-01,9.32203915e-02,1.96894688e-02,2.99955699e+00,1.17220292e-06,1.383e-15,8.882e-16
0.9000,19.715377,2.048131,19.562900,1.759532,1.599573,0.421972,1.836099,1.120978,-0.816121,3.49835540e-04,2.28997516e-05,3.89191477e-06,-2.52136059e-04,-1.35165732e-05,-2.23747539e-06,6.32385202e-01,9.32217505e-02,1.96290789e-02,2.99959894e+00,1.18529916e-06,1.544e-15,1.332e-15
0.9100,19.722281,2.070702,19.566455,1.779167,1.599684,0.421655,1.836088,0.986621,-0.723226,3.18539534e-04,2.80779212e-05,7.14189987e-07,-2.29848507e-04,-1.68307692e-05,-4.23728414e-07,6.32400051e-01,9.32230953e-02,1.95690777e-02,2.99964065e+00,1.19773917e-06,3.695e-16,2.665e-15
0.9200,19.729211,2.093276,19.570000,1.798803,1.599783,0.421334,1.836085,0.860265,-0.634425,2.86050147e-04,2.89702522e-05,-3.19479786e-06,-2.06613578e-04,-1.75314299e-05,1.84786026e-06,6.32411865e-01,9.32237252e-02,1.95246034e-02,2.99967116e+00,1.21020493e-06,1.533e-15,3.553e-15
0.9300,19.736165,2.115853,19.573535,1.818440,1.599873,0.421008,1.836087,0.757242,-0.558778,2.52497450e-04,2.54577723e-05,-3.55926446e-06,-1.82522961e-04,-1.55213710e-05,2.09256304e-06,6.32421074e-01,9.32237365e-02,1.94935469e-02,2.99969196e+00,1.22194665e-06,1.280e-15,4.441e-16
0.9400,19.743144,2.138432,19.577059,1.838080,1.599962,0.420683,1.836090,0.677342,-0.496361,2.18014941e-04,1.80947492e-05,-2.00891114e-08,-1.57672100e-04,-1.11182937e-05,6.55306613e-08,6.32430191e-01,9.32237165e-02,1.94632157e-02,2.99971217e+00,1.23816463e-06,4.077e-16,2.220e-15
0.9500,19.750149,2.161014,19.580572,1.857721,1.600054,0.420361,1.836091,0.603928,-0.437615,1.82738914e-04,8.02129300e-06,3.51605750e-06,-1.32159866e-04,-5.00463752e-06,-1.99548632e-06,6.32440285e-01,9.32239145e-02,1.94282289e-02,2.99973567e+00,1.25748693e-06,9.992e-16,4.441e-16
0.9600,19.757178,2.183599,19.584075,1.877365,1.600141,0.420038,1.836094,0.519138,-0.372068,1.46808894e-04,-3.21268063e-06,3.18870497e-06,-1.06087577e-04,1.87850468e-06,-1.84014170e-06,6.32449227e-01,9.32238291e-02,1.93994107e-02,2.99975464e+00,1.27698566e-06,1.717e-15,2.665e-15
0.9700,19.764233,2.206186,19.587568,1.897010,1.600212,0.419708,1.836108,0.418980,-0.297152,1.10367998e-04,-1.38854539e-05,-6.02170799e-07,-7.95580481e-05,8.47655216e-06,3.37824910e-07,6.32453697e-01,9.32226783e-02,1.93936170e-02,2.99975689e+00,1.29811362e-06,1.207e-15,3.109e-15
0.9800,19.771312,2.228776,19.591050,1.916656,1.600262,0.419370,1.836134,0.312580,-0.217940,7.35621301e-05,-2.23674065e-05,-3.67959326e-06,-5.26753371e-05,1.37829488e-05,2.13885152e-06,6.32452766e-01,9.32202425e-02,1.94155772e-02,2.99973901e+00,1.31666540e-06,2.585e-16,4.441e-16
0.9900,19.778416,2.251367,19.594521,1.936305,1.600302,0.419028,1.836166,0.207428,-0.138709,3.65381848e-05,-2.73702924e-05,-2.69137337e-06,-2.55450431e-05,1.69923454e-05,1.60112924e-06,6.32449132e-01,9.32171568e-02,1.94515954e-02,2.99971090e+00,1.33174739e-06,2.007e-15,1.332e-15
1.0000,19.785545,2.273961,19.597981,1.955957,1.600346,0.418689,1.836196,0.097670,-0.056111,-5.57475412e-07,-2.81432336e-05,1.23907086e-06,1.72556197e-06,1.76225355e-05,-6.62657757e-07,6.32446649e-01,9.32143310e-02,1.94820383e-02,2.99968674e+00,1.34748152e-06,1.797e-15,1.776e-15
