t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
1.6200,20.274817,3.678937,19.791698,3.178022,1.603380,0.398129,1.837768,1.481961,-0.953472,4.17637927e-04,-2.08140701e-05,-1.08946369e-06,-2.69240416e-04,1.28334034e-05,6.81028593e-07,6.32440650e-01,9.30736427e-02,2.06658892e-02,2.99868637e+00,2.05425551e-06,1.787e-16,9.992e-16
1.6400,20.292112,3.724392,19.797265,3.217550,1.603528,0.397468,1.837786,1.670553,-1.096776,4.65887716e-04,-2.44893789e-05,2.64363737e-06,-3.06757925e-04,1.54143543e-05,-1.51304452e-06,6.32452327e-01,9.30722344e-02,2.06373553e-02,2.99870332e+00,2.06833946e-06,4.944e-16,2.220e-16
1.6600,20.309499,3.769856,19.802789,3.257084,1.603681,0.396807,1.837800,1.757192,-1.175985,5.06917606e-04,-1.36664295e-05,-1.99398280e-06,-3.39171524e-04,9.04344019e-06,1.15325520e-06,6.32465338e-01,9.30711721e-02,2.06014074e-02,2.99872572e+00,2.08211910e-06,2.220e-16,1.776e-15
1.6800,20.326978,3.815328,19.808269,3.296623,1.603846,0.396149,1.837807,1.811754,-1.231118,5.40090314e-04,5.19142650e-06,-2.06262780e-07,-3.65975886e-04,-2.47093029e-06,1.72290318e-07,6.32481367e-01,9.30708642e-02,2.05491711e-02,2.99875998e+00,2.09842133e-06,9.142e-16,1.332e-15
1.7000,20.344548,3.860809,19.813708,3.336167,1.604062,0.395512,1.837783,1.850626,-1.273057,5.64886529e-04,2.09542404e-05,2.23231667e-06,-3.86758631e-04,-1.23348405e-05,-1.28607381e-06,6.32511127e-01,9.30738536e-02,2.04254697e-02,2.99884561e+00,2.10975068e-06,9.073e-16,8.882e-16
1.7200,20.362211,3.906300,19.819104,3.375715,1.604284,0.394875,1.837755,1.877674,-1.304682,5.80920293e-04,2.43955781e-05,-2.37752728e-06,-4.01202426e-04,-1.47757677e-05,1.38330125e-06,6.32542084e-01,9.30771657e-02,2.02950610e-02,2.99893633e+00,2.11373427e-06,2.359e-16,8.882e-16
1.7400,20.379964,3.951800,19.824458,3.415268,1.604494,0.394231,1.837735,1.948341,-1.358707,5.87952644e-04,1.35944263e-05,6.44323545e-07,-4.09085599e-04,-8.41876934e-06,-3.20623685e-07,6.32569697e-01,9.30796964e-02,2.01818972e-02,2.99901481e+00,2.11867518e-06,4.666e-16,2.665e-15
1.7600,20.397810,3.997309,19.829770,3.454825,1.604702,0.393588,1.837715,2.007609,-1.403350,5.85884307e-04,-5.00023517e-06,1.60945874e-06,-4.10292049e-04,2.93750728e-06,-9.33206146e-07,6.32597145e-01,9.30821790e-02,2.00700688e-02,2.99909231e+00,2.12886881e-06,2.220e-16,1.776e-15
1.7800,20.415746,4.042827,19.835039,3.494386,1.604867,0.392927,1.837720,2.008311,-1.409403,5.74763153e-04,-2.04158558e-05,-2.47773377e-06,-4.04809157e-04,1.25922900e-05,1.45254744e-06,6.32613151e-01,9.30819336e-02,2.00174940e-02,2.99912716e+00,2.13747438e-06,4.545e-16,8.882e-16
1.8000,20.433772,4.088353,19.840265,3.533953,1.605016,0.392260,1.837736,1.964547,-1.383724,5.54782690e-04,-2.36297486e-05,1.37313654e-06,-3.92728152e-04,1.48966334e-05,-7.45584767e-07,6.32624820e-01,9.30806407e-02,1.99877352e-02,2.99914549e+00,2.14131448e-06,3.886e-16,1.776e-15
1.8200,20.451888,4.133887,19.845449,3.573525,1.605184,0.391603,1.837740,1.829651,-1.298796,5.26266942e-04,-1.28530755e-05,8.54234848e-07,-3.74249335e-04,8.55538452e-06,-5.01447159e-07,6.32642051e-01,9.30806661e-02,1.99296310e-02,2.99918415e+00,2.14907868e-06,9.524e-16,2.665e-15
1.8400,20.470095,4.179430,19.850590,3.613101,1.605351,0.390945,1.837744,1.632835,-1.171260,4.89674462e-04,5.48081283e-06,-2.30436791e-06,-3.49673135e-04,-2.64380479e-06,1.36213190e-06,6.32658951e-01,9.30806289e-02,1.98730448e-02,2.99922181e+00,2.16540303e-06,1.110e-16,6.661e-16
1.8600,20.488391,4.224981,19.855688,3.652682,1.605544,0.390299,1.837732,1.446655,-1.044867,4.45590882e-04,2.05553262e-05,1.90753707e-06,-3.19395481e-04,-1.20926923e-05,-1.06267024e-06,6.32682966e-01,9.30822920e-02,1.97799225e-02,2.99928582e+00,2.18219125e-06,2.880e-16,1.776e-15
1.8800,20.506777,4.270540,19.860744,3.692267,1.605758,0.389663,1.837708,1.257849,-0.913796,3.94714572e-04,2.35488376e-05,5.61332368e-08,-2.83904467e-04,-1.42634118e-05,-4.23980035e-08,6.32712500e-01,9.30852729e-02,1.96586439e-02,2.99937018e+00,2.19581794e-06,7.095e-16,2.220e-15
1.9000,20.525253,4.316109,19.865757,3.731856,1.605939,0.389012,1.837703,1.095014,-0.795236,3.37857834e-04,1.28005826e-05,-1.89216018e-06,-2.43765378e-04,-7.93897756e-06,1.13304113e-06,6.32733557e-01,9.30862298e-02,1.95812562e-02,2.99942286e+00,2.21522288e-06,3.574e-16,3.331e-16
1.9200,20.543817,4.361686,19.870728,3.771450,1.606103,0.388358,1.837708,0.960299,-0.691107,2.75929369e-04,-5.27334401e-06,2.20479947e-06,-1.99614590e-04,3.10484541e-06,-1.24304843e-06,6.32750321e-01,9.30861303e-02,1.95268160e-02,2.99945875e+00,2.24356251e-06,4.996e-16,2.220e-15
1.9400,20.562471,4.407270,19.875656,3.811048,1.606240,0.387696,1.837729,0.776724,-0.556073,2.09913790e-04,-2.00105667e-05,-6.94243322e-07,-1.52152836e-04,1.23519477e-05,3.94231475e-07,6.32760394e-01,9.30844022e-02,1.95075818e-02,2.99946895e+00,2.27140454e-06,4.632e-16,3.109e-15
1.9600,20.581213,4.452862,19.880541,3.850651,1.606338,0.387019,1.837774,0.550110,-0.392118,1.40863454e-04,-2.27878770e-05,-1.30050147e-06,-1.02129479e-04,1.43930663e-05,7.98920271e-07,6.32760191e-01,9.30801970e-02,1.95417733e-02,2.99944033e+00,2.29555020e-06,1.110e-16,5.551e-16
1.9800,20.600042,4.498460,19.885383,3.890260,1.606449,0.386351,1.837811,0.285263,-0.202290,6.98724974e-05,-1.20689328e-05,2.24663489e-06,-5.03360606e-05,8.08753182e-06,-1.27716316e-06,6.32763874e-01,9.30768898e-02,1.95567348e-02,2.99942540e+00,2.32426374e-06,1.235e-15,8.882e-16
2.0000,20.618960,4.544066,19.890182,3.929873,1.606572,0.385690,1.837840,-0.030539,0.020223,-1.94186862e-06,5.74932835e-06,-1.32148063e-06,2.40562531e-06,-2.80138021e-06,7.61329757e-07,6.32771146e-01,9.30744329e-02,1.95534878e-02,2.99942356e+00,2.35888985e-06,1.665e-16,1.776e-15
2.0200,20.637965,4.589679,19.894938,3.969491,1.606696,0.385031,1.837869,-0.319222,0.228761,-7.34469244e-05,2.01568260e-05,-6.06463691e-07,5.52623663e-05,-1.18493952e-05,4.01070167e-07,6.32778826e-01,9.30720723e-02,1.95482672e-02,2.99942309e+00,2.39016759e-06,2.429e-16,1.332e-15
2.0400,20.657058,4.635300,19.899651,4.009113,1.606842,0.384383,1.837884,-0.556376,0.406579,-1.43518746e-04,2.27258661e-05,2.04461873e-06,1.07398642e-04,-1.37635984e-05,-1.17086916e-06,6.32792659e-01,9.30711647e-02,1.95118845e-02,2.99944501e+00,2.41561966e-06,6.436e-16,2.665e-15
2.0600,20.676238,4.680927,19.904322,4.048740,1.606968,0.383727,1.837911,-0.761922,0.564151,-2.11055944e-04,1.20412713e-05,-1.76445749e-06,1.57992107e-04,-7.47756137e-06,1.02498988e-06,6.32801191e-01,9.30689783e-02,1.95031508e-02,2.99944683e+00,2.44243702e-06,4.892e-16,8.882e-16
2.0800,20.695505,4.726562,19.908949,4.088372,1.607054,0.383058,1.837962,-0.912695,0.687777,-2.74990564e-04,-5.52130878e-06,1.10955041e-07,2.06250200e-04,3.25831375e-06,-1.20768364e-08,6.32799571e-01,9.30643385e-02,1.95473032e-02,2.99941020e+00,2.47161516e-06,2.828e-16,3.997e-15
2.1000,20.714858,4.772202,19.913534,4.128009,1.607127,0.382387,1.838021,-1.060826,0.807666,-3.34315812e-04,-1.96023461e-05,1.63793082e-06,2.51416178e-04,1.21111741e-05,-9.43305903e-07,6.32794753e-01,9.30588930e-02,1.96089046e-02,2.99936068e+00,2.49530863e-06,1.055e-15,1.332e-15
2.1200,20.734297,4.817849,19.918075,4.167651,1.607169,0.381705,1.838098,-1.247339,0.948902,-3.88099413e-04,-2.19665004e-05,-1.98702104e-06,2.92782752e-04,1.39024621e-05,1.16365823e-06,6.32782075e-01,9.30515476e-02,1.97115557e-02,2.99928140e+00,2.51142961e-06,3.521e-16,1.776e-15
2.1400,20.753822,4.863501,19.922573,4.207298,1.607207,0.381023,1.838177,-1.434678,1.089948,-4.35496648e-04,-1.13169356e-05,7.71534436e-07,3.29704170e-04,7.63770643e-06,-3.96243186e-07,6.32768508e-01,9.30439712e-02,1.98193408e-02,2.99919836e+00,2.52686369e-06,4.892e-16,2.220e-15
2.1600,20.773433,4.909159,19.927027,4.246951,1.607276,0.380357,1.838238,-1.628756,1.233103,-4.75772554e-04,5.99400088e-06,1.08119730e-06,3.61601096e-04,-2.94593436e-06,-6.28284668e-07,6.32763591e-01,9.30384542e-02,1.98828060e-02,2.99914723e+00,2.54377382e-06,1.154e-15,6.661e-16
2.1800,20.793129,4.954823,19.931439,4.286609,1.607350,0.379692,1.838295,-1.795995,1.357904,-5.08304854e-04,1.97558085e-05,-1.98108524e-06,3.87974727e-04,-1.16064190e-05,1.16921501e-06,6.32759870e-01,9.30332362e-02,1.99399207e-02,2.99910076e+00,2.55552932e-06,4.163e-16,1.332e-15
2.2000,20.812910,5.000493,19.935807,4.326271,1.607434,0.379032,1.838347,-1.874482,1.426456,-5.32590813e-04,2.19219720e-05,1.30754356e-06,4.08415922e-04,-1.32778517e-05,-7.12158215e-07,6.32758868e-01,9.30286686e-02,1.99830857e-02,2.99906433e+00,2.56018330e-06,5.690e-16,2.665e-15
2.2200,20.832777,5.046169,19.940133,4.365938,1.607520,0.378374,1.838396,-1.894546,1.454911,-5.48260530e-04,1.13113003e-05,4.45430949e-07,4.22608168e-04,-7.03539654e-06,-2.64172280e-07,6.32758956e-01,9.30243562e-02,2.00208466e-02,2.99903173e+00,2.56533905e-06,1.665e-16,3.109e-15
2.2400,20.852728,5.091851,19.944416,4.405610,1.607569,0.377701,1.838469,-1.867298,1.450206,-5.55074277e-04,-5.74897481e-06,-1.75968034e-06,4.30337368e-04,3.39750123e-06,1.05117309e-06,6.32748844e-01,9.30176002e-02,2.01115293e-02,2.99896104e+00,2.57422549e-06,8.188e-16,2.220e-15
2.2600,20.872764,5.137538,19.948655,4.445286,1.607600,0.377022,1.838551,-1.802844,1.418707,-5.52930101e-04,-1.91962387e-05,1.67094882e-06,4.31492680e-04,1.18687311e-05,-9.29076167e-07,6.32734400e-01,9.30097885e-02,2.02251878e-02,2.99887376e+00,2.58031526e-06,8.188e-16,1.776e-15
2.2800,20.892884,5.183230,19.952850,4.484968,1.607629,0.376343,1.838635,-1.765017,1.398554,-5.41872748e-04,-2.11691314e-05,-1.95641750e-07,4.26063966e-04,1.34235396e-05,1.06896470e-07,6.32719239e-01,9.30017978e-02,2.03428847e-02,2.99878361e+00,2.58190827e-06,6.835e-16,5.551e-16
2.3000,20.913087,5.228928,19.957003,4.524655,1.607649,0.375659,1.838724,-1.737738,1.381691,-5.22086135e-04,-1.05994150e-05,-1.36189382e-06,4.14145941e-04,7.20449785e-06,8.29064074e-07,6.32701954e-01,9.29933116e-02,2.04714880e-02,2.99868578e+00,2.58729469e-06,9.350e-16,4.441e-16
2.3200,20.933374,5.274630,19.961111,4.564347,1.607703,0.374990,1.838793,-1.688360,1.348521,-4.93895238e-04,6.21221820e-06,1.83144796e-06,3.95933571e-04,-3.07933636e-06,-1.03161388e-06,6.32693689e-01,9.29869983e-02,2.05530937e-02,2.99862177e+00,2.59933437e-06,8.014e-16,1.332e-15
2.3400,20.953744,5.320338,19.965177,4.604044,1.607786,0.374332,1.838843,-1.619271,1.299542,-4.57761788e-04,1.93501558e-05,-7.74317381e-07,3.71718322e-04,-1.13646889e-05,4.43470140e-07,6.32692996e-01,9.29825293e-02,2.05947696e-02,2.99858655e+00,2.61087396e-06,1.665e-16,5.551e-16
2.3600,20.974198,5.366051,19.969200,4.643744,1.607871,0.373671,1.838893,-1.478168,1.203659,-4.14266776e-04,2.11345292e-05,-8.42033781e-07,3.41889188e-04,-1.28064706e-05,5.33310503e-07,6.32692582e-01,9.29781601e-02,2.06343714e-02,2.99855301e+00,2.62051444e-06,1.424e-15,2.220e-15
2.3800,20.994735,5.411771,19.973180,4.683449,1.607968,0.373015,1.838935,-1.263627,1.058947,-3.64105980e-04,1.06071775e-05,1.78618184e-06,3.06923325e-04,-6.61264026e-06,-1.01503674e-06,6.32695337e-01,9.29745644e-02,2.06572776e-02,2.99853149e+00,2.63611800e-06,6.922e-16,2.220e-15
2.4000,21.015355,5.457496,19.977117,4.723157,1.608048,0.372350,1.838986,-1.027872,0.896466,-3.08078580e-04,-5.95879518e-06,-1.23008552e-06,2.67378625e-04,3.52301844e-06,7.13167484e-07,6.32693550e-01,9.29698988e-02,2.07035077e-02,2.99849337e+00,2.65907471e-06,8.223e-16,5.551e-16
2.4200,21.036057,5.503226,19.981010,4.762870,1.608102,0.371673,1.839054,-0.774379,0.719915,-2.47069719e-04,-1.87939944e-05,-2.62268897e-07,2.23887609e-04,1.16248861e-05,2.01514343e-07,6.32684719e-01,9.29635578e-02,2.07862174e-02,2.99842923e+00,2.68180676e-06,2.828e-16,1.332e-15
2.4400,21.056842,5.548962,19.984860,4.802587,1.608167,0.371001,1.839115,-0.542471,0.553316,-1.82046183e-04,-2.03965496e-05,1.55334676e-06,1.77141717e-04,1.29559826e-05,-8.88681611e-07,6.32678739e-01,9.29579091e-02,2.08539914e-02,2.99837583e+00,2.70292095e-06,4.337e-17,4.441e-15
2.4600,21.077709,5.594703,19.988667,4.842309,1.608239,0.370329,1.839171,-0.357978,0.413329,-1.14040062e-04,-9.91521643e-06,-1.52315538e-06,1.27881192e-04,6.78791541e-06,8.90272408e-07,6.32674561e-01,9.29527245e-02,2.09117584e-02,2.99832977e+00,2.72895302e-06,4.129e-16,8.882e-16
2.4800,21.098657,5.640449,19.992431,4.882034,1.608333,0.369664,1.839213,-0.170181,0.270929,-4.41282816e-05,6.40531961e-06,3.08974875e-07,7.68857499e-05,-3.20180333e-06,-1.29919188e-07,6.32675931e-01,9.29489081e-02,2.09398413e-02,2.99830513e+00,2.76016538e-06,1.110e-15,1.332e-15
2.5000,21.119687,5.686201,19.996152,4.921762,1.608471,0.369015,1.839229,0.029838,0.119978,2.65784662e-05,1.89410762e-05,1.16843467e-06,2.49586237e-05,-1.11240446e-05,-6.74245283e-07,6.32688750e-01,9.29478754e-02,2.09074605e-02,2.99832388e+00,2.78919120e-06,4.059e-16,1.776e-15
2.5200,21.140799,5.731960,19.999830,4.961493,1.608617,0.368366,1.839240,0.254004,-0.046666,9.69602546e-05,2.03650502e-05,-1.63249670e-06,-2.70820740e-05,-1.23481842e-05,9.61649289e-07,6.32703487e-01,9.29473512e-02,2.08641436e-02,2.99835071e+00,2.81435197e-06,1.058e-15,1.776e-15
2.5400,21.161993,5.777724,20.003465,5.001228,1.608763,0.367714,1.839251,0.531273,-0.246103,1.65909054e-04,9.92960698e-06,8.12142387e-07,-7.84145010e-05,-6.20794712e-06,-4.24393298e-07,6.32717908e-01,9.29467810e-02,2.08219530e-02,2.99837690e+00,2.84123151e-06,1.769e-16,7.772e-16
2.5600,21.183267,5.823496,20.007057,5.040965,1.608909,0.367061,1.839262,0.810418,-0.448168,2.32339518e-04,-6.14966739e-06,6.84761034e-07,-1.28230030e-04,3.63645378e-06,-3.98883487e-07,6.32732183e-01,9.29461941e-02,2.07802585e-02,2.99840282e+00,2.87020850e-06,4.007e-16,6.661e-16
2.5800,21.204623,5.869273,20.010607,5.080705,1.609029,0.366394,1.839288,1.057342,-0.630911,2.95210685e-04,-1.83931163e-05,-1.55653437e-06,-1.75743113e-04,1.13813874e-05,9.27480754e-07,6.32739300e-01,9.29439124e-02,2.07754647e-02,2.99840244e+00,2.89452338e-06,2.429e-16,2.220e-16
2.6000,21.226059,5.915055,20.014113,5.120448,1.609148,0.365727,1.839315,1.268560,-0.790713,3.53539533e-04,-1.96457311e-05,1.19749863e-06,-2.20205253e-04,1.25006687e-05,-6.52626308e-07,6.32746249e-01,9.29416039e-02,2.07713540e-02,2.99840162e+00,2.91245394e-06,4.805e-16,1.776e-15
2.6200,21.247576,5.960844,20.017576,5.160194,1.609289,0.365068,1.839328,1.408996,-0.906081,4.06409523e-04,-9.26004243e-06,1.59334113e-07,-2.60920612e-04,6.38876396e-06,-9.70865675e-08,6.32758964e-01,9.29407035e-02,2.07367805e-02,2.99842271e+00,2.92985686e-06,9.021e-17,4.441e-16
2.6400,21.269172,6.006638,20.020996,5.199942,1.609442,0.364411,1.839333,1.508165,-0.993289,4.52991743e-04,6.57828894e-06,-1.31739588e-06,-2.97252816e-04,-3.31230254e-06,7.96711713e-07,6.32774733e-01,9.29405757e-02,2.06855583e-02,2.99845592e+00,2.94800915e-06,1.311e-15,1.332e-15
2.6600,21.290849,6.052439,20.024373,5.239692,1.609628,0.363766,1.839318,1.611028,-1.079368,4.92556589e-04,1.85326265e-05,1.42956622e-06,-3.28635847e-04,-1.08835847e-05,-7.95403498e-07,6.32799041e-01,9.29425290e-02,2.05893669e-02,2.99852150e+00,2.96072187e-06,1.110e-16,3.997e-15
2.6800,21.312606,6.098247,20.027708,5.279445,1.609833,0.363127,1.839292,1.709510,-1.160478,5.24483967e-04,1.96173819e-05,-3.48648100e-07,-3.54583657e-04,-1.19012732e-05,1.97041005e-07,6.32828218e-01,9.29456833e-02,2.04674034e-02,2.99860578e+00,2.96685352e-06,4.736e-16,6.661e-16
2.7000,21.334443,6.144061,20.031000,5.319199,1.610022,0.362479,1.839276,1.823128,-1.247892,5.48281180e-04,9.28195869e-06,-9.49874596e-07,-3.74693008e-04,-5.81919479e-06,5.90588831e-07,6.32852987e-01,9.29478034e-02,2.03680855e-02,2.99867399e+00,2.97324194e-06,3.435e-16,2.220e-15
2.7200,21.356359,6.189882,20.034250,5.358955,1.610204,0.361828,1.839263,1.936134,-1.332434,5.63586002e-04,-6.31887011e-06,1.49522299e-06,-3.88652564e-04,3.73952298e-06,-8.41407359e-07,6.32875797e-01,9.29494539e-02,2.02791558e-02,2.99873477e+00,2.98171865e-06,1.235e-15,1.332e-15
2.7400,21.378355,6.235709,20.037456,5.398713,1.610366,0.361170,1.839262,1.990264,-1.378862,5.70169517e-04,-1.79898825e-05,-7.84102091e-07,-3.96249112e-04,1.11399973e-05,4.53438090e-07,6.32893716e-01,9.29499315e-02,2.02157677e-02,2.99877720e+00,2.98643862e-06,1.058e-16,4.441e-16
2.7600,21.400429,6.281542,20.040620,5.438473,1.610510,0.360504,1.839273,1.986804,-1.386166,5.67943282e-04,-1.89123835e-05,-5.01722672e-07,-3.97368477e-04,1.20587220e-05,3.36061003e-07,6.32906467e-01,9.29491689e-02,2.01793158e-02,2.99880026e+00,2.98711113e-06,6.418e-16,1.776e-15
2.7800,21.422581,6.327381,20.043740,5.478235,1.610670,0.359846,1.839272,1.921155,-1.351301,5.56953322e-04,-8.62955223e-06,1.39665678e-06,-3.92001383e-04,6.00741836e-06,-7.92909536e-07,6.32924010e-01,9.29495570e-02,2.01181831e-02,2.99884103e+00,2.99099721e-06,6.106e-16,2.220e-15
2.8000,21.444812,6.373226,20.046818,5.517998,1.610845,0.359193,1.839263,1.794287,-1.274673,5.37380197e-04,6.73593172e-06,-1.10678826e-06,-3.80242722e-04,-3.41017105e-06,6.45560126e-07,6.32945321e-01,9.29508663e-02,2.00373569e-02,2.99889606e+00,2.99955303e-06,6.193e-16,2.220e-16
2.8200,21.467121,6.419077,20.049853,5.557764,1.611030,0.358544,1.839248,1.665013,-1.191299,5.09541949e-04,1.81285397e-05,-2.78160457e-08,-3.62286548e-04,-1.06427009e-05,6.25534774e-08,6.32969303e-01,9.29528314e-02,1.99426075e-02,2.99896120e+00,3.00703709e-06,2.082e-16,8.882e-16
2.8400,21.489509,6.464934,20.052845,5.597530,1.611231,0.357903,1.839222,1.545606,-1.110114,4.73884850e-04,1.88938957e-05,1.15497499e-06,-3.38425477e-04,-1.14649873e-05,-6.61144397e-07,6.32997966e-01,9.29559243e-02,1.98238435e-02,2.99904370e+00,3.01348451e-06,1.110e-16,3.331e-16
2.8600,21.511974,6.510797,20.055794,5.637298,1.611415,0.357254,1.839207,1.426608,-1.026146,4.30980548e-04,8.66616477e-06,-1.28777704e-06,-3.09043426e-04,-5.44503837e-06,7.57907595e-07,6.33021833e-01,9.29578650e-02,1.97301372e-02,2.99910816e+00,3.02542231e-06,1.154e-15,4.441e-16
2.8800,21.534516,6.556666,20.058701,5.677068,1.611570,0.356596,1.839209,1.316077,-0.944142,3.81519531e-04,-6.46542191e-06,4.21143098e-07,-2.74608040e-04,3.83310408e-06,-1.97946452e-07,6.33038415e-01,9.29580363e-02,1.96746606e-02,2.99914491e+00,3.04338904e-06,2.220e-16,2.220e-15
2.9000,21.557136,6.602541,20.061564,5.716839,1.611710,0.355934,1.839220,1.167924,-0.837048,3.26292645e-04,-1.75833273e-05,8.06784398e-07,-2.35667531e-04,1.09010883e-05,-4.64613615e-07,6.33051295e-01,9.29572899e-02,1.96390565e-02,2.99916710e+00,3.06153163e-06,4.389e-16,8.882e-16
2.9200,21.579832,6.648420,20.064385,5.756612,1.611825,0.355263,1.839246,0.959118,-0.690174,2.66180777e-04,-1.81947703e-05,-1.31664158e-06,-1.92840351e-04,1.16302305e-05,7.83488819e-07,6.33057812e-01,9.29549957e-02,1.96368127e-02,2.99916504e+00,3.07938887e-06,1.145e-16,8.882e-16
2.9400,21.602605,6.694305,20.067162,5.796388,1.611940,0.354595,1.839272,0.714816,-0.517979,2.02140093e-04,-8.02241797e-06,7.97009742e-07,-1.46805747e-04,5.64307082e-06,-4.19313727e-07,6.33064553e-01,9.29527365e-02,1.96339303e-02,2.99916329e+00,3.10223946e-06,7.321e-16,8.882e-16
2.9600,21.625453,6.740194,20.069895,5.836165,1.612075,0.353937,1.839286,0.436077,-0.321998,1.35181832e-04,6.87928954e-06,3.94450588e-07,-9.82958552e-05,-3.49630887e-06,-2.29947952e-07,6.33076804e-01,9.29517933e-02,1.96029051e-02,2.99918177e+00,3.12994626e-06,1.665e-16,8.882e-16
2.9800,21.648378,6.786089,20.072586,5.875943,1.612210,0.353280,1.839299,0.160720,-0.125215,6.63630422e-05,1.77292054e-05,-1.20139049e-06,-4.80801044e-05,-1.04019200e-05,7.24160351e-07,6.33089420e-01,9.29509383e-02,1.95701131e-02,2.99920149e+00,3.15645446e-06,6.939e-16,9.992e-16
3.0000,21.671379,6.831988,20.075234,5.915723,1.612349,0.352627,1.839310,-0.068983,0.045767,-3.22933529e-06,1.81931766e-05,1.06399249e-06,3.04718004e-06,-1.10399689e-05,-5.80239954e-07,6.33103297e-01,9.29503745e-02,1.95312093e-02,2.99922551e+00,3.18060765e-06,2.741e-16,8.882e-16
3.0200,21.694455,6.877893,20.077839,5.955505,1.612479,0.351972,1.839326,-0.273140,0.201203,-7.24979769e-05,8.08002356e-06,-3.21304767e-08,5.42778852e-05,-5.08572707e-06,1.62214340e-08,6.33114905e-01,9.29492470e-02,1.95045285e-02,2.99924055e+00,3.20704092e-06,3.574e-16,4.441e-15
3.0400,21.717606,6.923801,20.080401,5.995288,1.612571,0.351303,1.839365,-0.456475,0.343863,-1.40346998e-04,-6.59188837e-06,-9.61743184e-07,1.04806088e-04,3.91694820e-06,5.93086147e-07,6.33116855e-01,9.29457721e-02,1.95282843e-02,2.99921893e+00,3.23558409e-06,7.511e-16,3.997e-15
3.0600,21.740832,6.969714,20.082919,6.035074,1.612643,0.350629,1.839416,-0.634734,0.482875,-2.05703615e-04,-1.71764708e-05,1.20164431e-06,1.53838144e-04,1.06636217e-05,-6.66395207e-07,6.33113731e-01,9.29410398e-02,1.95791017e-02,2.99917748e+00,3.26017905e-06,9.836e-16,1.776e-15
3.0800,21.764133,7.015631,20.085394,6.074862,1.612701,0.349953,1.839475,-0.848694,0.642563,-2.67539104e-04,-1.74951506e-05,-4.26135941e-07,2.00603029e-04,1.12139127e-05,2.46667019e-07,6.33107404e-01,9.29355106e-02,1.96471307e-02,2.99912343e+00,3.27965979e-06,5.551e-17,6.661e-16
3.1000,21.787507,7.061551,20.087826,6.114652,1.612750,0.349274,1.839539,-1.077761,0.811457,-3.24881100e-04,-7.44067190e-06,-6.32853128e-07,2.44366886e-04,5.29402824e-06,4.07927857e-07,6.33098794e-01,9.29294170e-02,1.97274003e-02,2.99906044e+00,3.29902904e-06,1.665e-16,2.665e-15
3.1200,21.810955,7.107474,20.090214,6.154444,1.612819,0.348606,1.839591,-1.296529,0.973625,-3.76832924e-04,7.00567805e-06,1.20152282e-06,2.84442132e-04,-3.57278995e-06,-6.74657087e-07,6.33095793e-01,9.29246625e-02,1.97790006e-02,2.99901806e+00,3.31853389e-06,1.228e-15,4.441e-16
3.1400,21.834478,7.153401,20.092558,6.194238,1.612899,0.347944,1.839636,-1.493156,1.120879,-4.22586431e-04,1.73316756e-05,-7.48522537e-07,3.20198980e-04,-1.01627197e-05,4.36755726e-07,6.33096085e-01,9.29207033e-02,1.98136010e-02,2.99898793e+00,3.33255860e-06,5.152e-16,3.109e-15
3.1600,21.858073,7.199332,20.094860,6.234033,1.612975,0.347280,1.839684,-1.623707,1.226258,-4.61428306e-04,1.75111799e-05,-2.55812950e-07,3.51078857e-04,-1.06274127e-05,1.92095841e-07,6.33095214e-01,9.29164641e-02,1.98543230e-02,2.99895337e+00,3.34078021e-06,1.252e-15,2.665e-15
3.1800,21.881743,7.245267,20.097118,6.273831,1.613049,0.346617,1.839732,-1.691489,1.290084,-4.92754734e-04,7.51850427e-06,1.07382437e-06,3.76600839e-04,-4.74235015e-06,-6.08130973e-07,6.33093951e-01,9.29121179e-02,1.98974480e-02,2.99891697e+00,3.34896251e-06,2.220e-16,3.109e-15
3.2000,21.905485,7.291204,20.099333,6.313630,1.613097,0.345944,1.839796,-1.729251,1.331472,-5.16079453e-04,-6.70295570e-06,-9.67292612e-07,3.96369976e-04,3.99034626e-06,5.69979508e-07,6.33086090e-01,9.29061711e-02,1.99751193e-02,2.99885562e+00,3.35773433e-06,6.158e-16,9.992e-16
3.2200,21.929299,7.337145,20.101504,6.353432,1.613120,0.345263,1.839875,-1.742110,1.354106,-5.31039668e-04,-1.67738261e-05,1.26949232e-07,4.10084357e-04,1.04264155e-05,-2.84062093e-08,6.33071608e-01,9.28986121e-02,2.00876433e-02,2.99876912e+00,3.36220557e-06,2.984e-16,3.331e-16
3.2400,21.953186,7.383088,20.103632,6.393235,1.613142,0.344583,1.839955,-1.761125,1.376535,-5.37408573e-04,-1.68173879e-05,8.40401575e-07,4.17535778e-04,1.08081342e-05,-4.78831381e-07,6.33057362e-01,9.28910965e-02,2.01993987e-02,2.99868314e+00,3.36299086e-06,1.015e-15,1.776e-15
