t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
1.7000,4.07823,-2.71882,0.000987,0.885644,-0.000466,0.885644,-0.0005916,0.0000006,0.0002127,-0.072383,-0.071669,-2.16035861e-05,-2.60834344e-07,-1.91565491e-08,-2.13913179e-05,-2.59215945e-07,-1.90498714e-08,1.16955550e-03,7.92222657e-11,7.047e-19,1.830e-18
1.7200,4.20533,-2.80356,0.001020,0.914610,-0.000480,0.914611,-0.0006089,0.0000006,0.0002185,-0.072579,-0.071862,-2.16622540e-05,-2.61412086e-07,-1.90764411e-08,-2.14491588e-05,-2.59779749e-07,-1.89690937e-08,1.20960925e-03,7.92452120e-11,2.103e-17,6.248e-18
1.7400,4.33460,-2.88973,0.001054,0.944153,-0.000494,0.944154,-0.0006264,0.0000006,0.0002244,-0.072602,-0.071883,-2.16662047e-05,-2.58947008e-07,-1.92487440e-08,-2.14526432e-05,-2.57313811e-07,-1.91395752e-08,1.25030227e-03,7.92471042e-11,1.214e-17,5.767e-18
1.7600,4.46603,-2.97735,0.001089,0.974277,-0.000508,0.974278,-0.0006440,0.0000006,0.0002303,-0.072445,-0.071726,-2.16162523e-05,-2.55329591e-07,-1.92932940e-08,-2.14025568e-05,-2.53697934e-07,-1.91829374e-08,1.29162339e-03,7.92648195e-11,1.008e-17,8.809e-19
1.7800,4.59962,-3.06641,0.001124,1.004985,-0.000523,1.004986,-0.0006619,0.0000006,0.0002363,-0.072106,-0.071387,-2.15140463e-05,-2.53104357e-07,-1.92382410e-08,-2.13005151e-05,-2.51464461e-07,-1.91270150e-08,1.33356099e-03,7.93319433e-11,1.144e-17,5.787e-18
1.8000,4.73537,-3.15691,0.001161,1.036281,-0.000537,1.036281,-0.0006800,0.0000006,0.0002423,-0.071588,-0.070872,-2.13620265e-05,-2.53962496e-07,-1.94182478e-08,-2.11489189e-05,-2.52298166e-07,-1.93051347e-08,1.37610307e-03,7.94780612e-11,8.565e-18,6.505e-19
1.8200,4.87328,-3.24885,0.001198,1.068168,-0.000552,1.068169,-0.0006983,0.0000007,0.0002484,-0.070902,-0.070188,-2.11633640e-05,-2.57746167e-07,-1.94090404e-08,-2.09508966e-05,-2.56044368e-07,-1.92949312e-08,1.41923720e-03,7.97269147e-11,8.132e-18,8.335e-19
1.8400,5.01334,-3.34223,0.001235,1.100651,-0.000567,1.100652,-0.0007167,0.0000007,0.0002545,-0.070068,-0.069356,-2.09219207e-05,-2.62560897e-07,-1.93836883e-08,-2.07102635e-05,-2.60819371e-07,-1.92685291e-08,1.46295045e-03,8.00938084e-11,5.313e-18,3.320e-18
1.8600,5.15555,-3.43704,0.001274,1.133734,-0.000582,1.133735,-0.0007354,0.0000007,0.0002606,-0.069109,-0.068401,-2.06421954e-05,-2.65904972e-07,-1.95552824e-08,-2.04314697e-05,-2.64133447e-07,-1.94382552e-08,1.50722943e-03,8.05850423e-11,1.339e-17,9.961e-18
1.8800,5.29992,-3.53328,0.001313,1.167419,-0.000598,1.167420,-0.0007542,0.0000007,0.0002668,-0.068048,-0.067343,-2.03292638e-05,-2.66148179e-07,-1.95070642e-08,-2.01195397e-05,-2.64362505e-07,-1.93891586e-08,1.55206025e-03,8.11990162e-11,2.006e-17,5.245e-18
1.9000,5.44642,-3.63095,0.001353,1.201710,-0.000613,1.201711,-0.0007731,0.0000007,0.0002730,-0.066903,-0.066202,-1.99887165e-05,-2.63491067e-07,-1.95238545e-08,-1.97800116e-05,-2.61703762e-07,-1.94046714e-08,1.59742856e-03,8.19262774e-11,1.052e-17,8.104e-18
1.9200,5.59507,-3.73005,0.001394,1.236610,-0.000629,1.236611,-0.0007923,0.0000008,0.0002792,-0.065689,-0.064991,-1.96265609e-05,-2.59828205e-07,-1.96765306e-08,-1.94188403e-05,-2.58041116e-07,-1.95555640e-08,1.64331974e-03,8.27490019e-11,1.285e-17,5.116e-18
1.9400,5.74585,-3.83057,0.001435,1.272124,-0.000645,1.272125,-0.0008116,0.0000008,0.0002855,-0.064417,-0.063722,-1.92491096e-05,-2.57614736e-07,-1.96003339e-08,-1.90422864e-05,-2.55818121e-07,-1.94785976e-08,1.68971881e-03,8.36425130e-11,2.136e-17,1.884e-18
1.9600,5.89876,-3.93251,0.001478,1.308254,-0.000661,1.308255,-0.0008311,0.0000008,0.0002918,-0.063106,-0.062414,-1.88628699e-05,-2.58415923e-07,-1.96519758e-08,-1.86568074e-05,-2.56594425e-07,-1.95288334e-08,1.73661052e-03,8.45782684e-11,1.008e-17,9.832e-18
1.9800,6.05379,-4.03586,0.001521,1.345004,-0.000677,1.345005,-0.0008507,0.0000008,0.0002981,-0.061778,-0.061088,-1.84744208e-05,-2.61985301e-07,-1.97648253e-08,-1.82689355e-05,-2.60127265e-07,-1.96401281e-08,1.78397934e-03,8.55256536e-11,1.182e-17,1.287e-18
2.0000,6.21094,-4.14062,0.001565,1.382376,-0.000693,1.382377,-0.0008704,0.0000008,0.0003045,-0.060461,-0.059772,-1.80903105e-05,-2.66424207e-07,-1.96689743e-08,-1.78851757e-05,-2.64528753e-07,-1.95436120e-08,1.83180935e-03,8.64528234e-11,1.529e-17,2.327e-17
2.0200,6.37019,-4.24680,0.001610,1.420374,-0.000710,1.420375,-0.0008903,0.0000009,0.0003109,-0.059187,-0.058498,-1.77169703e-05,-2.69317748e-07,-1.97498730e-08,-1.75119208e-05,-2.67395401e-07,-1.96230186e-08,1.88008426e-03,8.73290200e-11,1.133e-17,3.388e-19
2.0400,6.53155,-4.35437,0.001656,1.459001,-0.000726,1.459002,-0.0009102,0.0000009,0.0003172,-0.057980,-0.057291,-1.73606200e-05,-2.69158923e-07,-1.98200990e-08,-1.71553565e-05,-2.67225533e-07,-1.96919199e-08,1.92878745e-03,8.81277795e-11,8.023e-18,1.752e-17
2.0600,6.69501,-4.46334,0.001702,1.498259,-0.000743,1.498260,-0.0009303,0.0000009,0.0003236,-0.056860,-0.056168,-1.70271823e-05,-2.66232368e-07,-1.97256938e-08,-1.68213768e-05,-2.64299923e-07,-1.95968576e-08,1.97790193e-03,8.88283228e-11,1.686e-17,4.974e-18
2.0800,6.86055,-4.57370,0.001750,1.538152,-0.000760,1.538153,-0.0009506,0.0000009,0.0003301,-0.055839,-0.055145,-1.67221896e-05,-2.62432854e-07,-1.98302934e-08,-1.65154912e-05,-2.60502671e-07,-1.96999233e-08,2.02741055e-03,8.94156913e-11,2.488e-17,1.755e-18
2.1000,7.02816,-4.68544,0.001798,1.578683,-0.000777,1.578684,-0.0009709,0.0000010,0.0003365,-0.054927,-0.054229,-1.64506745e-05,-2.60129452e-07,-1.98527888e-08,-1.62427160e-05,-2.58191800e-07,-1.97213740e-08,2.07729600e-03,8.98820359e-11,1.106e-17,2.575e-19
2.1200,7.19785,-4.79857,0.001848,1.619853,-0.000794,1.619854,-0.0009913,0.0000010,0.0003429,-0.054133,-0.053429,-1.62170796e-05,-2.60765555e-07,-1.97655917e-08,-1.60074846e-05,-2.58805828e-07,-1.96335490e-08,2.12754077e-03,9.02282444e-11,5.421e-18,4.459e-18
2.1400,7.36960,-4.91306,0.001898,1.661666,-0.000811,1.661667,-0.0010117,0.0000010,0.0003494,-0.053473,-0.052762,-1.60251780e-05,-2.64014064e-07,-1.98735091e-08,-1.58135680e-05,-2.62021806e-07,-1.97400221e-08,2.17812721e-03,9.04635207e-11,5.313e-18,1.804e-17
2.1600,7.54339,-5.02893,0.001949,1.704124,-0.000829,1.704125,-0.0010323,0.0000010,0.0003558,-0.052960,-0.052242,-1.58780093e-05,-2.67980386e-07,-1.98446655e-08,-1.56640110e-05,-2.65955819e-07,-1.97104364e-08,2.22903744e-03,9.06035768e-11,7.047e-18,1.247e-18
2.1800,7.71923,-5.14615,0.002001,1.747229,-0.000846,1.747230,-0.0010529,0.0000011,0.0003622,-0.052613,-0.051885,-1.57778524e-05,-2.70336679e-07,-1.97749240e-08,-1.55611047e-05,-2.68290814e-07,-1.96400439e-08,2.28025325e-03,9.06698057e-11,1.952e-17,1.143e-17
2.2000,7.89709,-5.26473,0.002053,1.790983,-0.000864,1.790985,-0.0010736,0.0000011,0.0003687,-0.052440,-0.051702,-1.57262034e-05,-2.69697852e-07,-1.98786761e-08,-1.55063640e-05,-2.67646216e-07,-1.97424491e-08,2.33175626e-03,9.06889028e-11,1.550e-17,1.429e-17
2.2200,8.07698,-5.38465,0.002107,1.835390,-0.000881,1.835391,-0.0010943,0.0000011,0.0003751,-0.052443,-0.051693,-1.57237583e-05,-2.66429281e-07,-1.98115859e-08,-1.55005098e-05,-2.64383019e-07,-1.96748302e-08,2.38352789e-03,9.06907270e-11,3.057e-17,1.645e-17
2.2400,8.25887,-5.50591,0.002162,1.880450,-0.000899,1.880452,-0.0011151,0.0000011,0.0003816,-0.052614,-0.051852,-1.57704070e-05,-2.62421123e-07,-1.97694184e-08,-1.55434625e-05,-2.60380744e-07,-1.96319425e-08,2.43554943e-03,9.07052349e-11,2.667e-17,1.083e-17
2.2600,8.44276,-5.62850,0.002217,1.926166,-0.000917,1.926168,-0.0011359,0.0000012,0.0003880,-0.052944,-0.052168,-1.58652195e-05,-2.59958508e-07,-1.98551051e-08,-1.56343285e-05,-2.57913996e-07,-1.97164525e-08,2.48780220e-03,9.07608592e-11,9.758e-18,6.065e-18
2.2800,8.62863,-5.75242,0.002274,1.972540,-0.000935,1.972541,-0.0011567,0.0000012,0.0003944,-0.053421,-0.052631,-1.60064442e-05,-2.60368669e-07,-1.97531326e-08,-1.57713973e-05,-2.58305830e-07,-1.96141657e-08,2.54026746e-03,9.08836717e-11,2.179e-17,1.280e-17
2.3000,8.81647,-5.87765,0.002331,2.019573,-0.000953,2.019575,-0.0011775,0.0000012,0.0004008,-0.054038,-0.053234,-1.61915350e-05,-2.63249028e-07,-1.97330641e-08,-1.59521687e-05,-2.61158232e-07,-1.95933517e-08,2.59292637e-03,9.10952734e-11,9.053e-18,3.232e-18
2.3200,9.00627,-6.00418,0.002390,2.067267,-0.000971,2.067269,-0.0011984,0.0000012,0.0004072,-0.054791,-0.053972,-1.64171909e-05,-2.66715987e-07,-1.97861408e-08,-1.61733911e-05,-2.64598134e-07,-1.96454736e-08,2.64576004e-03,9.14103104e-11,1.052e-17,2.297e-18
2.3400,9.19802,-6.13201,0.002449,2.115623,-0.000990,2.115625,-0.0012192,0.0000013,0.0004135,-0.055673,-0.054839,-1.66794232e-05,-2.68529341e-07,-1.96624752e-08,-1.64311277e-05,-2.66395512e-07,-1.95216134e-08,2.69874934e-03,9.18358917e-11,1.778e-17,1.581e-17
2.3600,9.39170,-6.26113,0.002509,2.164643,-0.001008,2.164645,-0.0012400,0.0000013,0.0004199,-0.056674,-0.055824,-1.69736417e-05,-2.67421003e-07,-1.96684738e-08,-1.67208419e-05,-2.65286034e-07,-1.95267860e-08,2.75187504e-03,9.23721743e-11,1.778e-17,3.591e-19
2.3800,9.58730,-6.39153,0.002570,2.214328,-0.001026,2.214330,-0.0012607,0.0000013,0.0004262,-0.057774,-0.056909,-1.72947315e-05,-2.63833233e-07,-1.96892817e-08,-1.70374724e-05,-2.61707115e-07,-1.95468157e-08,2.80511789e-03,9.30119815e-11,9.649e-18,1.874e-17
2.4000,9.78480,-6.52320,0.002632,2.264680,-0.001044,2.264682,-0.0012815,0.0000013,0.0004325,-0.058948,-0.058068,-1.76371351e-05,-2.59646346e-07,-1.95608964e-08,-1.73755155e-05,-2.57528539e-07,-1.94182607e-08,2.85845858e-03,9.37403219e-11,2.299e-17,1.015e-17
2.4200,9.98419,-6.65613,0.002695,2.315698,-0.001063,2.315700,-0.0013022,0.0000014,0.0004387,-0.060169,-0.059275,-1.79949337e-05,-2.57060296e-07,-1.95862282e-08,-1.77291047e-05,-2.54940300e-07,-1.94427247e-08,2.91187795e-03,9.45358139e-11,6.559e-18,5.672e-18
2.4400,10.18546,-6.79031,0.002759,2.367385,-0.001081,2.367386,-0.0013228,0.0000014,0.0004449,-0.061412,-0.060505,-1.83619207e-05,-2.57291351e-07,-1.95657691e-08,-1.80920842e-05,-2.55155187e-07,-1.94217103e-08,2.96535693e-03,9.53730603e-11,7.589e-18,2.416e-17
2.4600,10.38859,-6.92573,0.002824,2.419740,-0.001100,2.419742,-0.0013433,0.0000014,0.0004511,-0.062656,-0.061736,-1.87316989e-05,-2.59865114e-07,-1.94378171e-08,-1.84581051e-05,-2.57703782e-07,-1.92935986e-08,3.01887643e-03,9.62239544e-11,2.385e-17,1.962e-17
2.4800,10.59356,-7.06237,0.002890,2.472764,-0.001118,2.472766,-0.0013638,0.0000015,0.0004573,-0.063886,-0.062954,-1.90977881e-05,-2.62911961e-07,-1.94709629e-08,-1.88207320e-05,-2.60726854e-07,-1.93258774e-08,3.07241736e-03,9.70586679e-11,1.258e-17,3.578e-18
2.5000,10.80036,-7.20024,0.002957,2.526459,-0.001137,2.526461,-0.0013842,0.0000015,0.0004634,-0.065087,-0.064145,-1.94537369e-05,-2.64279601e-07,-1.94120252e-08,-1.91735539e-05,-2.62081714e-07,-1.92665556e-08,3.12596062e-03,9.78481285e-11,1.626e-17,4.100e-18
2.5200,11.00898,-7.33932,0.003025,2.580823,-0.001156,2.580825,-0.0014045,0.0000015,0.0004695,-0.066242,-0.065291,-1.97932467e-05,-2.62810003e-07,-1.93006912e-08,-1.95103073e-05,-2.60613416e-07,-1.91549643e-08,3.17948698e-03,9.85669721e-11,2.017e-17,1.908e-17
2.5400,11.21939,-7.47959,0.003094,2.635858,-0.001174,2.635860,-0.0014246,0.0000015,0.0004755,-0.067330,-0.066370,-2.01102799e-05,-2.59015547e-07,-1.93393180e-08,-1.98249840e-05,-2.56829121e-07,-1.91927085e-08,3.23297734e-03,9.91948527e-11,8.403e-18,7.230e-18
2.5600,11.43158,-7.62105,0.003164,2.691563,-0.001193,2.691565,-0.0014447,0.0000016,0.0004815,-0.068323,-0.067356,-2.03991487e-05,-2.54762219e-07,-1.92505405e-08,-2.01119189e-05,-2.52584465e-07,-1.91036670e-08,3.28641273e-03,9.97169687e-11,7.156e-18,1.651e-17
2.5800,11.64553,-7.76369,0.003235,2.747939,-0.001211,2.747941,-0.0014646,0.0000016,0.0004874,-0.069197,-0.068225,-2.06545993e-05,-2.52161545e-07,-1.91613109e-08,-2.03658748e-05,-2.49981644e-07,-1.90140816e-08,3.33977431e-03,1.00125624e-10,9.324e-18,6.939e-18
2.6000,11.86123,-7.90748,0.003307,2.804985,-0.001230,2.804987,-0.0014843,0.0000016,0.0004933,-0.069932,-0.068957,-2.08718789e-05,-2.52321774e-07,-1.91900285e-08,-2.05821087e-05,-2.50126136e-07,-1.90419977e-08,3.39304351e-03,1.00421762e-10,5.204e-18,2.411e-17
2.6200,12.07865,-8.05243,0.003380,2.862700,-0.001248,2.862702,-0.0015039,0.0000017,0.0004991,-0.070517,-0.069540,-2.10468011e-05,-2.54701088e-07,-1.90722955e-08,-2.07564376e-05,-2.52481517e-07,-1.89241345e-08,3.44620185e-03,1.00614647e-10,1.713e-17,2.711e-19
2.6400,12.29779,-8.19852,0.003453,2.921085,-0.001267,2.921087,-0.0015233,0.0000017,0.0005048,-0.070944,-0.069967,-2.11758227e-05,-2.57444175e-07,-1.90050210e-08,-2.08853150e-05,-2.55202745e-07,-1.88564179e-08,3.49923090e-03,1.00720610e-10,1.778e-17,4.865e-18
2.6600,12.51861,-8.34574,0.003528,2.980139,-0.001285,2.980141,-0.0015426,0.0000017,0.0005106,-0.071213,-0.070237,-2.12561077e-05,-2.58486082e-07,-1.90170636e-08,-2.09658946e-05,-2.56233916e-07,-1.88677557e-08,3.55211232e-03,1.00762623e-10,2.017e-17,1.979e-18
2.6800,12.74111,-8.49407,0.003604,3.039860,-0.001304,3.039862,-0.0015616,0.0000018,0.0005162,-0.071318,-0.070344,-2.12855861e-05,-2.56772894e-07,-1.88855385e-08,-2.09960893e-05,-2.54523589e-07,-1.87361471e-08,3.60482780e-03,1.00769744e-10,2.472e-17,1.090e-17
2.7000,12.96526,-8.64351,0.003681,3.100248,-0.001322,3.100251,-0.0015805,0.0000018,0.0005218,-0.071255,-0.070285,-2.12629976e-05,-2.52878643e-07,-1.88463017e-08,-2.09746152e-05,-2.50640283e-07,-1.86963580e-08,3.65735916e-03,1.00774828e-10,1.258e-17,9.649e-18
2.7200,13.19105,-8.79403,0.003759,3.161303,-0.001341,3.161305,-0.0015991,0.0000018,0.0005273,-0.071014,-0.070049,-2.11879016e-05,-2.48651049e-07,-1.88381897e-08,-2.09010020e-05,-2.46421592e-07,-1.86876691e-08,3.70968851e-03,1.00811713e-10,3.632e-18,9.839e-18
2.7400,13.41845,-8.94564,0.003838,3.223021,-0.001359,3.223024,-0.0016175,0.0000019,0.0005328,-0.070591,-0.069633,-2.10606718e-05,-2.46111558e-07,-1.87006300e-08,-2.07755886e-05,-2.43880281e-07,-1.85500792e-08,3.76179820e-03,1.00913667e-10,2.017e-17,7.088e-18
2.7600,13.64745,-9.09830,0.003918,3.285403,-0.001377,3.285406,-0.0016356,0.0000019,0.0005382,-0.069987,-0.069035,-2.08824787e-05,-2.46262399e-07,-1.86794513e-08,-2.05995061e-05,-2.44016503e-07,-1.85283397e-08,3.81367089e-03,1.01112201e-10,6.614e-18,1.546e-17
2.7800,13.87803,-9.25202,0.003999,3.348447,-0.001395,3.348450,-0.0016535,0.0000019,0.0005435,-0.069209,-0.068266,-2.06552573e-05,-2.48499982e-07,-1.86401342e-08,-2.03746466e-05,-2.46232421e-07,-1.84886603e-08,3.86528946e-03,1.01434704e-10,2.797e-17,1.534e-17
2.8000,14.11016,-9.40678,0.004080,3.412151,-0.001413,3.412153,-0.0016712,0.0000020,0.0005488,-0.068274,-0.067339,-2.03816823e-05,-2.50984946e-07,-1.85021218e-08,-2.01036387e-05,-2.48698796e-07,-1.83506713e-08,3.91663692e-03,1.01901953e-10,3.253e-17,3.822e-18
2.8200,14.34383,-9.56255,0.004163,3.476512,-0.001431,3.476515,-0.0016885,0.0000020,0.0005539,-0.067198,-0.066273,-2.00651378e-05,-2.51738086e-07,-1.84940774e-08,-1.97898184e-05,-2.49444907e-07,-1.83420907e-08,3.96769640e-03,1.02527186e-10,1.111e-17,1.721e-18
2.8400,14.57901,-9.71934,0.004247,3.541530,-0.001449,3.541533,-0.0017056,0.0000020,0.0005591,-0.066000,-0.065084,-1.97096710e-05,-2.49806260e-07,-1.84274315e-08,-1.94371827e-05,-2.47519480e-07,-1.82752750e-08,4.01845118e-03,1.03315845e-10,2.629e-17,1.129e-17
2.8600,14.81569,-9.87713,0.004332,3.607201,-0.001467,3.607204,-0.0017224,0.0000021,0.0005641,-0.064693,-0.063786,-1.93199357e-05,-2.45818492e-07,-1.83024587e-08,-1.90503346e-05,-2.43545758e-07,-1.81503352e-08,4.06888473e-03,1.04264529e-10,3.751e-17,1.957e-17
2.8800,15.05384,-10.03589,0.004419,3.673524,-0.001485,3.673527,-0.0017388,0.0000021,0.0005691,-0.063288,-0.062391,-1.89011126e-05,-2.41600931e-07,-1.83015012e-08,-1.86344041e-05,-2.39339984e-07,-1.81489298e-08,4.11898089e-03,1.05360383e-10,9.541e-18,1.427e-17
2.9000,15.29344,-10.19563,0.004506,3.740496,-0.001502,3.740499,-0.0017550,0.0000021,0.0005740,-0.061797,-0.060911,-1.84588078e-05,-2.39086654e-07,-1.82062579e-08,-1.81949479e-05,-2.36827166e-07,-1.80537609e-08,4.16872383e-03,1.06582434e-10,2.052e-17,2.858e-17
2.9200,15.53447,-10.35631,0.004594,3.808114,-0.001520,3.808117,-0.0017708,0.0000022,0.0005788,-0.060239,-0.059361,-1.79989539e-05,-2.39174847e-07,-1.80930802e-08,-1.77378516e-05,-2.36905046e-07,-1.79406933e-08,4.21809805e-03,1.07903572e-10,2.727e-17,9.365e-18
2.9400,15.77691,-10.51794,0.004683,3.876376,-0.001537,3.876379,-0.0017862,0.0000022,0.0005835,-0.058635,-0.057766,-1.75277055e-05,-2.41206417e-07,-1.80831619e-08,-1.72692262e-05,-2.38920555e-07,-1.79305315e-08,4.26708835e-03,1.09291651e-10,1.480e-17,3.589e-17
2.9600,16.02073,-10.68049,0.004773,3.945278,-0.001554,3.945281,-0.0018013,0.0000022,0.0005882,-0.057013,-0.056153,-1.70513424e-05,-2.43362722e-07,-1.79598065e-08,-1.67953115e-05,-2.41064950e-07,-1.78075089e-08,4.31567971e-03,1.10710612e-10,1.483e-17,5.096e-18
2.9800,16.26592,-10.84395,0.004864,4.014816,-0.001571,4.014820,-0.0018160,0.0000023,0.0005928,-0.055401,-0.054549,-1.65761845e-05,-2.43749456e-07,-1.78621739e-08,-1.63223920e-05,-2.41451801e-07,-1.77100543e-08,4.36385723e-03,1.12122856e-10,2.429e-17,4.052e-18
3.0000,16.51245,-11.00830,0.004957,4.084989,-0.001588,4.084992,-0.0018303,0.0000023,0.0005973,-0.053824,-0.052978,-1.61085001e-05,-2.41512518e-07,-1.78397248e-08,-1.58567055e-05,-2.39228246e-07,-1.76875754e-08,4.41160625e-03,1.13491864e-10,1.887e-17,9.392e-18
3.0200,16.76030,-11.17353,0.005050,4.155792,-0.001605,4.155795,-0.0018443,0.0000023,0.0006017,-0.052299,-0.051459,-1.56544093e-05,-2.37332229e-07,-1.76993253e-08,-1.54043468e-05,-2.35068543e-07,-1.75477184e-08,4.45891233e-03,1.14783611e-10,2.304e-17,2.125e-17
3.0400,17.00944,-11.33963,0.005144,4.227221,-0.001621,4.227225,-0.0018578,0.0000024,0.0006061,-0.050841,-0.050006,-1.52197848e-05,-2.33010376e-07,-1.76187123e-08,-1.49711693e-05,-2.30764782e-07,-1.74673734e-08,4.50576137e-03,1.15967785e-10,1.952e-18,1.388e-17
3.0600,17.25986,-11.50657,0.005240,4.299273,-0.001637,4.299276,-0.0018709,0.0000024,0.0006104,-0.049462,-0.048630,-1.48101407e-05,-2.30395051e-07,-1.75738388e-08,-1.45626747e-05,-2.28157534e-07,-1.74227610e-08,4.55213970e-03,1.17020097e-10,1.962e-17,1.590e-17
3.0800,17.51152,-11.67435,0.005336,4.371943,-0.001653,4.371946,-0.0018836,0.0000025,0.0006146,-0.048175,-0.047347,-1.44305326e-05,-2.30288077e-07,-1.74163771e-08,-1.41839124e-05,-2.28047735e-07,-1.72660871e-08,4.59803397e-03,1.17924255e-10,1.214e-17,5.868e-18
3.1000,17.76441,-11.84294,0.005434,4.445227,-0.001669,4.445230,-0.0018958,0.0000025,0.0006187,-0.047000,-0.046173,-1.40854734e-05,-2.31980847e-07,-1.73433514e-08,-1.38393970e-05,-2.29732994e-07,-1.71934887e-08,4.64343110e-03,1.18672155e-10,2.602e-17,3.556e-17
3.1200,18.01850,-12.01233,0.005532,4.519120,-0.001685,4.519124,-0.0019076,0.0000025,0.0006227,-0.045955,-0.045129,-1.37788626e-05,-2.33681404e-07,-1.72677258e-08,-1.35330358e-05,-2.31430952e-07,-1.71184439e-08,4.68831823e-03,1.19263436e-10,1.462e-17,9.283e-18
3.1400,18.27377,-12.18251,0.005632,4.593619,-0.001700,4.593623,-0.0019189,0.0000026,0.0006267,-0.045057,-0.044231,-1.35139377e-05,-2.33580818e-07,-1.71022396e-08,-1.32680811e-05,-2.31339924e-07,-1.69539269e-08,4.73268260e-03,1.19705551e-10,2.492e-17,2.182e-18
3.1600,18.53019,-12.35346,0.005732,4.668718,-0.001716,4.668722,-0.0019297,0.0000026,0.0006306,-0.044318,-0.043491,-1.32932367e-05,-2.30921218e-07,-1.70368940e-08,-1.30470919e-05,-2.28702640e-07,-1.68891418e-08,4.77651163e-03,1.20013424e-10,9.758e-18,8.552e-18
3.1800,18.78774,-12.52516,0.005834,4.744412,-0.001731,4.744416,-0.0019401,0.0000026,0.0006344,-0.043741,-0.042912,-1.31185591e-05,-2.26432274e-07,-1.69335247e-08,-1.28718941e-05,-2.24242439e-07,-1.67866330e-08,4.81979303e-03,1.20207679e-10,2.388e-17,1.027e-17
3.2000,19.04640,-12.69760,0.005936,4.820695,-0.001745,4.820699,-0.0019499,0.0000027,0.0006381,-0.043323,-0.042492,-1.29909350e-05,-2.21889560e-07,-1.67685254e-08,-1.27435502e-05,-2.19725411e-07,-1.66227460e-08,4.86251478e-03,1.20312601e-10,1.561e-17,7.196e-18
3.2200,19.30614,-12.87076,0.006040,4.897563,-0.001760,4.897568,-0.0019592,0.0000027,0.0006417,-0.043061,-0.042226,-1.29105977e-05,-2.19058186e-07,-1.67015896e-08,-1.26623304e-05,-2.16909676e-07,-1.65565590e-08,4.90466527e-03,1.20355103e-10,1.986e-17,1.405e-17
3.2400,19.56693,-13.04462,0.006144,4.975010,-0.001774,4.975015,-0.0019680,0.0000028,0.0006453,-0.042948,-0.042110,-1.28769649e-05,-2.18649048e-07,-1.65650615e-08,-1.26276943e-05,-2.16505757e-07,-1.64211997e-08,4.94623318e-03,1.20363566e-10,1.809e-17,4.354e-17
3.2600,19.82875,-13.21917,0.006250,5.053031,-0.001788,5.053035,-0.0019763,0.0000028,0.0006487,-0.042982,-0.042141,-1.28886478e-05,-2.19909190e-07,-1.63998301e-08,-1.26382987e-05,-2.17767071e-07,-1.62572251e-08,4.98720741e-03,1.20365447e-10,1.188e-17,1.884e-18
3.2800,20.09157,-13.39438,0.006356,5.131618,-0.001802,5.131622,-0.0019840,0.0000028,0.0006521,-0.043164,-0.042319,-1.29434783e-05,-2.21077457e-07,-1.63223964e-08,-1.26920243e-05,-2.18941738e-07,-1.61807403e-08,5.02757703e-03,1.20384938e-10,4.272e-17,1.344e-17
3.3000,20.35538,-13.57025,0.006464,5.210767,-0.001815,5.210771,-0.0019912,0.0000029,0.0006555,-0.043488,-0.042639,-1.30385541e-05,-2.20430891e-07,-1.61578208e-08,-1.27860192e-05,-2.18313423e-07,-1.60175670e-08,5.06733118e-03,1.20441922e-10,7.573e-18,1.372e-17
3.3200,20.62014,-13.74676,0.006572,5.290470,-0.001828,5.290474,-0.0019978,0.0000029,0.0006587,-0.043944,-0.043092,-1.31703017e-05,-2.17303548e-07,-1.60014965e-08,-1.29167614e-05,-2.15216210e-07,-1.58625592e-08,5.10645911e-03,1.20551209e-10,2.136e-17,9.541e-18
3.3400,20.88583,-13.92389,0.006682,5.370721,-0.001841,5.370726,-0.0020039,0.0000030,0.0006618,-0.044517,-0.043661,-1.33345363e-05,-2.12470808e-07,-1.59126169e-08,-1.30801173e-05,-2.10418929e-07,-1.57747955e-08,5.14495030e-03,1.20721214e-10,1.884e-17,2.712e-17
3.3600,21.15242,-14.10161,0.006792,5.451515,-0.001854,5.451519,-0.0020093,0.0000030,0.0006649,-0.045183,-0.044325,-1.35265229e-05,-2.07679846e-07,-1.57273470e-08,-1.32714027e-05,-2.05659540e-07,-1.55911090e-08,5.18279449e-03,1.20953249e-10,2.364e-17,1.194e-17
3.3800,21.41989,-14.27993,0.006904,5.532843,-0.001866,5.532847,-0.0020142,0.0000030,0.0006679,-0.045920,-0.045060,-1.37410444e-05,-2.04613112e-07,-1.55789418e-08,-1.34854496e-05,-2.02614067e-07,-1.54440900e-08,5.21998171e-03,1.21242413e-10,4.944e-17,3.377e-17
3.4000,21.68821,-14.45881,0.007016,5.614698,-0.001878,5.614703,-0.0020184,0.0000031,0.0006708,-0.046706,-0.045845,-1.39724713e-05,-2.03895121e-07,-1.54679752e-08,-1.37166754e-05,-2.01907165e-07,-1.53344519e-08,5.25650228e-03,1.21578849e-10,3.578e-17,1.107e-17
