case_id,node,heat_W,condition,mechanical_sink_node,thermal_contact_R_K_W,qualification
SBP029,shared_contact_loop,5.799000647900369,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,main_before_sense,10.704187390153614,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,main_after_sense,21.402822838110506,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,auxiliary_branch,0.03583613995981105,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,controller_allocation,0.0578894910225312,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,shared_contact_loop,5.198502387019516,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,main_before_sense,9.448921207693376,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,main_after_sense,18.892626177541587,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,auxiliary_branch,0.04531790947080281,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,controller_allocation,0.058011843802754356,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,shared_contact_loop,5.143893275767826,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,main_before_sense,9.447599525693432,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,main_after_sense,18.88998317839417,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,auxiliary_branch,0.03578518203004335,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,controller_allocation,0.05801553717011299,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,shared_contact_loop,75.29668758453016,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,main_before_sense,3.438300021382462,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,main_after_sense,24.06259357751763,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,controller_allocation,0.05137457834545052,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,shared_contact_loop,74.39547593351612,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,main_before_sense,3.4308416025324453,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,main_after_sense,24.010390621626733,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,controller_allocation,0.05142441755462139,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,shared_contact_loop,65.4372699232365,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,main_before_sense,2.9711209876705653,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,main_after_sense,20.792728118701856,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,controller_allocation,0.05196013643212105,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,shared_contact_loop,64.62183394509165,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,main_before_sense,2.9649989566017503,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,main_after_sense,20.74987917793405,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,controller_allocation,0.052008478719372406,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,shared_contact_loop,75.31979906993271,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,main_before_sense,3.438491036614055,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,main_after_sense,24.063930531172968,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,auxiliary_branch,0.059580145319771474,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,controller_allocation,0.051373304144439885,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,shared_contact_loop,74.41353680412881,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,main_before_sense,3.43099126622147,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,main_after_sense,24.011438147468024,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,auxiliary_branch,0.04695530079412187,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,controller_allocation,0.05142341579909918,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,shared_contact_loop,65.45773659960123,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,main_before_sense,2.971274405993597,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,main_after_sense,20.79380191479829,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,auxiliary_branch,0.05830930719260479,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,controller_allocation,0.051958926961951674,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,shared_contact_loop,64.63782790342827,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,main_before_sense,2.9651192140603446,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,main_after_sense,20.750720876439228,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,auxiliary_branch,0.045957900099623084,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,controller_allocation,0.05200752761892382,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,shared_contact_loop,82.19026757022964,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,main_before_sense,15.06252801211025,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,main_after_sense,30.118470028576066,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,controller_allocation,0.04975275757807169,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,shared_contact_loop,81.21177846097017,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,main_before_sense,15.025350329466477,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,main_after_sense,30.044122796608573,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,controller_allocation,0.049806140317702495,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,shared_contact_loop,70.68180260253278,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,main_before_sense,12.877887838175745,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,main_after_sense,25.74968601853756,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,controller_allocation,0.050501680707752315,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP042,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,shared_contact_loop,69.80834390070912,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,main_before_sense,12.848260611212861,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,main_after_sense,25.690438574077845,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,controller_allocation,0.05055286730706547,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP043,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,shared_contact_loop,82.21572757948276,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,main_before_sense,15.063494383642734,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,main_after_sense,30.120402560362937,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,auxiliary_branch,0.060442833219387176,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,controller_allocation,0.04975137275313289,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP044,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,shared_contact_loop,81.23166749871028,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,main_before_sense,15.026106752406017,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,main_after_sense,30.04563547690564,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,auxiliary_branch,0.04763045249765111,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,controller_allocation,0.04980505210961913,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP045,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,shared_contact_loop,70.70398382684412,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,main_before_sense,12.878639246322788,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,main_after_sense,25.751188657161894,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,auxiliary_branch,0.058991297801286986,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,controller_allocation,0.05050038491121828,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP046,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,shared_contact_loop,69.82567367765152,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,main_before_sense,12.84884915567744,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,main_after_sense,25.691615523685424,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,auxiliary_branch,0.046491930320449064,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,controller_allocation,0.050551848683930235,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP047,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,main_before_sense,2.0099876434879658,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,main_after_sense,14.065703345450094,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,controller_allocation,0.06569925185959519,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP048,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,main_before_sense,2.0099876434879658,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,main_after_sense,14.065703345450094,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,controller_allocation,0.06569925185959519,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP049,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,main_before_sense,1.7852314811023664,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,main_after_sense,12.492652592286229,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,controller_allocation,0.06571656496926173,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP050,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,main_before_sense,1.7852314811023664,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,main_after_sense,12.492652592286229,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,controller_allocation,0.06571656496926173,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP051,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,main_before_sense,2.0099876434879658,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,main_after_sense,14.065703345450094,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,auxiliary_branch,0.03657334032254291,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,controller_allocation,0.06569925185959519,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP052,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,main_before_sense,2.0099876434879658,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,main_after_sense,14.065703345450094,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,auxiliary_branch,0.028886256123043876,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,controller_allocation,0.06569925185959519,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP053,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,main_before_sense,1.7852314811023664,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,main_after_sense,12.492652592286229,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,auxiliary_branch,0.03657334032254291,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,controller_allocation,0.06571656496926173,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP054,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,main_before_sense,1.7852314811023664,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,main_after_sense,12.492652592286229,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,auxiliary_branch,0.028886256123043876,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,controller_allocation,0.06571656496926173,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP055,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,main_before_sense,8.37275293147335,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,main_after_sense,16.740595670183247,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,controller_allocation,0.06477236180913708,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP056,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,shared_contact_loop,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,main_before_sense,8.37275293147335,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,main_after_sense,16.740595670183247,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,auxiliary_branch,0.0,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,controller_allocation,0.06477236180913708,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP057,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
