candidate,travel_mm,minimum_clearance_mm,component,deployer_zone,collision
CAND_2_FIT,208.0,10.617,link1,NY_PZ,False
CAND_2_FIT,210.0,10.617,link1,NY_PZ,False
CAND_2_FIT,212.0,10.617,link1,NY_PZ,False
CAND_2_FIT,214.0,10.617,link1,NY_PZ,False
CAND_2_FIT,216.0,10.617,link1,NY_PZ,False
CAND_2_FIT,218.0,10.617,link1,NY_PZ,False
CAND_2_FIT,220.0,10.617,link1,NY_PZ,False
CAND_2_FIT,222.0,10.617,link1,NY_PZ,False
CAND_2_FIT,224.0,10.617,link1,NY_PZ,False
CAND_2_FIT,226.0,10.617,link1,NY_PZ,False
CAND_2_FIT,228.0,10.617,link1,NY_PZ,False
CAND_2_FIT,230.0,10.617,link1,NY_PZ,False
CAND_2_FIT,232.0,10.617,link1,NY_PZ,False
CAND_2_FIT,234.0,10.617,link1,NY_PZ,False
CAND_2_FIT,236.0,10.617,link1,NY_PZ,False
CAND_2_FIT,238.0,10.617,link1,NY_PZ,False
CAND_2_FIT,240.0,10.617,link1,NY_PZ,False
CAND_2_FIT,242.0,10.617,link1,NY_PZ,False
CAND_2_FIT,244.0,10.617,link1,NY_PZ,False
CAND_2_FIT,246.0,10.617,link1,NY_PZ,False
CAND_2_FIT,248.0,10.617,link1,NY_PZ,False
CAND_2_FIT,250.0,10.617,link1,NY_PZ,False
CAND_2_FIT,252.0,10.617,link1,NY_PZ,False
CAND_2_FIT,254.0,10.617,link1,NY_PZ,False
CAND_2_FIT,256.0,10.617,link1,NY_PZ,False
CAND_2_FIT,258.0,10.617,link1,NY_PZ,False
CAND_2_FIT,260.0,10.617,link1,NY_PZ,False
CAND_2_FIT,262.0,10.617,link1,NY_PZ,False
CAND_2_FIT,264.0,10.617,link1,NY_PZ,False
CAND_2_FIT,266.0,10.617,link1,NY_PZ,False
CAND_2_FIT,268.0,10.617,link1,NY_PZ,False
CAND_2_FIT,270.0,10.617,link1,NY_PZ,False
CAND_2_FIT,272.0,10.617,link1,NY_PZ,False
CAND_2_FIT,274.0,10.617,link1,NY_PZ,False
CAND_2_FIT,276.0,10.617,link1,NY_PZ,False
CAND_2_FIT,278.0,10.617,link1,NY_PZ,False
CAND_2_FIT,280.0,10.617,link1,NY_PZ,False
CAND_2_FIT,282.0,10.617,link1,NY_PZ,False
CAND_2_FIT,284.0,10.617,link1,NY_PZ,False
CAND_2_FIT,286.0,10.617,link1,NY_PZ,False
CAND_2_FIT,288.0,10.617,link1,NY_PZ,False
CAND_2_FIT,290.0,10.617,link1,NY_PZ,False
CAND_2_FIT,292.0,10.617,link1,NY_PZ,False
CAND_2_FIT,294.0,10.617,link1,NY_PZ,False
CAND_2_FIT,296.0,10.617,link1,NY_PZ,False
CAND_2_FIT,298.0,10.617,link1,NY_PZ,False
CAND_2_FIT,300.0,10.617,link1,NY_PZ,False
CAND_2_FIT,302.0,10.617,link1,NY_PZ,False
CAND_2_FIT,304.0,10.617,link1,NY_PZ,False
CAND_2_FIT,306.0,10.617,link1,NY_PZ,False
CAND_2_FIT,308.0,10.617,link1,NY_PZ,False
CAND_2_FIT,310.0,10.617,link1,NY_PZ,False
CAND_2_FIT,312.0,10.617,link1,NY_PZ,False
CAND_2_FIT,314.0,10.617,link1,NY_PZ,False
CAND_2_FIT,316.0,10.617,link1,NY_PZ,False
CAND_2_FIT,318.0,10.617,link1,NY_PZ,False
CAND_2_FIT,320.0,10.617,link1,NY_PZ,False
CAND_2_FIT,322.0,10.617,link1,NY_PZ,False
CAND_2_FIT,324.0,10.617,link1,NY_PZ,False
CAND_2_FIT,326.0,10.617,link1,NY_PZ,False
CAND_2_FIT,328.0,10.617,link1,NY_PZ,False
CAND_2_FIT,330.0,10.617,link1,NY_PZ,False
CAND_2_FIT,332.0,10.617,link1,NY_PZ,False
CAND_2_FIT,334.0,10.617,link1,NY_PZ,False
CAND_2_FIT,336.0,10.617,link1,NY_PZ,False
CAND_2_FIT,338.0,10.617,link1,NY_PZ,False
CAND_2_FIT,340.0,10.617,link1,NY_PZ,False
CAND_2_FIT,342.0,10.617,link1,NY_PZ,False
CAND_2_FIT,344.0,10.617,link1,NY_PZ,False
CAND_2_FIT,346.0,10.617,link1,NY_PZ,False
CAND_2_FIT,348.0,10.617,link1,NY_PZ,False
CAND_2_FIT,350.0,10.617,link1,NY_PZ,False
CAND_2_FIT,352.0,10.617,link1,NY_PZ,False
CAND_2_FIT,354.0,10.617,link1,NY_PZ,False
CAND_2_FIT,356.0,10.617,link1,NY_PZ,False
CAND_2_FIT,358.0,10.617,link1,NY_PZ,False
CAND_2_FIT,360.0,10.617,link1,NY_PZ,False
CAND_2_FIT,362.0,10.617,link1,NY_PZ,False
CAND_2_FIT,364.0,10.617,link1,NY_PZ,False
CAND_2_FIT,366.0,10.617,link1,NY_PZ,False
CAND_2_FIT,368.0,10.617,link1,NY_PZ,False
CAND_2_FIT,370.0,10.617,link1,NY_PZ,False
CAND_2_FIT,372.0,10.617,link1,NY_PZ,False
CAND_2_FIT,374.0,10.617,link1,NY_PZ,False
CAND_2_FIT,376.0,10.617,link1,NY_PZ,False
CAND_2_FIT,378.0,10.617,link1,NY_PZ,False
CAND_2_FIT,380.0,10.617,link1,NY_PZ,False
CAND_2_FIT,382.0,10.617,link1,NY_PZ,False
CAND_2_FIT,384.0,10.617,link1,NY_PZ,False
CAND_2_FIT,386.0,10.617,link1,NY_PZ,False
CAND_2_FIT,388.0,10.617,link1,NY_PZ,False
CAND_2_FIT,390.0,10.617,link1,NY_PZ,False
CAND_2_FIT,392.0,10.617,link1,NY_PZ,False
CAND_2_FIT,394.0,10.617,link1,NY_PZ,False
CAND_2_FIT,396.0,10.617,link1,NY_PZ,False
CAND_2_FIT,398.0,10.617,link1,NY_PZ,False
CAND_2_FIT,400.0,10.617,link1,NY_PZ,False
CAND_2_FIT,402.0,10.617,link1,NY_PZ,False
CAND_2_FIT,404.0,10.617,link1,NY_PZ,False
CAND_2_FIT,406.0,10.617,link1,NY_PZ,False
CAND_2_FIT,408.0,10.617,link1,NY_PZ,False
CAND_2_FIT,410.0,10.617,link1,NY_PZ,False
CAND_2_FIT,412.0,10.617,link1,NY_PZ,False
CAND_2_FIT,414.0,10.617,link1,NY_PZ,False
CAND_2_FIT,416.0,10.617,link1,NY_PZ,False
CAND_2_FIT,418.0,10.617,link1,NY_PZ,False
CAND_2_FIT,420.0,10.617,link1,NY_PZ,False
CAND_2_FIT,422.0,10.617,link1,NY_PZ,False
CAND_2_FIT,424.0,10.617,link1,NY_PZ,False
CAND_2_FIT,426.0,10.617,link1,NY_PZ,False
CAND_2_FIT,428.0,10.617,link1,NY_PZ,False
CAND_2_FIT,430.0,10.617,link1,NY_PZ,False
CAND_2_FIT,432.0,10.617,link1,NY_PZ,False
CAND_2_FIT,434.0,10.617,link1,NY_PZ,False
CAND_2_FIT,436.0,10.617,link1,NY_PZ,False
CAND_2_FIT,438.0,10.617,link1,NY_PZ,False
CAND_2_FIT,440.0,10.617,link1,NY_PZ,False
CAND_2_FIT,442.0,10.617,link1,NY_PZ,False
CAND_2_FIT,444.0,10.617,link1,NY_PZ,False
CAND_2_FIT,446.0,10.617,link1,NY_PZ,False
CAND_2_FIT,448.0,10.617,link1,NY_PZ,False
CAND_2_FIT,450.0,10.617,link1,NY_PZ,False
CAND_2_FIT,452.0,10.617,link1,NY_PZ,False
CAND_2_FIT,454.0,10.617,link1,NY_PZ,False
CAND_2_FIT,456.0,10.617,link1,NY_PZ,False
CAND_2_FIT,458.0,10.617,link1,NY_PZ,False
CAND_2_FIT,460.0,10.617,link1,NY_PZ,False
CAND_2_FIT,462.0,10.617,link1,NY_PZ,False
CAND_2_FIT,464.0,10.617,link1,NY_PZ,False
CAND_2_FIT,466.0,10.617,link1,NY_PZ,False
CAND_2_FIT,468.0,10.617,link1,NY_PZ,False
CAND_2_FIT,470.0,10.617,link1,NY_PZ,False
CAND_2_FIT,472.0,10.617,link1,NY_PZ,False
CAND_2_FIT,474.0,10.617,link1,NY_PZ,False
CAND_2_FIT,476.0,10.617,link1,NY_PZ,False
CAND_2_FIT,478.0,10.617,link1,NY_PZ,False
CAND_2_FIT,480.0,10.617,link1,NY_PZ,False
CAND_2_FIT,482.0,10.617,link1,NY_PZ,False
CAND_2_FIT,484.0,10.617,link1,NY_PZ,False
CAND_2_FIT,486.0,10.617,link1,NY_PZ,False
CAND_2_FIT,488.0,10.617,link1,NY_PZ,False
CAND_2_FIT,490.0,10.617,link1,NY_PZ,False
CAND_2_FIT,492.0,10.617,link1,NY_PZ,False
CAND_2_FIT,494.0,10.617,link1,NY_PZ,False
CAND_2_FIT,496.0,10.617,link1,NY_PZ,False
CAND_2_FIT,498.0,10.617,link1,NY_PZ,False
CAND_2_FIT,500.0,10.617,link1,NY_PZ,False
CAND_2_FIT,502.0,10.617,link1,NY_PZ,False
CAND_2_FIT,504.0,10.617,link1,NY_PZ,False
CAND_2_FIT,506.0,10.617,link1,NY_PZ,False
CAND_2_FIT,508.0,10.617,link1,NY_PZ,False
CAND_2_FIT,510.0,10.617,link1,NY_PZ,False
CAND_2_FIT,512.0,10.617,link1,NY_PZ,False
CAND_2_FIT,514.0,10.617,link1,NY_PZ,False
CAND_2_FIT,516.0,10.617,link1,NY_PZ,False
CAND_2_FIT,518.0,10.617,link1,NY_PZ,False
CAND_2_FIT,520.0,10.617,link1,NY_PZ,False
CAND_2_FIT,522.0,10.617,link1,NY_PZ,False
CAND_2_FIT,524.0,10.617,link1,NY_PZ,False
CAND_2_FIT,526.0,10.617,link1,NY_PZ,False
CAND_2_FIT,528.0,10.617,link1,NY_PZ,False
CAND_2_FIT,530.0,10.617,link1,NY_PZ,False
CAND_2_FIT,532.0,10.617,link1,NY_PZ,False
CAND_2_FIT,534.0,10.617,link1,NY_PZ,False
CAND_2_FIT,536.0,10.617,link1,NY_PZ,False
CAND_2_FIT,538.0,10.617,link1,NY_PZ,False
CAND_2_FIT,540.0,10.617,link1,NY_PZ,False
CAND_2_FIT,542.0,10.617,link1,NY_PZ,False
CAND_2_FIT,544.0,10.617,link1,NY_PZ,False
CAND_2_FIT,546.0,10.617,link1,NY_PZ,False
CAND_2_FIT,548.0,10.617,link1,NY_PZ,False
CAND_2_FIT,550.0,10.617,link1,NY_PZ,False
CAND_2_FIT,552.0,10.617,link1,NY_PZ,False
CAND_2_FIT,554.0,10.617,link1,NY_PZ,False
CAND_2_FIT,556.0,10.617,link1,NY_PZ,False
CAND_2_FIT,558.0,10.617,link1,NY_PZ,False
CAND_2_FIT,560.0,10.617,link1,NY_PZ,False
CAND_2_FIT,562.0,10.617,link1,NY_PZ,False
CAND_2_FIT,564.0,10.617,link1,NY_PZ,False
CAND_2_FIT,566.0,10.617,link1,NY_PZ,False
CAND_2_FIT,568.0,10.617,link1,NY_PZ,False
CAND_2_FIT,570.0,10.617,link1,NY_PZ,False
CAND_2_FIT,572.0,10.617,link1,NY_PZ,False
CAND_2_FIT,574.0,10.617,link1,NY_PZ,False
CAND_2_FIT,576.0,10.617,link1,NY_PZ,False
CAND_2_FIT,578.0,10.617,link1,NY_PZ,False
CAND_2_FIT,580.0,10.617,link1,NY_PZ,False
CAND_2_FIT,582.0,10.617,link1,NY_PZ,False
CAND_2_FIT,584.0,10.617,link1,NY_PZ,False
CAND_2_FIT,586.0,10.617,link1,NY_PZ,False
CAND_2_FIT,588.0,10.617,link1,NY_PZ,False
CAND_2_FIT,590.0,10.617,link1,NY_PZ,False
CAND_2_FIT,592.0,10.617,link1,NY_PZ,False
CAND_2_FIT,594.0,10.617,link1,NY_PZ,False
CAND_2_FIT,596.0,10.617,link1,NY_PZ,False
CAND_2_FIT,598.0,10.617,link1,NY_PZ,False
CAND_2_FIT,600.0,10.617,link1,NY_PZ,False
CAND_2_FIT,602.0,10.617,link1,NY_PZ,False
CAND_2_FIT,604.0,10.617,link1,NY_PZ,False
CAND_2_FIT,606.0,10.617,link1,NY_PZ,False
CAND_2_FIT,608.0,10.617,link1,NY_PZ,False
CAND_2_FIT,610.0,10.617,link1,NY_PZ,False
CAND_2_FIT,612.0,10.617,link1,NY_PZ,False
CAND_2_FIT,614.0,10.617,link1,NY_PZ,False
CAND_2_FIT,616.0,10.617,link1,NY_PZ,False
CAND_2_FIT,618.0,10.617,link1,NY_PZ,False
CAND_2_FIT,620.0,10.617,link1,NY_PZ,False
CAND_2_FIT,622.0,10.617,link1,NY_PZ,False
CAND_2_FIT,624.0,10.617,link1,NY_PZ,False
CAND_2_FIT,626.0,10.617,link1,NY_PZ,False
CAND_2_FIT,628.0,10.617,link1,NY_PZ,False
CAND_2_FIT,630.0,10.617,link1,NY_PZ,False
CAND_2_FIT,632.0,10.617,link1,NY_PZ,False
CAND_2_FIT,634.0,10.617,link1,NY_PZ,False
CAND_2_FIT,636.0,10.617,link1,NY_PZ,False
CAND_2_FIT,638.0,10.617,link1,NY_PZ,False
CAND_2_FIT,640.0,10.617,link1,NY_PZ,False
CAND_2_FIT,642.0,10.617,link1,NY_PZ,False
CAND_2_FIT,644.0,10.617,link1,NY_PZ,False
CAND_2_FIT,646.0,10.617,link1,NY_PZ,False
CAND_2_FIT,648.0,10.617,link1,NY_PZ,False
CAND_2_FIT,650.0,10.617,link1,NY_PZ,False
CAND_2_FIT,652.0,10.617,link1,NY_PZ,False
CAND_2_FIT,654.0,10.617,link1,NY_PZ,False
CAND_2_FIT,656.0,10.617,link1,NY_PZ,False
CAND_2_FIT,658.0,10.617,link1,NY_PZ,False
CAND_2_FIT,660.0,10.617,link1,NY_PZ,False
CAND_2_FIT,662.0,10.617,link1,NY_PZ,False
CAND_2_FIT,664.0,10.617,link1,NY_PZ,False
CAND_2_FIT,666.0,10.617,link1,NY_PZ,False
CAND_2_FIT,668.0,10.617,link1,NY_PZ,False
CAND_2_FIT,670.0,10.617,link1,NY_PZ,False
CAND_2_FIT,672.0,10.617,link1,NY_PZ,False
CAND_2_FIT,674.0,10.617,link1,NY_PZ,False
CAND_2_FIT,676.0,10.617,link1,NY_PZ,False
CAND_2_FIT,678.0,10.617,link1,NY_PZ,False
CAND_2_FIT,680.0,10.617,link1,NY_PZ,False
CAND_2_FIT,682.0,10.617,link1,NY_PZ,False
CAND_2_FIT,684.0,10.617,link1,NY_PZ,False
CAND_2_FIT,686.0,10.617,link1,NY_PZ,False
CAND_2_FIT,688.0,10.617,link1,NY_PZ,False
CAND_2_FIT,690.0,10.617,link1,NY_PZ,False
CAND_2_FIT,692.0,10.617,link1,NY_PZ,False
CAND_2_FIT,694.0,10.617,link1,NY_PZ,False
CAND_2_FIT,696.0,10.617,link1,NY_PZ,False
CAND_2_FIT,698.0,10.617,link1,NY_PZ,False
CAND_2_FIT,700.0,10.617,link1,NY_PZ,False
CAND_2_FIT,702.0,10.617,link1,NY_PZ,False
CAND_2_FIT,704.0,10.617,link1,NY_PZ,False
CAND_2_FIT,706.0,10.617,link1,NY_PZ,False
CAND_2_FIT,708.0,10.617,link1,NY_PZ,False
CAND_2_FIT,710.0,10.617,link1,NY_PZ,False
CAND_2_FIT,712.0,10.617,link1,NY_PZ,False
CAND_2_FIT,714.0,10.617,link1,NY_PZ,False
CAND_2_FIT,716.0,10.617,link1,NY_PZ,False
CAND_2_FIT,718.0,10.617,link1,NY_PZ,False
CAND_2_FIT,720.0,10.617,link1,NY_PZ,False
CAND_2_THIN,0.0,5.648,link3,NY_PZ,False
CAND_2_THIN,2.0,5.648,link3,NY_PZ,False
CAND_2_THIN,4.0,5.648,link3,NY_PZ,False
CAND_2_THIN,6.0,5.648,link3,NY_PZ,False
CAND_2_THIN,8.0,5.648,link3,NY_PZ,False
CAND_2_THIN,10.0,5.648,link3,NY_PZ,False
CAND_2_THIN,12.0,5.648,link3,NY_PZ,False
CAND_2_THIN,14.0,5.648,link3,NY_PZ,False
CAND_2_THIN,16.0,5.648,link3,NY_PZ,False
CAND_2_THIN,18.0,5.648,link3,NY_PZ,False
CAND_2_THIN,20.0,5.648,link3,NY_PZ,False
CAND_2_THIN,22.0,5.648,link3,NY_PZ,False
CAND_2_THIN,24.0,5.648,link3,NY_PZ,False
CAND_2_THIN,26.0,5.648,link3,NY_PZ,False
CAND_2_THIN,28.0,5.648,link3,NY_PZ,False
CAND_2_THIN,30.0,5.648,link3,NY_PZ,False
CAND_2_THIN,32.0,5.648,link3,NY_PZ,False
CAND_2_THIN,34.0,5.648,link3,NY_PZ,False
CAND_2_THIN,36.0,5.648,link3,NY_PZ,False
CAND_2_THIN,38.0,5.648,link3,NY_PZ,False
CAND_2_THIN,40.0,5.648,link3,NY_PZ,False
CAND_2_THIN,42.0,5.648,link3,NY_PZ,False
CAND_2_THIN,44.0,5.648,link3,NY_PZ,False
CAND_2_THIN,46.0,5.648,link3,NY_PZ,False
CAND_2_THIN,48.0,5.648,link3,NY_PZ,False
CAND_2_THIN,50.0,5.648,link3,NY_PZ,False
CAND_2_THIN,52.0,5.648,link3,NY_PZ,False
CAND_2_THIN,54.0,5.648,link3,NY_PZ,False
CAND_2_THIN,56.0,5.648,link3,NY_PZ,False
CAND_2_THIN,58.0,5.648,link3,NY_PZ,False
CAND_2_THIN,60.0,5.648,link3,NY_PZ,False
CAND_2_THIN,62.0,5.648,link3,NY_PZ,False
CAND_2_THIN,64.0,5.648,link3,NY_PZ,False
CAND_2_THIN,66.0,5.648,link3,NY_PZ,False
CAND_2_THIN,68.0,5.648,link3,NY_PZ,False
CAND_2_THIN,70.0,5.648,link3,NY_PZ,False
CAND_2_THIN,72.0,5.648,link3,NY_PZ,False
CAND_2_THIN,74.0,5.648,link3,NY_PZ,False
CAND_2_THIN,76.0,5.648,link3,NY_PZ,False
CAND_2_THIN,78.0,5.648,link3,NY_PZ,False
CAND_2_THIN,80.0,5.648,link3,NY_PZ,False
CAND_2_THIN,82.0,5.648,link3,NY_PZ,False
CAND_2_THIN,84.0,5.648,link3,NY_PZ,False
CAND_2_THIN,86.0,5.648,link3,NY_PZ,False
CAND_2_THIN,88.0,5.648,link3,NY_PZ,False
CAND_2_THIN,90.0,5.648,link3,NY_PZ,False
CAND_2_THIN,92.0,5.648,link3,NY_PZ,False
CAND_2_THIN,94.0,5.648,link3,NY_PZ,False
CAND_2_THIN,96.0,5.648,link3,NY_PZ,False
CAND_2_THIN,98.0,5.648,link3,NY_PZ,False
CAND_2_THIN,100.0,5.648,link3,NY_PZ,False
CAND_2_THIN,102.0,5.648,link3,NY_PZ,False
CAND_2_THIN,104.0,5.648,link3,NY_PZ,False
CAND_2_THIN,106.0,5.648,link3,NY_PZ,False
CAND_2_THIN,108.0,5.648,link3,NY_PZ,False
CAND_2_THIN,110.0,5.648,link3,NY_PZ,False
CAND_2_THIN,112.0,5.648,link3,NY_PZ,False
CAND_2_THIN,114.0,5.648,link3,NY_PZ,False
CAND_2_THIN,116.0,5.648,link3,NY_PZ,False
CAND_2_THIN,118.0,5.648,link3,NY_PZ,False
CAND_2_THIN,120.0,5.648,link3,NY_PZ,False
CAND_2_THIN,122.0,5.648,link3,NY_PZ,False
CAND_2_THIN,124.0,5.648,link3,NY_PZ,False
CAND_2_THIN,126.0,5.648,link3,NY_PZ,False
CAND_2_THIN,128.0,5.648,link3,NY_PZ,False
CAND_2_THIN,130.0,5.648,link3,NY_PZ,False
CAND_2_THIN,132.0,5.648,link3,NY_PZ,False
CAND_2_THIN,134.0,5.648,link3,NY_PZ,False
CAND_2_THIN,136.0,5.648,link3,NY_PZ,False
CAND_2_THIN,138.0,5.648,link3,NY_PZ,False
CAND_2_THIN,140.0,5.648,link3,NY_PZ,False
CAND_2_THIN,142.0,5.648,link3,NY_PZ,False
CAND_2_THIN,144.0,5.648,link3,NY_PZ,False
CAND_2_THIN,146.0,5.648,link3,NY_PZ,False
CAND_2_THIN,148.0,5.648,link3,NY_PZ,False
CAND_2_THIN,150.0,5.648,link3,NY_PZ,False
CAND_2_THIN,152.0,5.648,link3,NY_PZ,False
CAND_2_THIN,154.0,5.648,link3,NY_PZ,False
CAND_2_THIN,156.0,5.648,link3,NY_PZ,False
CAND_2_THIN,158.0,5.648,link3,NY_PZ,False
CAND_2_THIN,160.0,5.648,link3,NY_PZ,False
CAND_2_THIN,162.0,5.648,link3,NY_PZ,False
CAND_2_THIN,164.0,5.648,link3,NY_PZ,False
CAND_2_THIN,166.0,5.648,link3,NY_PZ,False
CAND_2_THIN,168.0,5.648,link3,NY_PZ,False
CAND_2_THIN,170.0,5.648,link3,NY_PZ,False
CAND_2_THIN,172.0,5.648,link3,NY_PZ,False
CAND_2_THIN,174.0,5.648,link3,NY_PZ,False
CAND_2_THIN,176.0,5.648,link3,NY_PZ,False
CAND_2_THIN,178.0,5.648,link3,NY_PZ,False
CAND_2_THIN,180.0,5.648,link3,NY_PZ,False
CAND_2_THIN,182.0,5.648,link3,NY_PZ,False
CAND_2_THIN,184.0,5.648,link3,NY_PZ,False
CAND_2_THIN,186.0,5.648,link3,NY_PZ,False
CAND_2_THIN,188.0,5.648,link3,NY_PZ,False
CAND_2_THIN,190.0,5.648,link3,NY_PZ,False
CAND_2_THIN,192.0,5.648,link3,NY_PZ,False
CAND_2_THIN,194.0,5.648,link3,NY_PZ,False
CAND_2_THIN,196.0,5.648,link3,NY_PZ,False
CAND_2_THIN,198.0,5.648,link3,NY_PZ,False
CAND_2_THIN,200.0,5.648,link3,NY_PZ,False
CAND_2_THIN,202.0,5.648,link3,NY_PZ,False
CAND_2_THIN,204.0,5.648,link3,NY_PZ,False
CAND_2_THIN,206.0,5.648,link3,NY_PZ,False
CAND_2_THIN,208.0,5.648,link3,NY_PZ,False
CAND_2_THIN,210.0,5.648,link3,NY_PZ,False
CAND_2_THIN,212.0,5.648,link3,NY_PZ,False
CAND_2_THIN,214.0,5.648,link3,NY_PZ,False
CAND_2_THIN,216.0,5.648,link3,NY_PZ,False
CAND_2_THIN,218.0,5.648,link3,NY_PZ,False
CAND_2_THIN,220.0,5.648,link3,NY_PZ,False
CAND_2_THIN,222.0,5.648,link3,NY_PZ,False
CAND_2_THIN,224.0,5.648,link3,NY_PZ,False
CAND_2_THIN,226.0,5.648,link3,NY_PZ,False
CAND_2_THIN,228.0,5.648,link3,NY_PZ,False
CAND_2_THIN,230.0,5.648,link3,NY_PZ,False
CAND_2_THIN,232.0,5.648,link3,NY_PZ,False
CAND_2_THIN,234.0,5.648,link3,NY_PZ,False
CAND_2_THIN,236.0,5.648,link3,NY_PZ,False
CAND_2_THIN,238.0,5.648,link3,NY_PZ,False
CAND_2_THIN,240.0,5.648,link3,NY_PZ,False
CAND_2_THIN,242.0,5.648,link3,NY_PZ,False
CAND_2_THIN,244.0,5.648,link3,NY_PZ,False
CAND_2_THIN,246.0,5.648,link3,NY_PZ,False
CAND_2_THIN,248.0,5.648,link3,NY_PZ,False
CAND_2_THIN,250.0,5.648,link3,NY_PZ,False
CAND_2_THIN,252.0,5.648,link3,NY_PZ,False
CAND_2_THIN,254.0,5.648,link3,NY_PZ,False
CAND_2_THIN,256.0,5.648,link3,NY_PZ,False
CAND_2_THIN,258.0,5.648,link3,NY_PZ,False
CAND_2_THIN,260.0,5.648,link3,NY_PZ,False
CAND_2_THIN,262.0,5.648,link3,NY_PZ,False
CAND_2_THIN,264.0,5.648,link3,NY_PZ,False
CAND_2_THIN,266.0,5.648,link3,NY_PZ,False
CAND_2_THIN,268.0,5.648,link3,NY_PZ,False
CAND_2_THIN,270.0,5.648,link3,NY_PZ,False
CAND_2_THIN,272.0,5.648,link3,NY_PZ,False
CAND_2_THIN,274.0,5.648,link3,NY_PZ,False
CAND_2_THIN,276.0,5.648,link3,NY_PZ,False
CAND_2_THIN,278.0,5.648,link3,NY_PZ,False
CAND_2_THIN,280.0,5.648,link3,NY_PZ,False
CAND_2_THIN,282.0,5.648,link3,NY_PZ,False
CAND_2_THIN,284.0,5.648,link3,NY_PZ,False
CAND_2_THIN,286.0,5.648,link3,NY_PZ,False
CAND_2_THIN,288.0,5.648,link3,NY_PZ,False
CAND_2_THIN,290.0,5.648,link3,NY_PZ,False
CAND_2_THIN,292.0,5.648,link3,NY_PZ,False
CAND_2_THIN,294.0,5.648,link3,NY_PZ,False
CAND_2_THIN,296.0,5.648,link3,NY_PZ,False
CAND_2_THIN,298.0,5.648,link3,NY_PZ,False
CAND_2_THIN,300.0,5.648,link3,NY_PZ,False
CAND_2_THIN,302.0,5.648,link3,NY_PZ,False
CAND_2_THIN,304.0,5.648,link3,NY_PZ,False
CAND_2_THIN,306.0,5.648,link3,NY_PZ,False
CAND_2_THIN,308.0,5.648,link3,NY_PZ,False
CAND_2_THIN,310.0,5.648,link3,NY_PZ,False
CAND_2_THIN,312.0,5.648,link3,NY_PZ,False
CAND_2_THIN,314.0,5.648,link3,NY_PZ,False
CAND_2_THIN,316.0,5.648,link3,NY_PZ,False
CAND_2_THIN,318.0,5.648,link3,NY_PZ,False
CAND_2_THIN,320.0,5.648,link3,NY_PZ,False
CAND_2_THIN,322.0,5.648,link3,NY_PZ,False
CAND_2_THIN,324.0,5.648,link3,NY_PZ,False
CAND_2_THIN,326.0,5.648,link3,NY_PZ,False
CAND_2_THIN,328.0,5.648,link3,NY_PZ,False
CAND_2_THIN,330.0,5.648,link3,NY_PZ,False
CAND_2_THIN,332.0,5.648,link3,NY_PZ,False
CAND_2_THIN,334.0,5.648,link3,NY_PZ,False
CAND_2_THIN,336.0,5.648,link3,NY_PZ,False
CAND_2_THIN,338.0,5.648,link3,NY_PZ,False
CAND_2_THIN,340.0,5.648,link3,NY_PZ,False
CAND_2_THIN,342.0,5.648,link3,NY_PZ,False
CAND_2_THIN,344.0,5.648,link3,NY_PZ,False
CAND_2_THIN,346.0,5.648,link3,NY_PZ,False
CAND_2_THIN,348.0,5.648,link3,NY_PZ,False
CAND_2_THIN,350.0,5.648,link3,NY_PZ,False
CAND_2_THIN,352.0,5.648,link3,NY_PZ,False
CAND_2_THIN,354.0,5.648,link3,NY_PZ,False
CAND_2_THIN,356.0,5.648,link3,NY_PZ,False
CAND_2_THIN,358.0,5.648,link3,NY_PZ,False
CAND_2_THIN,360.0,5.648,link3,NY_PZ,False
CAND_2_THIN,362.0,5.648,link3,NY_PZ,False
CAND_2_THIN,364.0,5.648,link3,NY_PZ,False
CAND_2_THIN,366.0,5.648,link3,NY_PZ,False
CAND_2_THIN,368.0,5.648,link3,NY_PZ,False
CAND_2_THIN,370.0,5.648,link3,NY_PZ,False
CAND_2_THIN,372.0,5.648,link3,NY_PZ,False
CAND_2_THIN,374.0,5.648,link3,NY_PZ,False
CAND_2_THIN,376.0,5.648,link3,NY_PZ,False
CAND_2_THIN,378.0,5.648,link3,NY_PZ,False
CAND_2_THIN,380.0,5.648,link3,NY_PZ,False
CAND_2_THIN,382.0,5.648,link3,NY_PZ,False
CAND_2_THIN,384.0,5.648,link3,NY_PZ,False
CAND_2_THIN,386.0,5.648,link3,NY_PZ,False
CAND_2_THIN,388.0,5.648,link3,NY_PZ,False
CAND_2_THIN,390.0,5.648,link3,NY_PZ,False
CAND_2_THIN,392.0,5.648,link3,NY_PZ,False
CAND_2_THIN,394.0,5.648,link3,NY_PZ,False
CAND_2_THIN,396.0,5.648,link3,NY_PZ,False
CAND_2_THIN,398.0,5.648,link3,NY_PZ,False
CAND_2_THIN,400.0,5.648,link3,NY_PZ,False
CAND_2_THIN,402.0,5.648,link3,NY_PZ,False
CAND_2_THIN,404.0,5.648,link3,NY_PZ,False
CAND_2_THIN,406.0,5.648,link3,NY_PZ,False
CAND_2_THIN,408.0,5.648,link3,NY_PZ,False
CAND_2_THIN,410.0,5.648,link3,NY_PZ,False
CAND_2_THIN,412.0,5.648,link3,NY_PZ,False
CAND_2_THIN,414.0,5.648,link3,NY_PZ,False
