scenario_id,t_s,evaluation_status,plan_contract_status,static_evaluation_status,target_evaluation_status,combined_evaluation_status,static_margin_m,target_margin_m,combined_margin_m
C1_T3,1.03,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15209628133288922,0.05465000000000002
C1_T3,1.04,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15305665830115744,0.05465000000000002
C1_T3,1.05,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15403591293556035,0.05465000000000002
C1_T3,1.06,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15503410000844947,0.05465000000000002
C1_T3,1.07,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.156051270337836,0.05465000000000002
C1_T3,1.08,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15708746785642103,0.05465000000000002
C1_T3,1.09,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15814272765532122,0.05465000000000002
C1_T3,1.1,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13927192443135233,0.05465000000000002
C1_T3,1.11,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14036556523184857,0.05465000000000002
C1_T3,1.12,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14147833790916448,0.05465000000000002
C1_T3,1.1300000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14261025700966135,0.05465000000000002
C1_T3,1.1400000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1437613301434304,0.05465000000000002
C1_T3,1.1500000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14493155725237422,0.05465000000000002
C1_T3,1.16,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14612093262864345,0.05465000000000002
C1_T3,1.17,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14732944764276307,0.05465000000000002
C1_T3,1.18,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14855709129088762,0.05465000000000002
C1_T3,1.19,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1498038479808328,0.05465000000000002
C1_T3,1.2,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1510696949063028,0.05465000000000002
C1_T3,1.21,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15235460170757165,0.05465000000000002
C1_T3,1.22,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15365853253546607,0.05465000000000002
C1_T3,1.23,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15498144798441327,0.05465000000000002
C1_T3,1.24,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15632330454922883,0.05465000000000002
C1_T3,1.25,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13774168961875677,0.05465000000000002
C1_T3,1.26,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13912146303088346,0.05465000000000002
C1_T3,1.27,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1405200034629469,0.05465000000000002
C1_T3,1.28,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14193723993908025,0.05465000000000002
C1_T3,1.29,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14337309855307678,0.05465000000000002
C1_T3,1.3,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1448275015835941,0.05465000000000002
C1_T3,1.31,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14630036520347128,0.05465000000000002
C1_T3,1.32,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14779159858297486,0.05465000000000002
C1_T3,1.33,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14930110557591442,0.05465000000000002
C1_T3,1.34,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15082878724626192,0.05465000000000002
C1_T3,1.35,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15237454247893667,0.05465000000000002
C1_T3,1.36,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.153938265937062,0.05465000000000002
C1_T3,1.37,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.155519845460876,0.05465000000000002
C1_T3,1.3800000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13717939266360057,0.05465000000000002
C1_T3,1.3900000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13879652687452654,0.05465000000000002
C1_T3,1.4000000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14043114537310114,0.05465000000000002
C1_T3,1.41,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14208311618219654,0.05465000000000002
C1_T3,1.42,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14375230148378865,0.05465000000000002
C1_T3,1.43,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1454385559009188,0.05465000000000002
C1_T3,1.44,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14714172734661007,0.05465000000000002
C1_T3,1.45,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14886165975713506,0.05465000000000002
C1_T3,1.46,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15059819501549,0.05465000000000002
C1_T3,1.47,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15235117228690853,0.05465000000000002
C1_T3,1.48,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15412042580725765,0.05465000000000002
C1_T3,1.49,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15590578378813758,0.05465000000000002
C1_T3,1.5,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13776984675856307,0.05465000000000002
C1_T3,1.51,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1395871007277712,0.05465000000000002
C1_T3,1.52,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14141992442273116,0.05465000000000002
C1_T3,1.53,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14326813381953923,0.05465000000000002
C1_T3,1.54,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14513153879709406,0.05465000000000002
C1_T3,1.55,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14700994249740928,0.05465000000000002
C1_T3,1.56,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14890314311230435,0.05465000000000002
C1_T3,1.57,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15081093601499962,0.05465000000000002
C1_T3,1.58,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15273311388508337,0.05465000000000002
C1_T3,1.59,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15466946479777394,0.05465000000000002
C1_T3,1.6,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1366847821227587,0.05465000000000002
C1_T3,1.61,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1386490481353435,0.05465000000000002
C1_T3,1.62,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1406268196291664,0.05465000000000002
C1_T3,1.6300000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14261786893260003,0.05465000000000002
C1_T3,1.6400000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14462196683610745,0.05465000000000002
C1_T3,1.6500000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1466388803796561,0.05465000000000002
C1_T3,1.6600000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1486683715198714,0.05465000000000002
C1_T3,1.67,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1507101981381484,0.05465000000000002
C1_T3,1.68,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15276411617023306,0.05465000000000002
C1_T3,1.69,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15482988033260192,0.05465000000000002
C1_T3,1.7,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.136974587682484,0.05465000000000002
C1_T3,1.71,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.13906353267693028,0.05465000000000002
C1_T3,1.72,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14116356323932033,0.05465000000000002
C1_T3,1.73,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1432744152267889,0.05465000000000002
C1_T3,1.74,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14539582229324605,0.05465000000000002
C1_T3,1.75,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1475275162914605,0.05465000000000002
C1_T3,1.76,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.14966922561003604,0.05465000000000002
C1_T3,1.77,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1518206735504143,0.05465000000000002
C1_T3,1.78,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15398157883594077,0.05465000000000002
C1_T3,1.79,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1561516579939498,0.05465000000000002
C1_T3,1.8,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.15833062725592162,0.05465000000000002
C1_T3,1.81,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.16051820208551965,0.05465000000000002
C1_T3,1.82,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.16271409495753947,0.05465000000000002
C1_T3,1.83,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.16491801381871585,0.05465000000000002
C1_T3,1.84,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.16712966280080543,0.05465000000000002
C1_T3,1.85,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.16934874420260837,0.05465000000000002
C1_T3,1.86,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1715749593347332,0.05465000000000002
C1_T3,1.87,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.17380800709022454,0.05465000000000002
C1_T3,1.8800000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.176047581656546,0.05465000000000002
C1_T3,1.8900000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.17829337180441346,0.05465000000000002
C1_T3,1.9000000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.18054506255369407,0.05465000000000002
C1_T3,1.9100000000000001,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1828023375203358,0.05465000000000002
C1_T3,1.92,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.18506487961818413,0.05465000000000002
C1_T3,1.93,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.18733236969009642,0.05465000000000002
C1_T3,1.94,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1896044849612507,0.05465000000000002
C1_T3,1.95,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1918808993916422,0.05465000000000002
C1_T3,1.96,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.19416128586662101,0.05465000000000002
C1_T3,1.97,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.1964453180721365,0.05465000000000002
C1_T3,1.98,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.19873267016292606,0.05465000000000002
C1_T3,1.99,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.20102301466107753,0.05465000000000002
C1_T3,2.0,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.20331602086734107,0.05465000000000002
C1_T3,2.0100000000000002,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.20561135542286085,0.05465000000000002
C1_T3,2.02,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2079086842599101,0.05465000000000002
C1_T3,2.0300000000000002,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.21020767367567245,0.05465000000000002
C1_T3,2.04,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.21250798929580478,0.05465000000000002
C1_T3,2.05,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.21480929410593547,0.05465000000000002
C1_T3,2.06,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2171112478516945,0.05465000000000002
C1_T3,2.07,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.21941350870312787,0.05465000000000002
C1_T3,2.08,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.22171573568951836,0.05465000000000002
C1_T3,2.09,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.22401758964855983,0.05465000000000002
C1_T3,2.1,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2263187321122539,0.05465000000000002
C1_T3,2.11,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.22861882380699322,0.05465000000000002
C1_T3,2.12,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.23091752480197253,0.05465000000000002
C1_T3,2.13,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.23321449643023112,0.05465000000000002
C1_T3,2.14,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2355094030554809,0.05465000000000002
C1_T3,2.15,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2378019118316072,0.05465000000000002
C1_T3,2.16,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.240091690719395,0.05465000000000002
C1_T3,2.17,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.24237840686345175,0.05465000000000002
C1_T3,2.18,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.24466172698911087,0.05465000000000002
C1_T3,2.19,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.24694131926338142,0.05465000000000002
C1_T3,2.2,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.24921685451691117,0.05465000000000002
C1_T3,2.21,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.251488005526698,0.05465000000000002
C1_T3,2.22,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2537544452984451,0.05465000000000002
C1_T3,2.23,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2560158464804621,0.05465000000000002
C1_T3,2.24,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.25827188287299313,0.05465000000000002
C1_T3,2.25,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2605222317542117,0.05465000000000002
C1_T3,2.2600000000000002,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.26276657488368865,0.05465000000000002
C1_T3,2.27,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.265004597492374,0.05465000000000002
C1_T3,2.2800000000000002,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2672359867201796,0.05465000000000002
C1_T3,2.29,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.26946043146301507,0.05465000000000002
C1_T3,2.3000000000000003,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2716776239210405,0.05465000000000002
C1_T3,2.31,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.27388726116494516,0.05465000000000002
C1_T3,2.32,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2760890449398738,0.05465000000000002
C1_T3,2.33,EVALUATED,MATCHED_T2_T15_TRIGGER_AND_CONST_OMEGA_CONTINUATION,EVALUATED,EVALUATED,EVALUATED,0.05465000000000002,0.2782826798098887,0.05465000000000002
