file,sha256,bytes
results/TEMPORARY_MEMORY_WINDOW_V30_a.json,4c48bb958cf478a97eba46558dbc2a02396832bb52680e8627139e748cde9f24,1190
results/UI_RESIDENT_RECOVERY_lug30_resume_20260911_c.json,efa56ce3dd6ef843b87bd9c682fa02f1212946d2b42f88883487892b016d85b2,684
results/UI_RESIDENT_RECOVERY_lug30_split_window_b.json,c7bf553166c027285cf05b26d1f2ebd9c0aec0cfa81e0e48c0863de9dea8e3f2,684
sources/COLD_TIM_SELECTION.json,4cb3d8b61e04d3e4553aea22c0da00f1c8ff92c08c99a65282c4e45459a9b2f5,2180
sources/lugs_v30/130191_A3.pdf,622c3e3cec7b1da17a4e088941138f9ed71b9d74ee61818e7f4751a80e2e1b15,93787
sources/lugs_v30/130191_A3_page.png,67103f8d0a3458fca80f4e2093beeed63306e86b4eda694da0c1d47f32ab1155,256994
sources/lugs_v30/130191_C.zip,11e4fa523d98e7b18f3df253b0af9d328633c542ada4d55acf5ed4cd43d965df,7965
sources/lugs_v30/408-1542_U.pdf,accdb984a2be8cceea5fcbc25c27ac32b5a78a70bcd35781fb0410b061bbf1dc,452354
sources/lugs_v30/55A0111_R.pdf,b9e6b6766e7c854ceda0b1ec474ef566d4dae3fdbc36d47ec1ffd80c1619afb6,60245
sources/lugs_v30/74651195R_page.png,2ff7b842ab3f9ed006c674fca2bcc306295feb3d75e5c56c8f0f875d9c619ec8,190963
sources/lugs_v30/ASPEN_DIN125.pdf,4e9f4e5e11a092eddd435588cfa32074b83d80e2d5b5114431fff5aa1e1b8fe9,442552
sources/lugs_v30/c-130191-c-3d.stp,62d7d993c5cbf5c8b8d918e2d9010630c81d81635072d3a217b0337f8be84941,35406
sources/lugs_v30/ETTINGER_00305059.pdf,9b6015e284f3b18ccca9e32bd2f71b80b7506f6c881e8c088760d7cba91f343b,129086
sources/lugs_v30/flat_washer_normal_m3_simple.step,6aaad3e26efa4c59d8c081d53fb38053091648aa8f34c031294b50fbd743f409,15012
sources/lugs_v30/flat_washer_normal_m5_simple.step,51ff899874c1b231d8b120a3c92d5657faf50d085897c2b7fc6d92e27e10fe5a,14999
sources/lugs_v30/HARDWARE_CATALOG.json,f9fb20da88c312e980c0f5475050ae88344624eec7c3e56d8a6f9e2bacb32477,3006
sources/lugs_v30/HARDWARE_CATALOG_RESOLVED.json,218473104970d8ef7b7c70575b4ef987e8b133bd9b3c3c765a02bb512e251fe3,5806
sources/lugs_v30/HPC_SHNbr.pdf,82c7013865f102c4f12813adb951db16d264387f1f2e37fb9b99b3d86cfd69a2,307433
sources/lugs_v30/iso4032_hex_nut_m3.step,7de90cc2ca5eb2c38a27e3aee66939f30bdfde4ac47cd6f19f0324fcf93496bd,117675
sources/lugs_v30/iso4762_socket_head_cap_screw_m3x30.step,37a1a96bb38150d38ee57caa29b062132306f1de3d4fb2757fe4eab10954c7ed,39488
sources/lugs_v30/SOURCE_MANIFEST.json,322a75191566bde6eb23b236af01025779dabf9577c72e042e06c5c1412e0bf4,2611
sources/lugs_v30/STEP_PARTS_SEARCH.json,e5e334696a458719e3faaf386761a95e70fee6f3bf1266b33c3f6e69613e8121,13763
sources/lugs_v30/VICTREX_450G_202603.pdf,58e9913a6cd90f985b00ea5c04aa47ee3fb2784200f67a03378c258c0ca1c51b,115841
sources/terminal_v29/74651195R.pdf,04d1900cccaf043120aa368309a8c7963b01846cc4604c5142d8542044bf6829,662236
sources/terminal_v29/MP_Wurth_WP-THRSH_74651195.step,dac7e6ef1bad5864510c98dde5ba9913ea084e7800e1f4df7eb36fdde3c83968,687980
sources/terminal_v29/WSLP2726 (0.002).stp,89aec39fc263bf767d42e587b789c398d2d334a7e8b5266b53f863c51b3b5ef7,66799
sources/terminal_v29/WSLP2726 (0.2mohm).stp,166b0075a57ff5b96e19d7d30e61823e67be29c312ff9fa35478c310c3bd7939,68685
sources/wslp2726.pdf,5577e359f7134b4d1b51c03312643a23c897da3bd06e70cdbb9358d4d4a14e8a,160379
SYSTEM_CLOSURE_MATRIX.csv,bb70e5447f908ecc36dd1390a810c494b6be4988c74e3115bb18d83d01cb2a97,51459
thermal/BOTTOM_RADIATOR_MOUNT.json,ea609a936a88992d9348ff403d2622d4da4e9606ac3a8490a3f7b02b1b0f030c,9551
thermal/COLD_TIM_INTERFACE_CONTRACT.json,fc8ab8fd8ddf16fd4cd5ed345e306bb704dc436424627641f9f4febbfcb1bd6d,6918
thermal/RADIATOR_MESH_VIEW_SCREEN.json,be0cd762492cbd85dd64d1144886387d7cd9ea9a2b2a30cd8364ce5e05454ba1,910575
thermal/SPATIAL_RADIATOR_NETWORK_SCREEN.json,6442ecf4a037e9bddcb6de816f063ff52f89e892eb9e51e39653f2937a9624f1,95958
tools/append_lug_bom_v30.py,d85ca85acaf432fd883667f8a87ced8043deb5f6f663b7e9d9f7a0f4c94f882c,3204
tools/calculate_lug_harness_v30.py,1e932a4a7421312ebbef6442da6744724168c5dce20cc480f60b044b31d9c86b,6384
tools/check_lug_clamp_v30.py,9f0e42bd6861ac336ae2c37c6ef6e5498f7d6d8a8cc01c2e0671d691692ea1ca,2681
tools/check_lugs_v30.py,9c17cbcef43c941b0d362149e21ddfa58b3516f5e712ae85d03095bb9feb930b,2509
tools/close_legacy_pool_orphans_v30.py,760f7419ff7a70d07a43b476727e192f9deba2a62d28ab1641c1d25f3384d223,1805
tools/close_orphan_workers_v30.py,92c2e63a2cac951ef8de95226ddcef8f780f5d724fdbebfb15fc56fa7d3f4030,2099
tools/correct_lug_candidate_fields_v30.py,c0d3d9794e5bf61fb08f0ddb6319fe7dc485a0d8d8c79f48bbaa3be31efb34a4,1668
tools/fetch_lug_hardware_v30.py,c3e7d7bd12c80e38851a313b1613ae45f6774811261238cbb11c1e46ad781b8f,716
tools/fetch_lug_sources_v30.py,30dfbac31a2becf81ba06704e391da38ce6146d29be91d462f12896367e7e17d,2354
tools/inspect_lug_hardware_v30.py,d175f092e5c770ce6c5540bcae5adad58d2e39a3ed98a13c9d4fa4f8b3e5394b,790
tools/inspect_lug_sources_v30.py,ea157e7cc36530e38f97dc989fc51e01a32e16d61219b8f5623778fa84932ddf,905
tools/integrate_lugs_v30.py,7eb5a43977c1c2c508198a0c3690f58fa769de00c42d5dfa497d022e47cd799f,4294
tools/prepare_lugs_v30.py,fecabf509e6dc042bf16495fc49cabd3de387f36a34613f57cc130dbbf0b61b8,1235
tools/publish_lugs_v30.py,2fb7427c1f4e5401e0d6b69486284e5f2b4ddfd8fbcfb9376e105e89e41f9faf,5965
tools/reclaim_observed_workers_v30.py,b53fc9f66667b1f515ca25b75652c09a9207ced21d0ef2c00a3e751ab7623178,1651
tools/record_lug_visual_review_v30.py,ca0f7f4817a37158523e6fff1d47779424b0e82edb6ed61819d317e6f6ce9898,2007
tools/run_lug_cad_v30.py,c85e98c6e0de525b501c3432ac943e540cb4522704242870ccce76316e16fda5,1727
tools/run_lug_precleaned_v30.py,634b9c2c3ed6d98dae6a79c6e92f54798d0740323435e0f37ed7e0fb03f966b7,1439
tools/run_lug_review_resume_v30.py,ad853b2c3049af6819ed78ccdf973e2d6bf3674cf871191892cd4164146df226,2565
tools/shared_battery_path.py,24414c83ee6beefbde5bdda58f65d4219744f8b0a9c9129b8a2afb56d0da1ef4,5050
tools/spatial_radiator_network.py,72d2a57ac1300bae7445b1edbe950726542368bc2144ad40802243adf1c38cbe,15984
tools/split_lug_snapshot_v30.py,c130453d3ad7b0499b94ecfbe9b85f720f50374a49df12407dbbfddd5e7e2007,1496
tools/start_lug_viewer_v30.py,67cbd653a410aa6e8bca1e6a4dcfe439e5556880f940e84df6eb07323c73ce98,1306
tools/stop_legacy_readonly_check_v30.py,4f47d880e728897745b68fd552c7dc396505304e0d1d14c1fd43cccaff92cee8,2076
tools/temporary_render_memory_window_v30.py,83013aaefc2d4e4dc92e0786d501a25d88ca28b74a47f822957a56d37dec6b14,2097
tools/trim_live_render_pool_v30.py,251d075af98040d519dbabd436e9391a3483972dfcd0f2794192c1b8ec3d23d5,1442
tools/trim_observed_cad_pool_v30.py,fc426b1626760ba8a6c521584a6afed99e52a6af5d7036784d5ea84ab8eaf175,1561
tools/verify_lug_delivery_v30.py,c78c33d6380bf1cf90f0bfc1d4c7dea5879786583fbaa6ea826a2cc5fc4a4d77,2150
