relative_path,object_id,property_name,raw_value,resolved_value
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","设计日期","",""
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","质量","""SW-质量@B601_Mount_Adapter_Visual.SLDPRT""","1.22"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","阶段标记A","",""
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","阶段标记B","",""
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","阶段标记S","",""
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","零件名","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","BLOCKED_CONSUMERS","FEA|DYNAMICS|MANUFACTURING|FLIGHT","FEA|DYNAMICS|MANUFACTURING|FLIGHT"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","CLAIM_LIMIT","engineering_visual_only","engineering_visual_only"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","CREATED_ON","2026-07-23","2026-07-23"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","DESIGN_CLASS","ENGINEERING_VISUAL_ONLY","ENGINEERING_VISUAL_ONLY"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","EVIDENCE_STATE","DESIGN_PROPOSAL","DESIGN_PROPOSAL"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","EXECUTION_AUTHORITY","FALSE","FALSE"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","FRAME_ID","M","M"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","MANUFACTURING_AUTHORITY","FALSE","FALSE"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","MASS_CONTRIBUTION","FALSE_CAD_VISUAL_ONLY","FALSE_CAD_VISUAL_ONLY"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","MASS_DOUBLE_COUNT_PROHIBITED","TRUE","TRUE"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","MASS_OWNER","adapter_owner","adapter_owner"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","NO_DYNAMICS_USE","TRUE","TRUE"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","OBJECT_ID","robot_mount_module","robot_mount_module"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","PARENT_ID","space_embodied_robot_v1_0","space_embodied_robot_v1_0"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","PROFILE","COMPETITION_DISPLAY_V0","COMPETITION_DISPLAY_V0"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","REPRESENTATION_LAYER","VISUAL_SHELL","VISUAL_SHELL"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","SEMANTIC_ROLE","B601_MOUNT_MODULE_VISUAL","B601_MOUNT_MODULE_VISUAL"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","SOURCE_REFERENCE","A4_DESIGN_RECORD","A4_DESIGN_RECORD"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","SOURCE_SHA256","A4_DESIGN_RECORD","A4_DESIGN_RECORD"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","STATUS","ENGINEERING_VISUAL","ENGINEERING_VISUAL"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","TARGET_INCLUDED","FALSE","FALSE"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","T_MA0","IDENTITY_GEOMETRY_ONLY","IDENTITY_GEOMETRY_ONLY"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","VENDOR_STEP_USED","FALSE","FALSE"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","主管设计","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","代号","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","共X张","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","图幅","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","审定","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","审核","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","工艺审查","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","批准","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","日期","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","替代","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","材料","""SW-材质@B601_Mount_Module_Visual.SLDASM""","材质 <未指定>"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","标准审查","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","校对","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","校核","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","版本","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","物料编号","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","第X张","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","设计","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","质量","""SW-质量@B601_Mount_Module_Visual.SLDASM""","1.22"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","阶段标记A","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","阶段标记B","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","阶段标记S","",""
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","零件名","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","AXIS_AUTHORITY","ACCEPTED_URDF","ACCEPTED_URDF"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","BLOCKED_CONSUMERS","DYNAMICS|CONTROL|MANUFACTURING|FLIGHT","DYNAMICS|CONTROL|MANUFACTURING|FLIGHT"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","CLAIM_LIMIT","review_overlay_only","review_overlay_only"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","CREATED_ON","2026-07-23","2026-07-23"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","DESIGN_CLASS","ENGINEERING_VISUAL_ONLY","ENGINEERING_VISUAL_ONLY"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","EVIDENCE_STATE","DESIGN_PROPOSAL","DESIGN_PROPOSAL"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","EXECUTION_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","FRAME_ID","A0","A0"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","JOINT_COUNT","9","9"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","MANUFACTURING_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","MASS_CONTRIBUTION","FALSE_CAD_VISUAL_ONLY","FALSE_CAD_VISUAL_ONLY"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","MASS_OWNER","NONE_VISUAL_ONLY","NONE_VISUAL_ONLY"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","NO_DYNAMICS_USE","TRUE","TRUE"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","OBJECT_ID","b601_joint_frame_overlay","b601_joint_frame_overlay"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","PARENT_ID","arm_b601_visual_reconstruction","arm_b601_visual_reconstruction"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","PROFILE","COMPETITION_DISPLAY_V0","COMPETITION_DISPLAY_V0"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","REPRESENTATION_LAYER","SEMANTIC_REFERENCE","SEMANTIC_REFERENCE"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","SEMANTIC_ROLE","JOINT_AXIS_AND_FRAME_REVIEW_OVERLAY","JOINT_AXIS_AND_FRAME_REVIEW_OVERLAY"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","SOURCE_REFERENCE","F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\cad\spacecraft_layout\arm_b601_v1\arm_b601_v1.urdf","F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\cad\spacecraft_layout\arm_b601_v1\arm_b601_v1.urdf"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","SOURCE_SHA256","1bc2b7483cd8025d08ba6eadfd9e1f3b0477121714e7cf4ddc1794d9e471c164","1bc2b7483cd8025d08ba6eadfd9e1f3b0477121714e7cf4ddc1794d9e471c164"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","STATUS","ENGINEERING_VISUAL","ENGINEERING_VISUAL"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","TARGET_INCLUDED","FALSE","FALSE"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","VENDOR_STEP_USED","FALSE","FALSE"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","主管设计","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","主管设计日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","代号","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","审定","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","审定日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","审核","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","审核日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","工艺审查","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","工艺审查日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","批准","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","批准日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","替代","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","材料","""SW-材质@B601_Joint_Frame_Overlay.SLDPRT""","6061-T6 (SS)"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","标准审查","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","标准审查日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","校对","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","校对日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","校核","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","校核日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","版本","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","物料编号","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","设计","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","设计日期","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","质量","""SW-质量@B601_Joint_Frame_Overlay.SLDPRT""","0.00"
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","阶段标记A","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","阶段标记B","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","阶段标记S","",""
"03_B601_Visual/B601_Joint_Frame_Overlay.SLDPRT","b601_joint_frame_overlay","零件名","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","BLOCKED_CONSUMERS","DYNAMICS|MANUFACTURING|GLOBAL_COLLISION|FLIGHT","DYNAMICS|MANUFACTURING|GLOBAL_COLLISION|FLIGHT"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","CAD_DERIVED_MASS_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","CLAIM_LIMIT","engineering_visual_only","engineering_visual_only"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","CREATED_ON","2026-07-23","2026-07-23"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","DESIGN_CLASS","ENGINEERING_VISUAL_ONLY","ENGINEERING_VISUAL_ONLY"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","EVIDENCE_STATE","DESIGN_PROPOSAL","DESIGN_PROPOSAL"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","EXECUTION_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","FRAME_ID","A0","A0"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","JOINT_TYPES","6R|1_FIXED|2_PRISMATIC","6R|1_FIXED|2_PRISMATIC"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","LINK_COMPONENT_COUNT","10","10"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","MANUFACTURING_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","MASS_CONTRIBUTION","FALSE_CAD_VISUAL_ONLY","FALSE_CAD_VISUAL_ONLY"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","MASS_OWNER","b601_urdf_owner","b601_urdf_owner"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","NOT_VENDOR_EXACT_CAD","TRUE","TRUE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","NO_DYNAMICS_USE","TRUE","TRUE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","OBJECT_ID","arm_b601_visual_reconstruction","arm_b601_visual_reconstruction"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","PARENT_ID","robot_mount_module","robot_mount_module"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","PHYSICAL_TCP","UNKNOWN_DISABLED","UNKNOWN_DISABLED"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","PROFILE","COMPETITION_DISPLAY_V0","COMPETITION_DISPLAY_V0"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","REFERENCE_POSE","Q_ZERO","Q_ZERO"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","REPRESENTATION_LAYER","VISUAL_SHELL","VISUAL_SHELL"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","SEMANTIC_OVERLAY_COMPONENT_COUNT","2","2"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","SEMANTIC_ROLE","B601_10_LINK_VISUAL_RECONSTRUCTION","B601_10_LINK_VISUAL_RECONSTRUCTION"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","SOURCE_REFERENCE","F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\cad\spacecraft_layout\arm_b601_v1\arm_b601_v1.urdf","F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\cad\spacecraft_layout\arm_b601_v1\arm_b601_v1.urdf"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","SOURCE_SHA256","1bc2b7483cd8025d08ba6eadfd9e1f3b0477121714e7cf4ddc1794d9e471c164","1bc2b7483cd8025d08ba6eadfd9e1f3b0477121714e7cf4ddc1794d9e471c164"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","STATUS","ENGINEERING_VISUAL","ENGINEERING_VISUAL"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","TARGET_INCLUDED","FALSE","FALSE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","TOPOLOGY","10_LINKS_9_JOINTS","10_LINKS_9_JOINTS"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","VENDOR_STEP_USED","FALSE","FALSE"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","主管设计","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","代号","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","共X张","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","图幅","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","审定","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","审核","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","工艺审查","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","批准","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","日期","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","替代","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","材料","""SW-材质@B601_Visual_Assembly.SLDASM""","材质 <未指定>"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","标准审查","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","校对","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","校核","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","版本","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","物料编号","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","第X张","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","设计","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","质量","""SW-质量@B601_Visual_Assembly.SLDASM""","11.46"
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","阶段标记A","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","阶段标记B","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","阶段标记S","",""
"03_B601_Visual/B601_Visual_Assembly.SLDASM","arm_b601_visual_reconstruction","零件名","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","BLOCKED_CONSUMERS","DYNAMICS|MANUFACTURING|GLOBAL_COLLISION|FLIGHT","DYNAMICS|MANUFACTURING|GLOBAL_COLLISION|FLIGHT"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","CAD_MATERIAL_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","CHILD_JOINT","joint1","joint1"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","CLAIM_LIMIT","STL_URDF_DERIVED_VISUAL_ONLY","STL_URDF_DERIVED_VISUAL_ONLY"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","CONTACT_GEOMETRY_ACTIVE","FALSE","FALSE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","CREATED_ON","2026-07-23","2026-07-23"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","DESIGN_CLASS","ENGINEERING_VISUAL_ONLY","ENGINEERING_VISUAL_ONLY"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","EVIDENCE_STATE","DESIGN_PROPOSAL","DESIGN_PROPOSAL"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","EXECUTION_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","FRAME_ID","base_link","base_link"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","LINK_ID","base_link","base_link"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","MANUFACTURING_AUTHORITY","FALSE","FALSE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","MASS_CONTRIBUTION","FALSE_CAD_VISUAL_ONLY","FALSE_CAD_VISUAL_ONLY"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","MASS_OWNER","b601_urdf_owner","b601_urdf_owner"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","NOT_VENDOR_EXACT_CAD","TRUE","TRUE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","NO_DYNAMICS_USE","TRUE","TRUE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","OBJECT_ID","b601_base_link_visual","b601_base_link_visual"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","PARENT_ID","arm_b601_visual_reconstruction","arm_b601_visual_reconstruction"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","PARENT_JOINT","NONE_BASE_LINK","NONE_BASE_LINK"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","PHYSICAL_RESERVED_STATE","UNKNOWN_BLOCKED_NOT_MODELED","UNKNOWN_BLOCKED_NOT_MODELED"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","PROFILE","COMPETITION_DISPLAY_V0","COMPETITION_DISPLAY_V0"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","REPRESENTATION_LAYER","VISUAL_SHELL","VISUAL_SHELL"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","REPRESENTATION_LAYERS","REF_EVIDENCE|VISUAL_SHELL|PHYSICAL_RESERVED_DISABLED","REF_EVIDENCE|VISUAL_SHELL|PHYSICAL_RESERVED_DISABLED"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","SEMANTIC_ROLE","B601_LINK_VISUAL_SHELL","B601_LINK_VISUAL_SHELL"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","SOURCE_AABB_MAX_M","0.070000000298023224,0.10000000149011612,0.082649998366832733","0.070000000298023224,0.10000000149011612,0.082649998366832733"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","SOURCE_AABB_MIN_M","-0.070000000298023224,-0.10000000149011612,-1.78813942819378E-11","-0.070000000298023224,-0.10000000149011612,-1.78813942819378E-11"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","SOURCE_REFERENCE","F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\cad\spacecraft_layout\arm_b601_v1\meshes_b601_gripper\base_link.STL","F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\cad\spacecraft_layout\arm_b601_v1\meshes_b601_gripper\base_link.STL"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","SOURCE_SHA256","22641c079014fe968702393f61e7f7f1a8f80c6c1df45a61e31545f6eaff3b65","22641c079014fe968702393f61e7f7f1a8f80c6c1df45a61e31545f6eaff3b65"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","STATUS","ENGINEERING_VISUAL","ENGINEERING_VISUAL"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","TARGET_INCLUDED","FALSE","FALSE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","VENDOR_STEP_USED","FALSE","FALSE"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","VISUAL_ENVELOPE_DEVIATION","INSCRIBED_PARAMETRIC_SHELL_WITHIN_SOURCE_STL_AABB","INSCRIBED_PARAMETRIC_SHELL_WITHIN_SOURCE_STL_AABB"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","主管设计","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","主管设计日期","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","代号","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","审定","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","审定日期","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","审核","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","审核日期","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","工艺审查","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","工艺审查日期","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","批准","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","批准日期","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","替代","",""
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","材料","""SW-材质@base_link_visual.SLDPRT""","6061-T6 (SS)"
"03_B601_Visual/links/base_link_visual.SLDPRT","b601_base_link_visual","标准审查","",""
