case_id,state,node,heat_W,condition,mechanical_sink_node,thermal_contact_R_K_W,qualification
SBP029,cold,auxiliary_branch,0.03500811215373988,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,cold,controller_allocation,0.059971664317691194,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP029,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,shared_contact_loop,5.199994132145407,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,main_before_sense,9.451763889506864,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,main_after_sense,18.89831075652806,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,auxiliary_branch,0.0453180600687889,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,controller_allocation,0.05801154950950672,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,input_capacitor_leakage,0.05540321826667154,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,shared_contact_loop,0.011146553679763168,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,auxiliary_branch,0.044333189342214474,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,controller_allocation,0.059968146827895225,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP030,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,shared_contact_loop,5.145377055962704,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,main_before_sense,9.45044197079293,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,main_after_sense,18.895667283963125,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,auxiliary_branch,0.03578530087610932,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,controller_allocation,0.058015242886727804,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,input_capacitor_leakage,0.05540709407536241,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,shared_contact_loop,0.008808249403052594,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,auxiliary_branch,0.03500811215373988,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,controller_allocation,0.059971664317691194,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP031,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,shared_contact_loop,75.32852671656369,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,main_before_sense,3.439404385508222,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,main_after_sense,24.07032324207717,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,auxiliary_branch,0.02672797465266777,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,controller_allocation,0.05137277490163874,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,input_capacitor_leakage,0.04861920416144441,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,shared_contact_loop,0.11227578039645014,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,auxiliary_branch,0.02009536538373013,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,controller_allocation,0.059682074201025274,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP032,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,shared_contact_loop,74.42488891267436,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,main_before_sense,3.431925509896288,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,main_after_sense,24.017977104289567,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,auxiliary_branch,0.021071982826324425,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,controller_allocation,0.051422738103938846,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,input_capacitor_leakage,0.04867216311171427,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,shared_contact_loop,0.08865060827910155,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,auxiliary_branch,0.015855584682098408,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,controller_allocation,0.05971749164405592,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP033,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,shared_contact_loop,65.46597499027753,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,main_before_sense,2.972113564576243,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,main_after_sense,20.799675302029957,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,auxiliary_branch,0.026159613665652788,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,controller_allocation,0.05195839233853577,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,input_capacitor_leakage,0.04939872483666381,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,shared_contact_loop,0.11227578039645014,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,auxiliary_branch,0.02009536538373013,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,controller_allocation,0.059682074201025274,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP034,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,shared_contact_loop,64.64838420839128,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,main_before_sense,2.9659750848079494,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,main_after_sense,20.75671123366617,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,auxiliary_branch,0.02062558931388059,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,controller_allocation,0.05200685211354471,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,input_capacitor_leakage,0.04944982961880501,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,shared_contact_loop,0.08865060827910155,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,auxiliary_branch,0.015855584682098408,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,controller_allocation,0.05971749164405592,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP035,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,shared_contact_loop,75.34127423886478,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,main_before_sense,3.439509749740306,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,main_after_sense,24.07106070733865,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,auxiliary_branch,0.05958286240272508,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,controller_allocation,0.05137207221882269,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,input_capacitor_leakage,0.048618459297075756,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,shared_contact_loop,0.11254009869085829,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,auxiliary_branch,0.04476179567266802,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,controller_allocation,0.059681700245405866,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP036,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,shared_contact_loop,74.43484766830464,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,main_before_sense,3.4320080397518233,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,main_after_sense,24.018554747126185,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,auxiliary_branch,0.04695743522860447,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,controller_allocation,0.05142218583014006,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,input_capacitor_leakage,0.04867157776184956,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,shared_contact_loop,0.08883560055726875,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,auxiliary_branch,0.035308393888069174,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,controller_allocation,0.0597171970814521,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP037,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,shared_contact_loop,65.47726311325783,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,main_before_sense,2.972198185331589,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,main_after_sense,20.800267574431164,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,auxiliary_branch,0.05831187280636594,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,controller_allocation,0.05195772539380329,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,input_capacitor_leakage,0.04939802144882336,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,shared_contact_loop,0.11254009869085829,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,auxiliary_branch,0.04476179567266802,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,controller_allocation,0.059681700245405866,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP038,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,shared_contact_loop,64.65720285272555,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,main_before_sense,2.9660413956086797,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,main_after_sense,20.757175352096777,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,auxiliary_branch,0.045959916111238876,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,controller_allocation,0.052006327794804616,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,input_capacitor_leakage,0.04944927671281379,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,CHB_conversion,40.11111111111113,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,shared_contact_loop,0.08883560055726875,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,main_before_sense,4.5e-08,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,auxiliary_branch,0.035308393888069174,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,controller_allocation,0.0597171970814521,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,THN_conversion,1.8666666666666676,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP039,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,shared_contact_loop,82.22591579351355,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,main_before_sense,15.067566442358507,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,main_after_sense,30.128545787593506,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,auxiliary_branch,0.02711381743118337,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,controller_allocation,0.04975061723822793,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,input_capacitor_leakage,0.046457248676476354,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,THN_conversion,4.2,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,shared_contact_loop,0.11227578039645014,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,auxiliary_branch,0.02009536538373013,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,controller_allocation,0.059681939201025276,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,input_capacitor_leakage,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,THN_conversion,4.2,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP040,cold,startup_bias_allocation,0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,shared_contact_loop,81.24473798214056,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,main_before_sense,15.03028355227149,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,main_after_sense,30.05398816240441,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,auxiliary_branch,0.021374174095453106,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,controller_allocation,0.049804135687296074,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,input_capacitor_leakage,0.046514844618012974,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,CHB_conversion,63.70588235294119,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,THN_conversion,1.8666666666666676,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,run,startup_bias_allocation,0.25,ASSUMING_ON_DC_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,cold,shared_contact_loop,0.08865060827910155,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,cold,main_before_sense,1.8e-07,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,cold,main_after_sense,0.0,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,cold,auxiliary_branch,0.015855584682098408,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
SBP041,cold,controller_allocation,0.05971735664405592,MAIN_SWITCH_OPEN_AUX_ON_ALLOCATION_NOT_MEASURED,,,UNBOUND
