case_id,scenario_hash,grasp_point_id,capture_phase_s,closure_speed_mps,task_mode,alpha,capture_mode,line_A_geometry_group_key,line_A_roll_angle_deg,line_A_realized_roll_angle_deg,geometry_status,ik_feasible,collision_feasible,condition_feasible,joint_limit_feasible,terminal_tracking_feasible,manipulability,condition_number,joint_limit_margin_rad,collision_margin_m,geometry_source_hash,case_terminal_status,dynamics_status,xi_G_I_json,xi_closure_I_json,xi_EE_des_I_json,terminal_qdot_json,terminal_base_velocity_B_json,terminal_joint_speed_max_radps,terminal_base_rate_dps,joint_velocity_limit_radps,joint_velocity_limit_status,joint_torque_limit_status,terminal_generalized_condition,terminal_twist_residual_inf,terminal_momentum_residual_inf,base_attitude_change_deg,base_rate_peak_approach_dps,base_momentum_residual_inf,capture_impulse_linear_I_json,capture_impulse_angular_I_json,capture_impulse_linear_norm_Ns,capture_impulse_angular_norm_Nms,capture_impulse_6d_norm,lock_impulse_linear_norm_Ns,lock_impulse_angular_norm_Nms,net_target_wrench_6d_norm,relative_twist_pre_norm,post_capture_omega_I_json,post_capture_omega_dps,wheel_momentum_required_Nms,thruster_impulse_required_Ns,propellant_required_g,base_capture_dv_norm_mps,base_capture_dw_norm_radps,contact_position_error_m,contact_twist_residual_inf,contact_P_residual_inf,contact_H_residual_inf,two_stage_P_residual_inf,two_stage_H_residual_inf,wrench_closure_inf,energy_closure_J,dT_contact_J,dT_lock_J,contact_delassus_condition,post_capture_rate_margin,wheel_momentum_margin,thruster_impulse_margin,core_margin,post_capture_rate_pass,wheel_momentum_pass,thruster_impulse_pass,actuator_limit_status,flex_status,flex_value,evidence_status,classification,binding_constraint,safe_claim_permitted,pareto_layer,normalized_initial_impulse_objective,core_margin_tie_group,overall_rank,top20_included
P1_tc30_v10mm_pose_6d_a1p0,96fb1558830b45d1,P1,30.0,0.01,pose_6d,1.0,rigid_6dof,P1|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,ddff6233a140944d,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v10mm_approach_5d_a0p0,653b2d30e9bc661c,P1,30.0,0.01,approach_5d,0.0,rigid_6dof,P1|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,5dcc84a72237d23b,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v10mm_approach_5d_a0p8,e5e1e98e85930136,P1,30.0,0.01,approach_5d,0.8,rigid_6dof,P1|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,5dcc84a72237d23b,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v10mm_approach_5d_a1p0,ba0c98eef3ef1694,P1,30.0,0.01,approach_5d,1.0,rigid_6dof,P1|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,5dcc84a72237d23b,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v20mm_pose_6d_a0p0,93c52cfd4982afa6,P1,30.0,0.02,pose_6d,0.0,rigid_6dof,P1|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,ddff6233a140944d,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v20mm_pose_6d_a0p8,3056f5ed3bca639e,P1,30.0,0.02,pose_6d,0.8,rigid_6dof,P1|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,ddff6233a140944d,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v20mm_pose_6d_a1p0,43e01c1adbe78803,P1,30.0,0.02,pose_6d,1.0,rigid_6dof,P1|tc=30|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,ddff6233a140944d,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v20mm_approach_5d_a0p0,6750e264fe0d1f9d,P1,30.0,0.02,approach_5d,0.0,rigid_6dof,P1|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,5dcc84a72237d23b,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v20mm_approach_5d_a0p8,687c81109929fb39,P1,30.0,0.02,approach_5d,0.8,rigid_6dof,P1|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,5dcc84a72237d23b,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc30_v20mm_approach_5d_a1p0,33bd7a4affa94b89,P1,30.0,0.02,approach_5d,1.0,rigid_6dof,P1|tc=30|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,5dcc84a72237d23b,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v05mm_pose_6d_a0p0,1fa9f4b15f0dee4d,P1,60.0,0.005,pose_6d,0.0,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v05mm_pose_6d_a0p8,586e68a98481c589,P1,60.0,0.005,pose_6d,0.8,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v05mm_pose_6d_a1p0,f16bbbc0a8bdb3f6,P1,60.0,0.005,pose_6d,1.0,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v05mm_approach_5d_a0p0,187d130959097bad,P1,60.0,0.005,approach_5d,0.0,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v05mm_approach_5d_a0p8,46d3fcc7ad98a7fd,P1,60.0,0.005,approach_5d,0.8,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v05mm_approach_5d_a1p0,5d8123bb5c0fab95,P1,60.0,0.005,approach_5d,1.0,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v10mm_pose_6d_a0p0,3b08ae82fe81c0fa,P1,60.0,0.01,pose_6d,0.0,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v10mm_pose_6d_a0p8,50bb4d159fb20233,P1,60.0,0.01,pose_6d,0.8,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v10mm_pose_6d_a1p0,4fa3a31915cb1c88,P1,60.0,0.01,pose_6d,1.0,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v10mm_approach_5d_a0p0,2576ef9285b17ebf,P1,60.0,0.01,approach_5d,0.0,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v10mm_approach_5d_a0p8,522becf30b04de77,P1,60.0,0.01,approach_5d,0.8,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v10mm_approach_5d_a1p0,f9d1080cf457ac88,P1,60.0,0.01,approach_5d,1.0,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v20mm_pose_6d_a0p0,9cd78cb1e9eb3d66,P1,60.0,0.02,pose_6d,0.0,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v20mm_pose_6d_a0p8,06e838ea896b5d4d,P1,60.0,0.02,pose_6d,0.8,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v20mm_pose_6d_a1p0,e89e59e64653eecc,P1,60.0,0.02,pose_6d,1.0,rigid_6dof,P1|tc=60|pose_6d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,4866afca0839427c,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
P1_tc60_v20mm_approach_5d_a0p0,5077432b7ed4df15,P1,60.0,0.02,approach_5d,0.0,rigid_6dof,P1|tc=60|approach_5d,0.0,N/A,UNREACHABLE,False,False,False,False,False,N/A,N/A,N/A,N/A,b99b84871259b052,COMPLETE_UPSTREAM_REJECTED,NOT_RUN_DUE_TO_UPSTREAM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NOT_RUN_DUE_TO_UPSTREAM,UNKNOWN_NOT_RUN,UNKNOWN,COMPLETE_FOR_APPLICABLE_STAGES,GEOMETRY_INVALID,IK_FAIL,False,N/A,N/A,N/A,N/A,False
