object_id,logical_role,source_geometry_path,source_sha256,geometry_type,frame_id,frame_transform,unit,operational_authority,candidate_package,missing_reason,allowed_stages
R::RC-BRK-J4-ANN-SUPPORT-UPPER-POST,R::guide_support_post,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J4_ANN_SUPPORT_UPPER_POST_tris.npy,7423EECBDD95CCD53DC53CADC0A611256BDC9B5453EB4CA45CAA56CE1C1B5949,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J4-ANN-SUPPORT-UPPER-SADDLE,R::guide_support_saddle,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J4_ANN_SUPPORT_UPPER_SADDLE_tris.npy,7FED6E4E0806FBE656651316D3A18E8C2FADF2248C055FBC4BD4372911623E37,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J4-RAIL-PAD-1,R::mounting_pad,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J4_RAIL_PAD_1_tris.npy,FB60FF7284AA3CE34135CA44D931F7BAD60B5BB138458DB0AF6FCEFD8B62C507,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J4-RAIL-PAD-2,R::mounting_pad,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J4_RAIL_PAD_2_tris.npy,DB896CCCDA94CCC5C216F91D605FDC68E0CE464528482DCC5A3DE7DA75B09C89,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J4-RAIL-PAD-3,R::mounting_pad,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J4_RAIL_PAD_3_tris.npy,32370145B6B074D113FF28758C090F4E9800E28243B571340548328EA6866E97,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J4-RAIL-SPINE,R::mounting_spine,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J4_RAIL_SPINE_tris.npy,658C37649818119F90EF543491861F9C49BB7582CE3BBE3EBB15E92E32745C1D,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J6-GUIDE-A,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J6_GUIDE_A_tris.npy,905C5C02766D5BB1F1A8172076C9A7AF68CF760D6B0960CF628281080D62E696,DESIGN_SOURCE_ASSET,link6,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-J6-GUIDE-B,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_BRK_J6_GUIDE_B_tris.npy,1D2D5DB9B687ED698477BC56455D247A2DC28BECD8EC68D2D4634DE87BBF0BC0,DESIGN_SOURCE_ASSET,link6,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-BRK-L1-01,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_BRK_L1_01_LINK1_V1.step,F536F15A6C49A1D73421E70879D2E2632F72A9EFED5A7993031D5985E15A7157,STEP_BREP_SINGLE_SOLID,link1,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK1_B6,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CAR-J3-CARRIAGE,R::carrier,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CAR_J3_CARRIAGE_tris.npy,5E7702F0AD607E1CA66B3ED1F22E9FE6DA6C52702874DC2645EF055D3B347DA4,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CAR-J4-FOLLOWER-TROLLEY,R::carrier,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CAR_J4_FOLLOWER_TROLLEY_tris.npy,320EC1471860E9253029A360F9F2012990DB7C10411746FD4816AADBDD8B1A21,DESIGN_SOURCE_ASSET,link4,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CAR-J4-TROMBONE,R::carrier,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CAR_J4_TROMBONE_tris.npy,9AED3B7D0D1BE043BC98367BAE43712C21B83116403060B89100A962B8ADC726,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-BUS-FT-BASE,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_BUS_FT_BASE_S_V1.step,F8D11678388B3B2E0F7F53B3CAFBA0B52175E79FE8EF472D160DCB4B79D12277,STEP_BREP_SINGLE_SOLID,bus,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-BUS-FT-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_BUS_FT_LINER_S_V1.step,690E494A093537ABC78C246BE04A5F8293DD6DB46BAFC63F2BCDA62D51B4C400,STEP_BREP_SINGLE_SOLID,bus,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-BUS-FT-WALL-A,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_BUS_FT_WALL_A_S_V1.step,7D6D31E577ECB5939B2F4BFA170EDB6070D0FEC65F04A61A85397C4D5C0B3CAC,STEP_BREP_SINGLE_SOLID,bus,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-BUS-FT-WALL-B,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_BUS_FT_WALL_B_S_V1.step,E4831406A00E976720AC579E78B35F4E40909FBE9C57CA21A26460B36B2E8DCD,STEP_BREP_SINGLE_SOLID,bus,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-E210-LINK-00,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_E210_LINK_00_tris.npy,8110787E2A073C5345A0830DFE8E69F8B15A9DEED266260B1BA5A0FEF092FE95,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-E210-LINK-01,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_E210_LINK_01_tris.npy,A2EEB943CFB3A9FFE5CC2B54B608D51934BCF1E6A6FDE5A863F262950062C638,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-E210-LINK-02,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_E210_LINK_02_tris.npy,14A066BF0102F0206D1ABF6C10E488B411196056A8FFC1BF97EC0F5C35CB3EED,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-E210-LINK-03,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_E210_LINK_03_tris.npy,94E402A0FD8FB225F5863C5B847B900ABE744B7B763A127CFEC487D34F462354,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-E210-LINK-04,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_E210_LINK_04_tris.npy,43FA4525657CDE0084731B0FEB1F9D234E3E61AAB1A695BA234083911F4D0F6C,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-E210-LINK-05,R::hardware,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_E210_LINK_05_tris.npy,7F0F1BDC42F922F70758BA60B83FD654AC96769DDCD9A6C5F42C70FA16BB3A47,DESIGN_SOURCE_ASSET,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L2-BASE,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_L2_BASE_LINK2_V1.step,1C42DB576AB8B1FDD9CA5753387F6D0FD56670EC0799E77918DD23358926DCC1,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L2-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_L2_LINER_LINK2_V1.step,4EAD18D5634489B91B7AB65C953EB36DCF01FDDF1CC94C12C181A884E09C5B75,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L2-WALL-A,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_L2_WALL_A_LINK2_V1.step,A947B41EC4CB047840094355F7860A965DFF7FD73B9F03EC3C32A9E3AD977F31,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L2-WALL-B,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R95_LINK2_B12_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CHN_L2_WALL_B_LINK2_V1.step,3A5367A0ADF2C38389FC8A292848ECE615055B3E3AF597452ABF07B3D3A9B80D,STEP_BREP_SINGLE_SOLID,link2,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK2_B12,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L3-BASE,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_L3_BASE_tris.npy,22E8D3F0C3FD9817C7F5A58E176DC9E70C4E5603C4EEE7DFCB0A4077EB0108F8,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L3-LINER,R::liner,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_L3_LINER_tris.npy,879A98DEB33E79021D59CF9F9AE16F2E65F71F1CDDD211DBAE413D76D330E718,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L3-WALL-A,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_L3_WALL_A_tris.npy,0B9DD219DB66F98495191A20C464FB4A0CEE82AA27471C9261C67AC02D90CB9C,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CHN-L3-WALL-B,R::guide_channel,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_SWEEP_MESH_PACK_V9F/rc_RC_CHN_L3_WALL_B_tris.npy,AE3A69B51125E83ECA526FA42D3946C8C0061B5B15F4D0DD22291CD4D6CCC5CB,DESIGN_SOURCE_ASSET,link3,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,DESIGN_ASSET_BOUND_NO_OPERATIONAL_PROMOTION,,INDEPENDENT_ADAPTER_INTERFACE_PATCH_AND_PAIR_EVALUATION_UNBOUND,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-BUS-HN01,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_BUS_HN01_S_V1.step,89A2844BA7AFDC018D5508353E2AC352C7B73A1B05C9010E59D54F464B963191,STEP_BREP_SINGLE_SOLID,bus,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-BUS-HN02,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_BUS_HN02_S_V1.step,83FB5229800ECA511C320DFE755F18D9DE74CD2487EA80CE2B53D66A74CC4E2A,STEP_BREP_SINGLE_SOLID,bus,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-BUS-HN03,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_BUS_HN03_S_V1.step,12CA5AF1ACC12889495517D4FEAB49A1A0E94672D7D2FA4381CCB9102D1D0A83,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-BUS-RISER,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_BUS_RISER_S_V1.step,0D74CFEE15EA3CB1F65958400754014286BFEB9C1B7D1DA25176F1DD74872D2A,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J1-MOV,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R101_LINK1_B6_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_MOV_LINK1_V1.step,862A3FC6E7146C13E30EFF50EC4289DE8546332B38AB7705EF4FA60F2B880E24,STEP_BREP_SINGLE_SOLID,link1,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,LINK1_B6,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
R::RC-CLP-J1-RELIEF-A1,R::clamp,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_ROUTE_C_R121_OPERATIONAL_COLLISION_CANDIDATE_V1/01_cad/R_RC_CLP_J1_RELIEF_A1_S_V1.step,F891F35DD610A5BDA64D5F37ADA43826A56F4DABD9745CFD528E71B4672A4962,STEP_BREP_SINGLE_SOLID,base_link,PINNED_V9F_HOST_AND_MOTION_CLASS_LOGIC_REQUIRES_INDEPENDENT_ADAPTER,mm,LOCAL_CANDIDATE_PASS_PENDING_OWNER_BINDING,R20_ROOT_STATIC,OWNER_SYSTEM_REGISTRY_REVISION_NOT_ISSUED,ALWAYS_IN_M01_IF_ROUTE_C_CANDIDATE_IS_SELECTED
